Combi,k_eff
"(16,)",32.06952546281937
"(16, 53)",30.65496584447937
"(16, 40)",30.62048541221023
"(16, 40, 53)",30.160459016853274
"(53,)",29.240406226139374
"(40, 53)",29.20592579387023
"(40,)",29.171445361601084
"(16, 42, 53)",28.590332029956855
"(40, 57)",28.58366937308672
"(16, 40, 42)",28.567345075110758
"(16, 26, 53)",28.400379277318663
"(16, 26, 40)",28.377392322472566
"(16, 24, 53)",28.339546917863515
"(16, 24, 40)",28.31655996301742
"(16, 42)",28.2652949318656
"(57,)",27.995893384572362
"(16, 26)",27.98036580290831
"(16, 53, 66)",27.949188222951868
"(16, 40, 66)",27.92620126810577
"(16, 24)",27.889117263725588
"(40, 42, 53)",27.624305329550758
"(26, 40, 53)",27.434352576912566
"(24, 40, 53)",27.37352021745742
"(16, 66)",27.30357922135812
"(40, 42, 57)",27.209467715695087
"(26, 40, 57)",27.019514963056896
"(16, 53, 64)",26.98817320193295
"(40, 53, 66)",26.98316152254577
"(16, 40, 64)",26.96518624708685
"(24, 40, 57)",26.958682603601748
"(42, 53)",26.850735313525604
"(40, 42)",26.816254881256455
"(16, 26, 42)",26.807265335576147
"(16, 24, 42)",26.746432976121
"(2, 16, 53)",26.65184483163553
"(2, 16, 40)",26.628857876789432
"(40, 57, 66)",26.5683239086901
"(26, 53)",26.56580618456831
"(16, 24, 26)",26.556480223482808
"(26, 40)",26.531325752299164
"(24, 53)",26.474557645385588
"(24, 40)",26.440077213116446
"(16, 45, 53)",26.3834858972835
"(16, 40, 45)",26.360498942437403
"(16, 42, 66)",26.356074281209352
"(42, 57)",26.228478892742096
"(16, 26, 66)",26.16612152857116
"(3, 16, 53)",26.135818201495496
"(3, 16, 40)",26.1128312466494
"(16, 24, 66)",26.105289169116013
"(40, 53, 64)",26.02214650152685
"(13, 16, 53)",26.01295835311031
"(13, 16, 40)",25.989971398264213
"(26, 57)",25.9435497637848
"(53, 66)",25.88901960301812
