Combi,k_eff
"(46,)",40.11470765188581
"(39, 46)",39.53214725751621
"(39,)",38.94958686314661
"(39, 46, 56)",35.30734845136992
"(39, 46, 59)",34.96626343893354
"(3, 39, 46)",34.669309439432034
"(39, 46, 62)",34.63353376918384
"(39, 46, 54)",34.58490057186962
"(6, 39, 46)",34.500924600795024
"(39, 42, 46)",34.34569360818105
"(4, 39, 46)",33.831447822797394
"(46, 56)",33.48622924548157
"(39, 46, 63)",33.200144103534726
"(46, 59)",32.974601726827004
"(39, 56)",32.903668851111966
"(12, 39, 46)",32.7575940433312
"(34, 39, 46)",32.73082898689019
"(39, 46, 60)",32.66573190827899
"(26, 39, 46)",32.6090891055203
"(3, 46)",32.52917072757475
"(46, 62)",32.47550722220246
"(38, 39, 69)",32.43253747837032
"(46, 54)",32.40255742623113
"(39, 59)",32.3920413324574
"(6, 46)",32.27659346961923
"(13, 39, 46)",32.15732514502497
"(18, 39, 46)",32.13822373096873
"(42, 46)",32.04374698069827
"(39, 46, 58)",32.01943189935895
"(3, 39)",31.946610333205154
"(39, 62)",31.89294682783286
"(8, 39, 46)",31.827910967919138
"(39, 54)",31.819997031861522
"(5, 39, 46)",31.81639779487965
"(39, 46, 52)",31.793249583803867
"(6, 39)",31.69403307524963
"(39, 46, 71)",31.558964747720957
"(39, 42)",31.461186586328676
"(28, 39, 46)",31.416132259233436
"(4, 46)",31.27237830262279
"(32, 39, 46)",31.18976975873182
"(27, 39, 46)",31.150198400272856
"(46, 47)",30.71844078418799
"(39, 45, 46)",30.700378512778627
"(4, 39)",30.68981790825319
"(39, 46, 70)",30.654604765735925
"(3, 46, 56)",30.638697431408946
"(46, 56, 62)",30.60292176116075
"(46, 54, 56)",30.554288563846523
"(6, 46, 56)",30.47031259277193
"(46, 63)",30.32542272372878
"(42, 46, 56)",30.31508160015796
"(3, 46, 59)",30.29761241897257
"(46, 59, 62)",30.26183674872437
"(3, 39, 56)",30.250323835162543
"(39, 56, 62)",30.214548164914348
"(46, 54, 59)",30.213203551410146
"(17, 39, 46)",30.182623211114922
"(39, 54, 56)",30.165914967600123
"(14, 39, 46)",30.138657027272032
"(6, 46, 59)",30.129227580335552
"(6, 39, 56)",30.08193899652553
"(9, 39, 46)",30.075428263297034
"(39, 46, 51)",29.99080352554979
"(42, 46, 59)",29.973996587721583
"(3, 46, 62)",29.964882749222873
"(39, 46, 49)",29.93558635684528
"(39, 42, 56)",29.92670800391156
"(3, 39, 59)",29.909238822726167
"(46, 54, 62)",29.88047388166045
"(39, 59, 62)",29.87346315247797
"(3, 6, 46)",29.832273580834055
"(39, 54, 59)",29.824829955163747
"(4, 46, 56)",29.800835814774306
"(6, 46, 62)",29.796497910585856
"(6, 46, 54)",29.747864713271632
"(39, 63)",29.74286232935918
"(6, 39, 59)",29.740853984089153
"(3, 42, 46)",29.677042588220083
"(12, 46)",29.661597633423504
"(42, 46, 62)",29.641266917971887
"(34, 46)",29.621450048761982
"(42, 46, 54)",29.592633720657663
"(39, 42, 59)",29.585622991475184
"(3, 39, 62)",29.57650915297647
"(46, 60)",29.523804430845182
"(38, 39, 46)",29.513915541624293
"(20, 39, 46)",29.50565071315397
"(39, 54, 62)",29.49210028541405
"(4, 46, 59)",29.45975080233793
"(3, 6, 39)",29.443899984587652
"(26, 46)",29.438840226707143
"(46, 47, 56)",29.43154413581777
"(4, 39, 56)",29.412462218527903
"(6, 39, 62)",29.408124314339457
"(39, 69)",29.391131447719353
"(6, 39, 54)",29.359491117025232
"(3, 39, 42)",29.28866899197368
"(0, 39, 46)",29.285157109389665
"(2, 39, 46)",29.26800282189066
"(39, 42, 62)",29.252893321725487
"(24, 39, 46)",29.226602507388254
"(38, 69)",29.219102774880266
"(39, 42, 54)",29.204260124411263
"(46, 56, 63)",29.16953209551163
"(3, 4, 46)",29.162796802836425
"(4, 46, 62)",29.127021132588233
"(46, 47, 59)",29.090459123381393
"(12, 39)",29.079037239053903
"(4, 46, 54)",29.07838793527401
"(4, 39, 59)",29.071377206091526
"(34, 39)",29.03888965439238
"(1, 39, 46)",29.015688298875638
"(39, 46, 55)",28.942475610236283
"(39, 60)",28.94124403647558
"(26, 39)",28.856279832337542
"(4, 42, 46)",28.839180971585442
"(46, 59, 63)",28.82844708307525
"(3, 46, 47)",28.793505123879896
"(39, 56, 63)",28.781158499265228
"(3, 4, 39)",28.774423206590026
"(13, 46)",28.76119428596416
"(46, 47, 62)",28.757729453631697
"(4, 39, 62)",28.73864753634183
"(18, 46)",28.732542164879803
"(12, 46, 56)",28.72698203530811
"(46, 47, 54)",28.709096256317473
"(34, 46, 56)",28.700216978867097
"(4, 39, 54)",28.690014339027606
"(46, 56, 60)",28.635119900255898
"(6, 46, 47)",28.62512028524288
"(26, 46, 56)",28.578477097497203
"(46, 58)",28.554354417465117
"(3, 46, 63)",28.531493083573753
"(36, 39, 46)",28.52924911506536
"(42, 46, 47)",28.469889292628906
"(4, 39, 42)",28.45080737533904
"(46, 54, 63)",28.44708421601133
"(39, 59, 63)",28.44007348682885
"(12, 46, 59)",28.385897022871735
"(6, 46, 63)",28.363108244936736
"(34, 46, 59)",28.35913196643072
"(12, 39, 56)",28.338608439061712
"(34, 39, 56)",28.311843382620697
"(46, 59, 60)",28.294034887819517
"(39, 40, 46)",28.28786499003938
"(8, 46)",28.26707302030541
"(5, 46)",28.24980326074617
"(39, 56, 60)",28.246746304009495
"(26, 46, 59)",28.237392085060826
"(46, 52)",28.215080944132495
"(42, 46, 63)",28.207877252322767
"(39, 59, 69)",28.205586232402297
"(31, 39, 46)",28.19320828730489
"(26, 39, 56)",28.190103501250803
"(13, 39)",28.178633891594558
"(18, 39)",28.149981770510202
"(3, 39, 63)",28.14311948732735
"(13, 46, 56)",28.126713137001882
"(18, 46, 56)",28.107611722945645
"(3, 12, 46)",28.088943023370234
"(39, 46, 50)",28.078544965465856
"(3, 34, 46)",28.06217796692922
"(38, 59, 69)",28.06084045791085
"(39, 54, 63)",28.05871061976493
"(12, 46, 62)",28.05316735312204
"(34, 46, 62)",28.026402296681024
"(12, 46, 54)",28.004534155807814
"(12, 39, 59)",27.997523426625335
"(3, 46, 60)",27.99708088831802
"(34, 46, 54)",27.9777690993668
"(6, 39, 63)",27.974734648690337
"(39, 58)",27.971794023095516
"(34, 39, 59)",27.97075837018432
"(46, 60, 62)",27.961305218069825
"(4, 46, 47)",27.955643507245256
"(3, 26, 46)",27.94043808555933
"(29, 39, 46)",27.92482087603254
"(6, 12, 46)",27.92055818473322
"(46, 54, 60)",27.912672020755597
"(3, 39, 69)",27.9086322329008
"(39, 59, 60)",27.905661291573118
"(26, 46, 62)",27.90466241531113
"(6, 34, 46)",27.893793128292206
"(39, 62, 69)",27.8728565626526
"(46, 71)",27.86365369000813
"(26, 46, 54)",27.856029217996905
"(26, 39, 59)",27.849018488814426
"(6, 46, 60)",27.828696049681003
"(39, 41, 46)",27.827106724515225
"(39, 42, 63)",27.819503656076368
"(8, 46, 56)",27.79729895989605
"(16, 39, 46)",27.788215182509763
"(5, 46, 56)",27.785785786856554
"(13, 46, 59)",27.785628124565505
"(6, 26, 46)",27.77205324692231
"(18, 46, 59)",27.766526710509268
"(12, 42, 46)",27.76532719211925
"(3, 38, 69)",27.763886458409353
"(46, 52, 56)",27.762637575780776
"(6, 39, 69)",27.740247394263783
"(34, 42, 46)",27.738562135678237
"(13, 39, 56)",27.73833954075548
"(38, 62, 69)",27.728110788161153
"(18, 39, 56)",27.719238126699242
"(3, 12, 39)",27.70056942712383
"(4, 46, 63)",27.693631466939113
"(8, 39)",27.68451262593581
"(3, 34, 39)",27.673804370682817
"(42, 46, 60)",27.673465057067034
"(5, 39)",27.66724286637657
"(12, 39, 62)",27.66479375687564
"(28, 46)",27.649404957276857
"(46, 58, 59)",27.647734878899477
"(34, 39, 62)",27.638028700434624
"(39, 52)",27.632520549762894
"(26, 42, 46)",27.616822254308342
"(12, 39, 54)",27.616160559561415
"(3, 39, 60)",27.608707292071617
"(6, 38, 69)",27.595501619772335
"(23, 39, 46)",27.590188339636224
"(34, 39, 54)",27.5893955031204
"(39, 42, 69)",27.585016401649817
"(39, 60, 62)",27.57293162182342
"(3, 26, 39)",27.552064489312926
"(6, 12, 39)",27.53218458848682
"(46, 56, 71)",27.528352739697866
"(39, 54, 60)",27.524298424509198
"(26, 39, 62)",27.51628881906473
"(6, 34, 39)",27.505419532045806
"(3, 13, 46)",27.488674125064
"(3, 18, 46)",27.469572711007768
"(26, 39, 54)",27.467655621750506
"(8, 46, 59)",27.456213947459673
"(13, 46, 62)",27.45289845481581
"(5, 46, 59)",27.444700774420177
"(6, 39, 60)",27.440322453434604
"(38, 42, 69)",27.440270627158366
"(18, 46, 62)",27.433797040759572
"(46, 52, 59)",27.4215525633444
"(8, 39, 56)",27.408925363649647
"(13, 46, 54)",27.404265257501585
"(5, 39, 56)",27.397412190610154
"(13, 39, 59)",27.397254528319102
"(28, 46, 56)",27.385520251210348
"(6, 26, 39)",27.383679650675912
"(18, 39, 59)",27.378153114262865
"(12, 39, 42)",27.37695359587285
"(39, 52, 56)",27.374263979534373
"(3, 46, 58)",27.350780879397977
"(34, 39, 42)",27.350188539431834
"(46, 47, 63)",27.324339787982577
"(6, 13, 46)",27.32028928642699
"(32, 46)",27.30986120652443
"(4, 39, 63)",27.30525787069271
"(6, 18, 46)",27.301187872370754
"(39, 42, 60)",27.285091460820635
"(39, 71)",27.28109329563853
