Combi,k_eff
"(9,)",46.24828729252291
"(9, 46)",37.95918602671549
"(9, 22, 25)",37.90040181223759
"(9, 42)",37.652622314152666
"(9, 64)",36.82596775808963
"(9, 32)",35.18118674982105
"(9, 58)",35.12334945896426
"(9, 42, 46)",34.99177646307113
"(9, 59)",34.773122088945044
"(9, 46, 64)",34.44067342569578
"(9, 16)",34.26961588754985
"(22, 25)",33.81009485957166
"(9, 32, 46)",33.344152753516724
"(9, 46, 58)",33.305594559612196
"(9, 32, 42)",33.139776945141506
"(9, 12)",33.10553136221523
"(9, 42, 58)",33.10121875123698
"(9, 46, 59)",33.07210964626605
"(9, 42, 59)",32.86773383789083
"(9, 16, 46)",32.73643884533592
"(9, 37)",32.71815108893662
"(9, 32, 64)",32.58867390776615
"(22, 25, 46)",32.37433430169931
"(9, 59, 64)",32.31663080051548
"(9, 18)",32.191063731583185
"(22, 25, 42)",32.16995849332409
"(9, 20)",32.086789625595706
"(9, 39)",31.98481521220352
"(9, 16, 64)",31.980959999585345
"(9, 12, 46)",31.960382495112846
"(9, 12, 42)",31.756006686737628
"(9, 37, 46)",31.702128979593773
"(9, 29)",31.680844106889424
"(22, 25, 64)",31.618855455948736
"(9, 37, 42)",31.497753171218555
"(9, 32, 58)",31.45359504168257
"(0, 9)",31.39535756119498
"(9, 18, 46)",31.350737408024813
"(9, 21)",31.30426227166134
"(9, 32, 59)",31.220110128336422
"(9, 39, 46)",31.213238395105037
"(9, 12, 64)",31.204903649362272
"(9, 58, 59)",31.1815519344319
"(9, 18, 42)",31.146361599649595
"(9, 20, 42)",31.076845528991278
"(9, 38)",31.04366535762812
"(9, 29, 46)",31.010590991562303
"(9, 39, 42)",31.00886258672982
"(9, 37, 64)",30.9466501338432
"(9, 16, 32)",30.88443932740629
"(9, 16, 58)",30.845881133501763
"(0, 9, 46)",30.82026662776601
"(9, 29, 42)",30.806215183187085
"(9, 21, 46)",30.75953643474358
"(0, 9, 42)",30.615890819390792
"(9, 16, 59)",30.612396220155617
"(9, 18, 64)",30.595258562274246
"(9, 38, 46)",30.585805158721435
"(9, 21, 42)",30.555160626368362
"(9, 20, 64)",30.525742491615922
"(22, 25, 32)",30.52233478376968
"(22, 25, 58)",30.483776589865155
"(9, 39, 64)",30.45775954935447
"(9, 57)",30.450934160895017
"(9, 38, 42)",30.381429350346217
"(22, 25, 59)",30.25029167651901
"(9, 46, 57)",30.190651027566034
"(9, 26)",30.180905176017937
"(9, 12, 58)",30.06982478327869
"(9, 62)",30.068342142228808
"(0, 9, 64)",30.064787782015436
"(9, 26, 46)",30.010631704314648
"(9, 21, 64)",30.004057588993014
"(9, 42, 57)",29.986275219190816
"(9, 46, 62)",29.93558968178856
"(16, 22, 25)",29.914620875588874
"(1, 9)",29.914496329360123
"(9, 32, 37)",29.850129461664146
"(9, 12, 59)",29.836339869932544
"(1, 9, 46)",29.83302580654277
"(9, 38, 64)",29.83032631297087
"(9, 37, 58)",29.811571267759618
"(9, 26, 42)",29.80625589593943
"(9, 41)",29.73832817362819
"(9, 42, 62)",29.731213873413342
"(9, 41, 46)",29.71558036938815
"(46,)",29.670084760908072
"(1, 9, 42)",29.628649998167553
"(3, 9, 46)",29.589828822700483
"(9, 37, 59)",29.578086354413472
"(9, 46, 52)",29.578035759095734
"(3, 9)",29.54970085359669
"(9, 52)",29.532011258189563
"(9, 43, 46)",29.522845390251177
"(9, 41, 42)",29.51120456101293
"(9, 12, 16)",29.500669069002413
"(9, 18, 32)",29.498737890095185
"(9, 18, 58)",29.460179696190664
"(9, 43)",29.449225704922732
"(9, 20, 32)",29.42922181943687
"(9, 20, 58)",29.39066362553234
"(9, 42, 52)",29.373659950720516
"(42, 46)",29.363521048345245
"(9, 32, 39)",29.36123887717541
"(9, 39, 58)",29.32268068327089
"(9, 42, 43)",29.31846958187596
"(9, 26, 64)",29.255152858564074
"(9, 16, 37)",29.24241555348334
"(9, 18, 59)",29.22669478284452
"(9, 29, 32)",29.158591473632676
"(9, 20, 59)",29.157178712186195
"(9, 46, 49)",29.136645723994924
"(9, 29, 58)",29.120033279728155
"(9, 39, 59)",29.089195769924743
"(1, 9, 64)",29.077546960792198
"(42,)",29.056957335782418
"(9, 46, 71)",29.038130007785405
"(9, 22, 46)",28.978478732463365
"(0, 9, 32)",28.968267109836383
"(9, 41, 64)",28.960101523637576
"(9, 42, 49)",28.932269915619706
"(0, 9, 58)",28.929708915931855
"(9, 46, 68)",28.921080378271576
"(9, 21, 32)",28.907536916813953
"(9, 29, 59)",28.88654836638201
"(22, 25, 37)",28.88031100984673
"(9, 49)",28.869926205538352
"(9, 21, 58)",28.868978722909432
"(9, 28, 46)",28.83525360497258
"(3, 9, 64)",28.83434997694991
"(9, 52, 64)",28.82255691334516
"(9, 16, 20)",28.82150791125606
"(9, 46, 56)",28.808712803663
"(9, 34, 46)",28.797979522323317
"(9, 22, 42)",28.774102924088147
"(9, 43, 64)",28.767366544500604
"(9, 16, 39)",28.753524968994604
"(9, 32, 38)",28.733805640791807
"(9, 71)",28.722152631224073
"(9, 40, 46)",28.704489146646566
"(0, 9, 59)",28.69622400258571
"(9, 38, 58)",28.695247446887286
"(9, 46, 50)",28.685294256113007
"(9, 21, 59)",28.635493809563286
"(9, 22)",28.632675718241018
"(9, 28, 42)",28.63087779659736
"(9, 15, 46)",28.619796572858057
"(9, 42, 56)",28.60433699528778
"(9, 34, 42)",28.5936037139481
"(9, 16, 29)",28.55087756545187
"(9, 68)",28.546578186953326
"(46, 64)",28.536866492282215
"(18, 22, 25)",28.52891943827777
"(9, 40, 42)",28.500113338271348
"(9, 42, 50)",28.48091844773779
"(9, 12, 37)",28.466359203260268
"(9, 38, 59)",28.46176253354114
"(20, 22, 25)",28.45940336761945
"(9, 28)",28.417838027004834
"(9, 15, 42)",28.41542076448284
"(22, 25, 39)",28.391420425357996
"(9, 49, 64)",28.38116687824435
"(9, 56)",28.378026825040465
"(9, 34)",28.36192690303094
"(0, 9, 16)",28.360553201655577
"(9, 32, 57)",28.338651509636406
"(9, 57, 58)",28.30009331573188
"(9, 16, 21)",28.299823008633147
"(9, 64, 71)",28.282651162034835
"(9, 22, 64)",28.2229998867128
"(9, 40)",28.221691339515818
"(9, 35, 46)",28.203463667179797
"(9, 50)",28.19289900371548
"(22, 25, 29)",28.188773021815262
"(9, 64, 68)",28.165601532521006
"(9, 26, 32)",28.15863218638502
"(7, 9, 46)",28.148811226847343
"(9, 16, 38)",28.126091732611002
"(9, 26, 58)",28.120073992480492
"(9, 12, 18)",28.114967631691307
"(9, 15)",28.09465247883305
"(9, 32, 62)",28.083590163858933
"(9, 28, 64)",28.079774759222005
"(9, 57, 59)",28.066608402385732
"(9, 56, 64)",28.053233957912425
"(9, 12, 20)",28.045451561032987
"(9, 58, 62)",28.045031969954408
"(8, 9, 46)",28.04497747760506
"(9, 34, 64)",28.04250067657275
"(9, 35, 42)",27.99908785880458
"(0, 22, 25)",27.998448658018965
"(1, 9, 32)",27.981026288613144
"(9, 12, 39)",27.977468618771532
"(9, 40, 64)",27.949010300896
"(7, 9, 42)",27.944435418472125
"(1, 9, 58)",27.942468094708616
"(21, 22, 25)",27.93771846499654
"(9, 50, 64)",27.929815410362437
"(9, 26, 59)",27.886589079134346
"(9, 15, 64)",27.864317727107483
"(9, 32, 41)",27.863580851458522
"(9, 18, 37)",27.85671411617224
"(8, 9, 42)",27.84060166922984
"(9, 19, 46)",27.8294693182362
"(9, 41, 58)",27.825022657553994
"(9, 59, 62)",27.811547056608262
"(9, 20, 37)",27.787198045513918
"(9, 12, 29)",27.774821215228798
"(22, 25, 38)",27.763987188974394
"(3, 9, 32)",27.737829304770855
"(9, 16, 57)",27.7309376014556
"(9, 32, 52)",27.726036241166106
"(9, 37, 39)",27.71921510325246
"(1, 9, 59)",27.70898318136247
"(3, 9, 58)",27.699271110866327
"(9, 31, 46)",27.688219104922076
"(9, 52, 58)",27.68747804726158
"(9, 32, 43)",27.67084587232155
"(9, 19, 42)",27.62509350986098
"(32, 42, 46)",27.613709434603223
"(9, 41, 59)",27.591537744207848
"(42, 46, 58)",27.575151240698702
"(9, 16, 26)",27.550918278204215
"(9, 46, 60)",27.524820105720856
"(9, 12, 21)",27.523766658410075
"(9, 29, 37)",27.51656769970973
"(9, 31, 42)",27.48384329654686
"(9, 16, 62)",27.475876255678127
"(9, 24, 46)",27.4746154770055
"(9, 35)",27.47015312031566
"(3, 9, 59)",27.46578619752018
"(9, 52, 59)",27.453993133915432
"(9, 35, 64)",27.447984821429223
"(9, 18, 20)",27.435806473944957
"(64,)",27.40364822365636
"(9, 43, 59)",27.398802765070876
"(7, 9, 64)",27.39333238109677
"(7, 9)",27.38817445981698
"(1, 9, 16)",27.37331238043234
"(22, 25, 57)",27.36883305781899
"(9, 46, 61)",27.362192199503376
"(9, 12, 38)",27.35003538238793
"(42, 46, 59)",27.341666327352556
"(0, 9, 37)",27.326243335913432
"(9, 42, 60)",27.320444297345638
"(9, 20, 39)",27.298307461025182
"(8, 9, 64)",27.289498631854485
"(9, 32, 49)",27.284646206065297
"(9, 24, 42)",27.270239668630282
"(9, 21, 37)",27.265513142891006
"(9, 16, 41)",27.255866943277717
"(9, 49, 58)",27.24608801216077
"(9, 23, 46)",27.243729273449183
"(8, 9)",27.232423835953554
"(22, 25, 26)",27.188813734567603
"(9, 32, 71)",27.186130489855778
"(9, 18, 29)",27.16517612814077
"(9, 42, 61)",27.157816391128158
"(9, 58, 71)",27.147572295951253
"(3, 9, 16)",27.13011539659005
"(9, 22, 32)",27.126479214533738
"(9, 16, 52)",27.1183223329853
"(22, 25, 62)",27.11377171204152
"(9, 20, 29)",27.095660057482448
"(9, 37, 38)",27.091781866868857
"(9, 22, 58)",27.087921020629217
"(9, 19, 64)",27.073990472485633
"(9, 32, 68)",27.06908086034195
"(9, 16, 43)",27.063131964140744
"(32, 46, 64)",27.062606397227874
"(9, 23, 42)",27.039353465073965
"(9, 58, 68)",27.030522666437424
"(9, 29, 39)",27.027677115220992
"(9, 49, 59)",27.012603098814623
"(1, 22, 25)",27.011207836795727
"(9, 28, 32)",26.98325408704295
"(0, 9, 18)",26.97485176434447
"(9, 32, 56)",26.956713285733372
"(9, 12, 57)",26.95488125123253
"(9, 32, 34)",26.94598000439369
"(9, 28, 58)",26.944695893138423
"(9, 31, 64)",26.932740259171503
"(9, 56, 58)",26.918155091828844
"(9, 13, 46)",26.915320486385397
"(9, 59, 71)",26.914087382605107
"(9, 19)",26.90916159690027
"(9, 34, 58)",26.90742181048917
"(22, 25, 41)",26.893762399641105
"(32, 46)",26.89208548401363
"(9, 46, 69)",26.856356889311026
"(9, 22, 59)",26.85443610728307
"(9, 32, 40)",26.852489628716942
"(9, 20, 21)",26.844605500663725
"(0, 9, 39)",26.837352751424696
"(46, 58)",26.834248193156846
"(9, 32, 50)",26.83329473818338
"(9, 46, 66)",26.8157709464251
"(9, 40, 58)",26.813931434812417
"(9, 59, 68)",26.797037753091278
"(9, 50, 58)",26.794736544278855
"(46, 59, 64)",26.7905632899772
"(9, 21, 39)",26.77662255840227
"(9, 12, 26)",26.774861927981142
"(9, 60, 64)",26.76934125997029
"(3, 22, 25)",26.768010852953438
"(9, 15, 32)",26.76779705492843
"(22, 25, 52)",26.75621778934869
"(9, 18, 38)",26.740390295299903
"(9, 15, 58)",26.7292388610239
"(9, 24, 64)",26.719136631254933
"(9, 28, 59)",26.711210979792277
