Combi,k_eff
"(47, 63)",48.20957410586412
"(16, 47, 63)",43.16813594929609
"(47, 53, 63)",40.87994002076238
"(47, 54, 63)",40.835303421137326
"(47, 62, 63)",40.57886238116344
"(43, 47, 63)",40.03478847093997
"(47, 50, 63)",39.875726010408066
"(37, 47, 63)",39.62396732375113
"(18, 47, 63)",39.43274352400757
"(26, 47, 63)",38.99103252299028
"(33, 47, 63)",38.92668600108654
"(39, 47, 63)",38.721120226598266
"(8, 47, 63)",38.59157609302976
"(47, 63, 66)",38.10483030690218
"(3, 47, 63)",37.99648450296143
"(15, 47, 63)",37.57232841796252
"(41, 47, 63)",37.470893732513545
"(47, 63, 69)",37.404332817183715
"(11, 47, 63)",37.16113578370295
"(47, 63, 71)",37.01059306386954
"(47, 49, 63)",36.90369452290488
"(31, 47, 63)",36.808370207839104
"(19, 47, 63)",36.21520737539871
"(36, 47, 63)",36.021512805674085
"(30, 47, 63)",35.99843779107268
"(47, 55, 63)",35.924859818819534
"(13, 47, 63)",35.90152061427907
"(44, 47, 63)",35.69695970274194
"(5, 47, 63)",35.56318008909828
"(47, 61, 63)",35.49248874043626
"(25, 47, 63)",35.46061794158691
"(4, 47, 63)",35.448003139394494
"(47, 56, 63)",34.97434343812357
"(47, 60, 63)",34.72525402974729
"(47, 57, 63)",34.66893461997432
"(9, 47, 63)",34.54679089907488
"(35, 47, 63)",34.4723231228123
"(28, 47, 63)",34.30824184549991
"(42, 47, 63)",34.01192005634208
"(7, 47, 63)",33.97013843989757
"(2, 47, 63)",33.94217032159303
"(27, 47, 63)",33.78127366171292
"(47, 48, 63)",33.71545680992426
"(46, 47, 63)",33.48061422810792
"(16,)",33.308794259881246
"(12, 47, 63)",33.233248920871304
"(34, 47, 63)",33.17328602549844
"(22, 47, 63)",33.01504612573991
"(47, 63, 68)",32.84809286358244
"(45, 47, 63)",32.7671074581783
"(47, 59, 63)",32.756834342918836
"(40, 47, 63)",32.55916123682099
"(10, 47, 63)",32.36412170349558
"(17, 47, 63)",32.2336355245314
"(6, 47, 63)",32.10836840158967
"(0, 47, 63)",32.065204529335674
"(14, 47, 63)",32.065204529335674
"(23, 47, 63)",32.065204529335674
"(24, 47, 63)",32.065204529335674
"(29, 47, 63)",32.065204529335674
"(32, 47, 63)",32.065204529335674
"(38, 47, 63)",32.065204529335674
"(47, 51, 63)",32.065204529335674
"(47, 58, 63)",32.065204529335674
"(47, 63, 64)",32.065204529335674
"(47, 63, 67)",32.065204529335674
"(47, 63, 70)",32.065204529335674
"(16, 53)",29.876500367080688
"(16, 54)",29.809545467643098
"(16, 62)",29.42488390768227
"(16, 53, 54)",28.68776580318877
"(16, 43)",28.608773042347067
"(16, 53, 62)",28.431324763214885
"(16, 54, 62)",28.386688163589827
"(16, 50)",28.37017935154921
"(16, 37)",27.992541321563806
"(16, 43, 53)",27.88725085299142
"(16, 43, 54)",27.84261425336636
"(16, 50, 53)",27.728188392459515
"(16, 18)",27.705705621948468
"(16, 50, 54)",27.683551792834454
"(16, 43, 62)",27.586173213392474
"(16, 37, 53)",27.47642970580258
"(16, 37, 54)",27.43179310617752
"(16, 50, 62)",27.427110752860568
"(16, 18, 53)",27.28520590605902
"(16, 18, 54)",27.240569306433958
"(16, 63)",27.237463676260063
"(16, 37, 62)",27.175352066203633
"(16, 26)",27.043139120422534
