Combi,k_eff
"(53, 59)",54.241237148037314
"(15, 53, 59)",45.86318261337119
"(16, 53, 59)",44.769806802565355
"(2, 53, 59)",44.54507628712699
"(31, 53, 59)",43.93545083619717
"(39, 53, 59)",43.93125621451248
"(7, 53, 59)",43.74348774867524
"(20, 53, 59)",43.73149979366372
"(28, 53, 59)",43.58332970198926
"(53, 59, 71)",42.835761599294955
"(22, 53, 59)",42.73582920485477
"(18, 53, 59)",42.68536485068684
"(35, 53, 59)",42.37266834240776
"(41, 53, 59)",42.270079431493905
"(11, 53, 59)",42.20774967870331
"(25, 53, 59)",42.160961021836464
"(52, 53, 59)",42.09448550117648
"(32, 53, 59)",41.36235296610958
"(13, 53, 59)",41.19221931241045
"(53, 58, 59)",41.16771860262079
"(53, 59, 66)",40.79039875553812
"(10, 53, 59)",40.626110129835595
"(48, 53, 59)",40.59707862061042
"(51, 53, 59)",40.44482745450225
"(47, 53, 59)",40.19985064665045
"(34, 53, 59)",40.17876143007403
"(17, 53, 59)",40.0802638161574
"(53, 59, 61)",40.06794235527295
"(0, 53, 59)",39.60428053773369
"(49, 53, 59)",39.586572291205904
"(53, 55, 59)",39.56469754756478
"(38, 53, 59)",39.53710682032466
"(23, 53, 59)",39.348543684228694
"(53, 59, 60)",38.89686429350184
"(3, 53, 59)",38.668206724950764
"(19, 53, 59)",38.40659841276771
"(1, 53, 59)",38.315505875125915
"(53, 59, 63)",38.297571321182055
"(30, 53, 59)",38.15887679310322
"(26, 53, 59)",38.08032890707156
"(53, 59, 62)",38.0255215071178
"(5, 53, 59)",37.99687652837658
"(6, 53, 59)",37.84460990877005
"(40, 53, 59)",37.83670359616391
"(53, 57, 59)",37.533192519121485
"(42, 53, 59)",37.40486114720481
"(24, 53, 59)",37.399911060214386
"(37, 53, 59)",37.236293589396105
"(53, 59, 64)",37.145737616002
"(53, 56, 59)",36.88823176608925
"(53, 59, 69)",36.87220483203212
"(27, 53, 59)",36.581362172591476
"(4, 53, 59)",36.44362687614161
"(53, 59, 68)",36.38048264746263
"(53, 59, 67)",36.11511648151907
"(9, 53, 59)",36.07699083291542
"(21, 53, 59)",36.07699083291542
"(29, 53, 59)",36.07699083291542
"(44, 53, 59)",36.07699083291542
"(50, 53, 59)",36.07699083291542
"(53, 54, 59)",36.07699083291542
"(53, 59, 65)",36.07699083291542
"(53, 59, 70)",36.07699083291542
"(15,)",29.358575341367313
"(15, 16)",27.718511625158566
"(2, 15)",27.381415852001016
"(2, 15, 16)",26.94709320431728
"(15, 31)",26.46697767560628
"(15, 39)",26.46068574307925
"(15, 16, 31)",26.337467753387457
"(15, 16, 39)",26.333273131702768
"(7, 15)",26.179033044323397
"(15, 20)",26.161051111806117
"(7, 15, 16)",26.145504665865534
"(15, 16, 20)",26.133516710854014
"(2, 15, 31)",26.11273723794909
"(2, 15, 39)",26.1085426162644
"(16,)",26.07844790894982
"(15, 16, 28)",25.985346619179545
"(15, 28)",25.938795974294415
"(2, 7, 15)",25.920774150427167
"(2, 15, 20)",25.908786195415647
"(2, 15, 28)",25.760616103741178
"(2, 16)",25.74135213579227
"(15, 31, 39)",25.498917165334582
"(2,)",25.40425636263472
"(7, 15, 31)",25.311148699497345
"(7, 15, 39)",25.306954077812655
"(15, 20, 31)",25.299160744485825
"(15, 20, 39)",25.294966122801135
