0,14.848519161844607
1,13.57663707840536
2,2.502476093860807
3,25.947613311143087
4,18.381673491560875
5,18.50723252841452
6,18.899165887132966
7,0.0
8,20.445114332900097
9,5.655128279400613
10,4.384144476973698
11,0.0
12,1.1253584396461918
13,0.0
14,18.786759028945006
15,17.443675348767805
16,12.645945753032718
17,14.362218041906683
18,0.7617996518331598
19,9.636146301829331
20,18.816786171919397
21,18.92481883895785
22,13.245318154944247
23,0.0
24,21.997428968611572
25,20.19489309887336
26,0.0
27,0.0
28,11.13389009107788
29,3.4506793817062427
30,7.733783802275654
31,0.0
32,8.28261285988604
33,6.961854595535096
34,6.673420140557208
35,4.1524237024447
36,22.473678617435098
37,19.28534479861677
38,29.750842702978115
39,15.447696781242916
40,1.2358729479352792
41,8.832836746813456
42,5.354872992619895
43,9.298507246716
44,9.556762953515992
45,11.283662321910999
46,5.706949418110777
47,5.730500373561734
48,17.422732527801294
49,17.112759054937264
50,26.272158728063783
51,18.557789502490174
52,8.419857310586497
53,11.546414871490748
54,15.908675416575646
55,15.979276277977437
56,0.0
57,0.0
58,0.0
59,20.556916306375033
60,0.0
61,8.721554675847287
62,3.6944669216213635
63,9.913175197712759
64,10.346669140883042
65,31.52463432479072
66,15.763097019660599
67,0.0
68,19.866282059566082
69,6.302487912824157
70,9.02118132027473
71,22.877150149204212
