Combi,k_eff
"(5, 11)",59.246812036560364
"(5, 11, 65)",49.21020431617903
"(5, 11, 19)",49.08945685292845
"(2, 5, 11)",48.74539284653609
"(5, 11, 23)",47.54391404719267
"(5, 11, 35)",47.18250501577644
"(5, 11, 47)",46.88506529434041
"(5, 11, 22)",46.83007881279718
"(5, 11, 71)",46.48397063164213
"(5, 11, 37)",46.286979701347335
"(5, 11, 36)",45.27088121505544
"(5, 11, 12)",45.09419952346692
"(5, 11, 53)",45.04939562592626
"(5, 11, 58)",44.99054249387868
"(5, 11, 21)",44.772071143707386
"(5, 11, 15)",44.396288366803645
"(5, 11, 68)",44.304578181431054
"(5, 11, 49)",44.18949816194022
"(5, 11, 28)",44.1587407768651
"(5, 11, 52)",44.1032828534707
"(5, 11, 24)",44.094126208649506
"(5, 6, 11)",43.873769836879866
"(5, 9, 11)",43.843562719586004
"(5, 11, 56)",43.82524059801354
"(5, 11, 13)",43.7205044317215
"(5, 11, 25)",43.67539811884561
"(4, 5, 11)",43.6005000176984
"(5, 11, 40)",43.53376558124629
"(0, 5, 11)",43.44570240644619
"(5, 11, 55)",43.36217282622989
"(5, 11, 29)",43.20983686732319
"(5, 11, 42)",43.20613317386315
"(5, 11, 30)",42.98230774645499
"(5, 11, 57)",42.766726821426694
"(5, 11, 50)",42.66155834682572
"(5, 11, 67)",42.61057871312839
"(5, 11, 48)",42.44453016449272
"(5, 10, 11)",42.420522078275816
"(5, 11, 18)",41.913631892425606
"(5, 11, 39)",41.741943308300016
"(5, 11, 69)",41.72722823744353
"(5, 11, 62)",41.61548195823886
"(5, 11, 46)",41.49487947204668
"(5, 11, 70)",41.489406924201305
"(5, 8, 11)",41.36235701666381
"(5, 11, 44)",41.34896967695234
"(5, 7, 11)",40.94397180776172
"(5, 11, 20)",40.809263846301334
"(5, 11, 60)",40.719014119349715
"(5, 11, 43)",40.39085447605367
"(5, 11, 32)",40.36268511230858
"(5, 11, 51)",39.88818864195862
"(3, 5, 11)",39.68426495597029
"(5, 11, 41)",39.55019968278848
"(1, 5, 11)",39.41652106171313
"(5, 11, 14)",39.41652106171313
"(5, 11, 17)",39.41652106171313
"(5, 11, 27)",39.41652106171313
"(5, 11, 33)",39.41652106171313
"(5, 11, 34)",39.41652106171313
"(5, 11, 38)",39.41652106171313
"(5, 11, 45)",39.41652106171313
"(5, 11, 54)",39.41652106171313
"(5, 11, 59)",39.41652106171313
"(5, 11, 61)",39.41652106171313
"(5, 11, 63)",39.41652106171313
"(5, 11, 66)",39.41652106171313
"(65,)",29.381049763397723
"(11, 65)",29.279053113006462
"(11,)",29.1770564626152
"(11, 19)",29.097931918130588
"(19,)",29.018807373645974
"(2, 11, 65)",28.848240526827272
"(2, 11, 19)",28.727493063576688
"(2, 65)",28.68383255893331
