Combi,k_eff
"(9, 56)",93.04764308451773
"(9, 15, 56)",71.12805364645452
"(9, 53, 56)",70.06127246010614
"(9, 56, 64)",69.83310638528106
"(7, 9, 56)",69.76102798299084
"(5, 9, 56)",69.70714277239942
"(9, 34, 56)",69.40951127884439
"(9, 45, 56)",69.03646820243766
"(9, 22, 56)",68.84254007576834
"(9, 23, 56)",68.15648324720948
"(9, 17, 56)",68.03707290519817
"(9, 48, 56)",67.68198384642102
"(9, 16, 56)",67.68103388039223
"(9, 36, 56)",67.56979891258474
"(9, 56, 61)",67.54238937939415
"(9, 12, 56)",67.42137263010834
"(9, 56, 70)",67.09717084103612
"(0, 9, 56)",67.08734082190622
"(9, 21, 56)",66.908570056183
"(9, 20, 56)",66.83772294842241
"(9, 25, 56)",66.71300281967702
"(9, 56, 62)",66.70463081903432
"(9, 43, 56)",66.69868293140274
"(9, 33, 56)",66.62037777521373
"(9, 56, 71)",66.46739235444346
"(9, 41, 56)",66.43616506464559
"(9, 26, 56)",66.41668146649116
"(9, 56, 67)",66.13520085532227
"(9, 56, 59)",66.11819752883757
"(9, 54, 56)",66.06249828979169
"(9, 39, 56)",65.83691113646061
"(9, 13, 56)",65.79037076641717
"(9, 30, 56)",65.3676862118599
"(4, 9, 56)",65.17212644463063
"(2, 9, 56)",64.79286615293306
"(9, 19, 56)",64.77435540227839
"(9, 32, 56)",64.72939675591472
"(9, 46, 56)",64.6441401349104
"(9, 55, 56)",64.4766826001013
"(3, 9, 56)",64.42929174016537
"(9, 56, 58)",64.27321905155247
"(9, 24, 56)",64.09716357448976
"(1, 9, 56)",64.09187920439963
"(9, 44, 56)",64.05063044347145
"(9, 35, 56)",63.97394120442361
"(9, 47, 56)",63.89020531929467
"(9, 51, 56)",63.55502106229228
"(9, 52, 56)",63.353389451702064
"(9, 38, 56)",63.2971718281243
"(9, 49, 56)",63.178804670418664
"(9, 27, 56)",62.892929309337354
"(9, 42, 56)",62.6928305055674
"(9, 11, 56)",62.59522473209548
"(9, 14, 56)",62.57878429982781
"(9, 56, 65)",62.347376116904506
"(9, 50, 56)",62.072700040503314
"(8, 9, 56)",62.05566155411378
"(9, 56, 57)",61.98734187392989
"(9, 18, 56)",61.87831453454138
"(9, 31, 56)",61.87831453454138
"(9, 37, 56)",61.87831453454138
"(9, 56, 63)",61.87831453454138
"(9, 56, 68)",61.87831453454138
"(9, 56, 69)",61.87831453454138
"(9,)",33.00525861395296
"(9, 15)",30.377237974846196
"(9, 53)",28.777066195323627
"(9, 64)",28.434817083085996
"(7, 9)",28.32669947965067
"(5, 9)",28.245871663763552
"(9, 15, 64)",28.206283833970474
"(7, 9, 15)",28.134205431680254
"(5, 9, 15)",28.08032022108884
"(9, 34)",27.79942442343099
"(9, 15, 34)",27.782688727533802
"(15,)",27.749217335739434
"(9, 15, 45)",27.40964565112707
"(9, 45)",27.239859808820896
"(9, 15, 22)",27.21571752445775
"(9, 53, 64)",27.139502647622095
"(7, 9, 53)",27.067424245331875
"(5, 9, 53)",27.01353903474046
"(9, 22)",26.948967618816916
"(7, 9, 64)",26.83925817050679
"(5, 9, 64)",26.785372959915374
"(9, 34, 53)",26.715907541185423
"(5, 7, 9)",26.713294557625158
"(9, 15, 23)",26.52966069589889
"(9, 34, 64)",26.487741466360337
"(7, 9, 34)",26.415663064070117
"(9, 15, 17)",26.410250353887587
"(5, 9, 34)",26.361777853478706
"(9, 45, 53)",26.342864464778692
"(9, 22, 53)",26.148936338109372
"(9, 15, 48)",26.055161295110437
"(9, 15, 16)",26.054211329081653
"(7, 9, 45)",26.042619987663386
"(5, 9, 45)",25.988734777071972
"(9, 15, 36)",25.94297636127416
"(9, 22, 64)",25.920770263284286
"(9, 23)",25.919882375978624
"(9, 15, 61)",25.91556682808357
"(7, 9, 22)",25.848691860994066
"(15, 64)",25.806796443979234
"(5, 9, 22)",25.794806650402652
"(9, 12, 15)",25.794550078797748
"(9, 17)",25.740766862961667
"(7, 15)",25.698678840543906
"(9, 34, 45)",25.691103283516934
"(5, 15)",25.617851024656787
"(9, 22, 34)",25.497175156847618
"(9, 15, 70)",25.470348289725536
"(9, 23, 53)",25.46287950955051
"(0, 9, 15)",25.460518270595642
"(9, 15, 21)",25.281747504872406
"(9, 23, 64)",25.234713434725425
"(9, 15, 20)",25.210900397111825
"(9, 48)",25.208133274795944
"(9, 16)",25.206708325752764
"(15, 34)",25.17140378432423
"(7, 9, 23)",25.162635032435205
"(9, 22, 45)",25.124132080440884
"(9, 17, 64)",25.11530309271412
"(5, 9, 23)",25.10874982184379
"(7, 15, 64)",25.08724441110228
"(9, 15, 25)",25.086180268366427
"(9, 15, 62)",25.07780826772374
"(9, 15, 43)",25.071860380092154
"(7, 9, 17)",25.0432246904239
"(9, 36)",25.039855874041525
"(5, 15, 64)",25.03335920051087
"(9, 61)",24.998741574255643
"(9, 15, 33)",24.99355522390314
"(5, 9, 17)",24.989339479832488
"(9, 48, 53)",24.98838010876206
"(9, 16, 53)",24.987430142733274
"(5, 7, 15)",24.96128079822065
"(9, 36, 53)",24.87619517492578
"(9, 53, 61)",24.84878564173519
"(9, 15, 71)",24.84056980313288
"(9, 12)",24.817216450326907
"(9, 23, 34)",24.811118328288757
"(9, 15, 41)",24.809342513335004
"(9, 15, 26)",24.78985891518057
"(9, 48, 64)",24.760214033936972
"(9, 16, 64)",24.759264067908187
"(15, 34, 64)",24.73572770695583
"(9, 12, 53)",24.72776889244937
"(9, 17, 34)",24.69170798627745
"(7, 9, 48)",24.68813563164675
"(7, 9, 16)",24.687185665617967
"(7, 15, 34)",24.66364930466561
"(9, 36, 64)",24.648029100100693
"(5, 9, 48)",24.634250421055338
"(5, 9, 16)",24.63330045502655
"(9, 61, 64)",24.620619566910104
"(15, 45)",24.61183916971413
"(5, 15, 34)",24.6097640940742
"(7, 9, 36)",24.575950697810473
"(53,)",24.548873776694293
"(7, 9, 61)",24.548541164619884
"(5, 9, 36)",24.52206548721906
"(9, 15, 67)",24.50837830401168
"(9, 12, 64)",24.499602817624282
"(5, 9, 61)",24.49465595402847
"(9, 15, 28)",24.493362424866604
"(9, 15, 59)",24.49137497752698
"(9, 23, 45)",24.438075251882022
"(9, 15, 54)",24.43567573848111
"(7, 9, 12)",24.427524415334062
"(9, 53, 70)",24.403567103377156
"(0, 9, 53)",24.393737084247263
"(5, 9, 12)",24.373639204742645
"(9, 34, 48)",24.3366189275003
"(9, 16, 34)",24.33566896147152
"(9, 70)",24.330913766718588
"(15, 22)",24.32094697971015
"(9, 17, 45)",24.31866490987072
"(0, 9)",24.316168738023755
"(7, 15, 45)",24.290606228258877
"(9, 22, 23)",24.244147125212702
"(5, 15, 45)",24.236721017667467
"(9, 34, 36)",24.22443399366402
"(9, 21, 53)",24.214966318524027
"(9, 15, 39)",24.21008858515003
"(53, 64)",24.206624664456662
"(9, 34, 61)",24.197024460473433
"(9, 64, 70)",24.175401028552066
"(15, 22, 64)",24.168756503879777
"(0, 9, 64)",24.165571009422177
"(9, 13, 15)",24.163548215106584
"(9, 20, 53)",24.144119210763446
"(9, 17, 22)",24.1247367832014
"(7, 9, 70)",24.10332262626185
"(7, 53)",24.098507061021337
"(7, 15, 22)",24.096678101589557
"(0, 7, 9)",24.09349260713196
"(9, 12, 34)",24.076007711187614
"(5, 9, 70)",24.049437415670432
"(9, 21)",24.048012589438898
"(5, 15, 22)",24.042792890998147
"(0, 5, 9)",24.039607396540546
"(7, 53, 64)",24.0204632247539
"(9, 25, 53)",24.019399082018047
"(5, 53)",24.017679245134218
"(9, 21, 64)",23.98680024369894
"(5, 53, 64)",23.96657801416249
"(9, 45, 48)",23.96357585109357
"(9, 16, 45)",23.962625885064785
"(9, 20)",23.941741927798024
"(15, 34, 45)",23.93908952411243
"(9, 33, 53)",23.92677403755476
"(9, 20, 64)",23.91595313593836
"(7, 9, 21)",23.91472184140872
"(5, 7, 53)",23.89449961187227
"(64,)",23.864375552219034
"(5, 9, 21)",23.860836630817307
"(9, 36, 45)",23.85139091725729
"(7, 9, 20)",23.84387473364814
