Combi,k_eff
"(43,)",39.59558849989212
"(32, 43)",35.11514525320925
"(16, 43)",34.694505301204735
"(8, 43)",34.490578341162205
"(43, 57)",33.84813422366166
"(26, 43)",33.82203425482843
"(12, 43)",33.501323050164416
"(16, 32, 43)",33.341237536311944
"(8, 32, 43)",33.20528622961693
"(8, 16, 43)",32.92485959494725
"(32, 43, 57)",32.77699015128323
"(26, 32, 43)",32.75959017206108
"(12, 32, 43)",32.54578270228507
"(16, 43, 57)",32.49656351661355
"(16, 26, 43)",32.4791635373914
"(8, 43, 57)",32.36061220991853
"(8, 26, 43)",32.34321223069638
"(12, 16, 43)",32.26535606761539
"(8, 12, 43)",32.12940476092037
"(13, 43)",32.11873369339749
"(26, 43, 57)",31.91491615236268
"(12, 43, 57)",31.70110868258667
"(12, 26, 43)",31.683708703364523
"(43, 44)",31.664019510964845
"(43, 51)",31.62919435958857
"(13, 32, 43)",31.62405646444045
"(43, 66)",31.609111137526284
"(43, 50)",31.57955922500077
"(9, 43)",31.556201658349003
"(13, 16, 43)",31.34362982977077
"(32, 43, 44)",31.320913676152024
"(32, 43, 51)",31.29769690856784
"(32, 43, 66)",31.28430809385965
"(32, 43, 50)",31.26460681884264
"(9, 32, 43)",31.249035107741456
"(8, 13, 43)",31.207678523075757
"(16, 43, 44)",31.040487041482343
"(16, 43, 51)",31.01727027389816
"(16, 43, 66)",31.00388145918997
"(16, 43, 50)",30.98418018417296
"(9, 16, 43)",30.968608473071782
"(8, 43, 44)",30.904535734787324
"(8, 43, 51)",30.88131896720314
"(8, 43, 66)",30.86793015249495
"(8, 43, 50)",30.84822887747794
"(8, 9, 43)",30.832657166376762
"(13, 43, 57)",30.779382444742055
"(13, 26, 43)",30.761982465519907
"(6, 43)",30.735042275615143
"(21, 43)",30.721232578851044
"(6, 32, 43)",30.701595519252216
"(21, 32, 43)",30.69238905474282
"(32,)",30.63470200652638
"(12, 13, 43)",30.548174995743892
"(43, 44, 57)",30.47623965645362
"(26, 43, 44)",30.458839677231474
"(43, 51, 57)",30.45302288886944
"(43, 57, 66)",30.439634074161248
"(26, 43, 51)",30.43562290964729
"(26, 43, 66)",30.4222340949391
"(6, 16, 43)",30.421168884582542
"(43, 50, 57)",30.41993279914424
"(16, 21, 43)",30.411962420073145
"(9, 43, 57)",30.40436108804306
"(26, 43, 50)",30.40253281992209
"(6, 8, 43)",30.285217577887522
"(8, 21, 43)",30.276011113378125
"(32, 43, 56)",30.271107686462486
"(12, 43, 44)",30.245032207455466
"(12, 43, 51)",30.221815439871282
"(30, 32, 43)",30.21522458930547
"(16, 32)",30.21406205452186
"(12, 43, 66)",30.208426625163092
"(12, 43, 50)",30.188725350146083
"(9, 12, 43)",30.173153639044905
"(43, 56)",30.089310526430538
"(8, 32)",30.01013509447933
"(29, 32, 43)",30.005905736303674
"(30, 43)",30.00548588069502
"(16, 43, 56)",29.990681051792805
"(32, 37, 43)",29.962149093151695
"(23, 32, 43)",29.947896732273136
"(8, 16, 32)",29.937897430492004
"(16, 30, 43)",29.93479795463579
"(6, 43, 57)",29.85692149955382
"(8, 43, 56)",29.854729745097785
"(21, 43, 57)",29.847715035044423
"(6, 26, 43)",29.839521520331672
"(21, 26, 43)",29.830315055822275
"(8, 30, 43)",29.798846647940778
"(16,)",29.793422102517344
"(32, 43, 49)",29.777139012433032
"(16, 29, 43)",29.725479101633994
"(29, 43)",29.69150760119232
"(16, 37, 43)",29.68172245848202
"(16, 23, 43)",29.667470097603456
"(37, 43)",29.625872636464358
"(6, 12, 43)",29.625714050555665
"(12, 21, 43)",29.616507586046268
"(23, 43)",29.604494095146517
"(8, 29, 43)",29.589527794938974
"(8, 16)",29.589495142474817
"(8, 37, 43)",29.545771151787
"(8, 23, 43)",29.531518790908436
"(16, 32, 57)",29.5096013521583
"(16, 43, 49)",29.49671237776335
"(16, 26, 32)",29.492201372936155
"(43, 56, 57)",29.42643366676409
"(26, 43, 56)",29.409033687541935
"(8,)",29.385568182432287
"(8, 32, 57)",29.373650045463286
"(30, 43, 57)",29.370550569607076
"(32, 57)",29.367690976978785
"(8, 43, 49)",29.36076107106833
"(8, 26, 32)",29.356250066241135
"(26, 30, 43)",29.353150590384928
"(43, 49)",29.34835751538636
"(26, 32)",29.341591008145556
"(13, 43, 44)",29.32330596961085
"(13, 43, 51)",29.300089202026665
"(13, 43, 66)",29.286700387318476
"(12, 16, 32)",29.278393903160143
"(13, 43, 50)",29.266999112301466
"(9, 13, 43)",29.25142740120028
"(29, 43, 57)",29.16123171660528
"(26, 29, 43)",29.143831737383124
"(8, 12, 32)",29.142442596465127
"(12, 30, 43)",29.139343120608917
"(37, 43, 57)",29.1174750734533
"(26, 37, 43)",29.10007509423115
"(8, 16, 57)",29.093223410793605
"(23, 26, 43)",29.08582273335259
"(8, 16, 26)",29.075823431571457
"(12, 32)",29.020879803481545
"(43, 44, 51)",28.996946413738232
"(43, 44, 66)",28.983557599030043
"(43, 44, 50)",28.963856324013033
"(43, 51, 66)",28.960340831445862
"(9, 43, 44)",28.948284612911856
"(16, 57)",28.947051024974265
"(43, 50, 51)",28.940639556428852
"(43, 49, 57)",28.932464992734637
"(12, 29, 43)",28.930024267607116
"(26, 32, 57)",28.927953987907436
"(43, 50, 66)",28.927250741720663
"(9, 43, 51)",28.92506784532767
"(16, 26)",28.920951056141043
"(26, 43, 49)",28.915065013512482
"(9, 43, 66)",28.91167903061948
"(9, 43, 50)",28.891977755602472
"(12, 37, 43)",28.886267624455144
"(8, 12, 16)",28.86201596179545
"(8, 57)",28.743124064931738
"(8, 26)",28.717024096098513
"(12, 32, 57)",28.71414651813142
"(6, 13, 43)",28.703987812711045
"(12, 43, 49)",28.701257543736475
"(12, 26, 32)",28.696746538909277
"(13, 21, 43)",28.694781348201648
"(16, 26, 57)",28.647527353237756
"(12, 16)",28.600239851477028
"(8, 26, 57)",28.511576046542736
"(12, 16, 57)",28.433719883461748
"(12, 16, 26)",28.416319904239597
"(6, 43, 44)",28.400845024422615
"(8, 12)",28.396312891434498
"(21, 43, 44)",28.39163855991322
"(6, 43, 51)",28.37762825683843
"(21, 43, 51)",28.368421792329034
"(6, 43, 66)",28.36423944213024
"(13, 16, 32)",28.356667665315523
"(21, 43, 66)",28.355032977620844
"(31, 32, 43)",28.348773282405837
"(6, 43, 50)",28.34453816711323
"(21, 43, 50)",28.335331702603835
"(6, 9, 43)",28.328966456012054
"(9, 21, 43)",28.319759991502657
"(8, 12, 57)",28.297768576766728
"(8, 12, 26)",28.28036859754458
"(13, 43, 56)",28.27349997992131
"(32, 43, 67)",28.267042668116233
"(8, 13, 32)",28.220716358620507
"(13, 30, 43)",28.217616882764297
"(32, 43, 65)",28.167414262318108
"(57,)",28.10067994743119
"(26, 57)",28.074579978597964
"(11, 32, 43)",28.072435594066874
"(16, 31, 43)",28.068346647736163
"(16, 32, 44)",28.053524877027094
"(26,)",28.048480009764738
"(16, 32, 51)",28.03030810944291
"(16, 32, 66)",28.01691929473472
"(13, 29, 43)",28.0082980297625
"(16, 32, 50)",27.99721801971771
"(16, 43, 67)",27.986616033446552
"(9, 16, 32)",27.981646308616533
"(43, 44, 56)",27.97035719163288
"(13, 37, 43)",27.96454138661052
"(13, 23, 43)",27.950289025731962
"(43, 51, 56)",27.947140424048698
"(8, 13, 16)",27.940289723950826
"(43, 56, 66)",27.933751609340504
"(8, 31, 43)",27.932395341041143
"(8, 32, 44)",27.917573570332078
"(30, 43, 44)",27.91447409447587
"(43, 50, 56)",27.9140503343235
"(9, 43, 56)",27.898478623222317
"(8, 32, 51)",27.894356802747893
"(30, 43, 51)",27.891257326891687
"(16, 43, 65)",27.886987627648427
"(8, 32, 66)",27.8809679880397
"(30, 43, 66)",27.877868512183497
"(7, 32, 43)",27.873711932404525
"(8, 32, 50)",27.861266713022694
"(12, 26, 57)",27.85207251921088
"(8, 43, 67)",27.850664726751532
"(8, 9, 32)",27.845695001921516
"(9, 30, 43)",27.842595526065306
"(13, 32, 57)",27.792420280286805
"(11, 16, 43)",27.792008959397194
"(13, 43, 49)",27.779531305891858
"(13, 26, 32)",27.775020301064657
"(6, 21, 43)",27.772320403013417
"(12, 57)",27.753868773933952
"(12, 26)",27.727768805100723
"(32, 43, 46)",27.715068798317557
"(29, 43, 44)",27.70515524147407
"(29, 43, 51)",27.681938473889886
"(29, 43, 66)",27.668549659181693
"(37, 43, 44)",27.661398598322094
"(8, 11, 43)",27.656057652702174
"(29, 43, 50)",27.648848384164687
"(23, 43, 44)",27.647146237443533
"(13, 32)",27.63829044671462
"(37, 43, 51)",27.63818183073791
"(8, 16, 44)",27.6371469356624
"(9, 29, 43)",27.633276673063506
"(37, 43, 66)",27.62479301602972
"(23, 43, 51)",27.62392946985935
"(8, 16, 51)",27.613930168078216
"(23, 43, 66)",27.610540655151155
"(37, 43, 50)",27.60509174101271
"(8, 16, 66)",27.600541353370026
"(7, 16, 43)",27.593285297734845
"(23, 43, 50)",27.59083938013415
"(9, 37, 43)",27.589520029911533
"(8, 16, 50)",27.580840078353017
"(9, 23, 43)",27.575267669032968
"(8, 9, 16)",27.56526836725184
"(12, 13, 32)",27.561212831288646
"(13, 16, 57)",27.511993645617125
"(31, 43, 57)",27.50409926270744
"(13, 16, 26)",27.494593666394977
"(32, 44, 57)",27.48927749199838
