Combi,k_eff
"(58,)",40.54960340983537
"(21, 58)",38.70243954072
"(21,)",36.85527567160463
"(21, 45, 58)",36.376204211871084
"(45, 58)",36.13666848200432
"(21, 58, 64)",34.91873418625315
"(21, 45)",34.28950461288895
"(58, 64)",33.95046344357741
"(21, 58, 66)",33.84594178256692
"(21, 50, 58)",33.430318295210306
"(45, 58, 64)",33.20822014710936
"(21, 22, 58)",33.036953500443246
"(13, 21, 58)",32.974878634258275
"(21, 55, 58)",32.86515718503411
"(2, 21, 58)",32.468766075318264
"(58, 66)",32.341274838048065
"(21, 47, 58)",32.231107087296444
"(12, 21, 58)",32.11949189566942
"(21, 64)",32.10329957446204
"(21, 58, 63)",32.051918966337176
"(21, 45, 64)",31.976777567699113
"(21, 49, 58)",31.91943905306634
"(19, 21, 58)",31.817578679688808
"(21, 33, 58)",31.788729778364
"(45,)",31.723733554173265
"(45, 50, 58)",31.719804256066517
"(50, 58)",31.71783960701315
"(21, 46, 58)",31.4788012305199
"(22, 45, 58)",31.326439461299458
"(21, 58, 69)",31.306176850356792
"(13, 45, 58)",31.264364595114486
"(21, 28, 58)",31.160192862296242
"(6, 45, 58)",31.159951564463036
"(45, 55, 58)",31.15464314589032
"(21, 58, 60)",31.128486890059243
"(22, 58)",31.127792414862554
"(17, 21, 58)",31.034716835982096
"(13, 58)",31.034680115585097
"(6, 58)",30.878060569607925
"(55, 58)",30.87009794174885
"(2, 45, 58)",30.758252036174476
"(58, 64, 66)",30.677957717805192
"(21, 42, 58)",30.66696768988585
"(11, 21, 58)",30.552404222719396
"(45, 47, 58)",30.520593048152655
"(21, 66)",30.494110968932695
"(21, 45, 50)",30.48836167665627
"(12, 45, 58)",30.40897785652563
"(45, 58, 63)",30.341404927193388
"(2, 58)",30.275511277175085
"(50, 58, 64)",30.262334230448584
"(1, 21, 58)",30.214705418094645
"(19, 45, 58)",30.10706464054502
"(21, 22, 45)",30.09499688188921
"(33, 45, 58)",30.078215739220212
"(18, 21, 58)",30.053600617579825
"(13, 21, 45)",30.032922015704237
"(21, 45, 55)",29.92320056648007
"(47, 58)",29.91902279514236
"(9, 21, 58)",29.87658548351296
"(21, 50)",29.87067573789778
"(22, 58, 64)",29.86896943568152
"(13, 58, 64)",29.80689456949655
"(21, 58, 67)",29.8040147744183
"(45, 46, 58)",29.76828719137611
"(12, 58)",29.751600007701818
"(6, 58, 64)",29.7024815388451
"(55, 58, 64)",29.69717312027238
"(21, 56, 58)",29.655278065422706
"(58, 63)",29.650240613703446
"(21, 24, 58)",29.62561910793726
"(45, 58, 69)",29.595662811213003
"(45, 64)",29.53752851574636
"(2, 21, 45)",29.52680945676423
"(43, 45, 58)",29.511915582981707
"(21, 58, 59)",29.508195762949235
"(21, 58, 68)",29.46956431563877
"(49, 58)",29.451520743797204
"(28, 45, 58)",29.449678823152453
"(21, 64, 66)",29.446515138394943
"(21, 30, 58)",29.444318617173614
"(45, 58, 60)",29.417972850915454
"(21, 58, 65)",29.410875972314017
"(15, 21, 58)",29.370478594826984
"(17, 45, 58)",29.324202796838307
"(2, 58, 64)",29.30078201055654
"(21, 51, 58)",29.299053348065755
"(19, 58)",29.298730183730903
"(21, 45, 47)",29.289150468742413
"(21, 22)",29.280628545747184
"(33, 58)",29.255456831743693
"(50, 58, 66)",29.18954182676235
"(13, 21)",29.187516246469727
"(12, 21, 45)",29.177535277115386
"(34, 45, 58)",29.13538272399274
"(21, 45, 63)",29.10996234778314
"(21, 40, 58)",29.074474794667516
"(47, 58, 64)",29.06312302253472
"(21, 50, 64)",29.030891651038335
"(21, 55)",29.02293407263348
"(10, 21, 58)",28.997761639273918
"(21, 25, 58)",28.971679734913046
"(42, 45, 58)",28.956453650742066
"(12, 58, 64)",28.951507830907694
"(16, 21, 58)",28.950469431895954
"(58, 63, 64)",28.883934901575447
"(19, 21, 45)",28.875622061134774
"(21, 33, 45)",28.846773159809967
"(11, 45, 58)",28.841890183575607
"(22, 58, 66)",28.79617703199529
"(46, 58)",28.790564009977537
"(49, 58, 64)",28.75145498830462
"(13, 58, 66)",28.734102165810317
"(8, 21, 58)",28.726088949458646
"(5, 45, 58)",28.695917874571535
"(21, 26, 58)",28.674967050712937
"(21, 39, 45)",28.67293802118833
"(19, 58, 64)",28.649594614927086
"(21, 22, 64)",28.637526856271272
"(6, 58, 66)",28.629689135158866
"(55, 58, 66)",28.62438071658615
"(33, 58, 64)",28.62074571360228
"(13, 21, 64)",28.5754519900863
"(21, 45, 46)",28.53684461196586
"(58, 69)",28.531627439732873
"(1, 45, 58)",28.504191378950857
"(21, 45, 53)",28.471567778493803
"(21, 55, 64)",28.465730540862136
"(2, 21)",28.428347408059714
"(43, 58)",28.406006597385936
"(22, 50, 58)",28.38055354463868
"(21, 45, 69)",28.364220231802754
"(13, 50, 58)",28.318478678453708
"(28, 58)",28.312651457642048
"(46, 58, 64)",28.310817165758174
"(58, 60)",28.265092499286553
"(21, 31, 58)",28.24883776569184
"(21, 29, 58)",28.23614995175796
"(2, 58, 66)",28.227989606870306
"(21, 28, 45)",28.218236243742204
"(6, 50, 58)",28.214065647802258
"(50, 55, 58)",28.20875722922954
"(21, 45, 60)",28.186530271505205
"(9, 45, 58)",28.166071444369173
"(58, 64, 69)",28.138192785595066
"(17, 58)",28.124437418170835
"(45, 58, 67)",28.09350073527451
"(17, 21, 45)",28.09276021742806
"(21, 47)",28.07185892602699
"(2, 21, 64)",28.069339431146293
"(43, 58, 64)",28.054445557363774
"(7, 21, 58)",27.992792876642383
"(28, 58, 64)",27.992208797534513
"(47, 58, 66)",27.99033061884849
"(58, 60, 64)",27.960502825297517
"(21, 50, 66)",27.958099247352102
"(45, 56, 58)",27.944764026278918
"(13, 22, 58)",27.925113883686645
"(24, 45, 58)",27.915105068793473
"(12, 21)",27.904436138586448
"(12, 58, 66)",27.87871542722146
"(17, 58, 64)",27.866732771220374
"(34, 58)",27.84120730890248
"(21, 47, 64)",27.831680443124473
"(6, 22, 58)",27.8207008530352
"(22, 55, 58)",27.81539243446248
"(2, 50, 58)",27.812366119513698
"(58, 63, 66)",27.811142497889215
"(21, 63)",27.803076744588076
"(45, 58, 59)",27.797681723805447
"(6, 13, 58)",27.758625986850227
"(13, 55, 58)",27.75331756827751
"(30, 45, 58)",27.733804578029826
"(21, 42, 45)",27.725011071331817
"(4, 45, 58)",27.72445249588374
"(12, 21, 64)",27.72006525149745
"(45, 58, 65)",27.700361933170228
"(21, 23, 58)",27.686047768301275
"(49, 58, 66)",27.678662584618387
"(34, 58, 64)",27.6779126983748
"(15, 45, 58)",27.659964555683196
"(21, 63, 64)",27.652492322165198
"(6, 55, 58)",27.64890453762606
"(11, 21, 45)",27.610447604165362
"(21, 49)",27.604356874681834
"(45, 51, 58)",27.588539308921966
"(19, 58, 66)",27.576802211240853
"(47, 50, 58)",27.574707131491884
"(42, 58)",27.57281369902647
"(21, 22, 66)",27.56473445258504
"(33, 58, 66)",27.547953309916046
"(21, 49, 64)",27.52001240889437
"(13, 21, 66)",27.502659586400068
"(42, 58, 64)",27.49898362512413
"(21, 38, 58)",27.474889070027672
"(21, 27, 58)",27.472765391113974
"(12, 50, 58)",27.463091939864853
"(19, 21)",27.451566314615533
"(2, 22, 58)",27.419001324746638
"(19, 21, 64)",27.418152035516837
"(21, 33)",27.408292962628323
"(11, 58)",27.400968498276782
"(50, 58, 63)",27.39551901053261
"(21, 55, 66)",27.392938137175904
"(21, 33, 64)",27.38930313419203
"(11, 58, 64)",27.384420157957674
"(40, 45, 58)",27.363960755523728
"(2, 13, 58)",27.356926458561666
"(64,)",27.35132347731945
"(45, 50, 64)",27.320377611894546
"(45, 50)",27.304904679182098
"(10, 45, 58)",27.28724760013013
"(1, 21, 45)",27.27274879954061
"(21, 58, 70)",27.270244198275424
"(49, 50, 58)",27.263039097261778
"(25, 45, 58)",27.261165695769257
"(2, 6, 58)",27.252513427910216
"(2, 55, 58)",27.2472050093375
"(16, 45, 58)",27.239955392752165
"(5, 58, 64)",27.2384478489536
"(46, 58, 66)",27.23802476207194
"(21, 39, 64)",27.215467995570393
"(5, 58)",27.182010034770677
"(22, 47, 58)",27.181342336724818
"(19, 50, 58)",27.16117872388424
"(21, 22, 50)",27.14911096522843
"(21, 39)",27.147540254695866
"(33, 50, 58)",27.132329822559438
"(13, 21, 50)",27.08703609904346
"(21, 46, 64)",27.079374586347924
"(12, 22, 58)",27.069727145097794
"(58, 66, 69)",27.06540038190883
"(1, 58, 64)",27.04672135333292
"(8, 45, 58)",27.015574910314857
"(6, 47, 58)",27.014854439888396
"(21, 53, 64)",27.014097752875866
"(47, 55, 58)",27.00954602131568
"(12, 13, 58)",27.007652278912822
"(22, 58, 63)",27.002154215765543
"(2, 21, 66)",26.99654702746006
"(43, 58, 66)",26.98165315367754
"(21, 50, 55)",26.97731464981929
"(26, 45, 58)",26.964453011569148
