Combi,k_eff
"(11,)",32.14268400619404
"(11, 69)",31.395003518645844
"(69,)",30.647323031097645
"(11, 66, 69)",30.067600998383774
"(11, 66)",29.777739982026837
"(0, 11, 69)",29.719254034953934
"(0, 11)",29.255219536882073
"(5, 11)",29.17290279089423
"(11, 35, 69)",29.103343788623327
"(66, 69)",29.030059494478643
"(0, 11, 66)",28.641078343874597
"(5, 11, 66)",28.58620051321603
"(0, 69)",28.50753904933388
"(11, 35)",28.33135416738617
"(11, 47, 69)",28.272973629390734
"(0, 5, 11)",28.237853549786188
"(0, 66, 69)",28.142624685509134
"(11, 60, 69)",28.08517577692472
"(11, 35, 66)",28.02516809754399
"(11, 21, 69)",27.847688362721755
"(11, 14, 69)",27.682649046772134
"(0, 11, 35)",27.67682113411415
"(5, 11, 35)",27.621943303455588
"(35, 69)",27.583673679837972
"(35, 66, 69)",27.526714439178527
"(66,)",27.412795957859636
"(11, 63, 69)",27.3980997740223
"(1, 11, 69)",27.30393820597262
"(11, 57, 66)",27.2655252542174
"(11, 47, 66)",27.194797938311396
"(11, 57)",27.191889902396284
"(0, 35, 69)",27.178367475748686
"(11, 47)",27.085798928537272
"(11, 16, 69)",27.053376522130655
"(11, 34, 69)",27.01745669205969
"(11, 60, 66)",27.007000085845387
"(11, 52, 69)",26.987990116612238
"(0, 11, 57)",26.91717829078756
"(11, 12, 69)",26.89894474271881
"(0, 66)",26.890275512714872
"(5, 11, 57)",26.862300460128996
"(11, 69, 71)",26.852926093659704
"(0, 11, 47)",26.846450974881556
"(5, 66)",26.80795876672703
"(11, 60)",26.804102149838265
"(5, 11, 47)",26.791573144222987
"(11, 21, 66)",26.769512671642417
"(47, 66, 69)",26.696344279945933
"(0, 5, 66)",26.661224200341387
"(0, 11, 60)",26.658653122415547
"(11, 14, 66)",26.6044733556928
"(5, 11, 60)",26.603775291756982
"(11, 62, 69)",26.53897360221213
"(60, 66, 69)",26.50854642747992
"(11, 21)",26.447871028533807
"(0, 11, 21)",26.421165708212577
"(0,)",26.367755067570112
"(5, 11, 21)",26.36628787755401
"(0, 47, 69)",26.347997316516086
"(47, 69)",26.338118440989078
"(11, 63, 66)",26.31992408294296
"(11, 35, 57)",26.301268044456954
"(0, 5)",26.28543832158227
"(21, 66, 69)",26.271059013276954
"(0, 11, 14)",26.25612639226296
"(11, 35, 47)",26.23054072855095
"(1, 11, 66)",26.225762514893283
"(5,)",26.203121575594423
"(5, 11, 14)",26.201248561604395
"(11, 14)",26.200312054609384
"(11, 17, 69)",26.160312797181227
"(0, 60, 69)",26.16019946405008
"(9, 11, 69)",26.120083172817708
"(14, 66, 69)",26.106019697327334
"(0, 35, 66)",26.10019178466935
"(60, 69)",26.05642166229007
"(5, 35, 66)",26.045313954010787
"(11, 35, 60)",26.04274287608494
"(11, 61, 69)",25.978977458730313
"(11, 16, 66)",25.97520083105132
"(0, 11, 63)",25.97157711951312
"(35, 66)",25.96641014321897
"(11, 34, 66)",25.93928100098035
"(11, 59, 69)",25.936329198580964
"(0, 21, 69)",25.92271204984711
"(5, 11, 63)",25.91669928885456
"(11, 52, 66)",25.9098144255329
"(11, 22, 69)",25.886651320036478
"(0, 1, 11)",25.877415551463443
"(1, 5, 11)",25.82253772080488
"(63, 66, 69)",25.821470424577498
"(11, 12, 66)",25.820769051639473
"(11, 21, 35)",25.80525546188197
"(11, 43, 69)",25.792875504915507
"(11, 66, 71)",25.774750402580366
"(11, 63)",25.773488145484627
"(0, 14, 69)",25.757672733897493
"(35, 47, 69)",25.732087070185486
