Combi,k_eff
"(4,)",39.11492577377957
"(4, 7)",32.62538997978364
"(4, 41)",32.40960759821978
"(4, 63)",32.15880181815473
"(4, 17)",31.990130265599834
"(4, 29)",31.83037278515178
"(4, 64)",31.27265785351417
"(4, 24)",30.435177623367835
"(4, 58)",30.357409941553964
"(4, 7, 41)",30.31835646074242
"(4, 57)",30.208450504515753
"(4, 7, 63)",30.151152607365724
"(4, 7, 17)",30.03870490566246
"(4, 41, 63)",30.00729768632314
"(4, 7, 29)",29.93219991869709
"(4, 17, 41)",29.89484998461988
"(4, 29, 41)",29.788344997654512
"(4, 17, 63)",29.727646131243183
"(4, 29, 63)",29.621141144277814
"(4, 7, 64)",29.560389964272016
"(4, 17, 29)",29.508693442574554
"(4, 62)",29.468507482272866
"(4, 41, 64)",29.416535043229437
"(2, 4)",29.370026746799518
"(4, 45)",29.284344754389412
"(4, 63, 64)",29.24933118985274
"(4, 30)",29.195793213146015
"(4, 17, 64)",29.13688348814948
"(4, 7, 24)",29.002069810841128
"(4, 7, 58)",28.95022468963188
"(4, 24, 41)",28.858214889798553
"(4, 7, 57)",28.850918398273073
"(4, 41, 58)",28.8063697685893
"(4, 41, 57)",28.70706347723049
"(4, 24, 63)",28.691011036421855
"(4, 58, 63)",28.6391659152126
"(4, 5)",28.588119702203407
"(4, 17, 24)",28.57856333471859
"(4, 57, 63)",28.539859623853793
"(4, 17, 58)",28.52671821350934
"(4, 24, 29)",28.472058347753222
"(4, 17, 57)",28.427411922150533
"(4, 29, 58)",28.42021322654397
"(4, 51)",28.384056229578025
"(4, 7, 62)",28.357623050111147
"(2, 4, 7)",28.291969226462246
"(4, 7, 45)",28.234847898188846
"(4, 41, 62)",28.21376812906857
"(4, 28)",28.182797354043924
"(4, 7, 30)",28.175813537359915
"(2, 4, 41)",28.148114305419668
"(4, 24, 64)",28.100248393328148
"(4, 41, 45)",28.090992977146264
"(4, 58, 64)",28.048403272118897
"(4, 62, 63)",28.04656427569187
"(4, 30, 41)",28.031958616317333
"(4, 67)",27.983592513248748
"(2, 4, 63)",27.98091045204297
"(4, 57, 64)",27.94909698076009
"(4, 17, 62)",27.93411657398861
"(4, 45, 63)",27.923789123769566
"(2, 4, 17)",27.86846275033971
"(4, 30, 63)",27.864754762940635
"(4, 29, 62)",27.82761158702324
"(4, 17, 45)",27.811341422066306
"(4, 69)",27.803973522612534
"(4, 5, 7)",27.770697863398173
"(2, 4, 29)",27.76195776337434
"(4, 17, 30)",27.752307061237374
"(4, 29, 45)",27.704836435100937
"(4, 39)",27.687508030479645
"(4, 55)",27.67089622754827
"(4, 29, 30)",27.645802074272005
"(4, 7, 51)",27.634655548314587
"(4, 5, 41)",27.626842942355594
"(4, 7, 28)",27.500482964625185
"(4, 24, 58)",27.490083118688013
"(4, 5, 63)",27.459639088978896
"(4, 62, 64)",27.455801632598167
