Combi,k_eff
"(42, 56)",78.32695196969205
"(9, 42, 56)",62.348403795734555
"(42, 51, 56)",61.900338846983935
"(32, 42, 56)",61.893869363990724
"(42, 56, 59)",61.11128351269326
"(25, 42, 56)",61.03687562498749
"(42, 56, 71)",61.02925949803414
"(31, 42, 56)",60.747806660835266
"(2, 42, 56)",59.982025576878115
"(4, 42, 56)",59.89727878510397
"(35, 42, 56)",59.7407009948434
"(38, 42, 56)",59.70194094391642
"(42, 50, 56)",59.24938072092527
"(42, 47, 56)",58.97907426082808
"(42, 56, 62)",58.10504595114566
"(12, 42, 56)",57.74096530318748
"(42, 56, 70)",57.33713101399641
"(42, 56, 60)",57.29724422680684
"(29, 42, 56)",57.244976865075834
"(10, 42, 56)",57.20899436723495
"(30, 42, 56)",57.04565942148862
"(42, 52, 56)",56.99575850417683
"(23, 42, 56)",56.80724126753229
"(42, 46, 56)",56.67191131469498
"(42, 56, 69)",56.5010570645056
"(42, 56, 63)",56.399790505774774
"(20, 42, 56)",56.39908646216124
"(37, 42, 56)",56.38142754074455
"(42, 56, 65)",56.26251951739165
"(42, 45, 56)",55.802800054613876
"(42, 56, 58)",55.68815250023324
"(3, 42, 56)",55.612669397198395
"(42, 48, 56)",54.8877139782023
"(16, 42, 56)",54.676622003767946
"(17, 42, 56)",54.662097910288125
"(42, 49, 56)",54.63636574369792
"(42, 56, 68)",54.54246253709427
"(42, 43, 56)",54.264498333542946
"(19, 42, 56)",54.25699541960198
"(42, 44, 56)",54.23484515895949
"(14, 42, 56)",54.21512516262463
"(34, 42, 56)",53.99635141766513
"(42, 56, 66)",53.92754751361079
"(15, 42, 56)",53.92011791633474
"(8, 42, 56)",53.912074104996094
"(6, 42, 56)",53.90564661483036
"(0, 42, 56)",53.79908089606881
"(36, 42, 56)",53.770852309635565
"(11, 42, 56)",53.36777504150004
"(42, 55, 56)",53.36731511309694
"(5, 42, 56)",53.208008846887914
"(42, 53, 56)",53.158091967425406
"(22, 42, 56)",53.027763044381594
"(24, 42, 56)",52.830475289659404
"(39, 42, 56)",52.63291749796885
"(42, 56, 67)",52.52101806997566
"(13, 42, 56)",52.12575605364235
"(42, 54, 56)",52.12376608711342
"(42, 56, 61)",52.11538325481727
"(1, 42, 56)",52.096907754306926
"(7, 42, 56)",52.096907754306926
"(18, 42, 56)",52.096907754306926
"(21, 42, 56)",52.096907754306926
"(26, 42, 56)",52.096907754306926
"(27, 42, 56)",52.096907754306926
"(28, 42, 56)",52.096907754306926
"(42, 56, 64)",52.096907754306926
"(9,)",30.754488124282883
"(9, 51)",30.082390701156953
"(9, 32)",30.072686476667137
"(9, 42)",29.863082582389197
"(9, 32, 51)",29.851888743788425
"(9, 42, 51)",29.712152814269803
"(9, 32, 42)",29.70568333127659
"(51,)",29.41029327803102
"(32, 51)",29.400589053541204
"(32,)",29.390884829051387
"(32, 42, 51)",29.25761838252597
"(42, 51)",29.190985159263263
"(32, 42)",29.181280934773447
"(9, 51, 59)",29.069302892490963
"(9, 32, 59)",29.062833409497753
"(9, 25, 51)",28.994895004785192
"(9, 25, 32)",28.98842552179198
"(9, 51, 71)",28.98727887783184
"(9, 32, 71)",28.98080939483863
"(42,)",28.97167704049551
"(9, 42, 59)",28.92309747997913
"(9, 59)",28.89880769972094
"(9, 25, 42)",28.848689592273356
"(9, 42, 71)",28.841073465320008
"(9, 25)",28.787195868162282
"(9, 71)",28.77577167773226
"(9, 31, 51)",28.705826040632967
"(9, 31, 32)",28.699356557639756
"(32, 51, 59)",28.614768460747133
"(9, 31, 42)",28.55962062812113
"(25, 32, 51)",28.540360573041358
"(32, 51, 71)",28.53274444608801
"(42, 51, 59)",28.475032531228507
"(32, 42, 59)",28.468563048235296
"(25, 42, 51)",28.400624643522736
"(25, 32, 42)",28.39415516052952
"(42, 51, 71)",28.393008516569388
"(32, 42, 71)",28.386539033576177
"(9, 31)",28.353592421933946
"(31, 32, 51)",28.251291608889137
"(51, 59)",28.226710276595007
"(32, 59)",28.21700605210519
"(9, 59, 71)",28.198223543541168
"(9, 25, 71)",28.1238156558354
"(25, 51)",28.115098445036352
"(31, 42, 51)",28.11155567937051
"(25, 32)",28.105394220546536
"(31, 32, 42)",28.1050861963773
"(51, 71)",28.10367425460633
"(32, 71)",28.093970030116513
"(42, 59)",28.007402157827254
"(2, 9, 51)",27.940044956675816
"(2, 9, 32)",27.933575473682605
"(9, 31, 59)",27.916770706342295
"(25, 42)",27.895790326268596
"(42, 71)",27.884366135838576
"(4, 9, 51)",27.855298164901676
"(4, 9, 32)",27.848828681908465
