Combi,k_eff
"(54,)",29.522169862015648
"(37, 54)",28.391106026670577
"(42, 54)",28.03086919027449
"(37,)",27.260042191325503
"(16, 37, 54)",26.787580987365015
"(37, 54, 70)",26.691612202226793
"(16, 54)",26.551350385384772
"(16, 42, 54)",26.54742309643429
"(42,)",26.539568518533333
"(11, 37, 54)",26.476061384222238
"(42, 54, 70)",26.451454311296068
"(54, 70)",26.40739720767744
"(11, 42, 54)",26.235903493291513
"(11, 54)",26.08407098067061
"(37, 41)",25.477722194645082
"(16, 54, 70)",25.465108441369594
"(16, 37)",25.4202865500397
"(24, 37, 54)",25.341167613351885
"(37, 54, 61)",25.32179549639253
"(37, 70)",25.27633337233237
"(11, 16, 54)",25.249557623365035
"(11, 54, 70)",25.153588838226817
"(41, 42)",25.117485358249
"(24, 42, 54)",25.10100972242116
"(42, 54, 61)",25.081637605461804
"(27, 37, 54)",25.06777307358216
"(16, 42)",25.060049713643615
"(11, 37)",24.953007145325536
"(42, 70)",24.916096535936283
"(37, 54, 58)",24.909013812765792
"(16, 37, 41)",24.84532509934802
"(27, 42, 54)",24.827615182651435
"(37, 41, 70)",24.7493563142098
"(16, 37, 70)",24.71106588447288
"(42, 54, 58)",24.668855921835068
"(16, 41, 42)",24.605167208417296
"(11, 42)",24.592770308929452
"(41, 42, 70)",24.509198423279074
"(11, 16, 37)",24.49551506646832
"(16, 42, 70)",24.470907993542156
"(11, 37, 70)",24.399546281330103
"(24, 54)",24.381730324365076
"(54, 61)",24.352672148926047
"(0, 42, 54)",24.298874249724037
"(11, 16, 42)",24.255357175537597
"(37, 38, 54)",24.17485226400063
"(11, 42, 70)",24.15938839039938
"(37, 54, 67)",24.15618887865768
"(16, 24, 54)",24.114663852494683
"(16, 54, 61)",24.095291735535326
"(20, 37, 54)",24.076335520341466
"(24, 54, 70)",24.01869506735646
"(37, 54, 68)",24.01050413254415
"(54, 61, 70)",23.999322950397108
"(27, 54)",23.97163851471049
"(38, 42, 54)",23.934694373069906
"(42, 54, 67)",23.916030987726955
"(37, 45, 54)",23.899414933310638
"(4, 37, 54)",23.89684623143109
"(37, 54, 56)",23.88055630645914
"(6, 37, 54)",23.873202366710743
"(35, 42, 54)",23.841841544974166
"(16, 27, 54)",23.841269312724958
"(20, 42, 54)",23.83617762941074
"(11, 54, 61)",23.78377213239255
"(27, 54, 70)",23.745300527586735
"(54, 58)",23.733499623485937
"(41,)",23.69540219796466
"(16, 54, 58)",23.682510051908586
"(42, 45, 54)",23.659257042379913
"(4, 42, 54)",23.656688340500367
"(42, 54, 56)",23.640398415528416
"(16, 41)",23.63796655335928
"(54, 58, 70)",23.586541266770368
"(16,)",23.5805309087539
"(11, 27, 54)",23.52974970958218
"(16, 41, 70)",23.5228525533526
"(41, 70)",23.49401337565195
"(37, 54, 57)",23.48410551440027
"(37, 52, 54)",23.438789896854594
"(16, 70)",23.43657773104657
"(37, 40, 54)",23.424916355311606
"(24, 37, 41)",23.39891172533489
"(37, 41, 61)",23.379539608375534
"(11, 54, 58)",23.37099044876581
"(16, 24, 37)",23.36062129559797
"(16, 37, 61)",23.341249178638613
"(23, 37, 54)",23.313543457097243
"(0, 16, 54)",23.31252837979756
"(70,)",23.292624553339238
"(24, 37, 70)",23.264652510459747
"(24, 37)",23.250666489020006
"(18, 37, 54)",23.245963894083268
"(37, 61, 70)",23.245280393500394
"(42, 54, 57)",23.243947623469545
"(37, 61)",23.221608313580973
"(0, 54, 70)",23.216559594659337
"(42, 52, 54)",23.19863200592387
"(40, 42, 54)",23.18475846438088
"(0, 54)",23.17852711531939
"(11, 16, 70)",23.1730425204729
"(37, 44, 54)",23.16703958812777
"(24, 41, 42)",23.158753834404166
"(41, 42, 61)",23.13938171744481
"(27, 37, 41)",23.125517185565165
"(16, 24, 42)",23.120463404667245
"(11, 16)",23.113251504039734
"(16, 42, 61)",23.101091287707888
"(16, 27, 37)",23.087226755828244
"(23, 42, 54)",23.073385566166518
"(37, 54, 63)",23.05623708509836
"(11, 37, 61)",23.029729575495836
"(24, 42, 70)",23.024494619529023
"(18, 42, 54)",23.005806003152543
"(42, 61, 70)",23.00512250256967
"(0, 11, 54)",23.001008776654782
"(26, 37, 54)",22.99746953979927
"(27, 37, 70)",22.99125797069002
"(11, 70)",22.969298326332403
"(37, 41, 58)",22.966757924748798
"(37, 46, 54)",22.96604691200148
"(16, 38, 54)",22.94834850314343
"(16, 54, 67)",22.929685117800478
"(16, 37, 58)",22.928467495011873
"(42, 44, 54)",22.926881697197047
"(21, 37, 54)",22.918654214388816
"(24, 42)",22.89042965262392
"(27, 41, 42)",22.88535929463444
"(42, 61)",22.86137147718489
"(16, 35, 54)",22.855495675047692
"(38, 54, 70)",22.85237971800521
"(16, 20, 54)",22.849831759484264
"(16, 27, 42)",22.84706886489752
"(27, 37)",22.840574679365417
"(54, 67, 70)",22.833716332662256
"(37, 39, 54)",22.83355058780711
"(37, 58, 70)",22.832498709873654
"(42, 54, 63)",22.816079194167635
"(11, 42, 61)",22.78957168456511
"(16, 54, 68)",22.784000371686943
"(11, 27, 37)",22.775707152685467
"(35, 54, 70)",22.759526889909466
"(26, 42, 54)",22.757311648868544
"(20, 54, 70)",22.753862974346042
"(27, 42, 70)",22.751100079759297
"(41, 42, 58)",22.726600033818073
"(42, 46, 54)",22.725889021070756
"(16, 42, 58)",22.688309604081148
"(54, 68, 70)",22.688031586548725
"(21, 42, 54)",22.67849632345809
"(16, 45, 54)",22.67291117245344
"(4, 16, 54)",22.67034247057389
"(37, 54, 66)",22.669479497067673
"(16, 54, 56)",22.654052545601935
"(24, 54, 61)",22.648878361522197
"(6, 16, 54)",22.64669860585354
"(11,)",22.64597209932557
"(11, 38, 54)",22.63682890000065
"(38, 54)",22.632257300338196
"(11, 54, 67)",22.6181655146577
"(11, 37, 58)",22.616947891869096
"(54, 67)",22.60426222232377
"(37, 58)",22.602435788140866
"(39, 42, 54)",22.593392696876386
"(42, 58, 70)",22.59234081894293
"(45, 54, 70)",22.576942387315217
"(4, 54, 70)",22.574373685435667
"(54, 56, 70)",22.558083760463717
"(6, 54, 70)",22.55072982071532
"(15, 37, 54)",22.54483879210377
"(11, 35, 54)",22.543976071904915
"(11, 20, 54)",22.538312156341487
"(11, 27, 42)",22.535549261754742
"(22, 37, 54)",22.49600566157867
"(35, 54)",22.492978058194588
"(20, 54)",22.484482184849448
"(27, 42)",22.480337842969334
"(11, 54, 68)",22.472480768544166
"(37, 54, 55)",22.460738951702343
