Combi,k_eff
"(11, 44)",36.914999179177855
"(11, 44, 45)",34.83902436288316
"(11, 28, 44)",34.55139721574224
"(1, 11, 44)",34.325786066765055
"(11, 44, 62)",33.87785649288644
"(11, 15, 44)",33.87046693213466
"(4, 11, 44)",33.508143264085575
"(11, 12, 44)",32.4877783886194
"(11, 22, 44)",32.397893188159216
"(11, 44, 53)",32.34691825700508
"(11, 27, 44)",32.2835366367111
"(11, 38, 44)",31.172044405635283
"(45,)",30.83914211028953
"(9, 11, 44)",30.6911807273996
"(11, 44, 57)",30.55001559573218
"(11, 44, 70)",30.497973200702738
"(28, 45)",30.40770138957815
"(11, 41, 44)",30.102380421779635
"(28,)",29.97626066886677
"(11, 44, 68)",29.97293013672121
"(11, 44, 60)",29.709151356913743
"(1, 28)",29.63784394540099
"(28, 45, 62)",29.59034709315188
"(15, 28, 45)",29.58295753240011
"(11, 16, 44)",29.495799126864448
"(11, 23, 44)",29.47266103255085
"(45, 62)",29.397390305294437
"(15, 45)",29.386305964166784
"(11, 44, 61)",29.326878155450224
"(1,)",29.29942722193521
"(4, 28, 45)",29.220633864351022
"(1, 28, 62)",29.077108797033777
"(1, 15, 28)",29.069719236282005
"(5, 11, 44)",29.01243901866004
"(28, 62)",28.965949584583058
"(15, 28)",28.954865243455405
"(15, 45, 62)",28.909416809544304
"(11, 44, 69)",28.865321026706578
"(4, 45)",28.84282046209315
"(11, 20, 44)",28.82101754288598
"(7, 11, 44)",28.729039495328234
"(1, 4, 28)",28.70739556823292
"(0, 11, 44)",28.652775039286205
"(1, 62)",28.62753286111728
"(15, 28, 62)",28.621789662403383
"(1, 15)",28.616448519989625
"(4, 45, 62)",28.547093141495214
"(4, 28)",28.411379741381772
"(1, 15, 62)",28.396178513426197
"(11, 44, 67)",28.295818208354895
"(4, 28, 62)",28.259465994354297
"(11, 44, 59)",28.120019819056935
"(22, 28, 45)",28.11038378842467
"(1, 4)",28.072963017915995
"(1, 4, 62)",28.03385484537711
"(11, 18, 44)",28.016879668453512
"(27, 28, 45)",27.996027236976545
"(62,)",27.955638500299347
"(15, 62)",27.944554159171695
"(15,)",27.93346981804404
"(11, 34, 44)",27.897127452887254
"(11, 44, 63)",27.770161286010946
"(11, 28, 45)",27.742350859460934
"(1, 22, 28)",27.597145492306563
"(12, 45, 62)",27.526728266029036
"(12, 15, 45)",27.519338705277264
"(1, 27, 28)",27.48278894085844
"(22, 45, 62)",27.436843065568862
"(15, 22, 45)",27.42945350481709
"(4, 62)",27.40106865709806
"(15, 45, 53)",27.378478573662953
"(27, 45, 62)",27.32248651412074
"(15, 27, 45)",27.315096953368972
"(12, 45)",27.31227314889388
"(3, 11, 44)",27.302330422669357
"(1, 11, 28)",27.22911256334283
"(11, 21, 44)",27.22625258167116
"(22, 45)",27.17744534820362
"(4, 12, 45)",27.157015037228177
"(22, 28, 62)",27.14921591842794
"(15, 22, 28)",27.141826357676173
"(45, 53)",27.10098295147241
"(11, 25, 44)",27.09866890437973
"(11, 45, 62)",27.06881013660513
"(4, 22, 45)",27.067129836768004
"(11, 15, 45)",27.06142057585336
"(27, 28, 62)",27.03485936697982
"(15, 27, 28)",27.02746980622805
"(4, 45, 53)",27.016154905613863
"(27, 45)",27.00591052103144
"(4, 27, 45)",26.95277328531988
"(28, 45, 58)",26.9381937495438
"(1, 22, 62)",26.923604769450755
"(1, 15, 22)",26.916215208698983
"(28, 38, 45)",26.88453500590073
