Combi,k_eff
"(1, 66)",40.56071843531874
"(1, 35, 66)",37.989622354517564
"(1, 19, 66)",37.03381188137129
"(1, 2, 66)",36.341701755248465
"(48,)",36.14981397256197
"(1, 36, 66)",35.9308900107664
"(1, 17, 66)",35.16324389451725
"(1, 12, 66)",34.853126247538164
"(1, 42, 66)",34.72992610854772
"(35, 48)",34.561214091741675
"(1, 61, 66)",34.376796135814374
"(0, 1, 66)",34.1799369083982
"(1, 53, 66)",34.023751610560836
"(1, 27, 66)",33.62666370424513
"(1, 39, 66)",33.617921470377425
"(1, 66, 69)",33.27322941068493
"(19, 48)",33.12749838202226
"(19, 35, 48)",33.07587032498863
"(1, 7, 66)",33.00621610626857
"(35,)",32.97261421092138
"(1, 62, 66)",32.86867279690568
"(1, 38, 66)",32.658906059943
"(1, 15, 66)",32.38878658301138
"(2, 35, 48)",32.38376019886581
"(1, 14, 66)",32.239206545806226
"(1, 34, 66)",32.17026827401659
"(2, 48)",32.089333192838026
"(1, 58, 66)",32.05717026809601
"(1, 63, 66)",32.04311344918305
"(35, 36, 48)",31.97294845438374
"(1, 52, 66)",31.694632950374867
"(19, 35)",31.538898501201963
"(1, 21, 66)",31.517871081750428
"(36, 48)",31.473115576114925
"(1, 31, 66)",31.447563717784355
"(2, 19, 48)",31.427949725719532
"(48, 59)",31.369549174083915
"(17, 35, 48)",31.20530233813459
"(1, 41, 66)",31.199628462855753
"(1, 18, 66)",31.132219682962987
"(1, 44, 66)",31.121661148623318
"(19, 36, 48)",31.017137981237465
"(1, 37, 66)",30.948307604779796
"(19, 48, 59)",30.948093713216792
"(1, 55, 66)",30.812240162019744
"(35, 42, 48)",30.771984552165065
"(25, 35, 48)",30.605662100758018
"(2, 35)",30.50073331201773
"(1, 49, 66)",30.459257044209757
"(35, 48, 66)",30.456643958649977
"(35, 48, 61)",30.418854579431716
"(2, 19, 35)",30.368883138506
"(2, 36, 48)",30.32502785511464
"(17, 48)",30.321646401741198
"(1, 8, 66)",30.320515532584544
"(2, 48, 59)",30.25598358709397
"(17, 19, 48)",30.249491864988315
"(1, 29, 66)",30.23138933372116
"(0, 35, 48)",30.22199535201554
"(1, 24, 66)",30.1880848764317
"(19,)",30.105182791482548
"(35, 48, 53)",30.06581005417818
"(1, 65, 66)",29.973731299131806
"(19, 35, 36)",29.958071394023932
"(1, 56, 66)",29.931543603083792
"(35, 36)",29.884515695294628
"(36, 48, 59)",29.8451718426119
"(1, 51, 66)",29.82988778635284
"(19, 42, 48)",29.816174079018786
"(42, 48)",29.67166972278691
"(27, 35, 48)",29.668722147862475
"(35, 39, 48)",29.659979913994768
"(19, 25, 48)",29.649851627611746
"(2, 17, 48)",29.55738173886549
"(19, 48, 66)",29.5008334855037
"(19, 48, 61)",29.46304410628544
"(25, 48)",29.42218604567634
"(1, 10, 66)",29.407282990470225
"(1, 6, 66)",29.376397248215866
"(1, 50, 66)",29.368129066049736
"(35, 48, 69)",29.315287854302266
"(0, 19, 48)",29.266184878869268
"(2, 35, 36)",29.26596126790111
"(1, 3, 66)",29.25551301527958
"(1, 66, 70)",29.25284764937989
"(48, 66)",29.19865883251428
"(17, 19, 35)",29.190425277774782
"(17, 36, 48)",29.146569994383423
"(48, 61)",29.14197476368689
"(2, 42, 48)",29.124063952895966
"(19, 48, 53)",29.1099995810319
"(17, 48, 59)",29.07752572636275
"(2, 19)",29.067017602298314
"(7, 35, 48)",29.04827454988591
"(1, 23, 66)",29.032573076962734
"(1, 32, 66)",28.962624358401573
"(2, 25, 48)",28.95774150148892
"(35, 48, 62)",28.91073124052302
"(12, 19, 35)",28.880307630795695
"(5, 35, 48)",28.878266750008518
"(0, 48)",28.846685922562628
"(2, 48, 66)",28.808723359380878
"(1, 64, 66)",28.771847664516265
"(2, 48, 61)",28.770933980162617
"(19, 35, 42)",28.757107491805257
"(17, 35)",28.7330465209209
"(36, 42, 48)",28.7132522084139
"(19, 27, 48)",28.712911674716196
"(19, 39, 48)",28.704169440848496
"(35, 38, 48)",28.700964503560343
"(42, 48, 59)",28.644207940393223
"(48, 53)",28.61240797580658
"(19, 25, 35)",28.590785040398213
"(0, 2, 48)",28.57407475274644
"(25, 36, 48)",28.54692975700685
"(2, 17, 35)",28.49831515165196
"(1, 26, 66)",28.496137976708233
"(19, 36)",28.450799985575213
"(19, 35, 66)",28.44176689829017
"(15, 35, 48)",28.43084502662872
"(2, 48, 53)",28.41788945490908
"(19, 35, 61)",28.40397751907191
"(36, 48, 66)",28.39791161489881
"(1, 60, 66)",28.372011120275054
"(36, 48, 61)",28.36012223568055
"(19, 48, 69)",28.35947738115599
"(19, 59)",28.347233583544202
"(2, 19, 36)",28.310150794754833
"(48, 59, 61)",28.291077967659877
"(14, 35, 48)",28.281264989423565
"(12, 35)",28.267870050452274
"(2, 19, 59)",28.24110652673416
"(34, 35, 48)",28.212326717633932
"(0, 19, 35)",28.207118291655735
"(2, 12, 35)",28.188197504672875
"(0, 36, 48)",28.163263008264373
"(35, 48, 58)",28.09922871171335
"(0, 48, 59)",28.094218740243704
"(17, 35, 36)",28.08750340716989
"(35, 48, 63)",28.085171892800393
"(35, 42)",28.083069841966612
"(2, 35, 42)",28.06499736568243
"(19, 35, 53)",28.05093299381837
"(2,)",28.028852413114077
"(2, 27, 48)",28.020801548593376
"(27, 48)",28.016776116333023
"(2, 39, 48)",28.01205931472567
"(36, 48, 53)",28.007077710427012
"(39, 48)",28.003662765531466
"(19, 48, 62)",27.954920767376745
"(17, 42, 48)",27.945606092164745
"(48, 53, 59)",27.938033442406336
"(5, 19, 48)",27.922456276862242
"(2, 25, 35)",27.898674914275386
"(1, 47, 66)",27.84609017460513
"(25, 35)",27.833586164856044
"(19, 36, 59)",27.830294782252093
"(17, 25, 48)",27.779283640757704
"(12, 35, 36)",27.777385760190807
"(2, 35, 66)",27.749656772167345
"(19, 38, 48)",27.745154030414067
"(35, 48, 52)",27.73669139399221
"(2, 35, 61)",27.711867392949085
"(35, 36, 42)",27.654185621200362
"(19, 27, 35)",27.653845087502663
"(19, 35, 39)",27.64510285363496
"(17, 48, 66)",27.63026549864966
"(1, 54, 66)",27.612436673786984
"(35, 66)",27.610058951693983
"(36, 39, 48)",27.6012475702436
"(17, 48, 61)",27.5924761194314
"(21, 35, 48)",27.559929525367767
"(35, 61)",27.553374882866592
"(2, 17, 19)",27.542504678505683
"(27, 48, 59)",27.540945536090632
