Combi,k_eff
"(68,)",35.28714906980866
"(10, 68)",34.950020348790986
"(10,)",34.61289162777331
"(10, 13, 68)",32.95152675635458
"(2, 10, 68)",32.43166585805825
"(10, 51, 68)",32.35689559940647
"(13, 68)",32.120844320645226
"(10, 60, 68)",31.89896603727231
"(10, 13)",31.78371559962755
"(2, 68)",31.341052973200735
"(10, 49, 68)",31.304404348785834
"(51, 68)",31.22889758522306
"(10, 11, 68)",31.080668365164072
"(2, 10)",31.003924252183058
"(10, 51)",30.891768864205382
"(9, 10, 68)",30.846454388997568
"(10, 63, 68)",30.77179353981168
"(10, 61, 68)",30.63560351836668
"(10, 58, 68)",30.60734953804222
"(2, 13, 68)",30.545548505961083
"(60, 68)",30.542003242021813
"(10, 68, 71)",30.500706937147076
"(10, 33, 68)",30.48970502207636
"(10, 45, 68)",30.482881793808286
"(13, 51, 68)",30.4707782473093
"(10, 40, 68)",30.349676749853646
"(2, 10, 13)",30.320796025282633
"(10, 13, 51)",30.24602576663085
"(10, 60)",30.204874521004136
"(13, 60, 68)",30.012848685175136
"(2, 51, 68)",29.950917349012972
"(10, 30, 68)",29.88183602842436
"(10, 13, 60)",29.788096204496686
"(10, 25, 68)",29.786445939061164
"(2, 10, 51)",29.72616486833452
"(49, 68)",29.6501607092921
"(2, 60, 68)",29.49298778687881
"(13, 49, 68)",29.41828699668866
"(51, 60, 68)",29.418217528227025
"(11, 68)",29.314556733859455
"(10, 49)",29.31303198827442
"(2, 10, 60)",29.268235306200356
"(10, 28, 68)",29.205398858388662
"(11, 13, 68)",29.1945510130669
"(10, 13, 49)",29.19353451601021
"(10, 51, 60)",29.193465047548575
"(10, 11)",28.977428012841777
"(10, 11, 13)",28.96979853238845
"(9, 68)",28.9632357696097
"(9, 13, 68)",28.960337036900395
"(13,)",28.95453957148179
"(10, 18, 68)",28.940652480988156
"(2, 49, 68)",28.89842609839233
"(13, 63, 68)",28.885676187714505
"(63, 68)",28.851244495830862
"(49, 51, 68)",28.82365583974055
"(13, 61, 68)",28.749486166269506
"(9, 10, 13)",28.735584556221944
"(13, 58, 68)",28.72123218594505
