Combi,k_eff
"(51,)",27.939345929137453
"(50, 51)",27.629228361585373
"(50,)",27.319110794033293
"(1, 51)",26.535002027614432
"(50, 51, 69)",25.759793590607632
"(29, 50, 51)",25.673656992515298
"(21, 50, 51)",25.409858962048638
"(50, 51, 64)",25.248217988205365
"(1,)",25.130658126091408
"(50, 51, 66)",25.113240476796598
"(1, 51, 69)",25.030309367960335
"(50, 51, 56)",25.02330258183305
"(51, 69)",24.980134988894804
"(7, 50, 51)",24.936350077695618
"(22, 50, 51)",24.85642091417171
"(50, 51, 54)",24.8542770270454
"(29, 51)",24.850930091756304
"(1, 21, 51)",24.680374739401344
"(50, 69)",24.670017421342724
"(29, 50)",24.540812524204224
"(1, 51, 64)",24.518733765558068
"(21, 51)",24.455233046056314
"(1, 51, 66)",24.3837562541493
"(1, 51, 56)",24.293818359185753
"(51, 64)",24.212771585291403
"(1, 7, 51)",24.206865855048324
"(50, 51, 55)",24.18296580602238
"(21, 50)",24.145115478504234
"(1, 22, 51)",24.126936691524413
"(1, 51, 54)",24.1247928043981
"(50, 58)",24.102013620794395
"(50, 51, 65)",24.07906506445203
"(30, 50, 51)",24.013983405647664
"(51, 66)",24.010305318178254
"(38, 50, 51)",23.93822570394095
"(29, 51, 69)",23.90759474405492
"(50, 64)",23.902654017739323
"(51, 56)",23.875398475732933
"(1, 51, 63)",23.8514804193537
"(7, 51)",23.744969719526786
"(29, 50, 69)",23.7008496990202
"(50, 66)",23.700187750626174
"(22, 51)",23.62507597424092
"(51, 54)",23.621860143551455
"(26, 50, 51)",23.59611183992893
"(1, 69)",23.575791087371783
"(50, 56)",23.565280908180853
"(13, 50, 51)",23.54616985536441
"(51, 64, 69)",23.482155739744986
"(1, 51, 55)",23.453481583375083
"(50, 51, 68)",23.4353302064021
"(7, 50)",23.434852151974702
"(50, 58, 69)",23.408317096746984
"(17, 50)",23.399067655277786
"(29, 51, 64)",23.39601914165265
"(1, 51, 65)",23.349580841804737
"(51, 66, 69)",23.34717822833622
"(29, 50, 58)",23.322180498654646
"(22, 50)",23.31495840668884
"(50, 54)",23.311742575999375
"(1, 30, 51)",23.28449918300037
"(50, 64, 69)",23.275410694710267
"(29, 51, 66)",23.261041630243884
"(51, 56, 69)",23.25724033337267
"(51, 63)",23.21189156598485
"(1, 38, 51)",23.208741481293654
"(29, 50, 64)",23.189274096617932
"(29, 51, 56)",23.171103735280337
"(7, 51, 69)",23.17028782923524
"(50, 66, 69)",23.1404331833015
"(1, 51, 57)",23.13385136820883
"(21, 51, 64)",23.13222111118599
"(51, 54, 69)",23.08821477858502
"(7, 29, 51)",23.084151231142904
"(21, 50, 58)",23.058382468187986
"(29, 50, 66)",23.054296585209165
"(1, 21)",23.050889144533294
"(50, 56, 69)",23.050495288337952
"(1, 58)",23.007787286823454
"(40, 50, 51)",23.006495806646136
"(22, 29, 51)",23.004222067618997
"(29, 51, 54)",23.002078180492685
"(21, 51, 66)",22.997243599777224
"(29, 50, 56)",22.964358690245618
"(7, 50, 69)",22.96354278420052
"(17, 50, 69)",22.939686453069243
"(21, 50, 64)",22.925476066151273
"(42, 50, 51)",22.912266434452363
"(21, 51, 56)",22.907305704813677
"(50, 58, 64)",22.896741494344717
"(6, 50)",22.884834332132254
"(50, 54, 69)",22.8814697335503
"(7, 29, 50)",22.87740618610819
"(1, 26, 51)",22.866627617281637
"(17, 29, 50)",22.853549854976908
"(51, 64, 66)",22.83560262593395
"(1, 13, 51)",22.816685632717117
"(51, 63, 69)",22.814902393540613
"(1, 64)",22.80842768376838
"(22, 29, 50)",22.797477022584278
"(29, 50, 54)",22.795333135457966
"(21, 50, 66)",22.790498554742506
"(50, 58, 66)",22.76176398293595
"(51, 56, 64)",22.745664730970404
"(21, 51, 54)",22.738280150026025
"(29, 51, 63)",22.728765795448282
"(8, 50, 51)",22.719768692468406
"(1, 51, 68)",22.705845983754802
"(21, 50, 56)",22.700560659778958
"(1, 58, 69)",22.678832874099687
"(50, 56, 58)",22.6718260879724
"(31, 50, 51)",22.66746804613038
"(7, 51, 64)",22.65871222683297
"(50, 64, 66)",22.628857580899233
"(51, 55)",22.614893312016928
"(51, 56, 66)",22.610687219561637
"(1, 66)",22.605961416655234
"(6, 50, 69)",22.596864237638886
"(17, 21, 50)",22.589751824510248
"(7, 50, 58)",22.58487358383497
"(22, 51, 64)",22.578783063309064
"(51, 54, 64)",22.576639176182752
"(17, 50, 58)",22.561017252703692
"(4, 50, 51)",22.55066759239662
"(1, 64, 69)",22.545926472062973
"(50, 56, 64)",22.538919685935685
"(21, 50, 54)",22.531535104991306
"(7, 51, 66)",22.523734715424204
"(6, 29, 50)",22.510727639546552
"(22, 50, 58)",22.504944420311062
"(50, 54, 58)",22.502800533184747
"(1, 56)",22.47105457420991
"(21, 51, 63)",22.464967764981623
"(51, 65)",22.459042199661404
"(7, 50, 64)",22.451967181798253
"(22, 51, 66)",22.443805551900297
"(51, 54, 66)",22.441661664773985
"(7, 51, 56)",22.433796820460657
"(17, 50, 64)",22.428110850666975
"(51, 55, 69)",22.416903557562
"(1, 66, 69)",22.410948960654206
"(50, 56, 66)",22.403942174526918
"(22, 50, 64)",22.372038018274345
"(50, 54, 64)",22.369894131148033
"(30, 51)",22.361419711454854
"(22, 51, 56)",22.35386765693675
"(51, 54, 56)",22.351723769810437
"(1, 7)",22.340625818003762
"(29, 51, 55)",22.330766959469667
"(1, 21, 58)",22.328898245540692
"(1, 56, 69)",22.32101106569066
"(7, 50, 66)",22.316989670389486
"(51, 65, 69)",22.313002815991652
"(1, 17)",22.304841321306846
"(50, 55)",22.30477574446485
"(51, 63, 64)",22.303326791138346
"(0, 50, 51)",22.30245760984638
"(17, 50, 66)",22.29313333925821
"(1, 35, 51)",22.284366662341043
"(1, 40, 51)",22.277011583998842
"(7, 22, 51)",22.266915152799317
"(7, 51, 54)",22.264771265673005
"(30, 51, 69)",22.247921157187285
"(38, 51)",22.24778315889478
"(6, 21, 50)",22.246929609079892
"(32, 50, 51)",22.24608168733512
