Combi,k_eff
"(25,)",36.475258316531
"(13, 25, 47)",32.340885637722046
"(22, 25)",31.306514164711942
"(13, 47)",30.33618262370339
"(25, 66)",30.243083260496398
"(25, 71)",30.17819485713591
"(25, 58)",28.931007497861494
"(13, 22, 47)",28.895056203176008
"(22, 25, 66)",28.874645511295228
"(25, 65)",28.832574247040036
"(22, 25, 71)",28.831386575721567
"(25, 26)",28.764461608054667
"(25, 47)",28.39173608177809
"(13, 47, 71)",28.142843331458653
"(25, 66, 71)",28.122432639577873
"(22, 25, 58)",27.99992833620529
"(25, 49)",27.986732729227636
"(22, 25, 65)",27.934306168990986
"(25, 43)",27.901105159031616
"(22, 25, 26)",27.88889774300074
"(22, 25, 47)",27.640414058816354
"(25, 46)",27.59414493142303
"(18, 25)",27.416293605850303
"(22, 25, 49)",27.370411823782717
"(22, 25, 43)",27.31332677698537
"(13, 47, 58)",27.311385091942377
"(25, 58, 66)",27.290974400061597
"(25, 41)",27.256438757969256
"(25, 58, 71)",27.247715464487936
"(25, 65, 66)",27.22535223284729
"(25, 27)",27.214038570701074
"(13, 26, 47)",27.200354498737827
"(25, 65, 71)",27.182093297273628
"(25, 26, 66)",27.179943806857047
"(12, 25)",27.171502389899146
"(25, 26, 71)",27.136684871283386
"(22, 25, 46)",27.108686625246314
"(13, 34, 47)",27.01689860471448
"(18, 22, 25)",26.990119074864495
"(25, 47, 66)",26.93146012267266
"(25, 47, 71)",26.888201187099
"(22, 25, 41)",26.883549176277132
"(22, 25, 27)",26.85528238476501
"(25, 50)",26.85447379836535
"(12, 22, 25)",26.826924930897057
"(13, 47, 49)",26.681868579519804
"(13, 43, 47)",26.624783532722457
"(25, 49, 71)",26.618198952065363
"(25, 43, 66)",26.604372840841677
"(11, 25)",26.594860179647686
"(25, 43, 71)",26.561113905268016
"(11, 22, 25)",26.442496790729418
"(25, 67)",26.439930395919053
"(13, 46, 47)",26.4201433809834
"(25, 46, 66)",26.39973268910262
"(25, 46, 71)",26.35647375352896
"(25, 58, 65)",26.35063505775735
"(22, 25, 67)",26.33921026824366
"(25, 26, 58)",26.30522663176711
"(13, 18, 47)",26.301575830601582
"(18, 25, 66)",26.2811651387208
"(25, 26, 65)",26.239604464552805
"(18, 25, 71)",26.23790620314714
"(13, 41, 47)",26.19500593201422
"(25, 41, 66)",26.17459524013344
"(13, 27, 47)",26.166739140502095
"(25, 27, 66)",26.146328448621315
"(12, 13, 47)",26.138381686634144
"(22,)",26.137770012892886
"(25, 41, 71)",26.131336304559778
"(12, 25, 66)",26.117970994753364
"(25, 27, 71)",26.103069513047654
"(12, 25, 71)",26.074712059179703
"(25, 47, 58)",26.056742947582723
"(4, 22, 25)",26.00876832205801
"(25, 47, 65)",25.99112078036842
"(25, 26, 47)",25.945712354378173
"(4, 25)",25.944267476640576
"(13, 47, 50)",25.92702929227828
"(25, 50, 71)",25.86335966482384
"(25, 49, 58)",25.786740712549086
"(11, 13, 47)",25.753953546466505
"(11, 25, 66)",25.733542854585725
"(25, 43, 58)",25.72965566575174
"(25, 49, 65)",25.721118545334782
"(11, 25, 71)",25.690283919012064
"(25, 26, 49)",25.675710119344537
"(13, 47, 67)",25.65066702398075
"(25, 66, 67)",25.630256332099968
"(25, 26, 43)",25.61862507254719
"(22, 25, 32)",25.592516962448048
"(25, 67, 71)",25.586997396526307
"(25, 46, 58)",25.525015514012683
"(13, 47, 48)",25.474507375697282
"(25, 46, 65)",25.45939334679838
"(20, 22, 25)",25.45818746034979
"(25, 47, 49)",25.42722643516015
"(25, 26, 46)",25.413984920808133
"(18, 25, 58)",25.406447963630864
"(22, 25, 55)",25.382888771446638
"(25, 43, 47)",25.370141388362804
"(18, 25, 65)",25.34082579641656
"(22, 25, 60)",25.326110389325365
"(4, 13, 47)",25.320225077795097
"(25, 32)",25.31989043722563
"(25, 41, 58)",25.2998780650435
"(4, 25, 66)",25.299814385914317
"(18, 25, 26)",25.295417370426314
"(25, 27, 58)",25.271611273531377
"(4, 25, 71)",25.256555450340656
"(12, 25, 58)",25.243253819663426
"(25, 41, 65)",25.234255897829193
"(25, 27, 65)",25.20598910631707
"(25, 26, 41)",25.18884747183895
"(12, 25, 65)",25.177631652449122
"(25, 46, 47)",25.165501236623747
"(25, 26, 27)",25.16058068032683
"(12, 25, 26)",25.132223226458876
"(20, 25)",25.118396184078243
"(25, 43, 49)",25.100139153329167
"(22, 66)",25.074339108677343
"(18, 25, 47)",25.04693368624193
"(25, 50, 58)",25.031901425307563
"(22, 71)",25.009450705316855
"(25, 55)",25.005448150723517
"(5, 22, 25)",24.980325734759653
"(25, 50, 65)",24.96627925809326
"(25, 41, 47)",24.940363787654565
"(25, 26, 50)",24.920870832103013
"(25, 60)",24.920280577541607
"(25, 27, 47)",24.91209699614244
"(1, 22, 25)",24.9092068233119
"(13, 32, 47)",24.903973718185135
"(22, 25, 29)",24.903633484312497
"(25, 46, 49)",24.89549900159011
"(12, 25, 47)",24.88373954227449
"(3, 22, 25)",24.8646304873525
"(11, 25, 58)",24.858825679495787
"(25, 32, 71)",24.840304090730694
"(25, 43, 46)",24.838413954792763
"(11, 25, 65)",24.79320351228148
"(18, 25, 49)",24.77693145120829
"(13, 20, 47)",24.769644216086878
"(25, 58, 67)",24.75553915701003
