Combi,k_eff
"(16, 66)",69.43475381257893
"(16, 66, 69)",56.36862409903324
"(16, 63, 66)",55.97163808977891
"(16, 34, 66)",54.88812494282209
"(15, 16, 66)",54.41623506765925
"(16, 54, 66)",53.615538572376096
"(3, 16, 66)",53.41602890601422
"(16, 23, 66)",53.30932572485529
"(16, 47, 66)",53.23859875039005
"(16, 51, 66)",53.203234667778574
"(16, 66, 68)",52.25416384731881
"(16, 44, 66)",52.058639525664915
"(16, 32, 66)",52.03540423055545
"(16, 62, 66)",51.990653594141044
"(16, 66, 71)",51.93688988515163
"(6, 16, 66)",51.42589178519223
"(16, 24, 66)",51.419859545831514
"(16, 60, 66)",51.36601397557404
"(16, 26, 66)",51.28484646804503
"(16, 22, 66)",51.26873117290885
"(16, 45, 66)",51.06748449265581
"(16, 64, 66)",50.96198929995305
"(16, 19, 66)",50.768438084015884
"(16, 30, 66)",50.714211626312036
"(16, 57, 66)",50.61858876225385
"(16, 43, 66)",50.19864838736533
"(16, 48, 66)",50.18000262839386
"(16, 49, 66)",49.97378403101831
"(16, 61, 66)",49.90840495478684
"(10, 16, 66)",49.308812073628275
"(11, 16, 66)",49.19151800292995
"(16, 53, 66)",49.023284836913746
"(0, 16, 66)",49.01918367914873
"(16, 40, 66)",48.894104971577924
"(16, 66, 67)",48.736067547691235
"(2, 16, 66)",48.6413561022218
"(16, 39, 66)",48.466084021539
"(5, 16, 66)",48.42428098652862
"(16, 59, 66)",48.22574769526444
"(16, 36, 66)",48.170372715338345
"(16, 56, 66)",47.9974977274144
"(16, 37, 66)",47.92758427587321
"(16, 27, 66)",47.91362583090575
"(16, 58, 66)",47.70438826143929
"(16, 21, 66)",47.572066488808744
"(16, 41, 66)",47.39539113033672
"(16, 33, 66)",47.37710616140058
"(16, 38, 66)",46.97736288674002
"(7, 16, 66)",46.95476663054638
"(14, 16, 66)",46.91206598913505
"(16, 29, 66)",46.84781547590301
"(16, 31, 66)",46.8127067643517
"(4, 16, 66)",46.67292441829038
"(1, 16, 66)",46.19449286789466
"(8, 16, 66)",46.19449286789466
"(13, 16, 66)",46.19449286789466
"(16, 17, 66)",46.19449286789466
"(16, 20, 66)",46.19449286789466
"(16, 28, 66)",46.19449286789466
"(16, 35, 66)",46.19449286789466
"(16, 42, 66)",46.19449286789466
"(16, 52, 66)",46.19449286789466
"(16, 55, 66)",46.19449286789466
"(16, 66, 70)",46.19449286789466
"(12,)",33.00404279267732
"(12, 69)",31.76321824304653
"(12, 63)",31.16773922916503
"(12, 63, 69)",30.95262405058193
"(69,)",30.52239369341574
"(12, 16, 69)",30.502113608068846
"(12, 16)",30.491973565395405
"(12, 50, 69)",30.22274005138685
"(12, 16, 63)",30.105127598814512
"(12, 50)",30.072913230372404
"(63, 69)",29.926914679534242
"(12, 34, 69)",29.869110903625113
