Combi,k_eff
"(69,)",37.436706728948536
"(21, 69)",33.022112968046045
"(50, 69)",32.43271152022571
"(21, 50, 69)",31.15764741586499
"(54, 69)",31.139282083075624
"(4, 69)",30.29639215603045
"(21, 54, 69)",30.295361124431597
"(50, 54, 69)",29.902426825884707
"(4, 21, 69)",29.733434506401483
"(4, 50, 69)",29.340500207854593
"(12, 69)",28.76336044040794
"(12, 21, 69)",28.711413362653143
"(21,)",28.607519207143554
"(4, 54, 69)",28.4782139164212
"(12, 50, 69)",28.318479064106253
"(21, 25, 69)",28.273940018712914
"(25, 69)",28.107150424497597
"(21, 50)",28.018117759323218
"(21, 59, 69)",27.981140376043317
"(21, 26, 69)",27.97875090395862
"(25, 50, 69)",27.881005720166023
"(21, 28, 69)",27.862903533083205
"(10, 21, 69)",27.85960218606628
"(21, 66, 69)",27.717882931846763
"(21, 35, 69)",27.699746759721336
"(59, 69)",27.6679509604932
"(26, 69)",27.664366752366156
"(50, 59, 69)",27.588206077496427
"(26, 50, 69)",27.58581660541173
"(28, 69)",27.490595696053035
"(10, 69)",27.485643675527644
"(21, 27, 69)",27.48068501443936
"(28, 50, 69)",27.469969234536315
"(10, 50, 69)",27.46666788751939
"(12, 54, 69)",27.456192772672864
"(50,)",27.428716311502882
"(15, 21, 69)",27.354285835623575
"(50, 66, 69)",27.324948633299872
"(35, 50, 69)",27.306812461174445
"(66, 69)",27.27306479419837
"(35, 69)",27.24586053601023
"(2, 21, 69)",27.194737693818283
"(21, 31, 69)",27.173017182985802
"(21, 65, 69)",27.15390951277162
"(27, 50, 69)",27.08775071589247
"(25, 54, 69)",27.018719428732634
"(15, 50, 69)",26.961351537076684
"(21, 50, 54)",26.95936431861638
"(27, 69)",26.91726791808727
"(4, 12, 69)",26.894266154642743
"(31, 50, 69)",26.78008288443891
"(50, 65, 69)",26.76097521422473
"(21, 61, 69)",26.736298911568344
"(15, 69)",26.727669149863587
"(54, 59, 69)",26.725919786063038
"(21, 54)",26.724688322173133
"(26, 54, 69)",26.72353031397834
"(28, 54, 69)",26.607682943102922
"(10, 54, 69)",26.604381596086
"(11, 21, 69)",26.590278634160796
"(21, 67, 69)",26.55208221838646
"(21, 64, 69)",26.54516537594685
"(2, 69)",26.488346937155647
"(54, 66, 69)",26.462662341866483
"(4, 25, 69)",26.456792810702517
"(31, 69)",26.455766170906927
"(35, 54, 69)",26.444526169741057
"(65, 69)",26.427104665585652
"(4, 21, 50)",26.397437700586266
"(50, 61, 69)",26.343364613021453
"(27, 54, 69)",26.22546442445908
"(11, 50, 69)",26.197344335613906
"(4, 59, 69)",26.163993168032917
"(4, 26, 69)",26.161603695948223
"(50, 67, 69)",26.15914791983957
"(50, 64, 69)",26.15223107739996
"(50, 54)",26.135286874352797
"(15, 54, 69)",26.099065245643295
"(21, 34, 69)",26.04860316091746
"(4, 28, 69)",26.04575632507281
"(4, 10, 69)",26.04245497805588
"(31, 54, 69)",25.91779659300552
"(4, 66, 69)",25.900735723836362
"(54, 65, 69)",25.898688922791337
"(4, 35, 69)",25.88259955171094
"(4, 21)",25.88179839512796
