pool,score,output
"[54, 60]",-0.054004671337379295,
"[43, 53]",-0.05429964714234575,
"[21, 39]",-0.05474569049129718,
"[43, 66]",-0.054912908061059806,
"[31, 56]",-0.05500630894957537,
"[15, 29]",-0.05566238700654613,
"[37, 51]",-0.05572620264158035,
"[65, 68]",-0.05636073883084236,
"[2, 33]",-0.0567864058577936,
"[43, 72]",-0.057036001367179644,
"[12, 15]",-0.057036239037840664,
"[26, 32]",-0.057745471508531376,
"[17, 71]",-0.05817401185131155,
"[42, 55]",-0.0583949494134412,
"[47, 48]",-0.059270630835482396,
"[36, 37]",-0.060070988214463494,
"[11, 65]",-0.0607812821728036,
"[20, 39]",-0.061202973138550665,
"[58, 72]",-0.06129489378408953,
"[16, 54]",-0.06162236283987704,
"[39, 49]",-0.06216203981699281,
"[9, 55]",-0.06222599805042306,
"[36, 47]",-0.062388151948716886,
"[36, 48]",-0.06246209221371468,
"[8, 29]",-0.06338067874522402,
"[1, 10]",-0.06441107613415797,
"[3, 55]",-0.06484511942270377,
"[9, 31]",-0.06485688892293556,
"[28, 54]",-0.06585540196448969,
"[43, 49]",-0.06670481732725703,
"[43, 52]",-0.06670481732725703,
"[49, 52]",-0.06670481732725703,
"[11, 49]",-0.06678429051708368,
"[34, 62]",-0.06715249276509194,
"[36, 39]",-0.06720986851916605,
"[11, 15]",-0.06723623765383258,
"[47, 59]",-0.06736134067600447,
"[41, 60]",-0.06762476442811471,
"[29, 39]",-0.06829779547380577,
"[46, 54]",-0.06836988009150646,
"[8, 23]",-0.06855340019187961,
"[8, 48]",-0.06855340019187961,
"[23, 48]",-0.06855340019187961,
"[43, 70]",-0.06869764051919452,
"[37, 65]",-0.06879638073110178,
"[17, 18]",-0.06879645942609397,
"[8, 19]",-0.06908850930705102,
"[15, 44]",-0.0694730064945937,
"[18, 52]",-0.06973885118039214,
"[36, 54]",-0.0699510846778848,
"[6, 8]",-0.0710505760626789,
"[6, 50]",-0.0710505760626789,
"[8, 50]",-0.0710505760626789,
"[10, 23]",-0.07131312961666936,
"[45, 46]",-0.0721031213073317,
"[47, 62]",-0.07266607531844449,
"[21, 42]",-0.0730908893168346,
"[37, 61]",-0.07326481977833998,
"[31, 69]",-0.07360445509498632,
"[25, 45]",-0.0737588094437987,
"[20, 68]",-0.0739323932195961,
"[32, 65]",-0.074497855769943,
"[14, 15]",-0.07452775248211219,
"[35, 37]",-0.07482515551579805,
"[30, 53]",-0.07483742998548909,
"[1, 2]",-0.07498222643488917,
"[52, 68]",-0.07499338355397428,
"[26, 47]",-0.07548421559724083,
"[32, 49]",-0.07564372552900545,
"[49, 59]",-0.07564372552900545,
"[8, 15]",-0.07596165114345899,
"[58, 60]",-0.07605174213560612,
"[10, 41]",-0.07624765820390045,
"[17, 21]",-0.07690639839455932,
"[27, 53]",-0.07805034902525648,
"[7, 63]",-0.07829035446334481,
"[14, 72]",-0.07834672848432844,
"[14, 36]",-0.07869158280079175,
"[17, 48]",-0.0789433756605985,
"[39, 72]",-0.0791279747485149,
"[23, 47]",-0.0791864783164438,
"[39, 57]",-0.07948334916352412,
"[8, 40]",-0.08002370119776103,
"[29, 61]",-0.08157440311626041,
"[2, 19]",-0.08205565978222784,
"[25, 68]",-0.08257856925326312,
"[32, 71]",-0.08260787343340054,
"[31, 57]",-0.08314887291727119,
"[58, 67]",-0.0833561304242999,
"[35, 53]",-0.08365307560616642,
"[29, 30]",-0.08398029907795318,
"[14, 70]",-0.08398743105783474,
"[7, 61]",-0.084005555067594,
"[8, 11]",-0.08407156453184639,
"[45, 54]",-0.08416071144867954,
"[18, 71]",-0.08427076283056079,
"[19, 67]",-0.0849365475017696,
"[8, 17]",-0.08513077859724316,
"[31, 36]",-0.08519231631678076,
"[2, 12]",-0.0853916377462825,
"[16, 23]",-0.08554351621154715,
"[8, 35]",-0.0858552615824173,
"[11, 54]",-0.08633991214017962,
"[18, 62]",-0.0863662496191629,
"[42, 72]",-0.08644222550964037,
"[40, 56]",-0.08652281880902712,
"[2, 7]",-0.08715601829058262,
"[39, 47]",-0.08761780658102153,
"[4, 71]",-0.08786841771944875,
"[36, 56]",-0.08814879500885237,
"[31, 68]",-0.08830589712769593,
"[10, 42]",-0.08874072253300114,
"[11, 23]",-0.08877743632199814,
"[11, 34]",-0.08877743632199814,
"[23, 34]",-0.08877743632199814,
"[8, 46]",-0.08960102538861614,
"[14, 59]",-0.09013258862313256,
"[19, 28]",-0.09022312265676236,
"[31, 34]",-0.09026791406665918,
"[9, 58]",-0.09095819353179424,
"[10, 15]",-0.09125024168034834,
"[69, 71]",-0.09136791738158007,
"[33, 47]",-0.09189573839728976,
"[43, 65]",-0.09214906985377669,
"[39, 46]",-0.09217010384937085,
"[43, 64]",-0.09221536268292037,
"[1, 12]",-0.09235266773577411,
"[41, 61]",-0.09238536728514868,
"[52, 54]",-0.0928279298725388,
"[5, 25]",-0.09292483254724276,
"[24, 46]",-0.0930129262137267,
"[2, 47]",-0.09322192205789986,
"[26, 31]",-0.0933281045075437,
"[51, 57]",-0.09353272431911214,
"[17, 23]",-0.09410064368429538,
"[8, 51]",-0.09426876018672775,
"[25, 71]",-0.09439371918669648,
"[32, 64]",-0.09491158976798197,
"[16, 35]",-0.0956723025257416,
"[16, 36]",-0.0956723025257416,
"[35, 36]",-0.0956723025257416,
"[38, 71]",-0.09575175027464711,
"[14, 20]",-0.09603058571161344,
"[54, 68]",-0.09622187904450946,
"[12, 72]",-0.09666317287845433,
"[9, 18]",-0.096919832057208,
"[6, 44]",-0.09767055634112465,
"[17, 22]",-0.09771898883719517,
"[6, 59]",-0.09810910608524803,
"[59, 64]",-0.09810910608524803,
"[6, 10]",-0.09820969196968776,
"[29, 53]",-0.09891426662455599,
"[44, 53]",-0.09891426662455599,
"[9, 63]",-0.09976378774325918,
"[31, 37]",-0.10007565898652232,
"[21, 52]",-0.10015842991403394,
"[19, 47]",-0.10018438627610238,
"[42, 52]",-0.10065602530684908,
"[40, 59]",-0.10121486593276474,
"[1, 40]",-0.10129017002580926,
"[5, 50]",-0.10146510209414544,
"[53, 59]",-0.10157407990465306,
"[24, 68]",-0.10304028216813865,
"[36, 67]",-0.10316634792851831,
"[45, 58]",-0.10339778126422206,
"[71, 72]",-0.10373136055080862,
"[32, 68]",-0.10374733847320827,
"[53, 56]",-0.10392939735956974,
"[30, 48]",-0.10421352655291477,
"[30, 70]",-0.10421352655291477,
"[48, 70]",-0.10421352655291477,
"[5, 35]",-0.10474982115064652,
"[59, 63]",-0.1048889285737491,
"[37, 66]",-0.10543016690075019,
"[41, 70]",-0.10721082651116381,
"[30, 46]",-0.10730241292438464,
"[32, 33]",-0.1078403937880464,
"[14, 63]",-0.10823752100292083,
"[4, 35]",-0.1085549041599923,
"[30, 47]",-0.1086388071124913,
"[20, 71]",-0.10956596008382828,
"[23, 26]",-0.10966552845610483,
"[6, 12]",-0.11010940328790847,
"[52, 59]",-0.1103856600828072,
"[47, 49]",-0.11115034140410307,
"[47, 70]",-0.11115034140410307,
"[49, 70]",-0.11115034140410307,
"[32, 50]",-0.11194382137654274,
"[50, 69]",-0.112227207435587,
"[62, 63]",-0.11247032130016876,
"[9, 40]",-0.11263336425109621,
"[18, 42]",-0.11272308631911021,
"[10, 39]",-0.11416636750873921,
"[10, 66]",-0.11416636750873921,
"[39, 66]",-0.11416636750873921,
"[8, 47]",-0.11609859020342267,
"[37, 70]",-0.11748671497166818,
"[48, 59]",-0.11755131922050262,
"[10, 33]",-0.11809741081087503,
"[42, 45]",-0.11830855672008572,
"[20, 36]",-0.11915965364458597,
"[17, 45]",-0.1198205892651752,
"[1, 18]",-0.11989705112975685,
"[11, 16]",-0.120071679414131,
"[15, 42]",-0.12016905196356503,
"[8, 68]",-0.12051362424572026,
"[48, 50]",-0.12085732436949043,
"[9, 51]",-0.12128750108319979,
"[54, 65]",-0.12136068756638467,
"[26, 43]",-0.1216644027845396,
"[14, 38]",-0.1220613380653724,
"[40, 47]",-0.12239796259132024,
"[40, 50]",-0.12239796259132024,
"[47, 50]",-0.12239796259132024,
"[47, 60]",-0.12272950850647263,
"[31, 50]",-0.1231179954184265,
"[8, 28]",-0.12319979856367036,
"[7, 47]",-0.12322682737920149,
"[17, 59]",-0.12399505275286915,
"[17, 72]",-0.12399505275286915,
"[59, 72]",-0.12399505275286915,
"[30, 67]",-0.12399506430679663,
"[6, 39]",-0.12457302373190332,
"[8, 66]",-0.12509659669497702,
"[5, 47]",-0.12511507930095278,
"[36, 61]",-0.12619364168561514,
"[47, 71]",-0.12621074061557402,
"[6, 20]",-0.1267721424981712,
"[7, 55]",-0.12679601705903054,
"[52, 58]",-0.1267987523811122,
"[52, 62]",-0.1267987523811122,
"[23, 38]",-0.12691351698462208,
"[24, 40]",-0.12693923991848738,
"[21, 44]",-0.1270299468673401,
"[40, 43]",-0.12713228232949042,
"[26, 27]",-0.12788927612371676,
"[31, 42]",-0.12832968249804133,
"[5, 33]",-0.1283997983574539,
"[5, 49]",-0.1283997983574539,
"[33, 49]",-0.1283997983574539,
"[44, 71]",-0.12857706107942285,
"[8, 39]",-0.12877038605201324,
"[8, 53]",-0.12877038605201324,
"[39, 53]",-0.12877038605201324,
"[3, 36]",-0.1292766713555345,
"[37, 48]",-0.1292866745922684,
"[10, 30]",-0.12979262468028857,
"[18, 31]",-0.13059467751841708,
"[15, 69]",-0.13090585870787935,
"[18, 23]",-0.131072083543872,
"[63, 68]",-0.1314850276189078,
"[38, 54]",-0.13155907364531666,
"[59, 69]",-0.13163053858463142,
"[7, 68]",-0.13163352169965953,
"[40, 52]",-0.13181127203737425,
"[6, 64]",-0.1318957392257769,
"[9, 53]",-0.1322208437134884,
"[30, 37]",-0.13237035923396867,
"[15, 21]",-0.13243952414689014,
"[9, 38]",-0.13316207968947963,
"[4, 21]",-0.13317638620985245,
"[63, 66]",-0.1333071293470927,
"[37, 59]",-0.1337507591498851,
"[22, 30]",-0.13376818550154257,
"[39, 71]",-0.13378717258541356,
"[9, 67]",-0.13411036965154965,
"[35, 39]",-0.1341615113734434,
"[35, 59]",-0.13423651726489538,
"[42, 59]",-0.13452072534533172,
"[4, 47]",-0.13453197280208484,
"[4, 61]",-0.13453197280208484,
"[47, 61]",-0.13453197280208484,
"[49, 65]",-0.13456694546473058,
"[7, 33]",-0.13466923840754547,
"[13, 40]",-0.13484706757922554,
"[18, 19]",-0.13499012044987624,
"[13, 61]",-0.13514367211756356,
"[1, 23]",-0.1357870335950097,
"[27, 42]",-0.13581888517973156,
"[15, 47]",-0.13643340633277634,
"[11, 19]",-0.1366961312909355,
"[25, 58]",-0.13682841260959105,
"[24, 50]",-0.13694255343555567,
"[13, 36]",-0.1373303378772323,
"[17, 67]",-0.13733400146413133,
"[6, 13]",-0.13742354330937562,
"[17, 34]",-0.13764651679371126,
"[59, 65]",-0.13809164519883152,
"[15, 27]",-0.13810454292902571,
"[15, 43]",-0.13839728714267724,
"[5, 8]",-0.13858242743260707,
"[19, 26]",-0.13927465442455728,
"[29, 33]",-0.1393771073831176,
"[24, 57]",-0.13976094681454082,
"[35, 43]",-0.13992242862963233,
"[45, 59]",-0.1399442032743476,
"[45, 65]",-0.1399442032743476,
"[36, 52]",-0.14005349456937116,
"[27, 47]",-0.14113030679743682,
"[30, 71]",-0.14116789706665134,
"[24, 38]",-0.14127519900015117,
"[21, 49]",-0.14133149859393407,
"[55, 60]",-0.14184397383461322,
"[8, 25]",-0.14198714004531554,
"[51, 52]",-0.1422362953193791,
"[9, 47]",-0.142622263415623,
"[9, 46]",-0.1428417287735515,
"[16, 62]",-0.14286826177656964,
"[4, 49]",-0.1429856034199719,
"[25, 49]",-0.1429856034199719,
"[50, 52]",-0.14315677725451215,
"[4, 36]",-0.14384043365433735,
"[4, 43]",-0.14384043365433735,
"[36, 43]",-0.14384043365433735,
"[1, 51]",-0.14458104394302346,
"[48, 51]",-0.1446220998297011,
"[47, 68]",-0.14560617665199554,
"[65, 67]",-0.1459255290396244,
"[12, 59]",-0.14615424834291063,
"[59, 68]",-0.1462194126593505,
"[2, 50]",-0.1466331636612639,
"[2, 61]",-0.1466331636612639,
"[50, 61]",-0.1466331636612639,
"[38, 39]",-0.14685505264552073,
"[36, 53]",-0.1469128921499625,
"[45, 47]",-0.14693236031260554,
"[9, 13]",-0.14741871646135152,
"[21, 28]",-0.14756751925594302,
"[55, 71]",-0.14874087201745753,
"[29, 71]",-0.14955126084457876,
"[14, 45]",-0.15175767114358119,
"[6, 25]",-0.15189303625504202,
"[16, 50]",-0.1522505259669224,
"[35, 44]",-0.1538325197949321,
"[9, 61]",-0.15391504634499972,
"[3, 31]",-0.15445154575294157,
"[12, 57]",-0.15522644206153297,
"[15, 22]",-0.15555980118335055,
"[11, 28]",-0.15617647447057842,
"[8, 24]",-0.15684640419513884,
"[55, 69]",-0.15691781458037152,
"[58, 61]",-0.15706113329381655,
"[18, 66]",-0.15715233375741794,
"[12, 29]",-0.15729251023469837,
"[12, 46]",-0.15729251023469837,
"[29, 46]",-0.15729251023469837,
"[7, 26]",-0.15772452341380572,
"[10, 24]",-0.15795603201072733,
"[10, 65]",-0.15795603201072733,
"[24, 65]",-0.15795603201072733,
"[22, 53]",-0.15809511381115088,
"[33, 60]",-0.15875436302238966,
"[53, 71]",-0.1595231142439868,
"[15, 55]",-0.15953693595265223,
"[34, 36]",-0.1610916793719826,
"[2, 28]",-0.16157531079162096,
"[41, 68]",-0.16209093877861974,
"[12, 23]",-0.16210544500378937,
"[63, 71]",-0.1631942980293436,
"[61, 70]",-0.16353528981759957,
"[8, 32]",-0.16362445298730827,
"[3, 4]",-0.1645269200948809,
"[1, 62]",-0.16467279157315595,
"[46, 63]",-0.16476552485678753,
"[7, 8]",-0.16482729149159958,
"[5, 52]",-0.16502441583744026,
"[21, 46]",-0.1651643166893339,
"[2, 24]",-0.16529690824530383,
"[21, 47]",-0.1664935693066033,
"[28, 52]",-0.16697414711266345,
"[17, 41]",-0.1670935090379231,
"[51, 71]",-0.16737583180457483,
"[12, 71]",-0.1674909318519523,
"[45, 71]",-0.16788618656127563,
"[23, 44]",-0.16808995554746775,
"[14, 65]",-0.16860179632673739,
"[26, 69]",-0.1687954104081439,
"[38, 67]",-0.16908970652268973,
"[11, 60]",-0.16919506250666838,
"[1, 32]",-0.169206350452198,
"[13, 32]",-0.16955554302419695,
"[7, 66]",-0.16956062738821498,
"[12, 34]",-0.16988040513707875,
"[11, 42]",-0.16989076237827289,
"[38, 50]",-0.17037507309631045,
"[15, 45]",-0.17073406997745671,
"[23, 24]",-0.1707794860414154,
"[30, 36]",-0.17090194060709132,
"[7, 40]",-0.17121550294714388,
"[7, 12]",-0.17180143699463252,
"[36, 51]",-0.172209133446728,
"[3, 48]",-0.17252080021546917,
"[21, 48]",-0.17265937242524837,
"[11, 44]",-0.1726908307614825,
"[53, 67]",-0.17332410663487063,
"[32, 52]",-0.17349734170497222,
"[35, 71]",-0.17357167838456622,
"[29, 54]",-0.17433381598698966,
"[7, 24]",-0.17443660400919161,
"[14, 68]",-0.17449694599955617,
"[45, 61]",-0.17455153513584676,
"[9, 68]",-0.17457776057420368,
"[22, 47]",-0.17466731425453008,
"[2, 5]",-0.17478915118484734,
"[40, 68]",-0.1748126521908714,
"[22, 38]",-0.17493683341011051,
"[10, 38]",-0.17498313551432587,
"[10, 40]",-0.17498313551432587,
"[38, 40]",-0.17498313551432587,
"[54, 59]",-0.17506313888886066,
"[7, 19]",-0.17519936117435508,
"[10, 43]",-0.1753060597454934,
"[15, 63]",-0.17591577510401218,
"[8, 55]",-0.17646707175141868,
"[8, 67]",-0.17646707175141868,
"[55, 67]",-0.17646707175141868,
"[9, 34]",-0.17677709212287435,
"[12, 32]",-0.17698055654131245,
"[12, 42]",-0.17698055654131245,
"[32, 42]",-0.17698055654131245,
"[18, 45]",-0.1776448148317883,
"[4, 54]",-0.17768867220852474,
"[8, 36]",-0.17807239909693245,
"[40, 48]",-0.1786121081936341,
"[36, 49]",-0.17893299635174997,
"[27, 59]",-0.1789693150308015,
"[48, 62]",-0.1794474061203925,
"[47, 67]",-0.17953437530260186,
"[30, 35]",-0.17972163105802047,
"[45, 63]",-0.17981355548502864,
"[60, 67]",-0.18005120886589487,
"[11, 17]",-0.18014847964793063,
"[20, 65]",-0.1810374382269968,
"[8, 33]",-0.1818482853697586,
"[20, 31]",-0.18188025238394756,
"[3, 15]",-0.1820318562255348,
"[22, 36]",-0.18290495881176877,
"[34, 57]",-0.18315036371013216,
"[4, 69]",-0.18338869233855465,
"[4, 38]",-0.18347799029465933,
"[13, 55]",-0.1837999682984084,
"[47, 72]",-0.18408420775566214,
"[13, 29]",-0.18408586682194483,
"[54, 57]",-0.18484754036014445,
"[15, 39]",-0.1852496909779362,
"[42, 47]",-0.18525849782041803,
"[3, 9]",-0.18577639972032362,
"[36, 50]",-0.18623886090119568,
"[4, 5]",-0.18637508970469685,
"[4, 42]",-0.18637508970469685,
"[5, 42]",-0.18637508970469685,
"[4, 53]",-0.18663680809830607,
"[52, 70]",-0.18672228986267503,
"[13, 39]",-0.18698276211090709,
"[32, 46]",-0.1879103673246551,
"[7, 64]",-0.18802925335514087,
"[64, 71]",-0.18835003156973074,
"[24, 43]",-0.18868979453844237,
"[30, 63]",-0.18877050497164827,
"[24, 35]",-0.18941619269862764,
"[46, 70]",-0.18990505894884446,
"[13, 52]",-0.19024634041886956,
"[20, 55]",-0.1902751818846895,
"[33, 59]",-0.19036338350089516,
"[9, 17]",-0.19042765291289965,
"[18, 24]",-0.1906831352680119,
"[5, 22]",-0.1911379323366233,
"[5, 69]",-0.1911379323366233,
"[22, 69]",-0.1911379323366233,
"[24, 55]",-0.19115436330649965,
"[21, 25]",-0.19189121940149573,
"[14, 40]",-0.1919154291776664,
"[18, 64]",-0.19217672648195694,
"[48, 66]",-0.19254673004148098,
"[34, 56]",-0.19280033508782524,
"[28, 68]",-0.1928010127565693,
"[24, 29]",-0.1928663580093441,
"[20, 41]",-0.19287266587573332,
"[43, 50]",-0.1935509419561937,
"[17, 69]",-0.19379812862478984,
"[50, 67]",-0.19449060996340573,
"[39, 56]",-0.19451891672996197,
"[23, 54]",-0.19468461247039176,
"[23, 65]",-0.19472531416245187,
"[23, 71]",-0.19472531416245187,
"[65, 71]",-0.19472531416245187,
"[43, 45]",-0.1948279700616966,
"[36, 42]",-0.19533179406380063,
"[7, 20]",-0.19590416227675805,
"[7, 25]",-0.19590416227675805,
"[20, 25]",-0.19590416227675805,
"[5, 21]",-0.1960650109213749,
"[5, 57]",-0.1960650109213749,
"[21, 57]",-0.1960650109213749,
"[24, 70]",-0.1961123495516815,
"[19, 58]",-0.19621846254783099,
"[9, 60]",-0.19683593784798736,
"[4, 8]",-0.19762109220404966,
"[29, 67]",-0.19763357507995377,
"[58, 62]",-0.1978300056854789,
"[26, 54]",-0.19807856164236243,
"[43, 67]",-0.19811999622654752,
"[28, 47]",-0.19819984907761162,
"[42, 44]",-0.1982412108270461,
"[45, 55]",-0.19825137895881567,
"[19, 54]",-0.19843556967187173,
"[17, 52]",-0.19848856295086648,
"[40, 71]",-0.19852855021375065,
"[16, 17]",-0.19866615664802098,
"[33, 54]",-0.19869316527844738,
"[39, 59]",-0.19933061065554694,
"[2, 65]",-0.19942712626123116,
"[44, 59]",-0.1995229167361196,
"[41, 69]",-0.20010815803607065,
"[35, 58]",-0.2002975609814604,
"[38, 63]",-0.2005606122505414,
"[25, 40]",-0.20073006858759707,
"[29, 31]",-0.20174860353420854,
"[12, 35]",-0.2025143166370842,
"[38, 58]",-0.20274781082644355,
"[9, 66]",-0.20304556348605923,
"[67, 72]",-0.20317926338821862,
"[53, 54]",-0.20324275872184577,
"[31, 62]",-0.20343919769778612,
"[8, 13]",-0.20345435192886857,
"[34, 71]",-0.2034782030669191,
"[11, 22]",-0.20398507385361536,
"[34, 53]",-0.2044538787619995,
"[21, 63]",-0.20488316382920052,
"[15, 28]",-0.20505783035028724,
"[3, 47]",-0.20517392607439558,
"[13, 30]",-0.20553272284501223,
"[13, 14]",-0.20572566273673626,
"[32, 36]",-0.2059449129349663,
"[19, 46]",-0.20607264657361413,
"[3, 17]",-0.2063354802587795,
"[23, 46]",-0.2063809072557652,
"[31, 63]",-0.20640965453018734,
"[32, 63]",-0.2064769040886134,
"[8, 65]",-0.20678992161112386,
"[9, 30]",-0.206907174040183,
"[18, 65]",-0.20696570551656013,
"[39, 69]",-0.20739070017276257,
"[35, 50]",-0.20764988147481844,
"[10, 29]",-0.2076774500400269,
"[3, 62]",-0.20777104895481557,
"[42, 62]",-0.207816551168783,
"[34, 49]",-0.20801508904131533,
"[61, 63]",-0.2081965743462486,
"[12, 18]",-0.20825321247369477,
"[4, 19]",-0.20877765081860775,
"[21, 37]",-0.20943291343684756,
"[2, 62]",-0.20993697458333027,
"[10, 55]",-0.2101661574197108,
"[14, 26]",-0.21035295486430344,
"[6, 23]",-0.2115048809044302,
"[6, 57]",-0.2115048809044302,
"[23, 57]",-0.2115048809044302,
"[33, 50]",-0.21176968088438114,
"[33, 62]",-0.21176968088438114,
"[50, 62]",-0.21176968088438114,
"[20, 21]",-0.21186963209709275,
"[47, 58]",-0.21277680877807592,
"[50, 71]",-0.21309270316607898,
"[65, 72]",-0.2131425321868124,
"[3, 68]",-0.21323736960825507,
"[33, 43]",-0.21403795064022596,
"[62, 65]",-0.2142688258403596,
"[12, 43]",-0.21468944902994558,
"[43, 58]",-0.21468944902994558,
"[1, 71]",-0.2148518696209445,
"[27, 39]",-0.21516346986169138,
"[7, 42]",-0.2159771817032593,
"[22, 43]",-0.21630461520930427,
"[5, 61]",-0.21643026907168122,
"[38, 53]",-0.21691077276294296,
"[9, 23]",-0.21691436721093355,
"[43, 68]",-0.21860700491057977,
"[10, 13]",-0.21891995465243516,
"[38, 59]",-0.2197084716435581,
"[36, 65]",-0.2197111923315514,
"[12, 38]",-0.22005409694156886,
"[13, 47]",-0.22064606878151247,
"[34, 47]",-0.2211986453067666,
"[28, 39]",-0.22169208279890457,
"[18, 34]",-0.22182220072130443,
"[45, 64]",-0.22271683291768962,
"[36, 60]",-0.22292396720072238,
"[44, 51]",-0.22293959843673622,
"[5, 15]",-0.2231639431375083,
"[57, 69]",-0.223694726204693,
"[29, 43]",-0.22396349969812612,
"[24, 59]",-0.22397386175738726,
"[62, 70]",-0.22398797572925658,
"[5, 51]",-0.22431359480728374,
"[28, 53]",-0.22431854371184412,
"[9, 37]",-0.22444428628136603,
"[9, 54]",-0.22444428628136603,
"[37, 54]",-0.22444428628136603,
"[46, 55]",-0.2245231911277245,
"[30, 55]",-0.2245421278431748,
"[26, 64]",-0.22468629487489022,
"[11, 66]",-0.22479867829301559,
"[18, 25]",-0.22483796896110197,
"[18, 38]",-0.22483796896110197,
"[3, 8]",-0.22575056506100472,
"[24, 36]",-0.22604814511243398,
"[38, 42]",-0.22649705584178975,
"[43, 56]",-0.22725805076959643,
"[40, 46]",-0.2272738592083084,
"[39, 70]",-0.2275034515647789,
"[7, 50]",-0.22759337943743596,
"[45, 70]",-0.22785697651227083,
"[29, 47]",-0.2284926554401217,
"[33, 61]",-0.22924127783492593,
"[14, 22]",-0.22998933618520406,
"[11, 27]",-0.230994041558498,
"[39, 65]",-0.23103669611141503,
"[23, 70]",-0.23104101904252244,
"[15, 23]",-0.23150997737988765,
"[19, 20]",-0.23193068300046046,
"[3, 54]",-0.2324269196391906,
"[34, 70]",-0.2330413867304999,
"[32, 51]",-0.23332085398224905,
"[54, 69]",-0.23336985863615,
"[9, 52]",-0.23361204909735528,
"[6, 15]",-0.2336889075950601,
"[40, 62]",-0.23392876616072383,
"[38, 52]",-0.23421705887806826,
"[15, 71]",-0.23479312181379497,
"[6, 68]",-0.2351184692269127,
"[17, 27]",-0.23516639201171374,
"[61, 68]",-0.23532859747106327,
"[22, 29]",-0.2357057388424912,
"[53, 68]",-0.236419455437887,
"[12, 60]",-0.23698813469043328,
"[39, 64]",-0.23711688349153898,
"[47, 63]",-0.23761016810681562,
"[3, 20]",-0.23817441380553223,
"[3, 44]",-0.23817441380553223,
"[20, 44]",-0.23817441380553223,
"[21, 38]",-0.23820003044414373,
"[56, 72]",-0.23837991642507234,
"[30, 32]",-0.23864574513720055,
"[30, 66]",-0.23864574513720055,
"[32, 66]",-0.23864574513720055,
"[43, 57]",-0.23891669106179264,
"[32, 54]",-0.23928981215432588,
"[30, 40]",-0.24060963656982753,
"[4, 22]",-0.24103605549204854,
"[16, 58]",-0.24122406487921455,
"[24, 69]",-0.2413867901153433,
"[12, 51]",-0.24151278363623374,
"[4, 18]",-0.24213337820272196,
"[34, 65]",-0.24215475134661324,
"[30, 54]",-0.24219723052199138,
"[7, 32]",-0.24219942726088584,
"[11, 72]",-0.2428645032980652,
"[26, 38]",-0.24322036055366825,
"[30, 60]",-0.2437247757156749,
"[35, 47]",-0.24473840528259438,
"[62, 71]",-0.24475839430329738,
"[2, 63]",-0.2453004823949751,
"[34, 50]",-0.24592057659310596,
"[29, 38]",-0.24608211888626913,
"[29, 56]",-0.24608211888626913,
"[38, 56]",-0.24608211888626913,
"[42, 58]",-0.24620744012344492,
"[14, 35]",-0.246447579920282,
"[64, 69]",-0.24711304411265717,
"[63, 67]",-0.2472003713816432,
"[3, 35]",-0.24848761834760147,
"[5, 12]",-0.24853109400329532,
"[26, 55]",-0.2487256384230983,
"[19, 22]",-0.24882308713457818,
"[41, 72]",-0.2489229447343982,
"[50, 55]",-0.24896315977356948,
"[33, 36]",-0.24905346570981624,
"[25, 72]",-0.2494883633833151,
"[40, 49]",-0.2501650843573871,
"[11, 25]",-0.25024167865869185,
"[14, 55]",-0.25035605686041873,
"[1, 16]",-0.25087812602765297,
"[1, 59]",-0.25087812602765297,
"[16, 59]",-0.25087812602765297,
"[5, 70]",-0.25206947083471726,
"[7, 53]",-0.25228203876705013,
"[55, 61]",-0.2531560465573076,
"[10, 72]",-0.2531912216172225,
"[23, 72]",-0.2531912216172225,
"[36, 63]",-0.25325328024186655,
"[12, 20]",-0.25341478576486065,
"[11, 12]",-0.25380415681775725,
"[33, 53]",-0.25387836385095575,
"[17, 36]",-0.25397991140135723,
"[34, 43]",-0.2547093023582021,
"[14, 61]",-0.2549578117229468,
"[1, 4]",-0.2550383878090191,
"[1, 66]",-0.2550383878090191,
"[4, 66]",-0.2550383878090191,
"[3, 43]",-0.25607434672353546,
"[14, 67]",-0.2562512065332375,
"[9, 24]",-0.2567124813593802,
"[1, 49]",-0.25692391743859894,
"[27, 32]",-0.25698348624744166,
"[28, 49]",-0.2570033906284256,
"[23, 55]",-0.258426511014627,
"[12, 50]",-0.2584353053475954,
"[19, 60]",-0.25858517540696296,
"[31, 55]",-0.25911350948491474,
"[22, 72]",-0.2594138438805195,
"[62, 66]",-0.2597532640391683,
"[28, 59]",-0.26006759502685517,
"[5, 58]",-0.26011703252314483,
"[26, 30]",-0.2608197523883822,
"[38, 66]",-0.26105956699054045,
"[43, 69]",-0.2614084186186744,
"[63, 70]",-0.26225464851429553,
"[32, 59]",-0.262393713477777,
"[56, 65]",-0.26287993359326883,
"[62, 69]",-0.2631488188557561,
"[35, 48]",-0.2633365864404414,
"[2, 45]",-0.263466964628826,
"[51, 66]",-0.26366815633415447,
"[51, 69]",-0.26366815633415447,
"[66, 69]",-0.26366815633415447,
"[32, 37]",-0.2643052010086497,
"[4, 46]",-0.2647066573909766,
"[27, 49]",-0.26491309530345647,
"[34, 60]",-0.26492301281885144,
"[43, 62]",-0.26498152515680695,
"[47, 65]",-0.2652942520220497,
"[26, 71]",-0.26549949361267905,
"[35, 70]",-0.2655166070056822,
"[25, 51]",-0.2671278830022438,
"[25, 65]",-0.2671278830022438,
"[51, 65]",-0.2671278830022438,
