pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
5,3,2,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,13131.88
5,3,3,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,19689.29
4,3,2,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,29861.58
4,3,1,1.0,2,output,0.1,True,15,0.99,0.99,0.14,1.3929824119492678,14939.65
4,3,3,1.0,2,output,0.1,True,15,0.99,0.99,0.15,1.4924811556599302,44783.64
5,3,1,1.0,2,output,0.1,True,15,0.98,0.98,1.01,8.67121098809157,6574.49
6,3,3,1.0,2,output,0.1,True,15,0.89,0.89,4.76,19.25467216028359,10308.51
6,3,2,1.0,2,output,0.1,True,15,0.88,0.88,4.16,19.496522766893587,6878.43
6,2,3,1.0,2,coop,0.1,True,15,0.83,0.83,10081.3,22291.78105199313,591.04
4,2,3,1.0,2,coop,0.1,True,15,0.83,0.83,10366.22,22905.248503598472,1323.11
6,3,1,1.0,2,output,0.1,True,15,0.83,0.83,5.51,16.053345445731868,3447.85
5,2,3,1.0,2,coop,0.1,True,15,0.82,0.82,10802.05,23061.843506699544,815.79
4,2,2,1.0,2,coop,0.1,True,15,0.82,0.82,10591.53,22627.29078456146,888.05
7,3,3,1.0,2,output,0.1,True,15,0.81,0.81,7.42,21.20149994693772,6498.53
6,2,2,1.0,2,coop,0.1,True,15,0.79,0.79,12541.45,24338.531819473006,399.53
7,3,2,1.0,2,output,0.1,True,15,0.79,0.79,9.95,24.60137191296453,4338.62
7,2,3,1.0,2,coop,0.1,True,15,0.74,0.74,15113.29,25579.179339179354,482.61
5,2,2,1.0,2,coop,0.1,True,15,0.74,0.74,15376.18,26023.978017351616,551.34
8,3,1,1.0,2,coop,0.1,True,15,0.73,0.73,16445.52,27041.881223938548,1657.4
9,3,1,1.0,2,coop,0.1,True,15,0.72,0.72,16958.14,27212.146923394335,1266.92
