pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
5,3,1,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,6573.67
5,3,2,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,13130.89
4,3,1,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,14938.47
5,3,3,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,19687.81
4,3,2,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,29860.27
4,3,3,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,44782.25
6,3,3,1.0,2,output,0.1,True,15,0.97,0.97,0.57,3.2411572007540763,10307.63
6,3,2,1.0,2,output,0.1,True,15,0.95,0.95,1.03,4.546328188769481,6877.01
7,3,3,1.0,2,output,0.1,True,15,0.9,0.9,1.98,5.988288570201004,6498.18
6,3,1,1.0,2,output,0.1,True,15,0.89,0.89,2.25,6.48131931014049,3447.25
7,3,2,1.0,2,output,0.1,True,15,0.86,0.86,2.74,6.834647028193921,4337.68
4,2,3,1.0,2,output,0.1,True,15,0.8,0.8,4.96,10.851654251771938,1311.93
7,3,1,1.0,2,output,0.1,True,15,0.8,0.8,4.56,9.589911365596661,2177.34
8,3,3,1.0,2,output,0.1,True,15,0.78,0.78,4.81,10.015682702641891,3900.24
4,2,1,1.0,2,output,0.1,True,15,0.73,0.73,7.77,14.9531635448824,450.3
8,3,2,1.0,2,output,0.1,True,15,0.69,0.69,8.15,15.598317216930806,2606.31
9,3,3,1.0,2,output,0.1,True,15,0.67,0.67,8.39,15.666457800026144,2692.21
5,2,2,1.0,2,coop,0.1,True,15,0.65,0.65,21656.02,29513.016185398603,584.21
5,2,3,1.0,2,coop,0.1,True,15,0.63,0.63,22845.37,29812.91635873787,865.04
6,2,2,1.0,2,coop,0.1,True,15,0.6,0.6,24572.65,30100.869118806193,441.45
5,2,3,1.0,2,output,0.1,True,15,0.6,0.6,13.68,22.042631421860687,796.26
4,2,3,1.0,2,coop,0.1,True,15,0.6,0.6,24802.59,30377.10228974943,1341.99
8,3,1,1.0,2,output,0.1,True,15,0.59,0.59,14.61,38.33011740133338,1311.91
4,2,2,1.0,2,output,0.1,True,15,0.57,0.57,13.13,20.157705722626275,879.86
6,2,1,1.0,2,coop,0.1,True,15,0.55,0.55,26422.16,29723.57125471971,226.95
7,2,2,1.0,2,coop,0.1,True,15,0.54,0.54,27710.46,30114.154829056723,347.79
7,2,3,1.0,2,coop,0.1,True,15,0.54,0.54,28024.52,30412.382572064293,518.28
4,2,2,1.0,2,coop,0.1,True,15,0.54,0.54,28421.62,30797.06182471958,910.45
9,3,2,1.0,2,output,0.1,True,15,0.52,0.52,11.79,15.50244819375314,1800.75
8,2,3,1.0,2,coop,0.1,True,15,0.51,0.51,29896.98,30526.682747714338,422.05
6,2,3,1.0,2,coop,0.1,True,15,0.51,0.51,30202.59,30818.53401707972,653.24
5,2,2,1.0,2,output,0.1,True,15,0.5,0.5,19.63,26.174665231861137,536.26
5,2,1,1.0,2,output,0.1,True,15,0.49,0.49,32.79,75.3583830771335,279.99
9,3,1,1.0,2,output,0.1,True,15,0.49,0.49,13.67,17.853321819762282,909.84
7,2,1,1.0,2,coop,0.1,True,15,0.48,0.48,30459.24,29666.137005724217,206.52
5,2,1,1.0,2,coop,0.1,True,15,0.46,0.46,32899.52,30439.834113043387,326.86
4,2,1,1.0,2,coop,0.1,True,15,0.46,0.46,33276.78,30716.972774536232,470.23
6,2,3,1.0,2,output,0.1,True,15,0.44,0.44,23.21,31.304726480197843,556.41
7,2,3,1.0,2,output,0.1,True,15,0.41,0.41,32.14,40.35765602707868,421.59
8,2,1,1.0,2,coop,0.1,True,15,0.4,0.4,35604.98,29710.747611253406,194.65
8,2,2,1.0,2,coop,0.1,True,15,0.39,0.39,36392.55,29269.98244323867,305.13
6,2,2,1.0,2,output,0.1,True,15,0.39,0.39,31.44,37.06840163805286,376.69
9,2,1,1.0,2,coop,0.1,True,15,0.37,0.37,38326.56,29411.72674132547,201.49
10,3,3,1.0,2,output,0.1,True,15,0.37,0.37,15.01,15.685340289582498,1705.81
8,3,1,1.0,2,coop,0.1,True,15,0.36,0.36,39672.11,29755.316254039382,1812.09
9,2,2,1.0,2,coop,0.1,True,15,0.33,0.33,39568.88,28165.17522270366,242.4
9,2,3,1.0,2,coop,0.1,True,15,0.33,0.33,40114.59,28570.65151413072,341.39
6,2,1,1.0,2,output,0.1,True,15,0.32,0.32,170.36,635.0036302258436,196.43
7,3,1,1.0,2,coop,0.1,True,15,0.32,0.32,42138.69,28908.388188100354,2770.34
7,2,1,1.0,2,output,0.1,True,15,0.31,0.31,251.5,841.2035722701135,156.41
10,3,1,1.0,2,coop,0.1,True,15,0.3,0.3,43305.03,28353.9658381169,978.33
10,3,2,1.0,2,output,0.1,True,15,0.3,0.3,16.63,15.502680413399487,1143.62
8,2,3,1.0,2,output,0.1,True,15,0.29,0.29,48.72,78.52350985532931,313.64
10,2,3,1.0,2,coop,0.1,True,15,0.29,0.29,42836.66,27438.044947925864,319.09
7,2,2,1.0,2,output,0.1,True,15,0.28,0.28,61.34,100.49788256475856,286.41
9,3,1,1.0,2,coop,0.1,True,15,0.28,0.28,44558.19,27789.59463745198,1386.99
9,2,1,1.0,2,output,0.1,True,15,0.26,0.26,359.37,782.0053152632659,108.71
10,3,1,1.0,2,output,0.1,True,15,0.26,0.26,28.33,31.606662272375424,581.04
10,3,2,1.0,2,coop,0.1,True,15,0.23,0.23,47725.11,26085.011927118227,1879.64
8,2,1,1.0,2,output,0.1,True,15,0.22,0.22,199.14,535.2896789589727,128.78
9,2,3,1.0,2,output,0.1,True,15,0.22,0.22,64.59,83.63206263150514,236.13
9,3,2,1.0,2,coop,0.1,True,15,0.21,0.21,48955.83,25242.277805719117,2596.5
6,3,1,1.0,2,coop,0.1,True,15,0.21,0.21,48963.89,25246.36966056506,4125.17
8,3,3,1.0,2,coop,0.1,True,15,0.21,0.21,48985.11,25257.029331611822,4898.63
9,3,3,1.0,2,coop,0.1,True,15,0.2,0.2,49616.36,24809.48250831524,3676.98
10,2,2,1.0,2,coop,0.1,True,15,0.19,0.19,47855.8,23854.820677171316,239.7
10,2,1,1.0,2,coop,0.1,True,15,0.18,0.18,48311.37,23095.05585819398,183.11
8,2,2,1.0,2,output,0.1,True,15,0.17,0.17,76.86,151.67267519233647,215.2
8,3,2,1.0,2,coop,0.1,True,15,0.17,0.17,51478.71,23299.066119608742,3408.03
7,3,2,1.0,2,coop,0.1,True,15,0.16,0.16,52076.99,22729.770957708748,5246.04
5,3,1,1.0,2,coop,0.1,True,15,0.16,0.16,52126.48,22750.570517013413,7443.36
6,3,2,1.0,2,coop,0.1,True,15,0.16,0.16,52108.27,22742.82944220221,7887.21
9,2,2,1.0,2,output,0.1,True,15,0.15,0.15,109.04,244.66368426883463,163.94
7,3,3,1.0,2,coop,0.1,True,15,0.15,0.15,52722.19,22149.17713356187,7595.33
5,3,2,1.0,2,coop,0.1,True,15,0.14,0.14,53332.48,21520.059740381766,14321.34
10,3,3,1.0,2,coop,0.1,True,15,0.13,0.13,53973.71,20864.583966758124,2687.84
10,2,1,1.0,2,output,0.1,True,15,0.12,0.12,483.64,799.1868182096099,102.11
10,2,3,1.0,2,output,0.1,True,15,0.11,0.11,134.77,332.29212614806266,203.55
6,3,3,1.0,2,coop,0.1,True,15,0.1,0.1,55851.59,18617.870421772197,11450.23
4,3,1,1.0,2,coop,0.1,True,15,0.09,0.09,56456.27,17755.787503715514,16090.73
10,2,2,1.0,2,output,0.1,True,15,0.06,0.06,246.39,510.0326831684417,141.84
5,3,3,1.0,2,coop,0.1,True,15,0.06,0.06,58336.72,14740.064702761654,21052.88
4,3,2,1.0,2,coop,0.1,True,15,0.02,0.02,60822.84,8690.583705045363,31377.64
4,3,3,1.0,2,coop,0.1,True,15,0.01,0.01,61450.17,6177.840185784996,46455.48
