pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
10,2,1,1.0,2,output,0.1,True,15,0.0,0.0,325.55,455.28178911526874,106.99
9,2,1,1.0,2,output,0.1,True,15,0.0,0.0,377.37,576.6868067677636,111.44
8,2,1,1.0,2,output,0.1,True,15,0.0,0.0,419.41,625.5691663597239,129.86
10,2,2,1.0,2,output,0.1,True,15,0.0,0.0,382.04,592.1473620645455,142.27
7,2,1,1.0,2,output,0.1,True,15,0.0,0.0,281.23,486.27251320632956,157.41
9,2,2,1.0,2,output,0.1,True,15,0.0,0.0,385.65,689.2286032224722,164.16
10,2,1,1.0,2,coop,0.1,True,15,0.0,0.05,56158.29,7069.353977974224,184.48
9,2,1,1.0,2,coop,0.1,True,15,0.0,0.07,56160.1,7922.990986363673,191.35
8,2,1,1.0,2,coop,0.1,True,15,0.0,0.12,56808.46,6991.2990572854205,195.41
6,2,1,1.0,2,output,0.1,True,15,0.0,0.0,313.64,469.2996808010847,197.5
10,2,3,1.0,2,output,0.1,True,15,0.0,0.0,218.63,332.78421401863403,204.0
7,2,1,1.0,2,coop,0.1,True,15,0.0,0.15,54955.2,8256.252765026033,211.86
8,2,2,1.0,2,output,0.1,True,15,0.0,0.0,216.0,286.4731051948856,216.09
10,2,2,1.0,2,coop,0.1,True,15,0.0,0.07,56811.38,5521.25212027127,230.98
9,2,3,1.0,2,output,0.1,True,15,0.0,0.0,182.98,275.11804666360945,236.83
6,2,1,1.0,2,coop,0.1,True,15,0.0,0.1,56226.97,6306.482954000589,241.21
9,2,2,1.0,2,coop,0.1,True,15,0.0,0.07,56705.03,5795.680966814857,249.29
5,2,1,1.0,2,output,0.1,True,15,0.0,0.0,101.82,262.6302869053758,281.0
7,2,2,1.0,2,output,0.1,True,15,0.0,0.0,133.92,276.3414076825983,287.04
8,2,2,1.0,2,coop,0.1,True,15,0.0,0.11,57327.88,5507.620793555054,303.41
8,2,3,1.0,2,output,0.1,True,15,0.0,0.0,140.74,280.39806062096795,314.57
5,2,1,1.0,2,coop,0.1,True,15,0.0,0.21,55691.0,6175.315666425482,314.89
10,2,3,1.0,2,coop,0.1,True,15,0.0,0.06,58201.46,4216.66503630535,319.53
9,2,3,1.0,2,coop,0.1,True,15,0.0,0.05,58292.9,4167.00020518358,346.38
7,2,2,1.0,2,coop,0.1,True,15,0.0,0.16,56684.19,5802.031495424683,375.68
6,2,2,1.0,2,output,0.1,True,15,0.0,0.0,100.83,257.8966868728639,377.4
7,2,3,1.0,2,output,0.1,True,15,0.0,0.0,102.01,185.95383808891924,422.12
8,2,3,1.0,2,coop,0.1,True,15,0.0,0.06,58707.37,4355.828496750073,433.6
4,2,1,1.0,2,output,0.1,True,15,0.0,0.0,37.56,53.29471268334225,450.52
6,2,2,1.0,2,coop,0.1,True,15,0.0,0.14,56965.14,5891.073723897877,466.94
4,2,1,1.0,2,coop,0.1,True,15,0.0,0.31,54725.3,7001.31533999148,469.28
5,2,2,1.0,2,output,0.1,True,15,0.0,0.0,40.23,71.66015001379776,536.74
7,2,3,1.0,2,coop,0.1,True,15,0.0,0.11,58252.52,5150.015162074767,538.6
6,2,3,1.0,2,output,0.1,True,15,0.0,0.0,53.01,73.03718162689466,557.09
10,3,1,1.0,2,output,0.1,True,15,0.0,0.0,73.52,116.14960008540709,582.45
5,2,2,1.0,2,coop,0.1,True,15,0.0,0.27,55790.42,6709.992164198107,604.68
6,2,3,1.0,2,coop,0.1,True,15,0.0,0.15,57491.75,5485.71119067528,675.95
5,2,3,1.0,2,output,0.1,True,15,0.0,0.0,48.29,103.47215035940829,796.51
4,2,2,1.0,2,output,0.1,True,15,0.0,0.0,32.17,66.17734582166317,880.22
5,2,3,1.0,2,coop,0.1,True,15,0.0,0.22,56638.09,6349.504147718939,896.94
4,2,2,1.0,2,coop,0.1,True,15,0.0,0.33,54982.21,7106.799332041112,908.43
9,3,1,1.0,2,output,0.1,True,15,0.0,0.0,47.98,72.73403329941219,912.52
10,3,1,1.0,2,coop,0.1,True,15,0.0,0.11,58906.76,4977.188851389909,981.16
10,3,2,1.0,2,output,0.1,True,15,0.0,0.0,75.02,129.0330949795439,1146.5
