pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
10,2,1,1.0,2,output,0.1,True,15,0.0,0.01,228.59,592.0261496758399,103.94
9,2,1,1.0,2,output,0.1,True,15,0.0,0.0,135.75,237.48016232940384,107.96
8,2,1,1.0,2,output,0.1,True,15,0.0,0.0,163.35,339.75206769054404,129.83
10,2,2,1.0,2,output,0.1,True,15,0.0,0.0,73.88,124.0805609271654,141.73
7,2,1,1.0,2,output,0.1,True,15,0.0,0.0,128.62,201.58922491045993,154.66
9,2,2,1.0,2,output,0.1,True,15,0.0,0.0,85.87,156.31190965502276,163.58
7,2,1,1.0,2,coop,0.1,True,15,0.0,0.2,48416.34,22569.75341080181,187.99
9,2,1,1.0,2,coop,0.1,True,15,0.0,0.14,51685.49,19688.739945712623,192.43
6,2,1,1.0,2,output,0.1,True,15,0.0,0.0,132.8,232.1914296437317,197.63
10,2,1,1.0,2,coop,0.1,True,15,0.0,0.11,53651.08,17840.709226754414,197.91
10,2,3,1.0,2,output,0.1,True,15,0.0,0.0,43.23,92.31455519039238,202.96
8,2,1,1.0,2,coop,0.1,True,15,0.0,0.18,50125.0,21868.157271704444,203.05
8,2,2,1.0,2,output,0.1,True,15,0.0,0.0,50.88,113.55512141686961,215.07
6,2,1,1.0,2,coop,0.1,True,15,0.0,0.23,46747.66,23743.590228194218,223.14
9,2,3,1.0,2,output,0.1,True,15,0.0,0.0,44.15,107.47952130522354,235.86
10,2,2,1.0,2,coop,0.1,True,15,0.0,0.1,54902.73,17158.561580654132,237.12
9,2,2,1.0,2,coop,0.1,True,15,0.0,0.11,54354.31,17875.43907583531,251.41
5,2,1,1.0,2,output,0.1,True,15,0.0,0.0,43.12,74.28085621477446,280.31
7,2,2,1.0,2,output,0.1,True,15,0.0,0.0,25.15,77.046787733169,286.68
5,2,1,1.0,2,coop,0.1,True,15,0.0,0.24,46636.3,24283.191981492055,298.72
8,2,2,1.0,2,coop,0.1,True,15,0.0,0.15,52132.81,20412.30197978415,302.67
8,2,3,1.0,2,output,0.1,True,15,0.0,0.0,27.48,69.53106931437198,313.85
