pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
6,3,3,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,10307.3
5,3,2,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,13130.88
4,3,1,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,14938.93
5,3,3,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,19688.11
4,3,2,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,29860.33
4,3,3,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,44782.88
5,3,1,1.0,2,output,0.1,True,15,0.99,0.99,0.31,3.0844610550305216,6573.71
7,3,3,1.0,2,output,0.1,True,15,0.97,0.97,1.19,6.966627591596956,6497.58
6,3,2,1.0,2,output,0.1,True,15,0.96,0.96,1.28,6.280254771902172,6877.16
7,3,1,1.0,2,output,0.1,True,15,0.95,0.95,1.63,7.118504056330935,2176.92
6,3,1,1.0,2,output,0.1,True,15,0.94,0.94,2.59,11.999245809633203,3447.0
7,3,2,1.0,2,output,0.1,True,15,0.94,0.94,2.32,9.63522703416998,4337.26
10,3,3,1.0,2,output,0.1,True,15,0.93,0.93,2.29,8.363366547031164,1705.27
9,3,2,1.0,2,output,0.1,True,15,0.93,0.93,3.34,13.728233680994798,1800.49
9,3,3,1.0,2,output,0.1,True,15,0.93,0.93,2.4,8.91852005660132,2691.49
8,3,3,1.0,2,output,0.1,True,15,0.93,0.93,2.33,8.508883593045567,3899.82
8,3,2,1.0,2,output,0.1,True,15,0.92,0.92,2.64,8.970529527291017,2606.13
10,3,2,1.0,2,output,0.1,True,15,0.88,0.88,4.64,13.327805520789989,1142.75
8,3,1,1.0,2,output,0.1,True,15,0.88,0.88,4.14,11.666207610016206,1311.53
9,3,1,1.0,2,output,0.1,True,15,0.85,0.85,6.17,16.175942012754618,909.37
10,3,1,1.0,2,output,0.1,True,15,0.81,0.81,8.1,18.721378154398785,580.68
4,2,3,1.0,2,output,0.1,True,15,0.81,0.81,8.15,18.191412809344964,1312.37
5,2,3,1.0,2,output,0.1,True,15,0.76,0.76,11.62,24.907741768373942,796.6
6,2,1,1.0,2,coop,0.1,True,15,0.75,0.75,14865.68,25905.28554788771,210.65
7,2,2,1.0,2,coop,0.1,True,15,0.75,0.75,15302.95,26514.876324197703,335.84
6,2,2,1.0,2,coop,0.1,True,15,0.75,0.75,15290.24,26488.016356881086,416.66
5,2,2,1.0,2,coop,0.1,True,15,0.72,0.72,17100.04,27431.995780081335,562.11
7,2,3,1.0,2,coop,0.1,True,15,0.71,0.71,17874.92,27970.499612513177,496.65
5,2,2,1.0,2,output,0.1,True,15,0.71,0.71,18.69,34.110612718038354,536.27
4,2,2,1.0,2,output,0.1,True,15,0.71,0.71,14.25,28.531868147739644,880.22
5,2,1,1.0,2,coop,0.1,True,15,0.7,0.7,18331.05,28013.439513338948,306.29
5,2,3,1.0,2,coop,0.1,True,15,0.68,0.68,19709.89,28733.93155483426,848.15
6,2,3,1.0,2,coop,0.1,True,15,0.66,0.66,20979.69,29230.953298411252,611.01
8,2,3,1.0,2,coop,0.1,True,15,0.64,0.64,22004.36,29348.146973027102,404.21
4,2,1,1.0,2,output,0.1,True,15,0.64,0.64,21.93,38.38808539117313,450.61
6,2,3,1.0,2,output,0.1,True,15,0.64,0.64,18.43,30.28770542645976,556.54
4,2,3,1.0,2,coop,0.1,True,15,0.63,0.63,22841.74,29806.036139554013,1339.71
5,2,1,1.0,2,output,0.1,True,15,0.61,0.61,38.03,74.33834205845595,280.0
9,2,3,1.0,2,coop,0.1,True,15,0.6,0.6,24414.89,29924.13445695464,328.46
8,2,2,1.0,2,coop,0.1,True,15,0.57,0.57,25352.08,29359.11536292604,275.99
7,2,1,1.0,2,coop,0.1,True,15,0.56,0.56,26181.68,29660.587199811132,188.2
4,2,1,1.0,2,coop,0.1,True,15,0.56,0.56,27086.85,30561.713310079656,466.45
10,3,1,1.0,2,coop,0.1,True,15,0.56,0.56,27190.06,30674.765855282425,958.34
7,2,2,1.0,2,output,0.1,True,15,0.55,0.55,33.87,48.86382199541906,286.65
10,2,3,1.0,2,coop,0.1,True,15,0.55,0.55,27573.03,30490.862039455358,298.88
7,2,3,1.0,2,output,0.1,True,15,0.55,0.55,25.73,34.87745833629509,421.75
6,2,2,1.0,2,output,0.1,True,15,0.54,0.54,44.7,102.64419126282795,376.64
4,2,2,1.0,2,coop,0.1,True,15,0.54,0.54,28373.97,30746.403921257195,904.28
9,2,1,1.0,2,coop,0.1,True,15,0.52,0.52,28828.23,30075.92553251022,168.01
9,2,2,1.0,2,coop,0.1,True,15,0.52,0.52,28691.6,29992.457633878552,234.24
10,2,2,1.0,2,coop,0.1,True,15,0.5,0.5,29405.75,29601.368718481583,214.4
8,2,1,1.0,2,coop,0.1,True,15,0.45,0.45,31914.64,29443.060676335946,176.2
9,2,3,1.0,2,output,0.1,True,15,0.43,0.43,63.21,104.76872577253195,236.22
10,2,1,1.0,2,coop,0.1,True,15,0.4,0.4,35623.54,29605.72213590474,167.52
8,3,1,1.0,2,coop,0.1,True,15,0.39,0.39,37706.2,30150.00737180673,1777.66
9,3,1,1.0,2,coop,0.1,True,15,0.38,0.38,38306.15,29989.67900374227,1374.49
