pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
10,2,1,1.0,2,output,0.1,True,15,0.0,0.0,469.34,843.3810908480222,103.86
9,2,1,1.0,2,output,0.1,True,15,0.0,0.0,385.81,857.7329618826595,107.98
8,2,1,1.0,2,output,0.1,True,15,0.0,0.0,263.08,537.9457719882182,129.02
10,2,2,1.0,2,output,0.1,True,15,0.0,0.0,101.74,193.44165115093492,141.6
7,2,1,1.0,2,output,0.1,True,15,0.0,0.0,213.12,419.5140112082075,154.37
9,2,2,1.0,2,output,0.1,True,15,0.0,0.0,75.67,221.06261805198997,163.65
10,2,1,1.0,2,coop,0.1,True,15,0.0,0.11,54997.7,11466.971876219108,190.72
9,2,1,1.0,2,coop,0.1,True,15,0.0,0.13,53883.06,12119.269793861346,197.13
6,2,1,1.0,2,output,0.1,True,15,0.0,0.0,147.92,435.9288859435677,197.13
10,2,3,1.0,2,output,0.1,True,15,0.0,0.0,80.83,193.8738277849798,203.67
8,2,2,1.0,2,output,0.1,True,15,0.0,0.0,47.85,116.98250937640206,214.83
8,2,1,1.0,2,coop,0.1,True,15,0.0,0.19,52328.45,13921.811444905437,219.1
7,2,1,1.0,2,coop,0.1,True,15,0.0,0.27,48477.54,15379.971009348488,220.33
10,2,2,1.0,2,coop,0.1,True,15,0.0,0.08,55976.8,10509.798771622603,229.61
9,2,3,1.0,2,output,0.1,True,15,0.0,0.0,37.62,102.96948868475555,236.15
6,2,1,1.0,2,coop,0.1,True,15,0.0,0.3,48317.05,15744.354839354328,237.5
9,2,2,1.0,2,coop,0.1,True,15,0.0,0.18,52579.23,13512.121714856625,258.32
5,2,1,1.0,2,output,0.1,True,15,0.0,0.0,19.74,51.68899689489051,280.53
7,2,2,1.0,2,output,0.1,True,15,0.0,0.0,32.17,85.29174110076544,286.98
8,2,3,1.0,2,output,0.1,True,15,0.0,0.0,17.55,22.06326131830922,314.18
8,2,2,1.0,2,coop,0.1,True,15,0.0,0.18,53659.73,13592.522850343126,314.86
5,2,1,1.0,2,coop,0.1,True,15,0.0,0.5,42669.9,17580.588547884283,319.17
10,2,3,1.0,2,coop,0.1,True,15,0.0,0.11,55436.53,11116.238811266157,322.34
9,2,3,1.0,2,coop,0.1,True,15,0.0,0.14,54946.25,12297.783283482435,351.0
6,2,2,1.0,2,output,0.1,True,15,0.0,0.0,13.04,17.487092382668997,376.38
7,2,2,1.0,2,coop,0.1,True,15,0.0,0.23,52343.22,14925.440160062282,398.51
7,2,3,1.0,2,output,0.1,True,15,0.0,0.0,17.22,41.4221148663368,421.84
8,2,3,1.0,2,coop,0.1,True,15,0.0,0.21,51886.51,14138.278924603943,433.94
4,2,1,1.0,2,output,0.1,True,15,0.0,0.0,5.5,12.595634164265013,450.86
4,2,1,1.0,2,coop,0.1,True,15,0.0,0.55,41231.65,17760.434975740318,469.46
6,2,2,1.0,2,coop,0.1,True,15,0.0,0.48,43595.57,17752.940662467725,470.38
5,2,2,1.0,2,output,0.1,True,15,0.0,0.0,8.43,15.206745213884528,536.38
7,2,3,1.0,2,coop,0.1,True,15,0.0,0.31,49311.03,16245.869963443016,538.29
6,2,3,1.0,2,output,0.1,True,15,0.0,0.0,7.95,12.687296796402297,556.38
10,3,1,1.0,2,output,0.1,True,15,0.0,0.0,10.42,31.873242696657016,581.15
5,2,2,1.0,2,coop,0.1,True,15,0.0,0.58,40160.29,17629.777318103028,609.92
6,2,3,1.0,2,coop,0.1,True,15,0.0,0.41,46028.54,17426.882490233296,687.15
5,2,3,1.0,2,output,0.1,True,15,0.0,0.0,5.51,10.496185021235098,796.28
4,2,2,1.0,2,output,0.1,True,15,0.0,0.0,3.14,5.848110806063785,879.95
5,2,3,1.0,2,coop,0.1,True,15,0.0,0.6,39507.53,17549.113548242258,902.86
9,3,1,1.0,2,output,0.1,True,15,0.0,0.0,31.75,264.6497827318209,910.19
4,2,2,1.0,2,coop,0.1,True,15,0.0,0.5,43319.56,18134.562407359048,911.15
10,3,1,1.0,2,coop,0.1,True,15,0.0,0.29,50885.09,16441.184043793804,987.57
10,3,2,1.0,2,output,0.1,True,15,0.0,0.0,3.32,7.605103549590893,1143.77
8,3,1,1.0,2,output,0.1,True,15,0.0,0.0,2.73,6.0907388714342385,1312.04
4,2,3,1.0,2,output,0.1,True,15,0.0,0.0,2.5,5.677147170894902,1312.18
4,2,3,1.0,2,coop,0.1,True,15,0.0,0.55,41592.48,18133.53126254233,1373.24
9,3,1,1.0,2,coop,0.1,True,15,0.0,0.35,48593.43,17208.847053916776,1394.05
10,3,3,1.0,2,output,0.1,True,15,0.0,0.0,2.21,3.7210079279679054,1705.82
9,3,2,1.0,2,output,0.1,True,15,0.0,0.0,3.51,9.561898347085688,1800.83
8,3,1,1.0,2,coop,0.1,True,15,0.0,0.42,46203.6,17904.227245541766,1834.41
10,3,2,1.0,2,coop,0.1,True,15,0.0,0.33,49682.97,17190.61723292971,1919.89
7,3,1,1.0,2,output,0.1,True,15,0.0,0.0,1.91,4.166761332257945,2177.49
8,3,2,1.0,2,output,0.1,True,15,0.0,0.0,1.91,3.0727674822543922,2606.47
9,3,2,1.0,2,coop,0.1,True,15,0.0,0.29,51165.18,16600.33654621496,2631.49
9,3,3,1.0,2,output,0.1,True,15,0.0,0.0,2.88,9.215508667458352,2692.06
10,3,3,1.0,2,coop,0.1,True,15,0.0,0.27,51907.79,16250.239334419048,2748.48
7,3,1,1.0,2,coop,0.1,True,15,0.0,0.45,45312.07,18198.977317561006,2769.37
6,3,1,1.0,2,output,0.1,True,15,0.0,0.0,1.37,0.48280430818293246,3447.27
8,3,2,1.0,2,coop,0.1,True,15,0.0,0.38,47904.44,17780.536071963634,3466.23
9,3,3,1.0,2,coop,0.1,True,15,0.0,0.26,52272.2,16052.213834857794,3751.89
8,3,3,1.0,2,output,0.1,True,15,0.0,0.0,1.6,0.8944271909999157,3900.18
6,3,1,1.0,2,coop,0.1,True,15,0.0,0.38,47908.35,17783.513396050286,4104.54
7,3,2,1.0,2,output,0.1,True,15,0.0,0.0,1.46,0.49839743177508444,4337.96
8,3,3,1.0,2,coop,0.1,True,15,0.0,0.36,48632.29,17579.725373449382,4955.91
7,3,2,1.0,2,coop,0.1,True,15,0.0,0.25,52652.17,15855.99390770254,5292.45
7,3,3,1.0,2,output,0.1,True,15,0.0,0.0,1.39,0.4877499359302879,6498.11
5,3,1,1.0,2,output,0.1,True,15,0.0,0.0,1.38,0.48538644398046393,6573.85
6,3,2,1.0,2,output,0.1,True,15,0.0,0.0,1.41,0.49183330509431744,6877.35
5,3,1,1.0,2,coop,0.1,True,15,0.0,0.32,50114.29,17095.865082115615,7368.63
7,3,3,1.0,2,coop,0.1,True,15,0.0,0.29,51212.55,16629.13512626258,7652.95
6,3,2,1.0,2,coop,0.1,True,15,0.0,0.29,51213.88,16629.98418957757,7915.89
6,3,3,1.0,2,output,0.1,True,15,0.0,0.0,1.32,0.466476151587624,10307.46
6,3,3,1.0,2,coop,0.1,True,15,0.0,0.22,53768.15,15176.038272470845,11527.43
5,3,2,1.0,2,output,0.1,True,15,0.0,0.0,1.38,0.48538644398046393,13131.04
5,3,2,1.0,2,coop,0.1,True,15,0.0,0.19,54872.76,14374.675998519064,14314.5
4,3,1,1.0,2,output,0.1,True,15,0.0,0.0,1.37,0.48280430818293246,14938.3
4,3,1,1.0,2,coop,0.1,True,15,0.0,0.18,55244.8,14079.910278123225,15864.38
5,3,3,1.0,2,output,0.1,True,15,0.0,0.0,1.3,0.45825756949558394,19687.74
5,3,3,1.0,2,coop,0.1,True,15,0.0,0.16,55978.43,13435.864721896392,21059.22
4,3,2,1.0,2,output,0.1,True,15,0.0,0.0,1.29,0.45376205218153715,29860.18
4,3,2,1.0,2,coop,0.1,True,15,0.0,0.17,55605.92,13764.078559554939,31238.3
4,3,3,1.0,2,output,0.1,True,15,0.0,0.0,1.41,0.49183330509431744,44782.2
4,3,3,1.0,2,coop,0.1,True,15,0.0,0.1,58177.23,10994.745815029104,46318.89
