pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
4,3,1,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,14938.56
5,3,3,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,19688.51
4,3,2,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,29860.19
4,3,3,1.0,2,output,0.1,True,15,1.0,1.0,0.0,0.0,44782.46
5,3,2,1.0,2,output,0.1,True,15,0.97,0.97,0.48,2.7293955374771173,13131.51
5,3,1,1.0,2,output,0.1,True,15,0.93,0.93,1.86,7.147055337689783,6574.63
6,3,2,1.0,2,output,0.1,True,15,0.63,0.63,9.6,13.605146085213491,6877.96
6,3,3,1.0,2,output,0.1,True,15,0.63,0.63,10.38,15.261572658150271,10308.16
4,2,2,1.0,2,output,0.1,True,15,0.58,0.58,12.03,15.413276744417455,880.19
4,2,1,1.0,2,output,0.1,True,15,0.57,0.57,16.07,22.16991429843607,450.34
6,3,1,1.0,2,output,0.1,True,15,0.53,0.53,12.56,15.278952843699726,3447.64
4,2,3,1.0,2,output,0.1,True,15,0.51,0.51,14.76,21.69890319808815,1312.03
5,2,2,1.0,2,coop,0.1,True,15,0.47,0.47,31726.88,29911.696786467997,556.36
7,3,3,1.0,2,output,0.1,True,15,0.43,0.43,15.84,15.900767277084462,6499.14
5,2,3,1.0,2,output,0.1,True,15,0.42,0.42,18.11,19.067194340017622,796.32
5,2,1,1.0,2,coop,0.1,True,15,0.41,0.41,34973.2,29256.184574889463,293.31
5,2,3,1.0,2,coop,0.1,True,15,0.39,0.39,36909.79,29521.101941592562,822.85
5,2,1,1.0,2,output,0.1,True,15,0.37,0.37,31.05,44.65072787760577,280.63
4,2,2,1.0,2,coop,0.1,True,15,0.37,0.37,38108.82,29216.24193231567,886.87
7,3,2,1.0,2,output,0.1,True,15,0.36,0.36,18.2,16.381697103780184,4338.37
5,2,2,1.0,2,output,0.1,True,15,0.33,0.33,24.2,24.378679209506,536.23
7,2,2,1.0,2,coop,0.1,True,15,0.32,0.32,40557.36,27866.37901253767,336.38
8,2,3,1.0,2,coop,0.1,True,15,0.32,0.32,40648.81,27919.7950170466,400.47
6,2,1,1.0,2,coop,0.1,True,15,0.31,0.31,40002.31,27068.368307932786,213.26
10,2,3,1.0,2,coop,0.1,True,15,0.31,0.31,41062.89,27611.36248065097,301.99
4,2,1,1.0,2,coop,0.1,True,15,0.31,0.31,41289.9,27735.348561537856,455.72
6,2,2,1.0,2,coop,0.1,True,15,0.3,0.3,41681.52,27331.00067852621,411.54
7,2,3,1.0,2,coop,0.1,True,15,0.3,0.3,41881.2,27470.290081468014,488.22
7,2,1,1.0,2,coop,0.1,True,15,0.29,0.29,41736.6,26779.578949266543,191.19
6,2,3,1.0,2,output,0.1,True,15,0.29,0.29,28.67,27.47364373358583,556.86
4,2,3,1.0,2,coop,0.1,True,15,0.29,0.29,43155.83,27585.339338516394,1320.33
7,3,1,1.0,2,output,0.1,True,15,0.29,0.29,19.88,16.26916101094337,2178.35
9,2,3,1.0,2,coop,0.1,True,15,0.28,0.28,43134.52,26930.73825370556,323.84
6,2,3,1.0,2,coop,0.1,True,15,0.28,0.28,43154.99,26935.636046878488,605.98
8,2,2,1.0,2,coop,0.1,True,15,0.27,0.27,43338.15,26427.68037243337,284.34
8,2,1,1.0,2,coop,0.1,True,15,0.26,0.26,43198.21,25814.9959392966,176.0
6,2,2,1.0,2,output,0.1,True,15,0.24,0.24,39.79,47.8174225570555,376.67
8,3,3,1.0,2,output,0.1,True,15,0.24,0.24,21.48,16.46662078266212,3901.3
10,2,2,1.0,2,coop,0.1,True,15,0.22,0.22,46026.09,24549.384298224264,209.58
9,2,2,1.0,2,coop,0.1,True,15,0.22,0.22,45750.94,24463.478750913575,230.78
9,2,1,1.0,2,coop,0.1,True,15,0.21,0.21,46698.83,24260.100125125206,171.24
8,3,1,1.0,2,output,0.1,True,15,0.21,0.21,24.17,18.336332784938218,1312.01
10,2,1,1.0,2,coop,0.1,True,15,0.2,0.2,46907.98,23703.676714374924,182.95
8,2,3,1.0,2,output,0.1,True,15,0.2,0.2,59.43,99.57562502942174,314.16
7,2,3,1.0,2,output,0.1,True,15,0.2,0.2,37.96,39.304432320032305,422.07
8,3,1,1.0,2,coop,0.1,True,15,0.19,0.19,49180.7,23827.35928402474,1685.78
6,3,1,1.0,2,coop,0.1,True,15,0.18,0.18,49867.83,23369.044660000545,3883.34
9,2,2,1.0,2,output,0.1,True,15,0.17,0.17,135.75,313.3200081386441,163.44
8,2,2,1.0,2,output,0.1,True,15,0.17,0.17,86.93,118.76600986814367,215.43
7,2,2,1.0,2,output,0.1,True,15,0.17,0.17,62.64,102.21805320000963,287.33
9,2,3,1.0,2,output,0.1,True,15,0.16,0.16,72.93,85.92034159615521,236.11
9,2,1,1.0,2,output,0.1,True,15,0.15,0.15,139.98,279.92581088567016,110.2
9,3,1,1.0,2,coop,0.1,True,15,0.15,0.15,51653.76,21706.862419575984,1281.04
8,3,2,1.0,2,output,0.1,True,15,0.15,0.15,24.24,13.418733174186006,2607.21
8,2,1,1.0,2,output,0.1,True,15,0.14,0.14,116.13,199.75593382926073,128.4
7,2,1,1.0,2,output,0.1,True,15,0.14,0.14,149.82,439.0556998832836,155.19
10,2,1,1.0,2,output,0.1,True,15,0.12,0.12,119.1,224.09201235206933,103.39
6,2,1,1.0,2,output,0.1,True,15,0.12,0.12,75.77,96.30844770839161,196.47
7,3,1,1.0,2,coop,0.1,True,15,0.12,0.12,53491.41,19756.1644501634,2598.41
9,3,2,1.0,2,coop,0.1,True,15,0.11,0.11,54158.59,19043.5878474068,2505.33
9,3,3,1.0,2,output,0.1,True,15,0.11,0.11,30.14,17.909226672304978,2692.87
8,3,2,1.0,2,coop,0.1,True,15,0.11,0.11,54076.52,19018.928531586633,3292.29
10,3,1,1.0,2,coop,0.1,True,15,0.1,0.1,54570.46,18203.897744944625,914.64
10,2,3,1.0,2,output,0.1,True,15,0.09,0.09,80.71,99.5921979875934,203.94
10,3,1,1.0,2,output,0.1,True,15,0.09,0.09,31.93,16.652480295739732,581.41
10,3,2,1.0,2,coop,0.1,True,15,0.09,0.09,55322.99,17403.961855563233,1758.62
7,3,2,1.0,2,coop,0.1,True,15,0.09,0.09,55356.66,17412.443796446267,5100.88
10,2,2,1.0,2,output,0.1,True,15,0.08,0.08,230.56,569.547527779728,142.21
9,3,1,1.0,2,output,0.1,True,15,0.08,0.08,29.71,22.101717127861356,910.31
9,3,2,1.0,2,output,0.1,True,15,0.08,0.08,28.27,20.166732506779574,1801.06
6,3,2,1.0,2,coop,0.1,True,15,0.06,0.06,57221.04,14458.68928009728,7672.34
4,3,1,1.0,2,coop,0.1,True,15,0.06,0.06,57342.76,14488.514072271179,14984.58
10,3,2,1.0,2,output,0.1,True,15,0.05,0.05,30.12,14.105516651296401,1143.99
