pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
10,2,1,1.0,2,output,0.1,True,15,0.0,0.1,384.77,496.7222736097104,102.49
9,2,1,1.0,2,output,0.1,True,15,0.0,0.11,312.23,672.0010841509112,109.18
8,2,1,1.0,2,output,0.1,True,15,0.0,0.1,320.02,601.8032067046503,129.07
10,2,2,1.0,2,output,0.1,True,15,0.0,0.09,201.13,316.83347850250925,142.47
7,2,1,1.0,2,output,0.1,True,15,0.0,0.1,243.29,570.8231651746449,155.85
9,2,2,1.0,2,output,0.1,True,15,0.0,0.13,158.07,286.7912221460064,163.57
7,2,1,1.0,2,coop,0.1,True,15,0.0,0.4,34246.06,28856.146499773666,181.1
9,2,1,1.0,2,coop,0.1,True,15,0.0,0.29,42342.5,27315.918555853106,181.49
10,2,1,1.0,2,coop,0.1,True,15,0.0,0.2,47241.98,23940.2165804656,181.89
8,2,1,1.0,2,coop,0.1,True,15,0.0,0.32,40801.53,28097.09993947952,185.22
6,2,1,1.0,2,output,0.1,True,15,0.0,0.17,144.58,264.8792245533802,198.25
10,2,3,1.0,2,output,0.1,True,15,0.0,0.08,102.0,222.68421587530625,203.61
8,2,2,1.0,2,output,0.1,True,15,0.0,0.14,88.04,198.28514417373785,215.41
10,2,2,1.0,2,coop,0.1,True,15,0.0,0.19,48278.85,23614.69387537133,219.49
6,2,1,1.0,2,coop,0.1,True,15,0.0,0.36,37940.55,28577.271719103974,221.26
9,2,2,1.0,2,coop,0.1,True,15,0.0,0.33,40173.37,28332.589330894203,230.5
9,2,3,1.0,2,output,0.1,True,15,0.0,0.13,87.83,202.92959641215475,236.5
8,2,2,1.0,2,coop,0.1,True,15,0.0,0.32,40706.15,28198.35706255774,274.69
5,2,1,1.0,2,output,0.1,True,15,0.0,0.18,31.7,184.70584722742265,280.47
7,2,2,1.0,2,output,0.1,True,15,0.0,0.14,63.5,164.2371151719367,287.07
5,2,1,1.0,2,coop,0.1,True,15,0.0,0.35,39190.61,28820.675000733412,303.01
10,2,3,1.0,2,coop,0.1,True,15,0.0,0.34,39874.32,28724.131911645305,305.12
8,2,3,1.0,2,output,0.1,True,15,0.0,0.21,42.98,106.72384738192302,314.23
9,2,3,1.0,2,coop,0.1,True,15,0.0,0.31,41962.35,28157.51596266084,330.31
7,2,2,1.0,2,coop,0.1,True,15,0.0,0.35,39410.03,28972.91512963616,343.08
6,2,2,1.0,2,output,0.1,True,15,0.0,0.15,21.13,61.937493491422465,376.89
8,2,3,1.0,2,coop,0.1,True,15,0.0,0.36,38905.89,29211.873127170395,403.5
6,2,2,1.0,2,coop,0.1,True,15,0.0,0.49,31169.04,30554.85398718835,421.66
7,2,3,1.0,2,output,0.1,True,15,0.0,0.17,41.51,177.68778770641498,421.92
4,2,1,1.0,2,output,0.1,True,15,0.0,0.14,7.46,13.542835744407446,450.55
4,2,1,1.0,2,coop,0.1,True,15,0.0,0.35,39550.14,29051.403613601877,459.93
7,2,3,1.0,2,coop,0.1,True,15,0.0,0.29,43247.87,27686.766637747718,503.53
5,2,2,1.0,2,output,0.1,True,15,0.0,0.2,6.87,13.245116081031528,536.39
6,2,3,1.0,2,output,0.1,True,15,0.0,0.18,14.0,40.71780937133038,556.55
5,2,2,1.0,2,coop,0.1,True,15,0.0,0.39,37070.7,29678.15028248897,561.74
10,3,1,1.0,2,output,0.1,True,15,0.0,0.16,42.44,130.78404489845082,581.06
6,2,3,1.0,2,coop,0.1,True,15,0.0,0.38,37967.48,29731.77949382781,620.05
5,2,3,1.0,2,output,0.1,True,15,0.0,0.18,5.69,8.397255504032255,796.51
5,2,3,1.0,2,coop,0.1,True,15,0.0,0.27,44749.04,27215.905013032363,838.48
4,2,2,1.0,2,output,0.1,True,15,0.0,0.19,5.0,4.301162633521313,880.16
4,2,2,1.0,2,coop,0.1,True,15,0.0,0.36,39299.48,29473.464390356283,891.91
9,3,1,1.0,2,output,0.1,True,15,0.0,0.19,8.53,17.828883868599288,910.66
10,3,1,1.0,2,coop,0.1,True,15,0.0,0.15,52217.74,21935.511462749164,934.57
10,3,2,1.0,2,output,0.1,True,15,0.0,0.11,13.53,47.4256164957294,1144.14
4,2,3,1.0,2,output,0.1,True,15,0.0,0.18,4.14,3.355651948578696,1312.06
8,3,1,1.0,2,output,0.1,True,15,0.0,0.2,5.57,6.010415958983205,1312.74
4,2,3,1.0,2,coop,0.1,True,15,0.0,0.35,39842.27,29235.31966880301,1329.17
9,3,1,1.0,2,coop,0.1,True,15,0.0,0.08,56497.76,16663.804836903244,1349.29
10,3,3,1.0,2,output,0.1,True,15,0.0,0.17,5.86,5.0080335462135235,1707.01
8,3,1,1.0,2,coop,0.1,True,15,0.0,0.08,56551.52,16676.32986869713,1760.96
9,3,2,1.0,2,output,0.1,True,15,0.0,0.17,8.37,25.406556240466752,1801.79
10,3,2,1.0,2,coop,0.1,True,15,0.0,0.0,61476.14,203.24738719107805,1801.81
7,3,1,1.0,2,output,0.1,True,15,0.0,0.14,3.8,2.6115129714401193,2178.46
9,3,2,1.0,2,coop,0.1,True,15,0.0,0.04,59025.28,12049.465652949097,2558.36
10,3,3,1.0,2,coop,0.1,True,15,0.0,0.03,59632.93,10488.548856972542,2579.84
8,3,2,1.0,2,output,0.1,True,15,0.0,0.12,4.49,2.951253970772424,2606.97
9,3,3,1.0,2,output,0.1,True,15,0.0,0.16,4.35,3.6725331856907704,2693.05
7,3,1,1.0,2,coop,0.1,True,15,0.0,0.05,58412.58,13401.207220381304,2728.37
8,3,2,1.0,2,coop,0.1,True,15,0.0,0.02,60212.13,8608.019424530827,3346.89
6,3,1,1.0,2,output,0.1,True,15,0.0,0.16,3.28,1.655777762865536,3447.63
9,3,3,1.0,2,coop,0.1,True,15,0.0,0.01,60898.86,6121.1462309276685,3632.79
8,3,3,1.0,2,output,0.1,True,15,0.0,0.15,4.55,4.4235167005449405,3901.48
6,3,1,1.0,2,coop,0.1,True,15,0.0,0.06,57780.49,14598.888540909544,4037.58
7,3,2,1.0,2,output,0.1,True,15,0.0,0.21,3.94,2.897654223678181,4338.62
8,3,3,1.0,2,coop,0.1,True,15,0.0,0.01,60905.35,6121.520792049963,4836.58
7,3,2,1.0,2,coop,0.1,True,15,0.0,0.01,60885.46,6120.759051653643,5178.76
7,3,3,1.0,2,output,0.1,True,15,0.0,0.17,3.2,1.5937377450509227,6498.08
5,3,1,1.0,2,output,0.1,True,15,0.0,0.19,3.08,1.3392535234226566,6573.8
6,3,2,1.0,2,output,0.1,True,15,0.0,0.18,3.17,1.625146147274146,6877.46
5,3,1,1.0,2,coop,0.1,True,15,0.0,0.01,60905.19,6121.761577675171,7230.59
7,3,3,1.0,2,coop,0.1,True,15,0.0,0.0,61517.55,101.78215708069857,7493.43
6,3,2,1.0,2,coop,0.1,True,15,0.0,0.0,61518.46,101.81683750735927,7784.03
6,3,3,1.0,2,output,0.1,True,15,0.0,0.22,3.02,1.3709850473291094,10307.36
6,3,3,1.0,2,coop,0.1,True,15,0.0,0.0,61515.0,101.49571419523092,11390.41
5,3,2,1.0,2,output,0.1,True,15,0.0,0.11,3.23,1.7484564621402503,13130.51
5,3,2,1.0,2,coop,0.1,True,15,0.0,0.0,61517.65,89.04048236616872,14223.78
