pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
10,2,1,1.0,2,output,0.1,True,15,0.0,0.15,148.85,443.9560873554951,104.63
9,2,1,1.0,2,output,0.1,True,15,0.0,0.15,139.02,380.5609538562778,109.27
8,2,1,1.0,2,output,0.1,True,15,0.0,0.18,113.89,355.50819667062535,128.16
10,2,2,1.0,2,output,0.1,True,15,0.0,0.14,162.55,488.733759320962,141.48
9,2,1,1.0,2,coop,0.1,True,15,0.0,0.49,30829.77,30242.28493346857,147.65
7,2,1,1.0,2,output,0.1,True,15,0.0,0.14,118.7,414.5113629323085,155.21
10,2,1,1.0,2,coop,0.1,True,15,0.0,0.39,36575.02,29368.440042324342,161.19
9,2,2,1.0,2,output,0.1,True,15,0.0,0.05,33.29,179.00219523793555,163.55
8,2,1,1.0,2,coop,0.1,True,15,0.0,0.54,27099.21,29453.12349863593,166.4
7,2,1,1.0,2,coop,0.1,True,15,0.0,0.6,23446.24,28832.833431392068,177.16
10,2,2,1.0,2,coop,0.1,True,15,0.0,0.6,23589.58,28993.428940082274,192.01
6,2,1,1.0,2,output,0.1,True,15,0.0,0.14,43.78,135.08179596081777,196.73
10,2,3,1.0,2,output,0.1,True,15,0.0,0.09,22.65,81.10972506426096,203.26
9,2,2,1.0,2,coop,0.1,True,15,0.0,0.67,19444.07,27896.682873866917,205.29
6,2,1,1.0,2,coop,0.1,True,15,0.0,0.75,14837.91,25767.03289519187,207.03
8,2,2,1.0,2,output,0.1,True,15,0.0,0.09,20.17,68.81773826565357,215.17
9,2,3,1.0,2,output,0.1,True,15,0.0,0.05,7.32,15.159736145461109,235.87
8,2,2,1.0,2,coop,0.1,True,15,0.0,0.64,21752.7,29002.79753489308,258.91
10,2,3,1.0,2,coop,0.1,True,15,0.0,0.66,20464.64,28551.63632176622,276.17
5,2,1,1.0,2,output,0.1,True,15,0.0,0.06,9.02,41.87934574465079,280.34
9,2,3,1.0,2,coop,0.1,True,15,0.0,0.79,12513.93,24350.974063989717,285.1
7,2,2,1.0,2,output,0.1,True,15,0.0,0.05,4.66,5.739721247586854,286.8
5,2,1,1.0,2,coop,0.1,True,15,0.0,0.72,16940.63,27158.088247023206,294.31
8,2,3,1.0,2,output,0.1,True,15,0.0,0.05,5.69,10.603485276077864,313.85
7,2,2,1.0,2,coop,0.1,True,15,0.0,0.79,12755.83,24736.27092350623,315.04
8,2,3,1.0,2,coop,0.1,True,15,0.0,0.76,14659.37,26070.902212487777,374.43
6,2,2,1.0,2,output,0.1,True,15,0.0,0.06,4.36,5.530858884477166,376.42
6,2,2,1.0,2,coop,0.1,True,15,0.0,0.81,11576.43,23893.19448389227,392.1
7,2,3,1.0,2,output,0.1,True,15,0.0,0.04,4.53,5.654122389902787,421.39
4,2,1,1.0,2,output,0.1,True,15,0.0,0.0,4.0,7.322567855609123,450.56
4,2,1,1.0,2,coop,0.1,True,15,0.0,0.67,20047.01,28565.34258940193,461.41
7,2,3,1.0,2,coop,0.1,True,15,0.0,0.77,14070.13,25728.232818308767,467.76
5,2,2,1.0,2,output,0.1,True,15,0.0,0.0,3.03,2.49581649966499,535.96
5,2,2,1.0,2,coop,0.1,True,15,0.0,0.79,12856.05,24917.222752696576,551.28
6,2,3,1.0,2,output,0.1,True,15,0.0,0.02,3.79,5.223590719036093,556.01
10,3,1,1.0,2,output,0.1,True,15,0.0,0.0,1.88,1.3212115651930993,579.88
6,2,3,1.0,2,coop,0.1,True,15,0.0,0.79,12822.02,24856.252853147435,580.15
5,2,3,1.0,2,output,0.1,True,15,0.0,0.01,2.72,2.2497999911103204,795.98
5,2,3,1.0,2,coop,0.1,True,15,0.0,0.88,7390.58,19984.14016172825,811.01
10,3,1,1.0,2,coop,0.1,True,15,0.0,0.65,21555.58,29360.497291490145,850.37
4,2,2,1.0,2,output,0.1,True,15,0.0,0.01,2.66,4.650204296587409,879.78
4,2,2,1.0,2,coop,0.1,True,15,0.0,0.79,12930.03,25057.46047765216,888.07
9,3,1,1.0,2,output,0.1,True,15,0.0,0.0,2.13,1.71262955714305,908.34
10,3,2,1.0,2,output,0.1,True,15,0.0,0.0,1.63,1.0830974102083342,1142.09
9,3,1,1.0,2,coop,0.1,True,15,0.0,0.61,24029.03,30038.051020815252,1211.65
