pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
10,2,1,1.0,2,output,0.1,True,15,0.0,0.0,96.5,199.66454367263108,102.49
9,2,1,1.0,2,output,0.1,True,15,0.0,0.0,37.96,90.63541471191049,108.2
8,2,1,1.0,2,output,0.1,True,15,0.0,0.0,50.78,133.0963245172458,129.3
10,2,2,1.0,2,output,0.1,True,15,0.0,0.0,53.39,115.53232404829394,141.68
7,2,1,1.0,2,output,0.1,True,15,0.0,0.01,53.64,115.86341268925236,155.06
9,2,2,1.0,2,output,0.1,True,15,0.0,0.0,45.46,112.61371319692819,163.33
9,2,1,1.0,2,coop,0.1,True,15,0.0,0.14,51568.13,20653.85719019816,196.16
8,2,1,1.0,2,coop,0.1,True,15,0.0,0.2,47664.9,23785.44991102754,196.75
6,2,1,1.0,2,output,0.1,True,15,0.0,0.0,38.89,94.35728853671029,197.46
10,2,3,1.0,2,output,0.1,True,15,0.0,0.0,16.44,21.138741684404966,203.33
10,2,1,1.0,2,coop,0.1,True,15,0.0,0.12,52737.4,19395.906553187968,210.07
7,2,1,1.0,2,coop,0.1,True,15,0.0,0.23,45627.23,25315.132027250027,210.71
8,2,2,1.0,2,output,0.1,True,15,0.0,0.0,13.48,25.842786227494898,215.17
6,2,1,1.0,2,coop,0.1,True,15,0.0,0.3,42285.89,27226.022949705675,217.97
9,2,3,1.0,2,output,0.1,True,15,0.0,0.0,12.65,45.08932800563788,236.06
10,2,2,1.0,2,coop,0.1,True,15,0.0,0.12,53060.87,19511.27752334788,236.64
9,2,2,1.0,2,coop,0.1,True,15,0.0,0.17,50239.53,22417.307704742332,259.28
5,2,1,1.0,2,output,0.1,True,15,0.0,0.0,14.54,21.125065680371268,280.03
7,2,2,1.0,2,output,0.1,True,15,0.0,0.0,13.65,19.610902579942614,286.45
8,2,2,1.0,2,coop,0.1,True,15,0.0,0.23,46963.56,25265.270395671603,304.55
5,2,1,1.0,2,coop,0.1,True,15,0.0,0.4,36768.91,29366.951819381935,307.25
8,2,3,1.0,2,output,0.1,True,15,0.0,0.0,8.06,11.147932543749985,313.58
10,2,3,1.0,2,coop,0.1,True,15,0.0,0.11,54063.95,18826.01133239593,326.34
9,2,3,1.0,2,coop,0.1,True,15,0.0,0.17,50315.3,22510.721403589,367.09
7,2,2,1.0,2,coop,0.1,True,15,0.0,0.31,42359.62,27834.999187993526,373.06
6,2,2,1.0,2,output,0.1,True,15,0.0,0.0,9.57,15.901103735275738,376.76
7,2,3,1.0,2,output,0.1,True,15,0.0,0.0,6.97,9.633747972622078,421.39
8,2,3,1.0,2,coop,0.1,True,15,0.0,0.24,46449.87,25675.311968369537,436.44
4,2,1,1.0,2,output,0.1,True,15,0.0,0.0,9.27,14.280654746894488,450.29
6,2,2,1.0,2,coop,0.1,True,15,0.0,0.39,37636.5,29403.49892971923,456.58
4,2,1,1.0,2,coop,0.1,True,15,0.0,0.43,35156.42,29793.092562263493,462.84
5,2,2,1.0,2,output,0.1,True,15,0.0,0.0,6.41,8.646496400276819,536.28
7,2,3,1.0,2,coop,0.1,True,15,0.0,0.34,40599.8,28533.070493026156,540.33
6,2,3,1.0,2,output,0.1,True,15,0.0,0.0,5.31,8.18375830532647,556.4
5,2,2,1.0,2,coop,0.1,True,15,0.0,0.43,35192.97,29822.538833055438,578.96
10,3,1,1.0,2,output,0.1,True,15,0.0,0.0,2.52,2.8964806231010756,579.93
6,2,3,1.0,2,coop,0.1,True,15,0.0,0.35,40130.11,28836.22136442117,673.11
5,2,3,1.0,2,output,0.1,True,15,0.0,0.0,5.4,8.075890043827986,796.19
5,2,3,1.0,2,coop,0.1,True,15,0.0,0.46,33622.0,30228.187865632965,866.98
4,2,2,1.0,2,output,0.1,True,15,0.0,0.0,4.3,6.653570470055908,879.79
4,2,2,1.0,2,coop,0.1,True,15,0.0,0.43,35325.55,29927.340164596986,899.89
9,3,1,1.0,2,output,0.1,True,15,0.0,0.0,2.93,3.5503661782976694,908.84
10,3,1,1.0,2,coop,0.1,True,15,0.0,0.14,53021.94,21052.23913735544,980.01
10,3,2,1.0,2,output,0.1,True,15,0.0,0.0,2.92,1.8093092604637826,1142.05
8,3,1,1.0,2,output,0.1,True,15,0.0,0.0,2.63,1.7643979143039132,1311.27
4,2,3,1.0,2,output,0.1,True,15,0.0,0.0,3.21,3.3084588557211947,1311.9
4,2,3,1.0,2,coop,0.1,True,15,0.0,0.4,37286.08,29730.845223329932,1346.57
9,3,1,1.0,2,coop,0.1,True,15,0.0,0.2,49573.64,24350.393399910397,1388.69
10,3,3,1.0,2,output,0.1,True,15,0.0,0.0,2.58,1.70985379491932,1703.84
9,3,2,1.0,2,output,0.1,True,15,0.0,0.0,2.66,1.7619307591389624,1799.35
8,3,1,1.0,2,coop,0.1,True,15,0.0,0.17,51409.58,22872.559902721863,1815.78
10,3,2,1.0,2,coop,0.1,True,15,0.0,0.1,55757.23,18296.39508693174,1871.89
7,3,1,1.0,2,output,0.1,True,15,0.0,0.0,2.48,1.7690675509996785,2176.78
9,3,2,1.0,2,coop,0.1,True,15,0.0,0.06,58225.9,14490.88863562204,2597.24
8,3,2,1.0,2,output,0.1,True,15,0.0,0.0,2.67,1.8058515996615006,2605.25
10,3,3,1.0,2,coop,0.1,True,15,0.0,0.02,60667.21,8545.427595264031,2654.64
9,3,3,1.0,2,output,0.1,True,15,0.0,0.0,2.46,1.7459667808981931,2690.89
7,3,1,1.0,2,coop,0.1,True,15,0.0,0.15,52669.82,21759.731237025884,2763.49
8,3,2,1.0,2,coop,0.1,True,15,0.0,0.12,54487.59,19801.570302930522,3427.47
6,3,1,1.0,2,output,0.1,True,15,0.0,0.0,2.87,1.6592468170829802,3446.38
9,3,3,1.0,2,coop,0.1,True,15,0.0,0.03,60060.77,10411.564438502986,3693.45
8,3,3,1.0,2,output,0.1,True,15,0.0,0.0,2.81,1.7418094040393743,3899.11
6,3,1,1.0,2,coop,0.1,True,15,0.0,0.19,50243.04,23911.5912632012,4087.23
7,3,2,1.0,2,output,0.1,True,15,0.0,0.0,2.7,1.7349351572897471,4336.62
8,3,3,1.0,2,coop,0.1,True,15,0.0,0.05,58827.59,13296.980013593311,4918.78
7,3,2,1.0,2,coop,0.1,True,15,0.0,0.06,58258.12,14498.016974938331,5263.53
7,3,3,1.0,2,output,0.1,True,15,0.0,0.0,2.5,2.5748786379167465,6496.45
5,3,1,1.0,2,output,0.1,True,15,0.0,0.0,2.99,1.7349063375294933,6572.81
6,3,2,1.0,2,output,0.1,True,15,0.0,0.0,2.8,1.7663521732655694,6876.37
5,3,1,1.0,2,coop,0.1,True,15,0.0,0.12,54581.44,19832.596897693453,7338.97
7,3,3,1.0,2,coop,0.1,True,15,0.0,0.03,60111.49,10418.349939884914,7581.59
6,3,2,1.0,2,coop,0.1,True,15,0.0,0.05,58867.61,13305.953559136598,7872.42
6,3,3,1.0,2,output,0.1,True,15,0.0,0.0,3.06,1.7596590578859306,10306.33
6,3,3,1.0,2,coop,0.1,True,15,0.0,0.03,60068.32,10412.167395773082,11507.4
5,3,2,1.0,2,output,0.1,True,15,0.0,0.0,3.1,1.7233687939614089,13129.65
5,3,2,1.0,2,coop,0.1,True,15,0.0,0.03,60067.5,10412.506040814575,14284.64
4,3,1,1.0,2,output,0.1,True,15,0.0,0.0,2.8,1.697056274847714,14937.81
4,3,1,1.0,2,coop,0.1,True,15,0.0,0.02,60672.72,8545.908863403587,15825.53
5,3,3,1.0,2,output,0.1,True,15,0.0,0.0,2.83,1.6914786430812543,19686.63
5,3,3,1.0,2,coop,0.1,True,15,0.0,0.03,60059.43,10410.220234226555,21041.54
4,3,2,1.0,2,output,0.1,True,15,0.0,0.0,2.73,1.7312134472675518,29859.77
4,3,2,1.0,2,coop,0.1,True,15,0.0,0.02,60670.22,8544.248754080138,31309.72
4,3,3,1.0,2,output,0.1,True,15,0.0,0.0,2.73,1.7312134472675518,44781.84
4,3,3,1.0,2,coop,0.1,True,15,0.0,0.0,61914.75,209.4687745226004,46467.65
