pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
10,2,1,1.0,2,output,0.1,True,15,0.0,0.0,120.86,319.253003744679,102.63
9,2,1,1.0,2,output,0.1,True,15,0.0,0.0,87.66,250.4448929405429,109.26
8,2,1,1.0,2,output,0.1,True,15,0.0,0.0,86.19,181.32223774264423,128.76
10,2,2,1.0,2,output,0.1,True,15,0.0,0.0,98.94,335.22702218049193,141.88
7,2,1,1.0,2,output,0.1,True,15,0.0,0.0,95.38,197.6639461308005,155.44
9,2,2,1.0,2,output,0.1,True,15,0.0,0.0,34.01,73.96424744428893,163.71
9,2,1,1.0,2,coop,0.1,True,15,0.0,0.01,58831.56,4612.735317184371,184.3
10,2,1,1.0,2,coop,0.1,True,15,0.0,0.01,57916.29,6101.924482153151,184.85
8,2,1,1.0,2,coop,0.1,True,15,0.0,0.01,58794.54,6133.03518401778,187.37
6,2,1,1.0,2,output,0.1,True,15,0.0,0.0,37.94,76.46630892098821,196.81
10,2,3,1.0,2,output,0.1,True,15,0.0,0.0,40.05,174.79447216659912,203.52
7,2,1,1.0,2,coop,0.1,True,15,0.0,0.03,57607.8,6787.60861865208,204.62
8,2,2,1.0,2,output,0.1,True,15,0.0,0.0,22.3,47.08322418866406,215.48
6,2,1,1.0,2,coop,0.1,True,15,0.0,0.03,57922.02,6712.460533932396,228.72
9,2,3,1.0,2,output,0.1,True,15,0.0,0.0,15.11,29.362866004530282,235.53
10,2,2,1.0,2,coop,0.1,True,15,0.0,0.02,59550.13,3829.5174491181,243.99
9,2,2,1.0,2,coop,0.1,True,15,0.0,0.02,59653.49,4048.143612805751,253.71
5,2,1,1.0,2,output,0.1,True,15,0.0,0.0,16.93,31.78938659364159,280.99
7,2,2,1.0,2,output,0.1,True,15,0.0,0.0,12.91,20.680471464645095,286.57
5,2,1,1.0,2,coop,0.1,True,15,0.0,0.01,59599.47,3669.4889983620337,299.82
8,2,2,1.0,2,coop,0.1,True,15,0.0,0.0,60147.86,2402.9128324598046,307.4
8,2,3,1.0,2,output,0.1,True,15,0.0,0.0,13.3,35.852614967391155,313.88
10,2,3,1.0,2,coop,0.1,True,15,0.0,0.01,60106.74,2860.0915076969127,323.23
9,2,3,1.0,2,coop,0.1,True,15,0.0,0.01,60342.63,2232.8230635453406,354.98
6,2,2,1.0,2,output,0.1,True,15,0.0,0.0,6.41,9.386261236509455,376.18
7,2,2,1.0,2,coop,0.1,True,15,0.0,0.0,60492.08,1947.534516664596,376.66
7,2,3,1.0,2,output,0.1,True,15,0.0,0.0,4.71,9.574231039618798,421.63
8,2,3,1.0,2,coop,0.1,True,15,0.0,0.0,60403.13,2057.170754482962,434.65
6,2,2,1.0,2,coop,0.1,True,15,0.0,0.03,60095.82,2881.353995537515,445.57
4,2,1,1.0,2,output,0.1,True,15,0.0,0.0,6.31,11.572117351634489,449.99
4,2,1,1.0,2,coop,0.1,True,15,0.0,0.03,59780.72,3548.659473885878,463.29
7,2,3,1.0,2,coop,0.1,True,15,0.0,0.01,60498.54,1966.720831333212,533.24
5,2,2,1.0,2,output,0.1,True,15,0.0,0.0,4.15,7.611011759286672,536.28
6,2,3,1.0,2,output,0.1,True,15,0.0,0.0,4.14,4.617401866851097,556.23
5,2,2,1.0,2,coop,0.1,True,15,0.0,0.04,59794.14,3412.1804788727104,571.75
10,3,1,1.0,2,output,0.1,True,15,0.0,0.0,1.85,2.080264406271472,580.41
6,2,3,1.0,2,coop,0.1,True,15,0.0,0.0,60836.39,1060.6888977923734,668.97
5,2,3,1.0,2,output,0.1,True,15,0.0,0.0,2.79,3.262805541248206,795.97
5,2,3,1.0,2,coop,0.1,True,15,0.0,0.01,60211.9,2670.656898592554,856.66
4,2,2,1.0,2,output,0.1,True,15,0.0,0.0,2.05,1.9306734576307825,879.84
