pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
3,2,1,1.0,2,output,0.1,True,5,0.64,0.64,1.43,2.388535115923565,24.88
4,3,3,1.0,2,coop,0.1,True,5,0.64,0.64,73.77,101.92633173032375,152.0
4,3,2,1.0,2,coop,0.1,True,5,0.62,0.62,74.67,99.89955505406418,104.48
3,2,2,1.0,2,coop,0.1,True,5,0.58,0.58,53.85,79.10908607739063,61.93
3,2,3,1.0,2,coop,0.1,True,5,0.55,0.55,72.47,95.2951682930462,73.26
3,2,3,1.0,2,output,0.1,True,5,0.54,0.54,1.58,1.9908792027644469,62.15
3,2,2,1.0,2,output,0.1,True,5,0.46,0.46,1.84,1.9272778730634563,43.29
4,3,1,1.0,2,coop,0.1,True,5,0.46,0.46,102.64,102.6697151062571,56.17
4,2,3,1.0,2,coop,0.1,True,5,0.45,0.45,77.07,92.0157872324092,44.45
3,2,1,1.0,2,coop,0.1,True,5,0.44,0.44,67.67,84.35070302018828,56.97
4,2,1,1.0,2,output,0.1,True,5,0.42,0.42,4.22,6.2794585753868954,17.52
4,2,2,1.0,2,coop,0.1,True,5,0.41,0.41,73.84,87.83196684579026,34.02
4,2,1,1.0,2,coop,0.1,True,5,0.37,0.37,68.09,70.96070673267002,28.34
4,2,2,1.0,2,output,0.1,True,5,0.29,0.29,3.34,3.860621711589987,27.39
4,2,3,1.0,2,output,0.1,True,5,0.28,0.28,2.91,2.7860186646898115,38.27
4,3,1,1.0,2,output,0.1,True,5,0.24,0.24,2.3,1.3076696830622023,52.32
5,2,1,1.0,2,output,0.1,True,5,0.22,0.22,7.62,11.544505186451259,14.14
5,2,2,1.0,2,coop,0.1,True,5,0.18,0.18,89.54,80.75300861268266,23.4
6,2,1,1.0,2,output,0.1,True,5,0.16,0.16,8.27,8.13738901614025,14.53
7,2,1,1.0,2,output,0.1,True,5,0.16,0.16,6.87,7.7351858413356815,16.35
8,2,1,1.0,2,output,0.1,True,5,0.14,0.14,11.35,12.734500382818322,14.26
7,3,1,1.0,2,output,0.1,True,5,0.14,0.14,4.61,3.903575284274661,18.55
5,2,3,1.0,2,coop,0.1,True,5,0.14,0.14,99.46,83.23165503580954,31.39
5,2,1,1.0,2,coop,0.1,True,5,0.13,0.13,75.59,68.05455091321961,23.71
5,3,3,1.0,2,coop,0.1,True,5,0.13,0.13,131.98,86.23386573730764,75.26
5,2,2,1.0,2,output,0.1,True,5,0.12,0.12,7.85,10.590915918842903,19.68
4,3,2,1.0,2,output,0.1,True,5,0.12,0.12,2.64,0.9748846085563152,99.24
6,2,2,1.0,2,output,0.1,True,5,0.11,0.11,6.71,6.880835705057925,18.24
5,2,3,1.0,2,output,0.1,True,5,0.1,0.1,5.78,6.439844718624821,26.55
7,2,2,1.0,2,output,0.1,True,5,0.09,0.09,9.58,11.795066765389672,14.72
7,3,1,1.0,2,coop,0.1,True,5,0.09,0.09,60.25,63.255889053905484,32.49
5,3,2,1.0,2,coop,0.1,True,5,0.09,0.09,135.96,85.32571945199173,53.58
8,3,1,1.0,2,output,0.1,True,5,0.08,0.08,9.02,13.322146974117945,13.73
7,3,2,1.0,2,output,0.1,True,5,0.08,0.08,4.69,4.5971621681206765,23.03
8,2,2,1.0,2,output,0.1,True,5,0.07,0.07,11.96,15.802480817896916,13.2
5,3,1,1.0,2,coop,0.1,True,5,0.07,0.07,121.91,79.25895469913794,32.14
6,2,1,1.0,2,coop,0.1,True,5,0.06,0.06,93.87,66.41560885815923,19.73
8,2,2,1.0,2,coop,0.1,True,5,0.06,0.06,111.8,75.39045032363184,37.31
7,3,2,1.0,2,coop,0.1,True,5,0.06,0.06,65.08,62.81380103130203,39.83
7,2,1,1.0,2,coop,0.1,True,5,0.05,0.05,106.79,67.15330148250345,25.17
6,2,2,1.0,2,coop,0.1,True,5,0.05,0.05,109.55,77.10335595809043,25.52
8,2,1,1.0,2,coop,0.1,True,5,0.05,0.05,93.26,68.31524280861483,28.95
8,3,2,1.0,2,output,0.1,True,5,0.04,0.04,5.9,6.624952830020754,17.08
7,2,3,1.0,2,output,0.1,True,5,0.04,0.04,6.69,6.821576064224455,18.31
7,2,2,1.0,2,coop,0.1,True,5,0.04,0.04,100.78,70.72376969590917,27.37
7,3,3,1.0,2,output,0.1,True,5,0.04,0.04,3.94,2.7122684232944203,30.44
6,2,3,1.0,2,coop,0.1,True,5,0.04,0.04,115.54,77.52708171987386,34.31
4,3,3,1.0,2,output,0.1,True,5,0.04,0.04,2.88,0.5878775382679629,146.29
8,2,3,1.0,2,output,0.1,True,5,0.03,0.03,6.63,5.627885926349253,16.08
5,3,1,1.0,2,output,0.1,True,5,0.03,0.03,3.83,2.482156320621246,25.81
7,2,3,1.0,2,coop,0.1,True,5,0.03,0.03,109.79,71.52821750889645,32.98
8,3,1,1.0,2,coop,0.1,True,5,0.03,0.03,87.74,69.41219201264285,33.07
8,3,2,1.0,2,coop,0.1,True,5,0.03,0.03,85.59,73.23989281805373,43.96
5,3,2,1.0,2,output,0.1,True,5,0.03,0.03,3.25,1.1694015563526499,45.55
7,3,3,1.0,2,coop,0.1,True,5,0.03,0.03,82.63,73.3979093707716,48.77
6,2,3,1.0,2,output,0.1,True,5,0.02,0.02,6.1,5.741950887982237,23.84
8,2,3,1.0,2,coop,0.1,True,5,0.02,0.02,101.09,72.2519335381414,41.68
8,3,3,1.0,2,coop,0.1,True,5,0.02,0.02,71.46,60.72469349449201,50.95
5,3,3,1.0,2,output,0.1,True,5,0.02,0.02,3.38,1.3695254652615991,65.46
8,3,3,1.0,2,output,0.1,True,5,0.01,0.01,4.09,3.088996600839826,22.11
6,3,1,1.0,2,coop,0.1,True,5,0.01,0.01,102.3,74.64241421604743,26.53
6,3,2,1.0,2,output,0.1,True,5,0.01,0.01,4.74,4.439864862808325,27.71
6,3,2,1.0,2,coop,0.1,True,5,0.01,0.01,105.96,79.70155832855465,38.01
6,3,3,1.0,2,output,0.1,True,5,0.01,0.01,3.95,3.241527417746146,38.64
6,3,3,1.0,2,coop,0.1,True,5,0.01,0.01,108.62,81.79153745956852,50.42
6,3,1,1.0,2,output,0.1,True,5,0.0,0.0,6.46,6.8020879147508815,16.59
