pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
4,3,2,1.0,2,coop,0.1,True,5,0.99,0.99,0.64,6.367919597482367,108.11
4,3,3,1.0,2,coop,0.1,True,5,0.99,0.99,0.54,5.372932160375748,155.28
4,3,2,1.0,2,output,0.1,True,5,0.98,0.98,0.19,1.3318783728253871,99.4
4,3,3,1.0,2,output,0.1,True,5,0.98,0.98,0.19,1.331878372825387,146.49
3,2,2,1.0,2,coop,0.1,True,5,0.93,0.93,7.79,34.27048146729194,62.17
3,2,3,1.0,2,coop,0.1,True,5,0.92,0.92,4.44,17.01841355708575,78.94
3,2,2,1.0,2,output,0.1,True,5,0.91,0.91,0.9,2.8757607689096805,43.2
8,3,3,1.0,2,coop,0.1,True,5,0.9,0.9,6.58,23.22334170613695,57.72
8,3,2,1.0,2,coop,0.1,True,5,0.89,0.89,8.21,25.634857128527162,49.91
4,3,1,1.0,2,output,0.1,True,5,0.86,0.86,1.42,3.536042986164054,52.35
4,3,1,1.0,2,coop,0.1,True,5,0.86,0.86,16.34,45.63709456133245,59.55
3,2,3,1.0,2,output,0.1,True,5,0.85,0.85,1.47,3.508432698513683,62.15
5,3,3,1.0,2,coop,0.1,True,5,0.84,0.84,13.95,37.2250923437404,78.9
8,2,3,1.0,2,coop,0.1,True,5,0.81,0.81,14.64,36.01180917421395,49.67
5,3,2,1.0,2,coop,0.1,True,5,0.76,0.76,20.36,40.9212707525072,58.05
8,2,2,1.0,2,coop,0.1,True,5,0.75,0.75,25.96,53.58169836800621,43.58
3,2,1,1.0,2,output,0.1,True,5,0.74,0.74,2.55,4.332147273581543,24.98
7,3,3,1.0,2,coop,0.1,True,5,0.74,0.74,18.67,39.50748156995078,57.12
3,2,1,1.0,2,coop,0.1,True,5,0.74,0.74,12.71,27.2900329790933,57.28
5,3,3,1.0,2,output,0.1,True,5,0.73,0.73,2.81,4.702541865842344,65.61
4,2,3,1.0,2,coop,0.1,True,5,0.71,0.71,26.61,48.279580569843404,45.89
8,3,1,1.0,2,coop,0.1,True,5,0.69,0.69,22.35,40.890921975421385,39.39
6,3,3,1.0,2,coop,0.1,True,5,0.69,0.69,20.04,34.959954233379655,57.44
4,2,3,1.0,2,output,0.1,True,5,0.68,0.68,4.2,7.974960814950754,38.21
7,3,2,1.0,2,coop,0.1,True,5,0.66,0.66,31.86,52.552834366949234,48.36
4,2,2,1.0,2,coop,0.1,True,5,0.65,0.65,25.96,47.76649872033746,34.26
5,3,2,1.0,2,output,0.1,True,5,0.64,0.64,4.12,6.456438646808317,45.52
8,2,1,1.0,2,coop,0.1,True,5,0.62,0.62,26.73,50.10286518753194,33.69
6,3,2,1.0,2,coop,0.1,True,5,0.61,0.61,28.11,41.703451895496606,43.82
5,3,1,1.0,2,coop,0.1,True,5,0.6,0.6,35.97,53.723822462665474,35.11
7,2,3,1.0,2,coop,0.1,True,5,0.59,0.59,30.48,44.401234217080045,39.17
4,2,2,1.0,2,output,0.1,True,5,0.54,0.54,5.26,6.469343088753293,27.33
6,2,3,1.0,2,coop,0.1,True,5,0.54,0.54,40.45,54.22036056685717,37.67
5,3,1,1.0,2,output,0.1,True,5,0.53,0.53,6.18,9.613927397271107,25.85
7,3,1,1.0,2,coop,0.1,True,5,0.52,0.52,33.76,49.731905252061274,36.86
7,2,1,1.0,2,coop,0.1,True,5,0.5,0.5,37.66,57.29000261825793,29.41
7,2,2,1.0,2,coop,0.1,True,5,0.5,0.5,42.33,60.35131398735243,33.57
5,2,3,1.0,2,coop,0.1,True,5,0.49,0.49,48.85,63.2214164662577,35.75
4,2,1,1.0,2,output,0.1,True,5,0.47,0.47,7.23,9.82431168072349,17.03
4,2,1,1.0,2,coop,0.1,True,5,0.47,0.47,26.51,39.2470368308233,25.19
6,3,1,1.0,2,coop,0.1,True,5,0.44,0.44,44.55,52.82979746317414,30.53
5,2,2,1.0,2,coop,0.1,True,5,0.43,0.43,54.33,64.67535156456438,26.9
6,2,2,1.0,2,coop,0.1,True,5,0.42,0.42,56.1,65.9782539932666,30.12
6,3,3,1.0,2,output,0.1,True,5,0.42,0.42,7.26,9.053861054820757,38.9
7,3,1,1.0,2,output,0.1,True,5,0.41,0.41,8.45,11.688776668240349,18.2
6,3,2,1.0,2,output,0.1,True,5,0.4,0.4,7.05,7.951572171589718,27.9
5,2,3,1.0,2,output,0.1,True,5,0.38,0.38,8.41,8.88154828844611,26.5
8,3,1,1.0,2,output,0.1,True,5,0.34,0.34,10.38,12.90951587008591,13.49
7,2,1,1.0,2,output,0.1,True,5,0.34,0.34,9.89,12.557782447550203,16.48
5,2,2,1.0,2,output,0.1,True,5,0.34,0.34,9.52,10.061292163534464,19.82
6,2,3,1.0,2,output,0.1,True,5,0.34,0.34,8.8,9.725224933131367,23.64
5,2,1,1.0,2,output,0.1,True,5,0.33,0.33,11.34,12.865628628248214,14.04
7,3,2,1.0,2,output,0.1,True,5,0.32,0.32,9.65,11.490322014634751,22.65
5,2,1,1.0,2,coop,0.1,True,5,0.29,0.29,52.87,60.261207256409996,20.52
7,3,3,1.0,2,output,0.1,True,5,0.29,0.29,11.81,12.748878382038162,30.38
8,2,1,1.0,2,output,0.1,True,5,0.28,0.28,10.93,11.89811329581291,12.81
6,2,1,1.0,2,output,0.1,True,5,0.28,0.28,11.89,14.456067930111564,13.86
6,2,2,1.0,2,output,0.1,True,5,0.28,0.28,10.91,14.326266087156137,17.92
8,3,3,1.0,2,output,0.1,True,5,0.28,0.28,9.51,9.669017530235429,21.54
7,2,2,1.0,2,output,0.1,True,5,0.26,0.26,13.25,14.429397076801234,15.12
6,3,1,1.0,2,output,0.1,True,5,0.26,0.26,11.32,11.670372744689862,16.53
6,2,1,1.0,2,coop,0.1,True,5,0.26,0.26,70.66,69.38461212689741,19.99
8,3,2,1.0,2,output,0.1,True,5,0.24,0.24,11.02,11.432392575484801,16.99
7,2,3,1.0,2,output,0.1,True,5,0.23,0.23,13.84,14.719184760033416,17.82
8,2,2,1.0,2,output,0.1,True,5,0.2,0.2,14.8,15.114231703927263,12.68
8,2,3,1.0,2,output,0.1,True,5,0.13,0.13,13.8,12.423365083583434,15.82
