pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
8,2,2,1.0,2,output,0.1,True,5,0.0,0.0,9.9,10.776363022838456,12.56
8,2,1,1.0,2,output,0.1,True,5,0.0,0.0,10.34,13.96081659502767,12.72
8,3,1,1.0,2,output,0.1,True,5,0.0,0.0,8.36,10.500019047601771,13.02
6,2,1,1.0,2,output,0.1,True,5,0.0,0.0,9.22,10.684175213838456,14.03
5,2,1,1.0,2,output,0.1,True,5,0.0,0.0,9.28,11.530897623342252,14.17
7,2,2,1.0,2,output,0.1,True,5,0.0,0.0,11.42,10.931770213464972,14.24
8,2,3,1.0,2,output,0.1,True,5,0.0,0.0,10.3,11.270758625753636,15.17
8,3,2,1.0,2,output,0.1,True,5,0.0,0.0,8.76,10.811216397797244,16.51
7,2,1,1.0,2,output,0.1,True,5,0.0,0.0,7.36,8.897775002774571,16.55
6,3,1,1.0,2,output,0.1,True,5,0.0,0.0,7.12,9.241515027310186,16.63
4,2,1,1.0,2,output,0.1,True,5,0.0,0.0,5.95,6.328309410893245,17.49
6,2,2,1.0,2,output,0.1,True,5,0.0,0.0,9.04,9.74568622519728,17.78
7,2,3,1.0,2,output,0.1,True,5,0.0,0.0,9.03,9.188530894544568,17.89
7,3,1,1.0,2,output,0.1,True,5,0.0,0.0,6.23,8.840650428560107,18.12
5,2,2,1.0,2,output,0.1,True,5,0.0,0.0,7.63,8.562306932129916,19.58
5,2,1,1.0,2,coop,0.1,True,5,0.0,0.19,104.52,55.583537131060666,21.28
8,3,3,1.0,2,output,0.1,True,5,0.0,0.0,7.46,9.317102553905908,21.31
7,3,2,1.0,2,output,0.1,True,5,0.0,0.0,9.41,12.426660854791201,22.37
6,2,1,1.0,2,coop,0.1,True,5,0.0,0.26,107.64,60.74627889838192,23.07
6,2,3,1.0,2,output,0.1,True,5,0.0,0.0,9.11,12.524292395181455,23.69
3,2,1,1.0,2,output,0.1,True,5,0.0,0.0,3.31,2.7989105023205005,24.88
5,3,1,1.0,2,output,0.1,True,5,0.0,0.0,5.47,8.057859517266357,25.97
5,2,3,1.0,2,output,0.1,True,5,0.0,0.0,8.05,9.643002644404906,26.34
5,2,2,1.0,2,coop,0.1,True,5,0.0,0.17,105.85,59.19668487339472,26.79
4,2,2,1.0,2,output,0.1,True,5,0.0,0.0,6.91,7.6630215972552245,27.37
6,3,2,1.0,2,output,0.1,True,5,0.0,0.0,5.85,6.3833768492859635,27.69
7,3,3,1.0,2,output,0.1,True,5,0.0,0.0,8.36,10.345549767895374,30.23
7,2,1,1.0,2,coop,0.1,True,5,0.0,0.34,120.1,61.032040765486464,30.64
4,2,1,1.0,2,coop,0.1,True,5,0.0,0.49,138.37,56.33802534700696,31.57
6,3,1,1.0,2,coop,0.1,True,5,0.0,0.22,92.35,62.39461114551481,31.62
8,2,1,1.0,2,coop,0.1,True,5,0.0,0.4,125.71,63.93157201258233,31.66
6,2,2,1.0,2,coop,0.1,True,5,0.0,0.3,98.88,63.651438318391506,31.71
7,2,2,1.0,2,coop,0.1,True,5,0.0,0.32,99.4,68.0848000658003,31.89
7,3,1,1.0,2,coop,0.1,True,5,0.0,0.35,106.52,62.0739043399076,33.56
8,3,1,1.0,2,coop,0.1,True,5,0.0,0.44,118.9,65.45632131429323,35.31
5,2,3,1.0,2,coop,0.1,True,5,0.0,0.22,102.88,61.782567120507395,37.34
4,2,2,1.0,2,coop,0.1,True,5,0.0,0.36,133.14,59.306664043764926,37.51
4,2,3,1.0,2,output,0.1,True,5,0.0,0.0,4.98,5.854878307872847,38.26
5,3,1,1.0,2,coop,0.1,True,5,0.0,0.31,108.8,60.757715559425044,38.38
6,3,3,1.0,2,output,0.1,True,5,0.0,0.0,5.04,5.612343539021824,38.64
7,2,3,1.0,2,coop,0.1,True,5,0.0,0.35,106.61,69.72817149474092,39.46
8,2,2,1.0,2,coop,0.1,True,5,0.0,0.46,116.54,66.72052457827351,40.02
6,2,3,1.0,2,coop,0.1,True,5,0.0,0.24,95.79,61.586085279062836,40.41
3,2,2,1.0,2,output,0.1,True,5,0.0,0.0,3.48,3.0314353036144444,43.25
7,3,2,1.0,2,coop,0.1,True,5,0.0,0.34,106.87,65.04854418048109,45.12
5,3,2,1.0,2,output,0.1,True,5,0.0,0.0,3.64,4.182152555801856,45.65
8,2,3,1.0,2,coop,0.1,True,5,0.0,0.51,121.61,68.42483394207107,46.1
6,3,2,1.0,2,coop,0.1,True,5,0.0,0.34,104.8,64.5006976706454,46.47
8,3,2,1.0,2,coop,0.1,True,5,0.0,0.48,121.05,65.06725366880026,48.05
4,2,3,1.0,2,coop,0.1,True,5,0.0,0.53,138.58,60.64934954309073,48.32
4,3,1,1.0,2,output,0.1,True,5,0.0,0.0,2.22,2.439590129509463,52.5
7,3,3,1.0,2,coop,0.1,True,5,0.0,0.38,115.29,63.38790026495594,54.89
8,3,3,1.0,2,coop,0.1,True,5,0.0,0.57,128.43,65.35675252030198,55.34
3,2,1,1.0,2,coop,0.1,True,5,0.0,0.83,166.81,35.96573230173411,59.3
6,3,3,1.0,2,coop,0.1,True,5,0.0,0.32,102.14,62.25705100629164,59.79
5,3,2,1.0,2,coop,0.1,True,5,0.0,0.36,115.19,55.674355856174934,61.35
3,2,3,1.0,2,output,0.1,True,5,0.0,0.0,3.22,3.1672701179406855,62.2
3,2,2,1.0,2,coop,0.1,True,5,0.0,0.8,165.38,40.06089864194262,64.47
4,3,1,1.0,2,coop,0.1,True,5,0.0,0.52,134.76,54.647803249536025,65.65
5,3,3,1.0,2,output,0.1,True,5,0.0,0.0,3.62,4.021890102924245,65.68
5,3,3,1.0,2,coop,0.1,True,5,0.0,0.35,117.56,53.5528374598396,82.64
3,2,3,1.0,2,coop,0.1,True,5,0.0,0.82,168.19,42.13210058850615,85.65
4,3,2,1.0,2,output,0.1,True,5,0.0,0.0,1.58,1.7898603297464306,99.56
4,3,2,1.0,2,coop,0.1,True,5,0.0,0.6,145.24,47.50960323976617,114.88
4,3,3,1.0,2,output,0.1,True,5,0.0,0.0,1.33,1.543081332918003,146.55
4,3,3,1.0,2,coop,0.1,True,5,0.0,0.69,153.94,42.24708747357621,162.48
