pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
8,2,2,1.0,2,output,0.1,True,5,0.0,0.0,5.99,9.042671065564644,13.71
5,2,1,1.0,2,output,0.1,True,5,0.0,0.0,5.28,7.64994117624443,14.04
6,2,1,1.0,2,output,0.1,True,5,0.0,0.0,5.61,6.211111011727291,14.22
8,3,1,1.0,2,output,0.1,True,5,0.0,0.0,4.32,3.8154423072561325,14.22
8,2,1,1.0,2,output,0.1,True,5,0.0,0.0,6.9,8.360023923410747,14.9
7,2,2,1.0,2,output,0.1,True,5,0.0,0.0,5.39,6.118651812286755,15.01
7,2,1,1.0,2,output,0.1,True,5,0.0,0.0,5.18,7.721890960121103,16.22
8,2,3,1.0,2,output,0.1,True,5,0.0,0.0,3.32,2.803141095271517,16.26
6,3,1,1.0,2,output,0.1,True,5,0.0,0.0,2.33,1.7779482557149968,16.86
4,2,1,1.0,2,output,0.1,True,5,0.0,0.0,3.3,4.362338822237446,17.52
8,3,2,1.0,2,output,0.1,True,5,0.0,0.0,3.05,2.4387496796514396,17.53
7,3,1,1.0,2,output,0.1,True,5,0.0,0.0,3.16,3.7409089804484688,17.67
7,2,3,1.0,2,output,0.1,True,5,0.0,0.0,3.73,2.6976100533620495,18.23
6,2,2,1.0,2,output,0.1,True,5,0.0,0.0,3.81,3.0420223536325306,18.26
5,2,2,1.0,2,output,0.1,True,5,0.0,0.0,3.11,2.770902380092089,19.88
8,2,1,1.0,2,coop,0.1,True,5,0.0,0.13,189.64,52.460560423998515,20.95
8,3,3,1.0,2,output,0.1,True,5,0.0,0.0,2.55,1.9868316486305526,22.18
7,3,2,1.0,2,output,0.1,True,5,0.0,0.0,2.69,2.3310727144385694,22.81
6,2,3,1.0,2,output,0.1,True,5,0.0,0.0,2.56,2.127533783515552,24.0
3,2,1,1.0,2,output,0.1,True,5,0.0,0.0,2.06,2.17632718128502,24.78
7,2,1,1.0,2,coop,0.1,True,5,0.0,0.06,172.45,64.04816546943401,25.16
5,3,1,1.0,2,output,0.1,True,5,0.0,0.0,1.64,1.063202708800161,25.89
5,2,3,1.0,2,output,0.1,True,5,0.0,0.0,2.31,2.0233388248140742,26.62
6,2,1,1.0,2,coop,0.1,True,5,0.0,0.1,171.76,61.17288942006909,26.78
4,2,2,1.0,2,output,0.1,True,5,0.0,0.0,2.14,3.1591771080457014,27.49
7,2,2,1.0,2,coop,0.1,True,5,0.0,0.08,171.17,66.8449033210461,27.68
6,3,2,1.0,2,output,0.1,True,5,0.0,0.0,1.81,1.2860404348231047,27.78
6,2,2,1.0,2,coop,0.1,True,5,0.0,0.03,147.5,67.94299080847118,29.66
8,3,1,1.0,2,coop,0.1,True,5,0.0,0.08,172.25,63.14022093721244,29.72
6,3,1,1.0,2,coop,0.1,True,5,0.0,0.02,154.22,73.10083173261437,29.91
7,3,3,1.0,2,output,0.1,True,5,0.0,0.0,2.09,1.7034964044576084,30.87
7,3,1,1.0,2,coop,0.1,True,5,0.0,0.06,178.47,68.85513125395957,31.2
5,2,2,1.0,2,coop,0.1,True,5,0.0,0.1,171.97,70.01920522256734,32.5
8,2,2,1.0,2,coop,0.1,True,5,0.0,0.12,165.66,66.35754968351378,32.63
5,2,1,1.0,2,coop,0.1,True,5,0.0,0.17,197.47,57.693579365471855,32.9
7,2,3,1.0,2,coop,0.1,True,5,0.0,0.05,155.29,69.72421315439853,35.08
5,3,1,1.0,2,coop,0.1,True,5,0.0,0.01,164.9,65.64472560686045,37.08
4,2,3,1.0,2,output,0.1,True,5,0.0,0.0,1.35,0.7262919523166976,38.38
5,2,3,1.0,2,coop,0.1,True,5,0.0,0.04,178.81,62.51027035615829,38.4
6,2,3,1.0,2,coop,0.1,True,5,0.0,0.02,160.79,71.31245262925684,38.86
6,3,3,1.0,2,output,0.1,True,5,0.0,0.0,1.54,0.7405403432629447,38.97
8,2,3,1.0,2,coop,0.1,True,5,0.0,0.06,155.83,70.55069879171998,39.68
8,3,2,1.0,2,coop,0.1,True,5,0.0,0.11,158.1,71.98742945820472,41.05
7,3,2,1.0,2,coop,0.1,True,5,0.0,0.04,152.44,74.50306302428109,42.47
3,2,2,1.0,2,output,0.1,True,5,0.0,0.0,1.24,0.8845337754998391,43.36
4,2,1,1.0,2,coop,0.1,True,5,0.0,0.18,209.88,43.23384785096048,44.48
6,3,2,1.0,2,coop,0.1,True,5,0.0,0.02,155.02,69.84396609586257,45.51
5,3,2,1.0,2,output,0.1,True,5,0.0,0.0,1.32,0.466476151587624,45.62
4,2,2,1.0,2,coop,0.1,True,5,0.0,0.07,183.42,57.61200916475661,48.23
8,3,3,1.0,2,coop,0.1,True,5,0.0,0.06,157.45,67.57431094728233,49.71
4,3,1,1.0,2,output,0.1,True,5,0.0,0.0,1.01,0.09949874371066199,52.2
7,3,3,1.0,2,coop,0.1,True,5,0.0,0.08,148.94,73.91533264485793,52.91
4,2,3,1.0,2,coop,0.1,True,5,0.0,0.1,185.57,56.524376157548176,56.55
6,3,3,1.0,2,coop,0.1,True,5,0.0,0.03,151.1,73.23175540706367,58.24
5,3,2,1.0,2,coop,0.1,True,5,0.0,0.03,156.74,74.1243037066791,61.07
3,2,3,1.0,2,output,0.1,True,5,0.0,0.0,1.15,0.6538348415311012,62.28
3,2,1,1.0,2,coop,0.1,True,5,0.0,0.18,218.78,33.56861033763536,62.36
5,3,3,1.0,2,output,0.1,True,5,0.0,0.0,1.26,0.7017121917139533,65.53
4,3,1,1.0,2,coop,0.1,True,5,0.0,0.01,176.07,61.981812655003885,66.86
3,2,2,1.0,2,coop,0.1,True,5,0.0,0.2,213.96,34.04964610682467,77.41
5,3,3,1.0,2,coop,0.1,True,5,0.0,0.03,157.41,65.37860429834825,82.88
3,2,3,1.0,2,coop,0.1,True,5,0.0,0.17,209.28,40.04449525215669,93.18
4,3,2,1.0,2,output,0.1,True,5,0.0,0.0,1.0,0.0,99.24
4,3,2,1.0,2,coop,0.1,True,5,0.0,0.02,156.6,70.59674213446397,116.97
4,3,3,1.0,2,output,0.1,True,5,0.0,0.0,1.0,0.0,146.52
4,3,3,1.0,2,coop,0.1,True,5,0.0,0.01,139.65,80.65375068773925,164.47
