pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
8,2,2,1.0,2,output,0.1,True,5,0.0,0.13,18.68,23.01776705069369,12.36
8,2,1,1.0,2,output,0.1,True,5,0.0,0.23,16.77,24.596688801544,12.45
8,3,1,1.0,2,output,0.1,True,5,0.0,0.17,16.65,25.74621331380597,12.77
6,2,1,1.0,2,output,0.1,True,5,0.0,0.42,9.22,15.4910167516532,14.11
5,2,1,1.0,2,output,0.1,True,5,0.0,0.51,8.55,15.574578645985902,14.15
7,2,2,1.0,2,output,0.1,True,5,0.0,0.21,14.65,22.83960376188694,14.3
8,2,3,1.0,2,output,0.1,True,5,0.0,0.19,13.28,16.944662876552016,15.08
8,3,2,1.0,2,output,0.1,True,5,0.0,0.1,16.17,22.782473526814425,16.1
7,2,1,1.0,2,output,0.1,True,5,0.0,0.35,8.05,14.748135475374504,16.12
6,3,1,1.0,2,output,0.1,True,5,0.0,0.47,8.86,13.752832435538506,16.6
7,3,1,1.0,2,output,0.1,True,5,0.0,0.35,9.0,14.947240548007514,17.27
4,2,1,1.0,2,output,0.1,True,5,0.0,0.63,3.47,3.9508353547066477,17.59
7,2,3,1.0,2,output,0.1,True,5,0.0,0.29,11.19,15.804869502782994,17.9
6,2,2,1.0,2,output,0.1,True,5,0.0,0.38,9.38,15.193932999720644,18.08
5,2,1,1.0,2,coop,0.1,True,5,0.0,0.65,49.93,71.78137014574186,18.55
5,2,2,1.0,2,output,0.1,True,5,0.0,0.52,6.85,11.407344125606098,19.66
6,2,1,1.0,2,coop,0.1,True,5,0.0,0.53,64.21,75.75503877630847,19.86
8,3,3,1.0,2,output,0.1,True,5,0.0,0.11,11.54,15.095310530095098,21.34
8,2,1,1.0,2,coop,0.1,True,5,0.0,0.39,89.34,80.67840107488497,22.2
7,3,2,1.0,2,output,0.1,True,5,0.0,0.28,9.59,14.410478826187562,22.38
4,2,1,1.0,2,coop,0.1,True,5,0.0,0.76,34.88,63.669502903666526,23.65
6,2,3,1.0,2,output,0.1,True,5,0.0,0.48,6.4,9.960923651951159,23.68
7,2,1,1.0,2,coop,0.1,True,5,0.0,0.52,65.59,77.76697178108455,24.73
3,2,1,1.0,2,output,0.1,True,5,0.0,0.92,2.14,0.6003332407921453,24.8
6,3,1,1.0,2,coop,0.1,True,5,0.0,0.81,25.27,52.34975740153912,24.83
5,2,2,1.0,2,coop,0.1,True,5,0.0,0.7,36.3,59.567524709358196,25.38
7,2,2,1.0,2,coop,0.1,True,5,0.0,0.61,44.25,61.09163199653452,25.6
5,3,1,1.0,2,output,0.1,True,5,0.0,0.82,2.73,1.7020869543005137,25.64
5,2,3,1.0,2,output,0.1,True,5,0.0,0.64,5.13,8.831370222111627,26.46
6,2,2,1.0,2,coop,0.1,True,5,0.0,0.68,34.76,56.70857430759479,26.61
8,3,1,1.0,2,coop,0.1,True,5,0.0,0.54,68.87,80.59102369370922,27.05
4,2,2,1.0,2,output,0.1,True,5,0.0,0.67,4.0,6.1757590626578045,27.31
6,3,2,1.0,2,output,0.1,True,5,0.0,0.55,5.67,9.185918571378695,27.56
8,2,2,1.0,2,coop,0.1,True,5,0.0,0.55,55.34,70.60881248116272,28.4
7,3,3,1.0,2,output,0.1,True,5,0.0,0.31,6.38,8.52265216936606,29.93
7,2,3,1.0,2,coop,0.1,True,5,0.0,0.68,31.63,50.644971122511265,31.62
7,3,1,1.0,2,coop,0.1,True,5,0.0,0.71,34.44,59.390962275416946,32.04
5,3,1,1.0,2,coop,0.1,True,5,0.0,0.96,6.09,21.010518794165936,32.62
4,2,2,1.0,2,coop,0.1,True,5,0.0,0.9,11.76,30.995199628329548,32.67
5,2,3,1.0,2,coop,0.1,True,5,0.0,0.86,15.41,39.87081514090225,33.46
8,2,3,1.0,2,coop,0.1,True,5,0.0,0.71,31.37,54.043622195408034,34.49
6,2,3,1.0,2,coop,0.1,True,5,0.0,0.85,18.96,45.04529276184138,34.97
8,3,2,1.0,2,coop,0.1,True,5,0.0,0.77,32.36,63.472595661434866,37.37
4,2,3,1.0,2,output,0.1,True,5,0.0,0.72,2.86,2.059223154492975,38.19
6,3,2,1.0,2,coop,0.1,True,5,0.0,0.95,7.64,24.721456267784877,38.43
6,3,3,1.0,2,output,0.1,True,5,0.0,0.71,3.53,3.879316950185946,38.71
7,3,2,1.0,2,coop,0.1,True,5,0.0,0.81,17.4,38.82370409942874,38.73
