pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
8,2,1,1.0,2,output,0.1,True,5,0.0,0.0,5.26,4.894118919683092,12.27
8,2,2,1.0,2,output,0.1,True,5,0.0,0.0,3.72,4.467840641741825,13.39
8,3,1,1.0,2,output,0.1,True,5,0.0,0.0,3.75,4.058016756988566,13.58
5,2,1,1.0,2,output,0.1,True,5,0.0,0.0,4.51,5.335719257982002,14.09
6,2,1,1.0,2,output,0.1,True,5,0.0,0.0,3.38,3.754410739383745,14.26
7,2,2,1.0,2,output,0.1,True,5,0.0,0.0,3.66,4.606994682002574,15.16
8,2,3,1.0,2,output,0.1,True,5,0.0,0.0,2.35,3.3267852350279536,16.08
6,3,1,1.0,2,output,0.1,True,5,0.0,0.0,1.32,1.4133647795243804,16.73
4,2,1,1.0,2,output,0.1,True,5,0.0,0.0,2.7,2.9410882339705484,17.24
8,3,2,1.0,2,output,0.1,True,5,0.0,0.0,2.07,2.9975156379909014,17.28
7,2,1,1.0,2,output,0.1,True,5,0.0,0.0,3.21,3.456284131838701,17.48
6,2,2,1.0,2,output,0.1,True,5,0.0,0.0,2.87,4.97725828142362,17.86
7,3,1,1.0,2,output,0.1,True,5,0.0,0.0,1.99,2.0566720691447142,18.39
7,2,3,1.0,2,output,0.1,True,5,0.0,0.0,2.66,3.768872510446592,18.43
5,2,2,1.0,2,output,0.1,True,5,0.0,0.0,2.67,2.8880962587836296,19.95
8,3,3,1.0,2,output,0.1,True,5,0.0,0.0,1.36,1.315446692192428,21.91
7,3,2,1.0,2,output,0.1,True,5,0.0,0.0,1.94,2.1110187114282057,23.06
5,2,1,1.0,2,coop,0.1,True,5,0.0,0.5,171.21,47.578838783644144,23.35
6,2,1,1.0,2,coop,0.1,True,5,0.0,0.42,163.07,53.36126966255582,23.49
6,2,3,1.0,2,output,0.1,True,5,0.0,0.0,1.81,1.9426528253910937,24.01
3,2,1,1.0,2,output,0.1,True,5,0.0,0.0,1.7,1.8248287590894658,24.97
5,3,1,1.0,2,output,0.1,True,5,0.0,0.0,1.1,0.7000000000000001,26.04
5,2,3,1.0,2,output,0.1,True,5,0.0,0.0,1.68,1.8648324321504066,26.62
4,2,2,1.0,2,output,0.1,True,5,0.0,0.0,1.61,1.754394482435464,27.48
6,3,2,1.0,2,output,0.1,True,5,0.0,0.0,1.0,0.0,27.84
7,2,1,1.0,2,coop,0.1,True,5,0.0,0.53,172.44,39.152604000244985,29.65
7,3,3,1.0,2,output,0.1,True,5,0.0,0.0,1.54,1.6335237984186213,30.78
8,2,1,1.0,2,coop,0.1,True,5,0.0,0.45,156.71,54.57477347639659,31.13
5,2,2,1.0,2,coop,0.1,True,5,0.0,0.72,155.51,47.244787014018804,32.73
6,2,2,1.0,2,coop,0.1,True,5,0.0,0.64,165.19,45.516962772135834,33.61
4,2,1,1.0,2,coop,0.1,True,5,0.0,0.6,182.49,34.63769478472839,33.88
7,2,2,1.0,2,coop,0.1,True,5,0.0,0.66,160.56,48.95106127552292,34.22
8,3,1,1.0,2,coop,0.1,True,5,0.0,0.63,159.59,49.418234488900964,36.28
6,3,1,1.0,2,coop,0.1,True,5,0.0,0.81,160.28,39.283604722581146,37.78
7,3,1,1.0,2,coop,0.1,True,5,0.0,0.64,154.53,52.33764515145861,38.02
4,2,3,1.0,2,output,0.1,True,5,0.0,0.0,1.33,1.3195074838741914,38.34
6,3,3,1.0,2,output,0.1,True,5,0.0,0.0,1.0,0.0,38.93
8,2,2,1.0,2,coop,0.1,True,5,0.0,0.73,151.69,53.392264420981434,40.46
7,2,3,1.0,2,coop,0.1,True,5,0.0,0.78,161.64,40.166533333112035,40.91
4,2,2,1.0,2,coop,0.1,True,5,0.0,0.76,175.56,25.769485831114284,41.89
5,2,3,1.0,2,coop,0.1,True,5,0.0,0.78,165.02,36.91313587329042,42.3
6,2,3,1.0,2,coop,0.1,True,5,0.0,0.74,158.06,46.75207375079741,42.92
3,2,2,1.0,2,output,0.1,True,5,0.0,0.0,1.21,1.0324243313676795,43.5
7,3,2,1.0,2,coop,0.1,True,5,0.0,0.78,161.86,38.5772005205147,45.64
