pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
8,2,2,1.0,2,output,0.1,True,5,0.0,0.02,14.41,15.885902555410567,13.51
8,3,1,1.0,2,output,0.1,True,5,0.0,0.03,14.27,16.485056869783616,13.66
8,2,1,1.0,2,output,0.1,True,5,0.0,0.03,13.44,17.953450921758748,13.9
6,2,1,1.0,2,output,0.1,True,5,0.0,0.02,8.41,9.17942808676009,14.35
5,2,1,1.0,2,output,0.1,True,5,0.0,0.01,7.86,7.948609941367106,14.38
7,2,2,1.0,2,output,0.1,True,5,0.0,0.01,15.22,16.288388502242938,14.71
8,2,3,1.0,2,output,0.1,True,5,0.0,0.01,13.27,12.74115771819814,16.75
6,3,1,1.0,2,output,0.1,True,5,0.0,0.02,15.03,15.894939446251438,16.82
7,2,1,1.0,2,output,0.1,True,5,0.0,0.01,10.53,13.053317585962581,16.88
7,3,1,1.0,2,output,0.1,True,5,0.0,0.03,15.39,17.857712619481813,17.51
8,3,2,1.0,2,output,0.1,True,5,0.0,0.0,12.62,13.800565205816753,17.99
4,2,1,1.0,2,output,0.1,True,5,0.0,0.01,5.64,7.168709786286512,18.03
6,2,2,1.0,2,output,0.1,True,5,0.0,0.02,10.99,11.452069681939593,18.37
7,2,3,1.0,2,output,0.1,True,5,0.0,0.0,14.78,14.068816581361775,18.51
5,2,2,1.0,2,output,0.1,True,5,0.0,0.01,8.46,7.637303188953546,19.97
5,2,1,1.0,2,coop,0.1,True,5,0.0,0.4,82.27,59.83658663393159,20.48
8,3,3,1.0,2,output,0.1,True,5,0.0,0.0,11.09,9.057698383143478,22.66
6,2,1,1.0,2,coop,0.1,True,5,0.0,0.4,82.07,60.55992982162381,22.87
7,3,2,1.0,2,output,0.1,True,5,0.0,0.03,13.58,14.70794343203699,23.25
6,2,3,1.0,2,output,0.1,True,5,0.0,0.02,10.78,11.88324871405122,23.97
3,2,1,1.0,2,output,0.1,True,5,0.0,0.0,2.33,1.755306241087292,24.9
4,2,1,1.0,2,coop,0.1,True,5,0.0,0.7,44.75,35.45542976752644,25.87
7,2,1,1.0,2,coop,0.1,True,5,0.0,0.48,81.91,64.02797747859915,26.2
5,3,1,1.0,2,output,0.1,True,5,0.0,0.0,7.01,6.017466244192818,26.25
5,2,3,1.0,2,output,0.1,True,5,0.0,0.0,8.19,6.581329652889301,26.87
4,2,2,1.0,2,output,0.1,True,5,0.0,0.02,5.99,7.304101587464402,27.47
5,2,2,1.0,2,coop,0.1,True,5,0.0,0.49,71.12,53.45133861747524,27.92
6,3,2,1.0,2,output,0.1,True,5,0.0,0.0,12.0,11.839763511151732,28.3
8,2,1,1.0,2,coop,0.1,True,5,0.0,0.61,62.36,54.75098537926053,28.39
