pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
8,2,2,1.0,2,output,0.1,True,5,0.0,0.0,10.84,17.695038852740616,13.03
8,2,1,1.0,2,output,0.1,True,5,0.0,0.0,14.31,22.708454372766102,13.35
8,3,1,1.0,2,output,0.1,True,5,0.0,0.0,10.63,17.10067542525733,13.8
6,2,1,1.0,2,output,0.1,True,5,0.0,0.0,5.89,7.927036016065525,13.89
5,2,1,1.0,2,output,0.1,True,5,0.0,0.0,3.5,4.448595283907045,14.15
7,2,2,1.0,2,output,0.1,True,5,0.0,0.0,5.62,7.022506674970128,14.19
8,2,3,1.0,2,output,0.1,True,5,0.0,0.0,8.58,13.356032344974311,15.81
6,3,1,1.0,2,output,0.1,True,5,0.0,0.0,2.52,3.439418555511964,16.6
8,3,2,1.0,2,output,0.1,True,5,0.0,0.0,9.04,17.92200881597819,16.89
4,2,1,1.0,2,output,0.1,True,5,0.0,0.0,2.16,2.2703303724348136,17.36
7,2,1,1.0,2,output,0.1,True,5,0.0,0.0,4.84,6.604119926227869,17.5
6,2,2,1.0,2,output,0.1,True,5,0.0,0.0,4.99,7.462566582617538,17.98
7,3,1,1.0,2,output,0.1,True,5,0.0,0.0,3.62,6.6419575427730635,18.27
7,2,3,1.0,2,output,0.1,True,5,0.0,0.0,3.49,5.068520494187628,18.38
5,2,2,1.0,2,output,0.1,True,5,0.0,0.0,2.98,4.009937655375704,19.66
6,2,1,1.0,2,coop,0.1,True,5,0.0,0.02,43.74,59.69499476505547,20.45
8,3,3,1.0,2,output,0.1,True,5,0.0,0.0,3.58,5.589597481035642,22.08
7,3,2,1.0,2,output,0.1,True,5,0.0,0.0,3.65,5.3821464119810045,23.1
7,2,1,1.0,2,coop,0.1,True,5,0.0,0.01,38.44,57.53178599695998,23.38
6,2,3,1.0,2,output,0.1,True,5,0.0,0.0,2.5,2.6286878856189833,23.79
3,2,1,1.0,2,output,0.1,True,5,0.0,0.0,1.3,0.7000000000000001,24.98
6,2,2,1.0,2,coop,0.1,True,5,0.0,0.06,103.8,87.58287503844574,25.1
7,2,2,1.0,2,coop,0.1,True,5,0.0,0.01,83.75,82.2558660522154,25.64
6,3,1,1.0,2,coop,0.1,True,5,0.0,0.08,145.84,88.36919372722599,25.69
8,2,1,1.0,2,coop,0.1,True,5,0.0,0.01,67.45,82.87899311647072,25.72
5,3,1,1.0,2,output,0.1,True,5,0.0,0.0,1.11,0.4448595283907046,25.72
5,2,3,1.0,2,output,0.1,True,5,0.0,0.0,1.93,2.3248870940327406,26.49
5,2,2,1.0,2,coop,0.1,True,5,0.0,0.01,64.79,74.07851172911074,26.59
4,2,2,1.0,2,output,0.1,True,5,0.0,0.0,1.87,2.2120352619250894,27.4
6,3,2,1.0,2,output,0.1,True,5,0.0,0.0,1.35,1.5256146302392357,27.85
8,3,1,1.0,2,coop,0.1,True,5,0.0,0.03,61.36,73.59178214991127,28.89
8,2,2,1.0,2,coop,0.1,True,5,0.0,0.04,93.93,86.8785652505841,29.27
7,3,3,1.0,2,output,0.1,True,5,0.0,0.0,2.25,2.316786567640619,30.23
5,2,1,1.0,2,coop,0.1,True,5,0.0,0.0,28.23,49.93653071650053,30.37
7,3,1,1.0,2,coop,0.1,True,5,0.0,0.03,65.7,77.38998643235443,30.81
7,2,3,1.0,2,coop,0.1,True,5,0.0,0.03,105.0,94.29040248084638,31.1
5,2,3,1.0,2,coop,0.1,True,5,0.0,0.04,111.64,92.74217163728699,33.05
