pool_size,num_meet,num_redun,frac_top,final_size,target_metric,tie_threshold,tiebreak_round,num_top,accuracy,coop_accuracy,mean_rank,stdev_rank,num_pools
8,2,1,1.0,2,output,0.1,True,5,0.0,0.18,12.18,14.720312496682942,12.45
8,2,2,1.0,2,output,0.1,True,5,0.0,0.14,10.16,11.432165149261971,12.53
8,3,1,1.0,2,output,0.1,True,5,0.0,0.14,11.48,12.670816863959482,12.53
6,2,1,1.0,2,output,0.1,True,5,0.0,0.08,7.66,9.643878887667556,13.83
5,2,1,1.0,2,output,0.1,True,5,0.0,0.08,7.5,10.27861858422619,14.48
7,2,2,1.0,2,output,0.1,True,5,0.0,0.19,11.91,12.02089430949295,14.55
8,2,3,1.0,2,output,0.1,True,5,0.0,0.18,10.88,11.346611829088012,15.4
8,3,2,1.0,2,output,0.1,True,5,0.0,0.18,11.83,15.951209985452515,16.46
6,3,1,1.0,2,output,0.1,True,5,0.0,0.07,5.67,7.238860407550349,16.62
7,2,1,1.0,2,output,0.1,True,5,0.0,0.17,7.07,8.689367065557766,16.84
5,2,1,1.0,2,coop,0.1,True,5,0.0,0.57,39.39,33.66953964639255,16.95
4,2,1,1.0,2,output,0.1,True,5,0.0,0.05,4.25,5.666348030257231,17.17
7,3,1,1.0,2,output,0.1,True,5,0.0,0.21,7.9,9.378166132032424,17.79
6,2,2,1.0,2,output,0.1,True,5,0.0,0.14,8.37,11.161232010848982,17.87
7,2,3,1.0,2,output,0.1,True,5,0.0,0.21,11.58,12.093948900173176,17.97
5,2,2,1.0,2,output,0.1,True,5,0.0,0.06,5.05,9.000416657022052,19.82
6,2,1,1.0,2,coop,0.1,True,5,0.0,0.61,46.23,59.088553036946166,19.83
8,3,3,1.0,2,output,0.1,True,5,0.0,0.26,10.09,10.208912772670748,21.8
7,3,2,1.0,2,output,0.1,True,5,0.0,0.2,9.76,11.451742225530577,22.65
4,2,1,1.0,2,coop,0.1,True,5,0.0,0.74,33.65,42.799386677848545,22.73
7,2,1,1.0,2,coop,0.1,True,5,0.0,0.63,42.34,47.55653898256264,23.01
6,2,3,1.0,2,output,0.1,True,5,0.0,0.11,6.8,8.221921916437786,23.73
8,2,1,1.0,2,coop,0.1,True,5,0.0,0.55,40.5,39.7158658472908,23.99
7,2,2,1.0,2,coop,0.1,True,5,0.0,0.79,37.44,47.134556325481626,24.16
3,2,1,1.0,2,output,0.1,True,5,0.0,0.0,1.75,1.5644487847162014,24.97
5,2,2,1.0,2,coop,0.1,True,5,0.0,0.88,22.27,22.85819546683421,25.4
5,3,1,1.0,2,output,0.1,True,5,0.0,0.12,4.1,5.93380147965872,25.93
6,3,1,1.0,2,coop,0.1,True,5,0.0,0.96,22.8,25.917175772062812,26.43
5,2,3,1.0,2,output,0.1,True,5,0.0,0.04,3.69,6.168784321079803,26.56
6,2,2,1.0,2,coop,0.1,True,5,0.0,0.85,27.64,31.56533541719461,26.75
4,2,2,1.0,2,output,0.1,True,5,0.0,0.02,3.59,4.868459715351459,27.19
6,3,2,1.0,2,output,0.1,True,5,0.0,0.06,4.26,6.1214704115923,27.71
8,3,1,1.0,2,coop,0.1,True,5,0.0,0.67,40.91,50.573727369059924,28.15
7,3,1,1.0,2,coop,0.1,True,5,0.0,0.83,26.29,27.0482143588075,29.3
7,3,3,1.0,2,output,0.1,True,5,0.0,0.21,10.4,13.121737689803131,30.27
7,2,3,1.0,2,coop,0.1,True,5,0.0,0.9,30.66,44.68696006666822,30.9
8,2,2,1.0,2,coop,0.1,True,5,0.0,0.73,42.94,55.85692794989713,30.95
4,2,2,1.0,2,coop,0.1,True,5,0.0,0.93,22.77,24.53359125770216,32.52
5,3,1,1.0,2,coop,0.1,True,5,0.0,0.99,18.38,3.7809522610051554,33.44
5,2,3,1.0,2,coop,0.1,True,5,0.0,0.95,19.59,11.66112773277096,33.74
6,2,3,1.0,2,coop,0.1,True,5,0.0,0.95,21.95,23.420236975743865,34.74
8,2,3,1.0,2,coop,0.1,True,5,0.0,0.84,39.62,59.206043610428836,36.55
6,3,2,1.0,2,coop,0.1,True,5,0.0,1.0,18.0,0.0,38.13
4,2,3,1.0,2,output,0.1,True,5,0.0,0.02,2.81,3.8928010480886384,38.29
7,3,2,1.0,2,coop,0.1,True,5,0.0,0.88,26.17,33.17470572589907,38.5
6,3,3,1.0,2,output,0.1,True,5,0.0,0.05,3.62,5.338127012351804,38.71
8,3,2,1.0,2,coop,0.1,True,5,0.0,0.89,30.11,42.09463029888729,39.0
3,2,2,1.0,2,output,0.1,True,5,0.0,0.0,2.0,2.3958297101421877,43.24
4,2,3,1.0,2,coop,0.1,True,5,0.0,0.97,20.9,22.123516899444365,44.09
5,3,2,1.0,2,output,0.1,True,5,0.0,0.02,2.23,3.741269837902634,45.62
8,3,3,1.0,2,coop,0.1,True,5,0.0,0.97,24.36,36.16449087157181,45.75
7,3,3,1.0,2,coop,0.1,True,5,0.0,0.94,22.88,25.998184552002865,46.75
6,3,3,1.0,2,coop,0.1,True,5,0.0,1.0,18.0,0.0,50.35
4,3,1,1.0,2,output,0.1,True,5,0.0,0.0,1.33,0.6489221833163049,52.51
5,3,2,1.0,2,coop,0.1,True,5,0.0,1.0,18.0,0.0,55.18
3,2,1,1.0,2,coop,0.1,True,5,0.0,0.89,19.98,9.592684712842386,57.4
3,2,2,1.0,2,coop,0.1,True,5,0.0,0.99,18.38,3.7809522610051554,58.77
4,3,1,1.0,2,coop,0.1,True,5,0.0,1.0,18.0,0.0,60.4
3,2,3,1.0,2,output,0.1,True,5,0.0,0.0,1.62,2.2881433521525705,62.25
5,3,3,1.0,2,output,0.1,True,5,0.0,0.01,1.78,2.377309403506409,65.71
3,2,3,1.0,2,coop,0.1,True,5,0.0,0.99,18.92,9.153884421380905,73.7
5,3,3,1.0,2,coop,0.1,True,5,0.0,1.0,18.0,0.0,75.87
4,3,2,1.0,2,output,0.1,True,5,0.0,0.0,1.14,0.4247352116319061,99.47
4,3,2,1.0,2,coop,0.1,True,5,0.0,1.0,18.0,0.0,108.7
4,3,3,1.0,2,output,0.1,True,5,0.0,0.0,1.09,0.3491418050019218,146.44
