Combi,k_eff
"(4,)",21.341207151100257
"(3, 4)",16.803672946476276
"(4, 9)",16.098718234443353
"(4, 8)",16.098501232659764
"(2, 4)",15.860883337259345
"(3, 4, 9)",14.821191736912997
"(3, 4, 8)",14.821047069057272
"(2, 3, 4)",14.662635138790328
"(4, 8, 9)",14.351077261035325
"(2, 4, 9)",14.192665330768378
"(2, 4, 8)",14.192520662912653
"(4, 5)",13.881092495085497
"(3, 4, 5)",13.342774577341096
"(0, 4)",13.261237078598143
"(0, 3, 4)",12.929537633016192
"(4, 5, 9)",12.872804769319146
"(4, 5, 8)",12.87266010146342
"(2, 4, 5)",12.714248171196477
"(4, 10)",12.516089300418432
"(0, 4, 9)",12.459567824994245
"(0, 4, 8)",12.45942315713852
"(3, 4, 10)",12.432772447563053
"(0, 2, 4)",12.301011226871573
"(3,)",12.266138741852295
"(4, 9, 10)",11.962802639541104
"(4, 8, 10)",11.96265797168538
"(2, 4, 10)",11.804246041418434
"(3, 9)",11.56118402981937
"(3, 8)",11.560967028035783
"(3, 8, 9)",11.32605445795267
"(2, 3)",11.323349132635364
"(1, 3)",11.262351326906607
"(2, 3, 9)",11.167642527685725
"(2, 3, 8)",11.16749785983
"(1, 3, 8)",11.12683265601083
"(0, 4, 5)",10.98115066542234
"(1, 2, 3)",10.968420725743883
"(9,)",10.856229317786447
"(8, 9)",10.85601231600286
"(8,)",10.855795314219272
"(4, 7, 9)",10.732478822962234
"(4, 7, 8)",10.732334155106509
"(2, 8, 9)",10.69752805180805
"(4, 7)",10.670603575550128
"(2, 9)",10.618394420602442
"(2, 8)",10.618177418818853
"(2, 4, 7)",10.573922224839563
"(1, 8)",10.557179613090096
"(1, 2, 8)",10.498306249866209
"(4, 5, 10)",10.484385479969202
"(1, 7, 8)",10.42588073726238
"(2,)",10.380559523418436
"(1, 2)",10.319561717689679
"(1, 2, 7)",10.267468806995435
"(1,)",10.258563911960922
"(1, 7)",10.226704974223114
"(0, 4, 10)",10.0711485356443
"(3, 5, 9)",9.847781966236493
"(3, 5, 8)",9.847637298380768
"(2, 3, 5)",9.689225368113823
"(0, 3, 9)",9.434545021911589
"(0, 3, 8)",9.434400354055864
"(5, 8, 9)",9.377667490358817
"(3, 5)",9.343558290461516
"(0, 2, 3)",9.27598842378892
"(4, 5, 7)",9.254061663390331
"(0, 1, 3)",9.235323219969748
"(2, 5, 9)",9.219255560091874
"(2, 5, 8)",9.219110892236149
"(0, 8, 9)",8.964430546033915
"(3, 9, 10)",8.93777983645845
"(3, 8, 10)",8.937635168602725
"(0, 4, 7)",8.840824719065429
"(0, 2, 9)",8.80601861576697
"(0, 2, 8)",8.805873947911245
"(2, 3, 10)",8.77922323833578
"(0, 1, 8)",8.765208744092075
"(1, 3, 10)",8.73855803451661
"(0, 3)",8.723702873974162
"(5, 9)",8.638603578428592
"(5, 8)",8.638386576645004
"(0, 1, 2)",8.606796813825127
"(0, 1, 7)",8.5343713012213
"(8, 9, 10)",8.467665360580776
"(2, 5)",8.400768681244587
"(4, 7, 10)",8.344059533612288
"(2, 9, 10)",8.30925343031383
"(2, 8, 10)",8.309108762458106
"(1, 8, 10)",8.268443558638934
"(1, 2, 10)",8.110031628371988
"(1, 7, 10)",8.03760611576816
"(0, 9)",8.018748161941238
