Combi,k_eff
"(3,)",29.221688512692644
"(3, 6)",24.65485706737491
"(0, 3)",22.488587126112414
"(3, 7)",21.89562356369305
"(0, 3, 6)",21.688399958094003
"(3, 6, 7)",21.293090916481088
"(3, 10)",21.18756673551709
"(3, 6, 10)",20.82105303103045
"(6,)",20.088025622057174
"(2, 3, 6)",19.868001230007895
"(0, 3, 7)",19.848910955639425
"(2, 3)",19.757989033983257
"(3, 6, 8)",19.453097616374325
"(3, 9)",19.436548556557465
"(0, 3, 10)",19.37687307018879
"(3, 4, 6)",19.217650323901886
"(3, 8)",19.135633613532903
"(3, 7, 10)",18.981564028575878
"(3, 4)",18.782462674824238
"(0, 2, 3)",18.423821269166233
"(3, 5, 6)",18.279454806575306
"(0, 3, 9)",18.20952761754904
"(2, 3, 7)",18.02851222755332
"(0, 3, 8)",18.008917655532663
"(0, 6)",17.921755680794682
"(3, 7, 9)",17.814218575936128
"(0, 3, 4)",17.77347036306022
"(3, 7, 8)",17.61360861391975
"(2, 3, 10)",17.556474342102682
"(3, 4, 7)",17.37816132144731
"(3, 5)",17.375169398834373
"(3, 9, 10)",17.34218069048549
"(6, 7)",17.32879211837531
"(3, 8, 10)",17.141570728469112
"(3, 4, 10)",16.906123435996673
"(0, 6, 7)",16.804356658760938
"(6, 10)",16.620735290199356
"(3, 5, 7)",16.43996580412073
"(1, 3, 6)",16.436571378249937
"(2, 3, 9)",16.38912888946293
"(0, 6, 10)",16.3323187733103
"(2, 3, 8)",16.18851892744656
"(1, 3, 9)",16.1449546697675
"(3, 8, 9)",15.974225275829363
"(3, 5, 10)",15.967927918670092
"(2, 3, 4)",15.953071634974116
"(6, 7, 10)",15.937009731697387
"(0,)",15.755485739532187
"(3, 4, 9)",15.738777983356922
"(3, 4, 8)",15.538168021340546
"(0, 2, 6)",15.379266972287745
"(2, 6)",15.191157588665522
"(0, 7)",15.16252217711282
"(2, 3, 5)",15.014876117647537
"(2, 6, 7)",14.983957930674833
"(0, 6, 8)",14.964363358654174
"(3, 5, 9)",14.800582466030344
"(0, 4, 6)",14.728916066181732
"(1, 3)",14.610844256346322
"(3, 5, 8)",14.599972504013968
"(7,)",14.569558614693452
"(6, 7, 8)",14.569054317041262
"(6, 8)",14.568802168215168
"(2, 6, 10)",14.511920045224194
"(0, 7, 10)",14.492829770855725
"(0, 10)",14.454465348936862
"(3, 4, 5)",14.364525211541526
"(4, 6, 7)",14.33360702456882
"(4, 6)",14.215631229506505
"(1, 3, 10)",14.125044490344727
"(6, 8, 10)",14.097016431590625
"(4, 6, 10)",13.861569139118181
"(7, 10)",13.861501786517495
"(0, 2, 7)",13.539777969833171
"(5, 6, 7)",13.395411507242242
"(0, 7, 9)",13.325484318215976
"(1, 2, 3)",13.17199268932217
"(10,)",13.153444958341538
"(2, 6, 8)",13.14396463056807
"(0, 7, 8)",13.1248743561996
"(0, 2, 10)",13.067740084382532
"(0, 2)",13.02488764740303
"(5, 6, 10)",12.923373621791605
"(2, 4, 6)",12.908517338095628
"(0, 4, 7)",12.889427063727158
"(0, 9, 10)",12.853446432765338
"(5, 6)",12.808337953516636
"(0, 9)",12.703447169977238
"(2, 7, 10)",12.67243104276962
"(0, 8, 10)",12.652836470748962
"(1, 3, 4)",12.52164178321616
"(4, 6, 8)",12.493613724462056
"(7, 9, 10)",12.458137391152427
"(2, 7)",12.431924084983663
"(0, 4, 10)",12.417389178276519
"(0, 8)",12.402532226952674
"(7, 8, 10)",12.25752742913605
"(7, 9)",12.110483607557871
"(0, 4)",12.049361288244011
"(4, 7, 10)",12.022080136663607
"(2, 5, 6)",11.970321820769048
"(0, 2, 9)",11.900394631742783
"(7, 8)",11.809568664533307
"(2, 10)",11.723867256807704
"(0, 2, 8)",11.699784669726407
"(3, 6, 9)",11.651467217017743
"(1, 3, 5)",11.583446265889581
"(5, 6, 8)",11.555418207135478
"(2, 7, 9)",11.505085590129871
"(0, 8, 9)",11.485491018109212
"(0, 2, 4)",11.464337377253965
"(4, 7)",11.456397725824644
"(9, 10)",11.402426779381912
"(4, 5, 6)",11.319970914663037
"(2, 7, 8)",11.304475628113495
"(0, 4, 9)",11.25004372563677
"(8, 10)",11.10151183635735
"(7, 8, 9)",11.0901819764963
"(5, 7, 10)",11.08388461933703
"(1, 6, 10)",11.080490193466236
"(2, 4, 7)",11.069028335641054
"(0, 4, 8)",11.049433763620394
"(2, 9, 10)",11.033047704679232
"(0, 1, 3)",11.003323654640035
"(4, 7, 9)",10.854734684023859
"(2, 8, 10)",10.832437742662858
"(1, 3, 8)",10.809649560433693
"(1, 9, 10)",10.7888734849838
"(4, 10)",10.748340897648687
"(1, 3, 7)",10.731662605329602
"(4, 7, 8)",10.654124722007483
"(8, 9, 10)",10.61814409104566
"(2, 4, 10)",10.596990450190415
"(4, 9, 10)",10.382696798573221
"(2,)",10.294289555273872
"(4, 8, 10)",10.182086836556845
"(2, 5, 7)",10.130832818314474
"(1, 2, 6)",10.127438392443683
"(5, 7)",10.049104449834775
"(1, 6)",10.044012811028587
"(2, 9)",9.97284907784808
"(5, 7, 9)",9.91653916669728
"(0, 3, 5)",9.904380361358852
"(1, 2, 9)",9.835821683961242
"(5, 7, 8)",9.715929204680904
"(2, 8)",9.671934134823516
"(2, 8, 9)",9.665092290023107
"(2, 5, 10)",9.658794932863835
"(9,)",9.651408600422288
"(1, 9)",9.621435240766704
"(4, 5, 7)",9.480481912208463
"(1, 4, 6)",9.47708748633767
"(5, 9, 10)",9.444501281246641
"(2, 4, 9)",9.429644997550664
"(8, 9)",9.350493657397724
"(5, 10)",9.341047621658818
"(2, 4)",9.318763196114855
"(5, 8, 10)",9.243891319230265
"(2, 4, 8)",9.22903503553429
"(1, 4, 9)",9.185470777855231
"(8,)",9.049578714373162
"(4, 8, 9)",9.014741383917094
"(4, 5, 10)",9.008444026757825
"(4, 9)",8.997322718689063
"(4, 8)",8.696407775664499
"(1, 5, 6)",8.538891969011091
"(2, 5, 9)",8.491449480224086
"(4,)",8.343236836955835
"(2, 5, 8)",8.29083951820771
"(1, 5, 9)",8.247275260528653
"(5, 8, 9)",8.076545866590516
"(2, 4, 5)",8.055392225735268
"(0, 1, 6)",7.958769357761544
"(2, 5)",7.911469920124986
"(4, 5, 9)",7.8410985741180745
"(1, 2, 10)",7.8159115045384695
"(1, 6, 8)",7.765095263555203
"(1, 6, 7)",7.687108308451113
"(4, 5, 8)",7.640488612101699
"(5, 9)",7.590029442699194
"(5, 8)",7.28911449967463
"(1, 4, 10)",7.1655605984324575
"(0, 6, 9)",7.162732959297591
"(4, 5)",6.935943560965967
"(0, 5, 6)",6.8598260644803615
"(6, 7, 9)",6.767423917684679
"(1, 10)",6.576722479170769
"(6, 9, 10)",6.295386032234041
"(1, 5, 10)",6.227365081105878
"(1, 2, 4)",6.212508797409902
"(0, 1, 7)",6.178158913662936
"(0, 1, 10)",5.647242469856332
"(5,)",5.5286502849760994
"(1, 8, 10)",5.453568375649991
"(1, 7, 10)",5.375581420545901
"(2, 6, 9)",5.342334231211486
"(0, 1, 8)",5.297874984971
"(1, 2, 5)",5.274313280083323
"(1, 2)",5.147144777636936
"(0, 5, 7)",5.020337062025788
"(1, 7, 8)",4.964436307584684
"(6, 8, 9)",4.927430617577915
"(0, 1, 9)",4.717808595899758
"(0, 1, 2)",4.694190668833777
"(4, 6, 9)",4.691983325105474
"(1, 4, 5)",4.623962373977312
"(0, 5, 10)",4.548299176575149
"(1, 2, 8)",4.500516574627436
"(1, 8, 9)",4.457391253853427
"(1, 7, 9)",4.44210534713151
"(1, 2, 7)",4.422529619523345
"(1, 4)",4.171618418477918
"(0, 1, 4)",4.043839762727765
"(1, 4, 8)",3.8501656685214236
"(1, 4, 7)",3.7721787134173326
"(5, 6, 9)",3.753787807778895
"(0, 2, 5)",3.5952473755525944
"(0, 5, 9)",3.3809537239354
"(0, 5, 8)",3.1803437619190245
"(0, 4, 5)",2.9448964694465825
"(1, 5, 8)",2.9119701511948453
"(6, 9)",2.8633572233539906
"(1, 5, 7)",2.8339831960907538
"(1, 5)",2.7643251424880497
"(1, 6, 9)",2.280011328129504
"(0, 1)",1.892646070106673
"(0, 1, 5)",1.630635891824094
"(1, 8)",1.6029001581437579
"(1, 7)",1.4852008410485626
"(0, 5)",0.2431284945103011
"(1,)",0.0
