Combi,k_eff
"(1,)",26.221117338682205
"(1, 4)",22.399805912810073
"(1, 8)",22.251550894282822
"(1, 7, 10)",21.95453811654167
"(1, 4, 8)",21.027198758501193
"(7, 10)",19.8518832995813
"(4, 7, 10)",19.40699716596025
"(7, 8, 10)",19.308160486942082
"(4,)",18.57849448693794
"(4, 8)",18.43023946841069
"(1, 4, 10)",18.33990651678815
"(8,)",18.28198444988344
"(1, 8, 10)",18.241069837769984
"(1, 10)",18.22061253171326
"(1, 4, 7)",18.164410452855396
"(1, 7, 8)",18.06557377383723
"(1, 7)",17.957368435814125
"(1, 4, 9)",16.888357885152157
"(1, 8, 9)",16.78952120613399
"(1, 9)",16.04328958425927
"(4, 8, 10)",15.693528887188563
"(4, 7, 8)",15.518032823255808
"(7, 9, 10)",15.169319613593048
"(0, 1, 4)",15.084259727941827
"(0, 1, 8)",14.985423048923659
"(1, 2, 4)",14.93320394187338
"(1, 3, 4)",14.93320394187338
"(1, 4, 5)",14.93320394187338
"(1, 4, 6)",14.93320394187338
"(1, 2, 8)",14.834367262855213
"(1, 5, 8)",14.834367262855213
"(4, 10)",14.399301105841129
"(8, 10)",14.251046087313878
"(4, 8, 9)",14.24198025555257
"(4, 7)",14.136057009941993
"(1, 9, 10)",14.102228964420949
"(7, 8)",13.987801991414742
"(1, 7, 9)",13.926732900488192
"(0, 7, 10)",13.365221456382715
"(0, 1)",13.33714234844377
"(2, 7, 10)",13.214165670314271
"(5, 7, 10)",13.214165670314271
"(1, 2)",13.110558669341103
"(1, 3)",13.110558669341103
"(1, 5)",13.110558669341103
"(1, 6)",13.110558669341103
"(0, 4, 8)",12.437882098342238
"(0, 1, 10)",12.298130807210617
"(2, 4, 8)",12.286826312273792
"(4, 5, 8)",12.286826312273792
"(4, 9)",12.221978158387138
"(1, 2, 10)",12.147075021142172
"(1, 3, 10)",12.147075021142172
"(1, 5, 10)",12.147075021142172
"(1, 6, 10)",12.147075021142172
"(0, 1, 7)",12.12263474327786
"(8, 9)",12.073723139859887
"(1, 2, 7)",11.971578957209415
"(1, 5, 7)",11.971578957209415
"(4, 9, 10)",11.55468801383953
"(8, 9, 10)",11.45585133482136
"(4, 7, 9)",11.379191949906772
"(7, 8, 9)",11.280355270888604
"(0, 1, 9)",10.846582175574623
"(1, 2, 9)",10.695526389506178
"(1, 3, 9)",10.695526389506178
"(1, 5, 9)",10.695526389506178
"(1, 6, 9)",10.695526389506178
"(10,)",10.220107724744315
"(0, 4, 10)",9.750589856629196
"(7,)",9.693619532946045
"(0, 8, 10)",9.65175317761103
"(1, 3, 8)",9.644019508952328
"(2, 4, 10)",9.599534070560752
"(3, 4, 10)",9.599534070560752
"(4, 5, 10)",9.599534070560752
"(4, 6, 10)",9.599534070560752
"(0, 4, 7)",9.575093792696439
"(0, 4)",9.515830922571638
"(2, 8, 10)",9.500697391542584
"(5, 8, 10)",9.500697391542584
"(0, 7, 8)",9.476257113678273
"(2, 4, 7)",9.424038006627995
"(4, 5, 7)",9.424038006627995
"(1, 6, 8)",9.420982759766996
"(0, 8)",9.367575904044386
"(1, 3, 7)",9.342962286479187
"(2, 7, 8)",9.325201327609827
"(5, 7, 8)",9.325201327609827
"(2, 4)",9.28924724346897
"(3, 4)",9.28924724346897
"(4, 5)",9.28924724346897
"(4, 6)",9.28924724346897
"(2, 8)",9.14099222494172
"(5, 8)",9.14099222494172
"(1, 6, 7)",8.966935556196743
"(0, 1, 2)",8.891428232295846
"(0, 1, 3)",8.891428232295846
"(0, 1, 5)",8.891428232295846
"(0, 1, 6)",8.891428232295846
"(1, 2, 3)",8.7403724462274
"(1, 2, 5)",8.7403724462274
"(1, 2, 6)",8.7403724462274
"(1, 3, 5)",8.7403724462274
"(1, 3, 6)",8.7403724462274
"(1, 5, 6)",8.7403724462274
"(0, 4, 9)",8.299041224993202
"(0, 8, 9)",8.200204545975035
"(2, 4, 9)",8.147985438924758
"(3, 4, 9)",8.147985438924758
"(4, 5, 9)",8.147985438924758
"(4, 6, 9)",8.147985438924758
"(2, 8, 9)",8.04914875990659
"(5, 8, 9)",8.04914875990659
"(9, 10)",8.042784777290324
"(7, 9)",7.779540681391189
"(3, 4, 8)",7.096478558370907
"(4, 6, 8)",6.873441809185576
"(3, 4, 7)",6.7954213358977675
"(4, 6, 7)",6.419394605615323
"(0, 2, 4)",6.343887281714425
"(0, 3, 4)",6.343887281714425
"(0, 4, 5)",6.343887281714425
"(0, 4, 6)",6.343887281714425
"(0, 2, 8)",6.245050602696257
"(0, 5, 8)",6.245050602696257
"(2, 3, 4)",6.19283149564598
"(2, 4, 5)",6.19283149564598
"(2, 4, 6)",6.19283149564598
"(3, 4, 5)",6.19283149564598
"(3, 4, 6)",6.19283149564598
"(4, 5, 6)",6.19283149564598
"(2, 5, 8)",6.093994816627813
"(9,)",5.865461829836333
"(0, 9, 10)",5.512912304261993
"(3, 7, 8)",5.412786998686199
"(2, 9, 10)",5.361856518193549
"(3, 9, 10)",5.361856518193549
"(5, 9, 10)",5.361856518193549
"(6, 9, 10)",5.361856518193549
"(0, 7, 9)",5.337416240329237
"(0, 10)",5.336637541474825
"(2, 7, 9)",5.186360454260792
"(5, 7, 9)",5.186360454260792
"(6, 7, 8)",5.113030609768424
"(2, 10)",5.110053862372157
"(3, 10)",5.110053862372157
"(5, 10)",5.110053862372157
"(6, 10)",5.110053862372157
"(0, 7)",5.0733934455756895
"(2, 7)",4.846809766473022
"(5, 7)",4.846809766473022
"(3, 7, 10)",4.317038207955605
"(3, 8, 10)",4.310349637639698
"(6, 8, 10)",4.087312888454367
"(6, 7, 10)",3.953304237280239
"(0, 2, 10)",3.5577583609832164
"(0, 3, 10)",3.5577583609832164
"(0, 5, 10)",3.5577583609832164
"(0, 6, 10)",3.5577583609832164
"(2, 3, 10)",3.4067025749147715
"(2, 5, 10)",3.4067025749147715
"(2, 6, 10)",3.4067025749147715
"(3, 5, 10)",3.4067025749147715
"(3, 6, 10)",3.4067025749147715
"(5, 6, 10)",3.4067025749147715
"(0, 2, 7)",3.3822622970504597
"(0, 5, 7)",3.3822622970504597
"(2, 5, 7)",3.2312065109820147
"(0, 9)",3.1593145940208336
"(2, 9)",2.9327309149181664
"(3, 9)",2.9327309149181664
"(5, 9)",2.9327309149181664
"(6, 9)",2.9327309149181664
"(3, 8, 9)",2.858801006003704
"(6, 8, 9)",2.6357642568183732
"(3, 7, 9)",2.557743783530564
"(6, 7, 9)",2.1817170532481196
"(0, 2, 9)",2.1062097293472224
"(0, 3, 9)",2.1062097293472224
"(0, 5, 9)",2.1062097293472224
"(0, 6, 9)",2.1062097293472224
"(2, 3, 9)",1.9551539432787775
"(2, 5, 9)",1.9551539432787775
"(2, 6, 9)",1.9551539432787775
"(3, 5, 9)",1.9551539432787775
"(3, 6, 9)",1.9551539432787775
"(5, 6, 9)",1.9551539432787775
"(3, 8)",1.3535251829063069
"(0, 3, 8)",1.0547028487933714
"(6, 8)",1.0188864619964362
"(2, 3, 8)",0.9036470627249266
"(3, 5, 8)",0.9036470627249266
"(3, 7)",0.9028995199844567
"(0, 6, 8)",0.8316660996080405
"(3, 6, 8)",0.7901412306874366
"(0, 3, 7)",0.7536456263202312
"(2, 6, 8)",0.6806103135395958
"(5, 6, 8)",0.6806103135395958
"(2, 3, 7)",0.6025898402517864
"(3, 5, 7)",0.6025898402517864
"(0,)",0.4531673582053344
"(3, 6, 7)",0.4135206332242477
"(0, 6, 7)",0.37761889603778703
"(6, 7)",0.33871848475479605
"(0, 2)",0.2265836791026672
"(0, 3)",0.2265836791026672
"(0, 5)",0.2265836791026672
"(0, 6)",0.2265836791026672
"(2, 6, 7)",0.22656310996934226
"(5, 6, 7)",0.22656310996934226
"(0, 2, 3)",0.15105578606844478
"(0, 2, 5)",0.15105578606844478
"(0, 2, 6)",0.15105578606844478
"(0, 3, 5)",0.15105578606844478
"(0, 3, 6)",0.15105578606844478
"(0, 5, 6)",0.15105578606844478
"(2,)",0.0
"(3,)",0.0
"(5,)",0.0
"(6,)",0.0
"(2, 3)",0.0
"(2, 5)",0.0
"(2, 6)",0.0
"(3, 5)",0.0
"(3, 6)",0.0
"(5, 6)",0.0
"(2, 3, 5)",0.0
"(2, 3, 6)",0.0
"(2, 5, 6)",0.0
"(3, 5, 6)",0.0
