Combi,k_eff
"(9,)",32.00428321445136
"(7, 9, 10)",30.857779285889556
"(7, 10)",30.331333669803964
"(5, 9)",27.80735053869512
"(2, 7, 10)",25.601894060821326
"(7, 8, 10)",24.749365266534564
"(9, 10)",24.686968261194977
"(5, 9, 10)",24.32811812844294
"(2, 9)",24.120455376849016
"(2, 5, 9)",23.9504428722123
"(6, 7, 10)",23.737752479605128
"(5,)",23.61041786293887
"(5, 8, 9)",23.097914077925537
"(8, 9)",22.841662185418873
"(0, 7, 10)",22.638941998871232
"(7, 9)",22.530226921039713
"(3, 7, 10)",22.50793414075077
"(2, 9, 10)",21.87018802054554
"(1, 7, 10)",21.85417808093424
"(4, 7, 10)",21.391190077568233
"(8, 9, 10)",21.01765922625878
"(0, 5, 9)",20.98749081026221
"(3, 5, 9)",20.856482952141747
"(2, 8, 9)",20.63998397002814
"(5, 10)",20.490035585438733
"(2, 7, 9)",20.43236046044203
"(1, 5, 9)",20.202726892325217
"(2, 5)",19.92352270109277
"(0, 9)",19.67602728392388
"(7, 8, 9)",19.579831666155265
"(3, 9)",19.479515496743183
"(2, 5, 10)",19.07223290337471
"(0, 9, 10)",18.90723595859545
"(3, 9, 10)",18.776228100474984
"(5, 8)",18.644729509662625
"(0, 2, 9)",18.529560702364808
"(1, 9)",18.498881407018388
"(2, 3, 9)",18.398552844244342
"(5, 8, 10)",18.21970410908795
"(1, 9, 10)",18.122472040658455
"(2, 5, 8)",17.842028852857307
"(1, 2, 9)",17.744796784427812
"(0, 8, 9)",17.677031908078046
"(3, 8, 9)",17.54602404995758
"(0, 7, 9)",17.469408398491936
"(10,)",17.369653307938595
"(3, 7, 9)",17.338400540371474
"(5, 6, 10)",17.208091322158513
"(5, 6)",17.127310329268475
"(1, 8, 9)",16.89226799014105
"(2, 5, 6)",16.830416065927874
"(2, 10)",16.803140423592634
"(1, 7, 9)",16.684644480554944
"(2,)",16.236627539246673
"(0, 5, 10)",16.109280841424617
"(3, 5, 10)",15.978272983304155
"(2, 8, 10)",15.761774001190549
"(0, 2, 5)",15.731605585193979
"(2, 3, 5)",15.600597727073513
"(8, 10)",15.524347232162489
"(0, 5)",15.479094608167632
"(0, 3, 9)",15.435600782294252
"(1, 5, 10)",15.324516923487625
"(3, 5)",15.282582820986935
"(2, 8)",14.957834347816528
"(1, 2, 5)",14.946841667256983
"(0, 5, 8)",14.879076790907213
"(4, 5, 10)",14.861528920121618
"(0, 1, 9)",14.781844722477722
"(2, 6, 10)",14.750161214261112
"(3, 5, 8)",14.748068932786751
"(1, 3, 9)",14.650836864357258
"(2, 7)",14.646399083437366
"(2, 4, 5)",14.483853663890976
"(2, 7, 8)",14.323946441087038
"(1, 5)",14.301948731262142
"(1, 5, 8)",14.094312872970221
"(6, 10)",14.006928051768336
"(3, 5, 6)",13.736456145857316
"(8,)",13.679041156386383
"(0, 2, 10)",13.65135073352722
"(4, 5, 8)",13.631324869604214
"(4, 5)",13.607466726213131
"(2, 3, 10)",13.520342875406755
"(2, 6)",13.440415167422374
"(7, 8)",13.367605892007221
"(2, 6, 7)",13.312333654157602
"(5, 6, 9)",13.240899444692307
"(1, 5, 6)",13.082700086040786
"(7,)",13.05617062762806
"(1, 2, 10)",12.866586815590225
"(0, 8, 10)",12.798821939240456
"(5, 7, 9)",12.719649882479917
"(3, 8, 10)",12.667814081119992
"(0, 3, 5)",12.637645665123422
"(4, 5, 6)",12.619712082674779
"(0, 2, 8)",12.421146683009816
"(2, 4, 10)",12.403598812224217
"(0, 10)",12.358712330667494
"(2, 3, 8)",12.29013882488935
