Combi,k_eff
"(1, 7)",31.329533932019363
"(1, 7, 10)",30.61425134642146
"(10,)",29.312744830175273
"(1, 7, 8)",24.18132460380596
"(1, 10)",24.017125969823145
"(0, 1, 7)",23.655072668924703
"(1, 3, 7)",23.391366612108307
"(1, 5, 7)",22.447426366397867
"(1, 2, 7)",20.843336403029706
"(1, 7, 9)",20.843336403029706
"(8, 10)",19.663354716252023
"(1, 8, 10)",19.349405513991684
"(0, 10)",18.87397681393013
"(0, 1, 10)",18.823153579110425
"(1,)",18.721507109471016
"(1, 3, 10)",18.55944752229403
"(3, 10)",18.478417728705537
"(1, 5, 10)",17.615507276583592
"(1, 6, 10)",17.34975679927321
"(5, 10)",17.06250736013988
"(4, 10)",16.699440609799538
"(6, 10)",16.66388164417431
"(0, 8, 10)",15.92063941006301
"(7, 10)",15.782219674818895
"(3, 8, 10)",15.656933353246615
"(5, 8, 10)",14.712993107536176
"(4, 8, 10)",14.470948607309282
"(6, 8, 10)",14.447242630225796
"(1, 8)",14.367735855899895
"(0, 5, 10)",14.186741172654916
"(0, 4, 10)",13.944696672428021
"(3, 5, 10)",13.92303511583852
"(0, 6, 10)",13.920990695344535
"(7, 8, 10)",13.859467983988853
"(3, 4, 10)",13.680990615611625
"(3, 6, 10)",13.65728463852814
"(0, 1)",13.578357953578003
"(0, 7, 10)",13.333216049107593
"(1, 3)",13.182798868353409
"(3, 7, 10)",13.069509992291197
"(4, 5, 10)",12.737050369901187
"(4, 6, 10)",12.471299892590807
"(0, 1, 8)",12.390226836494925
"(1, 3, 8)",12.126520779678529
"(5, 7, 10)",12.125569746580759
"(4, 7, 10)",11.883525246353864
"(1, 4, 10)",11.781092776954212
"(1, 5)",11.76688849978775
"(1, 6)",11.368262783822182
"(1, 5, 8)",11.18258053396809
"(1, 6, 8)",10.91683005665771
"(5, 6, 10)",10.823494973659042
"(0, 1, 5)",10.65632859908683
"(0, 3, 10)",10.40798267411794
"(1, 3, 5)",10.392622542270434
"(0, 1, 6)",10.39057812177645
"(1, 3, 6)",10.126872064960054
"(6, 7, 10)",10.095823388372317
"(8,)",10.013964602328773
"(1, 2, 8)",9.578490570599929
"(1, 8, 9)",9.578490570599929
"(1, 2)",9.360753554735508
"(1, 9)",9.360753554735508
"(0, 8)",9.224586700006881
"(0, 1, 2)",9.052238635718668
"(0, 1, 9)",9.052238635718668
"(3, 8)",8.829027614782287
"(1, 2, 3)",8.788532578902272
"(1, 3, 9)",8.788532578902272
"(0,)",8.435208797684991
"(1, 2, 5)",7.844592333191834
"(1, 5, 9)",7.844592333191834
"(0, 5, 8)",7.753814430039416
"(3,)",7.644090627235801
"(1, 2, 6)",7.578841855881453
"(1, 6, 9)",7.578841855881453
"(0, 4, 8)",7.511769929812521
"(3, 5, 8)",7.49010837322302
"(0, 6, 8)",7.488063952729036
"(5, 8)",7.41311724621663
"(1, 5, 6)",7.293082400090956
"(3, 4, 8)",7.248063872996125
"(3, 6, 8)",7.2243578959126395
"(1, 2, 10)",7.136091905385421
"(1, 6, 7)",7.090306678253928
"(4, 8)",7.050050495876288
"(6, 8)",7.0144915302510595
"(0, 7, 8)",6.900289306492093
"(0, 1, 3)",6.877570100549856
"(3, 7, 8)",6.636583249675697
"(0, 5)",6.623739343894739
"(1, 9, 10)",6.447045751552809
"(4, 5, 8)",6.304123627285687
"(0, 4)",6.260672593554397
"(1, 2, 9)",6.2405023698236715
"(3, 5)",6.228180258670144
"(0, 6)",6.225113627929169
"(0, 2, 8)",6.1497244666712545
"(0, 8, 9)",6.1497244666712545
"(7, 8)",6.132829560895646
"(4, 6, 8)",6.038373149975307
"(2, 3, 8)",5.886018409854858
