"(6, 8)",2.0
"(0, 2)",0.0022468273315339182
"(6, 9)",0.3092118146307429
"(1, 6)",0.2038078265394447
"(5, 6)",0.33042739250167585
"(1, 10)",0.3848213510243858
"(4, 9)",0.22412426726382356
