Combi,k_eff
"(6, 8)",37.15017932326445
"(3, 6, 8)",30.26515680197062
"(6, 7, 8)",29.84110203223458
"(0, 6, 8)",28.90826072656862
"(4, 6, 8)",27.917650874714194
"(6,)",24.997234246695616
"(6, 8, 10)",24.801693427134918
"(2, 6, 8)",24.72856689973863
"(1,)",24.676680040171917
"(3, 6)",20.80350197669579
"(1, 3)",20.643224873433944
"(6, 7)",20.167419822091734
"(1, 7)",20.007142718829883
"(1, 9)",19.20601082791771
"(3, 6, 7)",18.981536450293145
"(1, 3, 7)",18.87468504811858
"(0, 6)",18.76815786359279
"(0, 1)",18.607880760330943
"(1, 8)",18.472678960744922
"(1, 3, 9)",18.340597120843796
"(0, 3, 6)",18.04869514462718
"(0, 1, 3)",17.941843742452615
"(1, 7, 9)",17.916542351107754
"(1, 3, 8)",17.851709209395267
"(0, 6, 7)",17.624640374891143
"(0, 1, 7)",17.517788972716577
"(1, 7, 8)",17.42765443965923
"(4, 6)",17.282243085811153
"(1, 4)",17.121965982549305
"(3, 4, 6)",17.05808529277276
"(0, 1, 9)",16.983701045441794
"(1, 3, 4)",16.951233890598193
"(1, 8, 9)",16.893566512384446
"(4, 6, 7)",16.634030523036717
"(3,)",16.60976970669597
"(1, 4, 7)",16.52717912086215
"(0, 1, 8)",16.49481313399327
"(1, 3, 5)",16.47364769994035
"(1, 5)",16.405586696562544
"(1, 5, 7)",16.04959293020431
"(3, 7)",15.973687552091912
"(0, 4, 6)",15.701189217370757
"(0, 1, 4)",15.594337815196191
"(1, 5, 9)",15.515505002929526
"(1, 4, 8)",15.504203282138842
"(7,)",15.337605397487852
"(3, 7, 9)",15.227572239949108
"(3, 9)",15.172555661179738
"(0, 1, 5)",15.116751624538349
"(1, 5, 8)",15.026617091481
"(0, 3, 7)",14.828818861557927
"(3, 7, 8)",14.738684328500582
"(0, 3)",14.574425593592968
"(7, 9)",14.536473506575678
"(3, 8)",14.43922379400695
"(0, 3, 9)",14.294730934283145
"(3, 8, 9)",14.2045964012258
"(1, 4, 5)",14.126141772683923
"(3, 6, 10)",13.94212784519348
"(0, 7)",13.938343438988909
"(0, 7, 9)",13.870676164547106
"(2, 3, 6)",13.869001317797194
"(3, 4, 7)",13.838209009703505
