"(3, 7)",3.0
"(0, 2)",0.2976028532689325
"(3, 4)",0.16965638723522405
"(2, 3)",0.06351026266059967
"(5, 7)",0.12396770758582823
"(8, 10)",0.03021978537262773
"(6, 8)",0.2796483545018979
