Combi,k_eff
"(4, 5)",37.30943359539611
"(4,)",33.48114711602494
"(0, 4, 5)",32.93439554046631
"(2, 4, 5)",32.170341209711026
"(4, 5, 9)",31.98574357451807
"(0, 4)",28.890308003093523
"(4, 5, 10)",27.923886080363715
"(4, 5, 8)",27.78864327666613
"(2, 4)",27.74422650696059
"(4, 9)",27.46733005417116
"(4, 5, 6)",26.710161304772065
"(0, 4, 9)",26.411376332834806
"(2, 4, 9)",25.64732200207952
"(1, 4, 5)",24.96805820331499
"(4, 5, 7)",24.834572577078944
"(0,)",24.299468890162103
"(0, 9)",22.87649094123974
"(0, 4, 10)",22.349518838680453
"(0, 4, 8)",22.214276034982863
"(2,)",22.007305897896238
"(2, 9)",21.730409445106808
"(2, 4, 10)",21.585464507925163
"(9,)",21.45351299231738
"(2, 4, 8)",21.450221704227573
"(4, 10)",21.374543812939628
"(4, 8)",21.171679607393244
"(0, 4, 6)",21.135794063088802
"(2, 4, 6)",20.371739732333513
"(4, 6, 9)",20.18714209714056
"(4, 6)",19.55395664955215
"(0, 1, 4)",19.393690961631727
"(0, 4, 7)",19.260205335395682
"(0, 3, 9)",18.661338009212585
"(1, 2, 4)",18.629636630876437
"(2, 4, 7)",18.496151004640392
"(1, 4, 9)",18.445038995683483
"(4, 7, 9)",18.311553369447438
"(2, 3, 9)",17.8972836784573
"(0, 3)",17.265250517660192
"(4, 8, 10)",17.203766574880266
"(0, 6, 9)",17.126582688519612
"(1, 4)",16.94080199736654
"(0, 10)",16.783704700008208
"(4, 7)",16.74057355801247
"(0, 8)",16.580840494461825
"(0, 5, 9)",16.565832428836217
"(2, 6, 9)",16.362528357764326
"(2, 3)",16.119169021527263
"(4, 6, 8)",15.990041799288615
"(3, 9)",15.842272568737831
"(2, 5, 9)",15.801778098080927
"(2, 10)",15.637623203875275
"(2, 8)",15.434758998328892
"(0, 1, 9)",15.384479587062538
"(0, 7, 9)",15.250993960826493
"(4, 9, 10)",15.002926762276438
"(0, 6)",14.96311753662073
"(1, 2, 9)",14.62042525630725
