Combi,k_eff
"(1, 4)",18.699515466873883
"(1, 3, 4)",18.25635658650569
"(3,)",17.427751819306234
"(1, 3)",16.577124447062552
"(1,)",15.726497074818871
"(1, 4, 7)",14.698302005036826
"(1, 4, 10)",14.659838088539129
"(1, 4, 5)",14.344903412555391
"(1, 2, 4)",14.145842555593163
"(1, 3, 9)",14.028107382492337
"(1, 3, 7)",13.302612323008251
"(1, 3, 10)",13.264148406510554
"(3, 9)",13.17891253632907
"(0, 3)",12.967123334214012
"(1, 3, 5)",12.949213730526816
"(1, 2, 3)",12.750152873564588
"(1, 4, 6)",12.447105980070276
"(1, 9)",12.32828516408539
"(3, 7)",12.090669947102942
"(3, 10)",12.032974072356396
"(1, 3, 8)",11.888997304839757
"(0, 3, 9)",11.621439973926641
"(3, 5)",11.56057205838079
"(2, 3)",11.261980772937447
"(1, 7)",11.24004257485926
"(1, 10)",11.182346700112713
"(1, 3, 6)",11.051416298041701
"(3, 7, 9)",11.037137715852595
"(3, 9, 10)",10.998673799354899
"(0, 3, 7)",10.895944914442556
"(0, 3, 10)",10.857480997944858
"(1, 5)",10.70994468613711
"(3, 5, 9)",10.683739123371161
"(0, 3, 5)",10.54254632196112
"(2, 3, 9)",10.484678266408933
"(1, 7, 9)",10.470052801023474
"(1, 9, 10)",10.431588884525778
"(1, 2)",10.411353400693766
"(0, 2, 3)",10.343485464998892
"(3, 7, 10)",10.273178739870811
"(3, 4)",10.229512116799452
"(1, 5, 9)",10.116654208542041
"(3, 8)",9.9702474198502
"(3, 5, 7)",9.958244063887076
"(3, 5, 10)",9.919780147389378
"(1, 2, 9)",9.917593351579812
"(2, 3, 7)",9.759183206924845
"(2, 3, 10)",9.72071929042715
"(1, 7, 10)",9.706093825041691
"(0, 3, 4)",9.65517302757356
"(3, 8, 9)",9.623522697684102
"(0, 3, 8)",9.482329896274061
"(2, 3, 5)",9.405784614443412
"(1, 5, 7)",9.391159149057955
"(1, 5, 10)",9.352695232560258
"(1, 2, 7)",9.192098292095725
"(1, 2, 10)",9.15363437559803
"(1, 8)",9.119620047606519
"(3, 4, 7)",9.070870769499514
"(1, 8, 9)",9.056437782854982
"(3, 4, 10)",9.032406853001818
"(9,)",8.930073253351907
"(3, 7, 8)",8.898027638200015
"(3, 8, 10)",8.859563721702319
"(1, 2, 5)",8.838699699614292
"(3, 6, 9)",8.785941690886046
"(0, 9)",8.718284051236846
"(3, 4, 5)",8.717472177018081
"(3, 6)",8.713875909653117
"(3, 5, 8)",8.544629045718581
"(2, 3, 4)",8.518411320055852
"(0,)",8.506494849121788
"(2, 3, 8)",8.345568188756353
"(1, 7, 8)",8.330942723370896
"(1, 8, 10)",8.292478806873198
"(1, 6, 9)",8.218856776056926
"(0, 7, 9)",8.06338539245778
"(3, 6, 7)",8.060446631401959
"(0, 9, 10)",8.024921475960085
"(3, 6, 10)",8.021982714904263
"(1, 5, 8)",7.977544130889461
"(1, 6)",7.863248537409436
"(7, 9)",7.841830664125777
"(9, 10)",7.784134789379232
"(1, 2, 8)",7.7784832739272325
"(0, 5, 9)",7.709986799976347
"(3, 5, 6)",7.707048038920526
"(0, 7)",7.630041462010718
"(0, 10)",7.572345587264173
"(0, 2, 9)",7.510925943014118
"(2, 3, 6)",7.507987181958297
"(1, 6, 7)",7.4933617165728394
"(1, 6, 10)",7.454897800075143
"(7, 9, 10)",7.440619217886037
"(5, 9)",7.311732775403627
"(0, 7, 10)",7.299426416475997
"(1, 5, 6)",7.139963124091405
"(5, 7, 9)",7.1256845419023005
"(0, 5)",7.099943573288567
"(5, 9, 10)",7.087220625404603
"(2, 9)",7.013141489960283
"(0, 5, 7)",6.984491740492261
"(0, 5, 10)",6.946027823994564
"(1, 2, 6)",6.940902267129177
"(2, 7, 9)",6.926623684940071
"(2, 9, 10)",6.8881597684423745
"(3, 4, 6)",6.819674744532966
"(0, 2)",6.801352287845224
"(0, 2, 7)",6.785430883530031
"(7,)",6.753588074899648
"(0, 2, 10)",6.746966967032335
"(7, 10)",6.695892200153103
"(0, 8, 9)",6.649770374289287
"(3, 6, 8)",6.646831613233466
"(10,)",6.6381963254065575
"(3, 4, 9)",6.588261881658182
"(2, 5, 9)",6.573225092458637
"(0, 2, 5)",6.432032291048598
"(5, 7, 10)",6.361725565920517
"(1, 4, 9)",6.334991009411997
"(5, 7)",6.223490186177497
"(5, 10)",6.165794311430952
"(2, 7, 10)",6.162664708958288
"(0, 4, 7)",6.0971184461047
"(1, 6, 8)",6.079746698404346
"(7, 8, 9)",6.06546811621524
"(0, 4, 10)",6.058654529607004
"(8, 9, 10)",6.027004199717544
"(0, 1, 3)",6.016312207416004
"(0, 3, 6)",5.989954833798659
"(2, 7)",5.924898900734154
"(0, 7, 8)",5.9242753148052
"(0, 8, 10)",5.885811398307504
"(2, 10)",5.8672030259876085
"(2, 5, 7)",5.847730032974551
"(3, 4, 8)",5.8357874888988714
"(2, 5, 10)",5.809266116476854
"(0, 4)",5.768883631707228
"(0, 4, 5)",5.743719853623267
"(8, 9)",5.721408136873037
"(5, 8, 9)",5.712069523733806
"(5,)",5.693392297455347
"(0, 5, 8)",5.570876722323767
"(0, 2, 4)",5.544658996661038
"(1, 4, 8)",5.537185852203611
"(2, 8, 9)",5.513008666771578
"(0, 8)",5.509618934757977
"(4, 7, 10)",5.474352271532958
"(2, 5)",5.394801012012003
"(0, 2, 8)",5.371815865361538
"(7, 8, 10)",5.301509140233457
"(6, 7, 9)",5.227887109417185
"(6, 9, 10)",5.189423192919488
"(4, 5, 7)",5.15941759554922
"(4, 5, 10)",5.1209536790515235
"(2,)",5.0962097265686594
"(5, 7, 8)",4.9865744642497205
"(2, 4, 7)",4.9603567385869916
"(5, 8, 10)",4.948110547752023
"(2, 4, 10)",4.921892822089294
"(4, 7)",4.892430244596158
"(5, 6, 9)",4.874488516935751
"(4, 10)",4.834734369849612
"(2, 7, 8)",4.787513607287491
"(2, 8, 10)",4.7490496907897946
"(2, 6, 9)",4.675427659973522
"(7, 8)",4.633165547646907
"(2, 4, 5)",4.6069581461055575
"(8, 10)",4.575469672900362
"(6, 9)",4.465036626675953
"(6, 7, 10)",4.4639281334354015
"(2, 5, 8)",4.434115014806057
"(4, 5)",4.362332355874007
"(5, 6, 7)",4.148993457451665
"(5, 6, 10)",4.1105295409539675
"(5, 8)",4.103067658924757
"(2, 4)",4.063741070430663
"(2, 6, 7)",3.9499326004894355
"(2, 6, 10)",3.911468683991739
"(6, 8, 9)",3.814272091248691
"(2, 8)",3.804476373481413
"(0, 4, 9)",3.614509558263368
"(2, 5, 6)",3.596534008008002
"(6, 7)",3.376794037449824
"(6, 10)",3.3190981627032787
"(4, 6, 7)",3.2616201630641046
"(4, 6, 10)",3.223156246566408
"(0, 1, 9)",3.1837526854312284
"(0, 6, 9)",3.1573953118138824
"(6, 7, 8)",3.0887770317646046
"(6, 8, 10)",3.050313115266908
"(4,)",3.0312724142926672
"(4, 7, 9)",3.0302073001893213
"(4, 9, 10)",2.9917433836916247
"(4, 5, 6)",2.908221570582671
"(0, 4, 8)",2.862035165504057
"(5, 6)",2.8466961487276734
"(0, 1, 6)",2.8110187296422637
"(5, 6, 8)",2.735378439283171
"(2, 4, 6)",2.709160713620442
"(4, 5, 9)",2.6768087077078877
"(2, 6)",2.5481048632843297
"(2, 6, 8)",2.536317582320942
"(8,)",2.5127430203941667
"(2, 4, 9)",2.4777478507456587
"(0, 1, 7)",2.458257625947142
"(0, 6, 7)",2.431900252329796
"(0, 1, 10)",2.4197937094494453
"(0, 6, 10)",2.3934363358320994
"(4, 8, 9)",2.3080240317020544
"(4, 7, 8)",2.27773290743001
"(4, 8, 10)",2.239268990932313
"(0, 1, 5)",2.1048590334657087
"(0, 5, 6)",2.0785016598483623
"(4, 5, 8)",1.924334314948576
"(0, 1, 2)",1.9057981765034797
"(0, 2, 6)",1.8794408028861334
"(2, 4, 8)",1.7252734579863471
"(0, 1, 4)",1.6837223827551138
"(4, 6)",1.5156362071463336
"(6, 8)",1.2563715101970834
"(0, 4, 6)",1.1911283654608025
"(4, 9)",1.1673144729235547
"(0, 1, 8)",1.0446426077786486
"(0, 6, 8)",1.0182852341613025
"(4, 6, 9)",0.779011275222772
"(0, 1)",0.30764239530837834
"(0, 6)",0.2700612890205617
"(4, 8)",0.039122613231126396
"(4, 6, 8)",0.026536882463460653
"(6,)",0.0
