Combi,k_eff
"(3,)",18.444387297430126
"(3, 9)",18.417322353738594
"(9,)",18.390257410047063
"(3, 9, 10)",18.237166685596456
"(3, 10)",18.160621323371153
"(9, 10)",18.13355637967962
"(10,)",17.87685534931218
"(8, 9, 10)",17.68685548916336
"(8, 9)",17.591855559088955
"(8, 10)",17.33515452872151
"(8,)",16.793453708130844
"(1, 3, 9)",16.626430461870015
"(1, 3, 10)",16.455296441625055
"(1, 9, 10)",16.4372531458307
"(1, 8, 9)",16.076119265436922
"(1, 8, 10)",15.904985245191959
"(3, 5, 9)",15.895090869451101
"(3, 4, 9)",15.814782883773391
"(1, 3)",15.744516987781493
"(3, 5, 10)",15.72395684920614
"(1, 9)",15.717452044089962
"(5, 9, 10)",15.705913553411786
"(3, 4, 10)",15.64364886352843
"(4, 9, 10)",15.625605567734077
"(0, 3, 9)",15.476087035951723
"(1, 10)",15.46075101372252
"(0, 3, 10)",15.304953015706761
"(0, 9, 10)",15.286909719912408
"(0, 8, 9)",14.92577583951863
"(1, 8)",14.919050193131852
"(0, 8, 10)",14.754641819273669
"(3, 5)",14.647507599153123
"(5, 9)",14.620442655461591
"(3, 6, 9)",14.5381129094031
"(3, 4)",14.527045620636558
"(4, 9)",14.499980676945027
"(3, 6, 10)",14.36697888915814
"(5, 10)",14.36374162509415
"(6, 9, 10)",14.348935593363784
"(4, 10)",14.243279646577585
"(3, 7, 9)",14.168129595414719
"(1, 3, 5)",14.1132206254797
"(1, 5, 9)",14.095177329685345
"(0, 3)",14.019001848904056
"(3, 7, 10)",13.996995575169759
"(0, 9)",13.991936905212524
"(6, 8, 9)",13.987801712970006
"(7, 9, 10)",13.978952279375402
"(1, 5, 10)",13.924043309440385
"(6, 8, 10)",13.816667692725044
"(0, 10)",13.735235874845083
"(0, 1, 3)",13.694216791980324
"(0, 1, 9)",13.676173496185967
"(7, 8, 9)",13.617818398981624
"(0, 1, 10)",13.505039475941008
"(7, 8, 10)",13.446684378736663
"(3, 4, 5)",13.301573047383076
"(4, 5, 9)",13.283529751588723
"(0, 8)",13.193535054254415
"(0, 1, 8)",13.143905595547228
"(4, 5, 10)",13.112395731343764
"(1,)",13.04464667813286
"(0, 3, 5)",12.962877199561408
"(0, 5, 9)",12.944833903767055
"(0, 3, 4)",12.882569213883698
"(0, 4, 9)",12.864525918089345
"(0, 5, 10)",12.773699883522095
"(1, 3, 6)",12.7562426654317
"(1, 6, 9)",12.738199369637345
"(0, 4, 10)",12.693391897844386
"(3, 6)",12.61204065908112
"(6, 9)",12.58497571538959
"(1, 6, 10)",12.567065349392383
"(1, 3, 7)",12.386259351443318
"(1, 7, 9)",12.368216055648963
"(6, 10)",12.328274685022148
"(2, 3, 9)",12.278214902492396
"(1, 6, 8)",12.205931468998605
"(1, 7, 10)",12.197082035404001
"(2, 3, 10)",12.107080882247434
"(2, 9, 10)",12.089037586453081
"(3, 7)",12.057065688098549
"(7, 9)",12.030000744407017
"(1, 5)",11.947637289504488
"(3, 4, 6)",11.944595087335076
"(4, 6, 9)",11.92655179154072
"(1, 7, 8)",11.835948155010223
"(6, 8)",11.78657386443148
"(7, 10)",11.773299714039576
"(4, 6, 10)",11.755417771295761
"(2, 8, 9)",11.727903706059301
"(3, 5, 7)",11.654919759024404
"(5, 7, 9)",11.636876463230049
"(0, 3, 6)",11.605899239513407
"(0, 6, 9)",11.587855943719052
"(3, 4, 7)",11.574611773346694
"(2, 8, 10)",11.556769685814341
"(4, 7, 9)",11.55656847755234
"(5, 7, 10)",11.46574244298509
"(0, 6, 10)",11.416721923474093
"(4, 7, 10)",11.38543445730738
"(0, 1)",11.319131539255423
"(0, 3, 7)",11.235915925525026
"(7, 8)",11.231598893448908
"(0, 7, 9)",11.217872629730671
"(0, 1, 5)",11.162963659795654
"(0, 6, 8)",11.055588043080313
"(0, 7, 10)",11.046738609485711
"(5,)",10.850627900876118
"(4, 5)",10.730165922359554
"(0, 7, 8)",10.685604729091931
"(4,)",10.609703943842991
"(3, 8, 9)",10.553286289506293
"(1, 2, 3)",10.496344658520995
"(1, 2, 9)",10.47830136272664
"(3, 8, 10)",10.382152269261333
"(0, 4, 5)",10.35131608169903
"(1, 2, 10)",10.30716734248168
"(0, 5)",10.222122150627051
"(0, 4)",10.101660172110488
"(1, 2, 8)",9.9460334620879
"(1, 6)",9.912170349432488
"(1, 5, 7)",9.855006219258648
"(0, 1, 6)",9.805985699747652
"(2, 3, 5)",9.76500506610208
"(2, 5, 9)",9.746961770307726
"(2, 3, 4)",9.684697080424371
"(2, 4, 9)",9.666653784630018
"(0,)",9.593616400377986
"(2, 5, 10)",9.575827750062766
"(2, 4, 10)",9.495519764385056
"(0, 1, 7)",9.436002385759272
"(1, 7)",9.357195378449916
"(0, 2, 3)",9.346001232602703
"(0, 2, 9)",9.32795793680835
"(2, 3)",9.222193648715063
"(2, 9)",9.195128705023532
"(0, 2, 10)",9.156823916563388
"(5, 8, 9)",9.083772781550488
"(4, 5, 7)",9.043358641162026
"(0, 4, 6)",8.99433812165103
"(2, 10)",8.93842767465609
"(5, 8, 10)",8.912638761305526
"(0, 2, 8)",8.79569003616961
"(1, 3, 8)",8.771416045534892
"(0, 5, 7)",8.704662793340358
"(4, 6)",8.694698982287553
"(0, 4, 7)",8.624354807662648
"(3, 5, 8)",8.56585234908456
"(2, 3, 6)",8.40802710605408
"(2, 8)",8.396726854065422
"(2, 6, 9)",8.389983810259725
"(1, 3, 4)",8.376145869591188
"(1, 4, 9)",8.358102573796833
"(4, 8, 9)",8.331740603993843
"(5, 7)",8.260185989821544
"(2, 6, 10)",8.218849790014765
"(1, 4, 10)",8.186968553551873
"(0, 6)",8.18665521055505
"(4, 8, 10)",8.160606583748883
"(3, 4, 8)",8.14943037047036
"(4, 7)",8.139724011304981
"(2, 3, 7)",8.038043792065698
"(2, 7, 9)",8.020000496271344
"(1, 2, 5)",7.965091526336325
"(2, 6, 8)",7.857715909620985
"(2, 7, 10)",7.848866476026383
"(0, 7)",7.6316802395724785
"(0, 3, 8)",7.621072619616601
"(0, 1, 2)",7.546087692836948
"(2, 7, 8)",7.487732595632604
"(1, 5, 8)",7.301902537579088
"(1, 4, 8)",7.183131446914422
"(2, 4, 5)",7.153443948239703
"(0, 2, 5)",6.814748100418035
"(6,)",6.779694020732115
"(0, 2, 4)",6.734440114740325
"(3, 6, 7)",6.727463090215946
"(6, 7, 9)",6.709419794421591
"(3, 6, 8)",6.683098493067979
"(3, 8)",6.632056066715531
"(1, 2, 6)",6.608113566288324
"(6, 7, 10)",6.5382857741766305
"(1, 2)",6.52232333906643
"(3, 7, 8)",6.313115179079597
"(3, 5, 6)",6.271745340130287
"(5, 6, 9)",6.253702044335931
"(1, 2, 7)",6.238130252299943
"(6, 7, 8)",6.177151893782852
"(0, 5, 8)",6.151559111660797
"(4, 5, 8)",6.149445203431077
"(5, 6, 10)",6.08256802409097
"(1, 4, 5)",5.84489273740652
"(2, 4, 6)",5.796465988191701
"(7,)",5.66974407876697
"(2, 5, 7)",5.5067906598810294
"(5, 6, 8)",5.463004245053538
"(0, 2, 6)",5.457770140370033
"(2, 4, 7)",5.42648267420332
"(0, 1, 4)",5.425888903907142
"(2, 5)",5.425313950438059
"(0, 4, 8)",5.399526934104152
"(2, 4)",5.3048519719214955
"(0, 2, 7)",5.0877868263816515
"(1, 6, 7)",4.92754955045019
"(5, 7, 8)",4.843601671123791
"(0, 2)",4.796808200188993
"(1, 4, 6)",4.487914777358518
"(1, 5, 6)",4.471831800364531
"(4, 6, 8)",4.4615528075555275
"(5, 8)",4.4281837588755195
"(2, 3, 8)",4.423200486157273
"(1, 4, 7)",4.1179314633701365
"(4, 6, 7)",4.115901972353568
"(4, 7, 8)",4.091569493567146
"(0, 6, 7)",3.7772061245319
"(4, 5, 6)",3.660184222267908
"(2, 6)",3.3898470103660574
"(1, 4)",3.3399049244569095
"(0, 5, 6)",3.32148837444624
"(4, 8)",3.299883721403926
"(5, 6, 7)",3.1013740763956155
"(2, 5, 8)",2.953686978201468
"(2, 7)",2.834872039383485
"(1, 2, 4)",2.2280167704478133
"(2, 4, 8)",2.2016548006448233
"(6, 7)",0.8676627238312581
"(2, 6, 7)",0.5793339910725711
"(5, 6)",0.1832680016542514
"(2, 5, 6)",0.12361624098691121
"(2,)",0.0
