Combi,k_eff
"(2, 6)",55.585508871440375
"(2, 6, 8)",41.44403271658577
"(1, 2, 6)",40.11182694922898
"(2, 6, 9)",40.06464234098701
"(2, 5, 6)",39.021214911414376
"(2, 3, 6)",37.803004595024284
"(2, 4, 6)",37.542983562908894
"(2, 6, 10)",36.98067973353814
"(2,)",18.97219956218224
"(6,)",18.238889748537353
"(0, 2)",16.690093569239696
"(2, 8)",16.18112925566257
"(6, 8)",15.814474348840127
"(0, 2, 8)",15.59008202920743
"(0,)",14.407987576297153
"(0, 1, 2)",14.257876261850637
"(1, 2)",14.18282060462738
"(2, 9)",14.112043692264429
"(1, 2, 8)",13.918566719465888
"(0, 8)",13.899023262720027
"(2, 8, 9)",13.87138211122392
"(1, 6)",13.816165697804937
"(6, 9)",13.745388785441985
"(1, 6, 8)",13.67413011491759
"(6, 8, 9)",13.626945506675623
"(8,)",13.390058949142901
"(6, 7, 8)",13.253399467979046
"(6, 7)",13.18506972739712
"(0, 2, 5)",13.167264224036037
"(2, 5, 8)",12.827954681651287
"(5, 6, 8)",12.58351807710299
"(2, 5)",12.54690254790548
"(1, 2, 9)",12.539176343867128
"(0, 1, 8)",12.397162724170858
"(1, 6, 9)",12.29473973931883
"(5, 6)",12.180247641083037
"(0, 7, 8)",11.976432077232312
"(0, 2, 3)",11.949053907645947
"(1, 6, 7)",11.921193700622252
"(0, 1)",11.900714611684837
"(2, 3, 8)",11.609744365261196
"(1, 2, 5)",11.495748914294495
"(2, 5, 9)",11.448564306052527
"(0, 2, 6)",11.419471426711727
"(1, 8)",11.391750298107713
"(3, 6, 8)",11.3653077607129
"(2, 4, 8)",11.349723333145803
"(8, 9)",11.320973385744761
"(0, 5, 8)",11.306550686356257
"(0, 7)",11.26961864127702
"(1, 5, 6)",11.251312309746197
"(5, 6, 9)",11.20412770150423
"(0, 2, 10)",11.126729046159797
"(4, 6, 8)",11.105286728597505
"(5, 6, 7)",10.830581662807653
"(2, 8, 10)",10.787419503775046
"(7, 8)",10.760654327699894
"(2, 3)",10.719587073320344
"(1, 8, 9)",10.678462806187348
"(0, 1, 7)",10.64422630987552
"(6, 8, 10)",10.54298289922675
"(3, 6)",10.3529321664979
"(2, 4)",10.329555525147255
"(1, 7, 8)",10.30491676749077
"(1, 2, 3)",10.277538597904405
"(0, 5)",10.264796554962937
"(2, 3, 9)",10.230353989662436
"(0, 3, 8)",10.088340369966167
"(1, 3, 6)",10.033101993356109
"(1, 2, 4)",10.017517565789012
"(3, 6, 9)",9.98591738511414
"(0, 1, 5)",9.974344918999464
"(2, 4, 9)",9.970332957547043
"(4, 6)",9.962900618324811
"(1, 4, 6)",9.773080961240714
"(5, 8)",9.75583224138581
"(4, 6, 9)",9.725896352998745
"(1, 5, 8)",9.635035376614713
"(3, 6, 7)",9.612371346417563
"(5, 8, 9)",9.587850768372746
"(0, 5, 7)",9.55361427206092
"(2, 10)",9.48609978109112
"(1, 2, 10)",9.455213736418255
"(2, 9, 10)",9.408029128176286
"(1,)",9.393441647072523
"(4, 6, 7)",9.35235031430217
"(1, 9)",9.322664734709571
"(0, 8, 10)",9.266015508480017
"(9,)",9.25188782234662
"(5, 7, 8)",9.214304729676169
"(1, 6, 10)",9.210777131869957
"(6, 9, 10)",9.16359252362799
"(6, 10)",9.119444874268677
"(2, 4, 5)",8.926905527974409
"(6, 7, 10)",8.790046484931413
"(1, 7)",8.762345676664705
"(0, 1, 3)",8.756134602609375
"(4, 5, 6)",8.682468923426114
"(0, 6, 8)",8.506201423394884
"(0, 3)",8.4374810803778
"(1, 3, 8)",8.416825060224625
"(3, 8, 9)",8.369640451982656
"(2, 5, 10)",8.364601698603654
"(0, 3, 7)",8.335403955670829
"(1, 5, 9)",8.255645001015953
"(1, 4, 8)",8.15680402810923
"(7,)",8.131249706256888
"(5, 6, 10)",8.120165094055357
"(4, 8, 9)",8.109619419867261
"(2, 6, 7)",8.041548167905155
"(0, 2, 4)",8.021718705019966
"(3, 7, 8)",7.9960944132860785
"(0, 1, 10)",7.933809741123224
"(3, 8)",7.9285167668006755
"(1, 5, 7)",7.882098962319375
"(0, 2, 9)",7.818448750316607
"(1, 5)",7.757523590350621
"(4, 7, 8)",7.736073381170685
"(2, 3, 4)",7.7086952115843195
"(5, 9)",7.686746677987669
"(1, 8, 10)",7.594500198738474
"(8, 9, 10)",7.547315590496506
"(4, 8)",7.538485218627585
"(0, 7, 10)",7.513079094184679
"(3, 4, 6)",7.464258607036023
"(0, 6, 9)",7.3454497058008075
"(2, 3, 5)",7.283161777574109
"(0, 10)",7.203993788148576
"(0, 1, 6)",7.173995656038091
"(7, 8, 10)",7.1737695517999285
"(2, 3, 10)",7.146391382213563
"(5, 7)",7.126427619942804
"(4, 5, 8)",7.066191990294629
"(3, 5, 6)",7.038725173025812
"(1, 3, 9)",7.037434684625864
"(3, 6, 10)",6.901954777665267
"(2, 4, 10)",6.8863703500981694
"(0, 5, 10)",6.843197703308624
"(1, 4, 9)",6.77741365251047
"(0, 6, 7)",6.753265009099547
"(8, 10)",6.6950294745714505
"(1, 3, 7)",6.663888645929287
"(4, 6, 10)",6.641933745549873
"(6, 7, 9)",6.636035340528419
"(5, 8, 10)",6.503888160923873
"(1, 4, 7)",6.403867613813892
"(1, 9, 10)",6.215109823139714
"(0, 4, 6)",6.187277144112554
"(0, 4, 8)",6.161005167340185
"(5,)",6.12160553362872
"(0, 5, 6)",6.08338361822349
"(0, 6)",6.061709146193259
"(0, 8, 9)",5.957735212636827
"(1, 3)",5.9302081157654865
"(3, 9)",5.859431203402535
"(3, 4, 8)",5.847981673904539
"(1, 7, 10)",5.841563784443137
"(0, 3, 5)",5.761757782279079
"(1, 4, 5)",5.733986222937837
"(4, 5, 9)",5.686801614695869
"(0, 2, 7)",5.668573539031698
"(0, 3, 10)",5.624987386918534
"(1, 4)",5.540176567592396
"(4, 9)",5.469399655229444
"(3, 5, 8)",5.422448239894328
"(2, 7, 9)",5.410145319882565
"(2, 7, 8)",5.329263996646947
"(4, 5, 7)",5.3132555759992925
"(3, 7)",5.299112145357669
"(3, 8, 10)",5.285677844533783
"(1, 5, 10)",5.17168239356708
"(5, 9, 10)",5.124497785325113
"(4, 8, 10)",5.025656812418389
"(7, 8, 9)",5.019758407396935
"(4, 7)",4.909080597184579
"(0, 3, 6)",4.8651733018334005
"(0, 1, 4)",4.828799399983392
"(0, 7, 9)",4.777572035443991
"(5, 7, 10)",4.750951746628536
"(1, 10)",4.696720823536261
"(9, 10)",4.62594391117331
"(0, 1, 9)",4.625529445280035
"(1, 3, 4)",4.515775906547747
"(3, 4, 9)",4.468591298305779
"(0, 4, 7)",4.408068753044848
"(3, 4, 7)",4.095045259609202
"(1, 3, 5)",4.090242472537535
"(7, 10)",4.065624853128444
"(3, 5, 9)",4.043057864295568
"(0, 6, 10)",4.04284844034725
"(1, 2, 7)",3.997058229290154
"(1, 3, 10)",3.9534720771769907
"(3, 9, 10)",3.906287468935023
"(4, 5)",3.9042585108704944
"(0, 4, 5)",3.7381873621687918
"(1, 4, 10)",3.6934510450615967
"(1, 7, 9)",3.6875526400401433
"(3, 5, 7)",3.669511825598991
"(4, 9, 10)",3.646266436819629
"(0, 5, 9)",3.534917407465434
"(3, 7, 10)",3.532741430238446
"(0, 4, 9)",3.4153780850631317
"(4, 7, 10)",3.2727203981230524
"(5, 10)",3.06080276681436
"(2, 5, 7)",2.906446191475553
"(4, 5, 10)",2.6028390072469962
"(5, 7, 9)",2.5969406022255423
"(0, 4)",2.545103718445775
"(0, 3, 4)",2.519977045778702
"(3,)",2.46697458445845
"(0, 3, 9)",2.3167070910753442
"(0, 9)",2.239177446959209
"(3, 4)",2.0769430362853596
"(0, 4, 10)",1.697652184292552
"(2, 3, 7)",1.6882358750854638
"(4,)",1.686911488112269
"(3, 4, 5)",1.5213990862174516
"(0, 9, 10)",1.4943822295891942
"(3, 5)",1.4379293289786994
"(2, 4, 7)",1.42821484297007
"(3, 4, 10)",1.3846286908569063
"(3, 7, 9)",1.3787302858354529
"(2, 7)",1.2958048312399058
"(3, 10)",1.233487292229225
"(4, 7, 9)",1.1187092537200591
"(3, 5, 10)",0.9590952568466952
"(2, 7, 10)",0.8659110135993138
"(4, 10)",0.8434557440561345
"(7, 9)",0.8326448744871456
"(7, 9, 10)",0.5564054243493028
"(10,)",0.0
