Combi,k_eff
"(3,)",30.305895460224082
"(3, 8)",26.182404193878966
"(3, 5)",22.847099609410648
"(3, 5, 8)",22.584370715451715
"(8,)",22.058912927533854
"(3, 4, 8)",21.73267043103943
"(3, 4)",21.569549182792223
"(3, 7, 8)",21.5108014129818
"(3, 7)",21.23674565570577
"(0, 3, 8)",20.26545419067171
"(2, 3, 8)",19.97447137581658
"(3, 4, 5)",19.509134041393885
"(0, 3)",19.36872482224064
"(3, 5, 7)",19.287265023336253
"(2, 3)",18.932250599957946
"(3, 8, 10)",18.92042237236694
"(5, 8)",18.723608343065536
"(0, 3, 6)",18.481311491279563
"(3, 4, 7)",18.435564738923965
"(0, 3, 5)",18.041917801026166
"(2, 3, 5)",17.750934986171035
"(1, 3, 8)",17.454936129252644
"(3, 6, 8)",17.454936129252644
"(3, 8, 9)",17.454936129252644
"(4, 8)",17.446057916447106
"(3, 10)",17.351177094783488
"(0, 3, 4)",17.190217516613878
"(7, 8)",17.113254389360655
"(0, 3, 7)",16.968348498556246
"(2, 3, 4)",16.89923470175875
"(4, 5, 8)",16.760139863830474
"(3, 5, 10)",16.696885982721394
"(2, 3, 7)",16.67736568370112
"(5, 7, 8)",16.538270845772843
"(0, 6, 8)",15.732317313716152
"(4, 7, 8)",15.686570561360558
"(0, 2, 3)",15.43201846139103
"(5,)",15.388303758597218
"(0, 5, 8)",15.292923623462755
"(0, 8)",15.245233555895524
"(1, 3, 5)",15.231399739607099
"(3, 5, 6)",15.231399739607099
"(3, 5, 9)",15.231399739607099
"(1, 3)",15.152947730112041
"(3, 6)",15.152947730112041
"(3, 9)",15.152947730112041
"(2, 5, 8)",15.001940808607626
"(2, 8)",14.808759333612832
"(0, 4, 8)",14.44122333905047
"(1, 3, 4)",14.379699455194814
"(3, 4, 6)",14.379699455194814
"(3, 4, 9)",14.379699455194814
"(0, 3, 10)",14.37796945794139
"(0, 7, 8)",14.219354320992835
"(1, 3, 7)",14.15783043713718
"(3, 6, 7)",14.15783043713718
"(3, 7, 9)",14.15783043713718
"(2, 4, 8)",14.15024052419534
"(4, 5)",14.110753331978788
"(2, 3, 10)",14.086986643086261
"(5, 8, 10)",13.947891805157987
"(2, 7, 8)",13.928371506137708
"(5, 7)",13.777949804892339
"(0, 5, 6)",13.508780924070606
"(4, 5, 7)",13.46303417171501
"(8, 10)",13.227685828438371
"(0, 1, 3)",12.912483214827093
"(4,)",12.833202905360361
"(0, 2, 8)",12.68302428382762
"(0, 4, 6)",12.65708063965832
"(1, 2, 3)",12.621500399971964
