Combi,k_eff
"(2,)",25.182074516225562
"(2, 5)",22.411061545199885
"(2, 4)",21.757448534135087
"(2, 4, 5)",21.05164854748146
"(2, 9)",19.789860079391403
"(2, 5, 9)",19.73992291098567
"(5,)",19.64004857417421
"(2, 4, 9)",19.304180903609137
"(0, 2, 5)",19.19903417892909
"(4, 5)",18.98643556310941
"(0, 2)",18.97852698130653
"(0, 2, 4)",18.763292171552557
"(4,)",18.33282255204461
"(2, 3, 4)",18.118560529521517
"(2, 3)",18.011429518259973
"(1, 2, 5)",17.62586968980929
"(2, 5, 10)",17.625509354829475
"(4, 5, 9)",17.456838922925357
"(0, 2, 9)",17.45156653505677
"(1, 2, 4)",17.190127682432756
"(2, 4, 10)",17.189767347452943
"(5, 9)",17.018847108365726
"(0, 4, 5)",16.915950190868774
"(2, 3, 9)",16.80683489302573
"(2, 4, 7)",16.68126860766766
"(1, 2)",16.61878024762683
"(2, 10)",16.61823974515711
"(4, 9)",16.365234097300927
"(0, 2, 3)",16.26594616096915
"(2, 5, 6)",16.233563892057973
"(0, 5)",16.207514010280853
"(2, 5, 8)",15.892414224485172
"(1, 2, 9)",15.878402045936967
"(2, 9, 10)",15.878041710957152
"(2, 7)",15.85549163547919
"(2, 4, 6)",15.797821884681438
"(0, 5, 9)",15.604224554372985
"(0, 4)",15.553900999216054
"(2, 4, 8)",15.45667221710864
"(2, 7, 9)",15.369542971171873
"(1, 4, 5)",15.342785701748973
"(4, 5, 10)",15.34242536676916
"(0, 1, 2)",15.337513313880386
"(0, 2, 10)",15.337152978900573
"(0, 4, 9)",15.168482546996453
"(0, 2, 7)",14.828654239115291
"(1, 2, 3)",14.692781671849348
"(2, 3, 10)",14.692421336869533
"(3, 4)",14.5868035361695
"(2, 6)",14.530321550999854
"(3, 4, 9)",14.523750904965414
"(2, 6, 9)",14.48609624818565
"(9,)",14.397645642557247
"(2, 3, 7)",14.183922597084255
"(2, 8, 9)",14.144946580612851
"(1, 5, 9)",14.031060065253184
"(5, 9, 10)",14.03069973027337
"(2, 8)",14.018597049640656
"(0, 3, 4)",13.982862172908833
"(4, 5, 6)",13.950479903997655
"(0, 2, 6)",13.945207516129068
"(1, 5)",13.847767276601155
"(5, 10)",13.847226774131432
"(1, 2, 10)",13.763988489780772
"(4, 5, 8)",13.609330236424857
"(0, 2, 8)",13.60405784855627
"(1, 4, 9)",13.595318057876652
"(4, 9, 10)",13.594957722896837
"(0, 9)",13.586312544472374
"(0, 1, 5)",13.490171333196603
"(0, 5, 10)",13.48981099821679
"(2, 3, 6)",13.30047587409803
"(1, 2, 7)",13.25548974999549
"(2, 7, 10)",13.255129415015677
"(1, 4)",13.194154265536357
"(4, 10)",13.193613763066633
"(4, 7, 9)",13.086458983111557
"(0, 1, 4)",13.05442932582007
"(0, 4, 10)",13.054068990840257
"(2, 3, 8)",12.959326206525231
"(0,)",12.7749794463875
"(0, 3, 9)",12.671136536413044
"(5, 6, 9)",12.638754267501866
"(3, 9)",12.619215081425818
"(0, 4, 7)",12.545570251054976
"(4, 7)",12.430865653388715
"(1, 3, 4)",12.409697683789034
"(3, 4, 10)",12.409337348809217
"(2, 6, 10)",12.371682692029452
"(5, 8, 9)",12.297604599929068
"(4, 6, 9)",12.203012260125334
"(0, 5, 6)",12.097865535445285
"(1, 2, 8)",12.030893359436469
"(2, 8, 10)",12.030533024456656
"(1, 5, 10)",11.916646509096989
"(3, 4, 7)",11.900838609023939
"(2, 6, 7)",11.863183952244174
"(4, 8, 9)",11.861862592552535
"(0, 3)",11.807881983340945
"(5, 6)",11.759308579974178
"(0, 5, 8)",11.756715867872487
"(0, 1, 9)",11.742703689324282
"(0, 9, 10)",11.742343354344467
"(0, 4, 6)",11.662123528068753
"(2, 7, 8)",11.522034284671374
"(1, 4, 10)",11.480904501720456
"(0, 4, 8)",11.320973860495954
"(5, 8)",11.24758407861498
"(0, 7, 9)",11.233844614559187
"(1, 9)",11.226565810792675
"(9, 10)",11.226025308322953
"(4, 6)",11.105695568909379
"(1, 3, 9)",11.097972047293245
"(3, 9, 10)",11.09761171231343
"(3, 4, 6)",11.017391886037714
"(1, 4, 7)",10.972405761935175
"(4, 7, 10)",10.972045426955361
"(3,)",10.840784520294388
"(2, 3, 5)",10.758522994521632
"(3, 4, 8)",10.676242218464916
"(2, 6, 8)",10.638587561685151
"(4, 8)",10.59397106755018
"(3, 7, 9)",10.58911297252815
"(0, 1, 3)",10.557083315236662
"(0, 3, 10)",10.556722980256847
"(5, 6, 10)",10.524340711345669
"(7, 9)",10.463277198645033
"(0, 1)",10.415232712707802
"(0, 10)",10.414692210238078
"(0, 6, 9)",10.350397891572964
"(1, 5, 8)",10.183551378752686
"(5, 8, 10)",10.183191043772872
"(1, 9, 10)",10.169178865224668
"(4, 6, 10)",10.088598703969136
"(0, 3, 7)",10.04822424047157
"(0, 8, 9)",10.009248224000164
"(1, 2, 6)",9.793305391291547
"(1, 4, 8)",9.747809371376153
"(4, 8, 10)",9.74744903639634
"(3, 6, 9)",9.705666249541926
"(1, 7, 9)",9.660680125439388
"(7, 9, 10)",9.660319790459573
"(0, 7)",9.651944100560158
"(0, 1, 10)",9.628290133168086
"(4, 6, 7)",9.580099964183859
"(1, 3)",9.448135249661245
"(3, 10)",9.447594747191523
"(3, 8, 9)",9.364516581969127
