Combi,k_eff
"(0, 1)",50.45525924444789
"(0, 1, 8)",42.190982867950126
"(0, 1, 4)",37.559739802925186
"(0, 1, 10)",37.12105912342344
"(0, 1, 5)",36.69745497123428
"(0, 1, 2)",35.14902781764481
"(0, 1, 6)",35.107417153719176
"(0, 1, 3)",34.242959529827026
"(1,)",26.639164659549454
"(1, 8)",26.228658336532717
"(8,)",25.818152013515977
"(0, 8)",24.895714153586276
"(0,)",23.97327629365658
"(1, 4, 8)",21.4605798305022
"(1, 8, 10)",21.021899151000458
"(0, 7, 8)",20.776230099600546
"(1, 5, 8)",20.59829499881129
"(0, 4, 8)",20.571950375204576
"(0, 8, 10)",20.133269695702833
"(0, 5, 8)",19.709665543513665
"(1, 4)",19.281793738995315
"(7, 8)",19.177707002572532
"(1, 2, 8)",19.04986784522182
"(1, 6, 8)",19.008257181296187
"(4, 8)",18.87128741597858
"(1, 10)",18.623772719742696
"(0, 7)",18.25526914264283
"(8, 10)",18.213266396725956
"(0, 2, 8)",18.161238389924193
"(1, 3, 8)",18.143799557404037
"(0, 6, 8)",18.119627725998562
"(1, 5)",17.988366491458947
"(0, 4)",17.948849556048877
"(5, 8)",17.57786016844221
"(0, 9)",17.572181342934613
"(0, 10)",17.290828536796255
"(0, 3, 8)",17.255170102106412
"(4, 7, 8)",16.75994560786208
"(0, 5)",16.655422308512513
"(1, 4, 10)",16.39065608597552
"(7, 8, 10)",16.321264928360332
"(0, 4, 7)",16.144987034575614
"(4, 8, 10)",16.116985203964365
"(1, 4, 5)",15.967051933786356
"(5, 7, 8)",15.897660776171168
"(0, 7, 9)",15.893874892499436
"(0, 7, 10)",15.706306355073865
"(4, 5, 8)",15.6933810517752
"(0, 4, 9)",15.689595168103466
"(1, 2)",15.665725761074741
"(1, 6)",15.603309765186292
"(1, 5, 10)",15.52837125428461
"(0, 4, 10)",15.502026630677895
"(0, 5, 7)",15.282702202884701
"(2, 8)",15.255219438058003
"(5, 8, 10)",15.25470037227345
"(0, 9, 10)",15.25091448860172
"(6, 8)",15.192803442169552
"(0, 4, 5)",15.078422478488731
"(0, 5, 9)",14.827310336412555
"(0, 5, 10)",14.639741798986984
"(1, 2, 4)",14.418624780196886
"(1, 4, 6)",14.377014116271251
"(2, 7, 8)",14.349233622581696
"(0, 2)",14.332781578128303
"(1, 3)",14.306623329348065
"(0, 6)",14.270365582239855
"(2, 4, 8)",14.144953898185726
"(4, 6, 8)",14.103343234260095
"(1, 2, 10)",13.979944100695137
"(1, 6, 10)",13.938333436769504
"(3, 8)",13.896117006331327
"(0, 2, 7)",13.73427504929523
"(2, 8, 10)",13.706273218683979
"(6, 8, 10)",13.664662554758346
"(1, 2, 5)",13.556339948505974
"(0, 2, 4)",13.52999532489926
"(1, 5, 6)",13.51472928458034
"(1, 3, 4)",13.512556492379101
"(0, 1, 9)",13.494112550652108
"(0, 4, 6)",13.488384660973626
"(3, 7, 8)",13.443165334763913
"(2, 5, 8)",13.282669066494815
"(5, 6, 8)",13.241058402569184
"(3, 4, 8)",13.238885610367944
"(0, 6, 9)",13.237272518897452
"(0, 2, 10)",13.091314645397512
"(1, 3, 10)",13.073875812877354
"(0, 6, 10)",13.049703981471879
"(0, 3)",12.973679146401627
"(0, 3, 7)",12.828206761477446
"(3, 8, 10)",12.800204930866196
"(0, 2, 5)",12.667710493208348
"(1, 3, 5)",12.65027166068819
"(0, 5, 6)",12.626099829282715
"(0, 3, 4)",12.623927037081476
"(7,)",12.537261991629087
"(3, 5, 8)",12.376600778677032
"(0, 3, 9)",12.372814895005302
"(4, 7)",12.230842405035133
"(0, 3, 10)",12.185246357579729
"(1, 2, 6)",11.966302130990869
"(4,)",11.924422818441178
"(4, 7, 9)",11.877590400760969
"(7, 9)",11.854174191920869
"(0, 3, 5)",11.761642205390565
"(2, 6, 8)",11.692631248979712
"(4, 7, 10)",11.690021863335398
"(1, 8, 9)",11.657129515724824
"(7, 10)",11.572821385782511
"(4, 9)",11.547754605326915
"(7, 9, 10)",11.438909721259224
"(4, 5, 7)",11.266417711146236
"(4, 10)",11.266401799188557
"(4, 9, 10)",11.234629996863253
"(9,)",11.17108639221265
"(1, 2, 3)",11.101844507098718
"(0, 2, 6)",11.077672675693243
"(1, 3, 6)",11.060233843173085
"(5, 7, 9)",11.015305569070058
"(5, 7)",10.937415157498766
"(9, 10)",10.889733586074293
"(2, 3, 8)",10.82817362508756
"(5, 7, 10)",10.827737031644487
"(4, 5, 9)",10.811025844674091
"(3, 6, 8)",10.786562961161927
"(4, 5)",10.630995570904812
"(4, 5, 10)",10.623457307248518
"(10,)",10.608380779935935
"(5, 9, 10)",10.372345165172343
"(0, 1, 7)",10.26703290104512
"(5, 9)",10.254327357790547
"(0, 2, 3)",10.213215051801093
"(0, 3, 6)",10.17160438787546
"(5, 10)",9.97297455165219
"(1, 7, 8)",9.934763516273026
"(2, 4, 7)",9.717990557556764
"(5,)",9.337568323368444
"(2, 7, 10)",9.279309878055015
"(4, 6, 9)",9.220988027158985
"(0, 8, 9)",9.15365133189204
