Combi,k_eff
"(10,)",34.870416129691705
"(8, 10)",27.734886625385627
"(9,)",27.53527017328382
"(0, 10)",24.91354262517389
"(2, 10)",22.789142099306844
"(1, 10)",21.775625743761864
"(1, 8, 10)",21.38353620286776
"(0, 9)",21.245969646969947
"(5, 10)",20.75339104826066
"(5, 8, 10)",20.70204640586695
"(8,)",20.59935712107955
"(6, 10)",19.86991579867856
"(0, 1, 10)",19.5026402027266
"(7, 8, 10)",19.477843354082474
"(2, 9)",19.1215691211029
"(7, 10)",18.91708647058394
"(4, 8, 10)",18.821700129947768
"(0, 5, 10)",18.821150405725795
"(3, 8, 10)",18.74175389643217
"(0, 6, 10)",18.232166906004394
"(1, 9)",18.10805276555792
"(1, 2, 10)",18.086373185481904
"(5, 7, 10)",17.993832107236162
"(4, 10)",17.93287163438188
"(3, 10)",17.812952284108484
"(0, 7, 10)",17.596947353941314
"(2, 5, 10)",17.404883388481096
"(5, 9)",17.085818070056717
"(0, 1, 9)",17.057591550590637
"(0, 4, 10)",16.940804129806608
"(0, 3, 10)",16.86085789629101
"(2, 6, 10)",16.8158998887597
"(1, 5, 10)",16.72920581811778
"(0, 5, 9)",16.376101753589833
"(6, 9)",16.202342820474616
"(2, 7, 10)",16.180680336696618
"(1, 6, 10)",16.14022231839638
"(0, 6, 9)",15.787118253868433
"(1, 2, 9)",15.64132453334594
"(5, 7, 9)",15.548783455100203
"(2, 4, 10)",15.524537112561912
"(1, 7, 10)",15.505002766333298
"(5, 6, 10)",15.458732521395575
"(2, 3, 10)",15.444590879046313
"(2, 8, 10)",15.401222381500364
"(7, 9)",15.249513492379997
"(0, 7, 9)",15.151898701805354
"(2, 5, 9)",14.959834736345137
"(0,)",14.956669120656073
"(1, 4, 10)",14.848859542198593
"(1, 3, 10)",14.768913308682995
"(1, 8)",14.640096239455787
"(0, 4, 9)",14.495755477670649
"(0, 3, 9)",14.41580924415505
"(2, 6, 9)",14.370851236623736
"(1, 5, 9)",14.284157165981817
"(4, 9)",14.265298656177936
"(6, 7, 10)",14.234529469611095
"(4, 5, 10)",14.167369745197789
"(3, 9)",14.14537930590454
"(3, 5, 10)",14.08742351168219
"(0, 2, 10)",13.772816351904519
"(2, 7, 9)",13.735631684560657
"(1, 6, 9)",13.695173666260418
"(5, 8)",13.61786154395458
"(4, 6, 10)",13.578386245476388
"(6, 8, 10)",13.527885670621925
"(3, 6, 10)",13.49844001196079
"(5, 7, 8)",13.236812437698779
"(2, 4, 9)",13.079488460425951
"(1, 7, 9)",13.059954114197339
"(5, 6, 9)",13.013683869259612
