Combi,k_eff
"(6,)",25.254868748897334
"(0, 6)",23.05883854722143
"(0,)",20.862808345545528
"(0, 6, 8)",20.41368103221018
"(2, 6, 10)",20.194376244872174
"(6, 8)",20.189117375542512
"(6, 10)",19.745541746187868
"(6, 8, 10)",18.20481649818781
"(0, 8)",17.99308717386661
"(2, 10)",17.69143084554364
"(0, 3, 6)",17.52081421038284
"(0, 4, 6)",17.05934692531833
"(2, 8, 10)",16.81720866263563
"(0, 1, 6)",16.72392073740864
"(0, 2, 6)",16.542668921300226
"(6, 7)",16.477561161659818
"(6, 7, 8)",16.026162775169105
"(3, 6)",15.849817142801502
"(6, 7, 10)",15.73044568893268
"(3, 6, 8)",15.607666762596896
"(0, 5, 6)",15.372559031480952
"(0, 6, 9)",15.372559031480952
"(3, 6, 10)",15.311949676360468
"(4, 6)",15.157616215204731
"(4, 6, 8)",15.146199477532383
"(8,)",15.12336600218769
"(4, 6, 10)",14.850482391295955
"(1, 6, 8)",14.810773289622697
"(8, 10)",14.679790372833049
"(1, 6)",14.654476933340202
"(2, 6, 8)",14.629521473514279
"(1, 6, 10)",14.51505620338627
"(2, 6)",14.382599209177574
"(2, 7, 10)",14.342837853380502
"(10,)",14.236214743478406
"(0, 3, 8)",14.143646628146294
"(2, 3, 10)",13.92434184080829
"(0, 4, 8)",13.682179343081781
"(0, 3)",13.653786941125599
"(2, 4, 10)",13.462874555743777
"(5, 6, 8)",13.459411583695006
"(6, 8, 9)",13.459411583695006
"(0, 1, 8)",13.346753155172095
"(0, 2, 8)",13.165501339063677
"(5, 6, 10)",13.163694497458579
"(6, 9, 10)",13.163694497458579
"(3, 6, 7)",13.133295953341765
"(1, 2, 10)",13.127448367834091
"(0, 4)",12.961586013528828
"(4, 6, 7)",12.671828668277254
"(5, 6)",12.627434374448667
"(6, 9)",12.627434374448667
"(0, 1)",12.4584467316643
"(7, 8, 10)",12.35327810669613
"(1, 6, 7)",12.336402480367568
"(3, 4, 6)",12.253332655705043
"(0, 2)",12.18656900750167
"(2, 6, 7)",12.15515066425915
"(0, 5, 8)",11.995391449244405
"(0, 8, 9)",11.995391449244405
"(3, 8, 10)",11.934782094123921
"(1, 3, 6)",11.917906467795357
"(0, 6, 7)",11.800479790703479
"(2, 5, 10)",11.776086661906401
"(2, 9, 10)",11.776086661906401
"(2, 3, 6)",11.736654651686937
"(4, 8, 10)",11.473314809059408
"(1, 4, 6)",11.456439182730843
"(7, 8)",11.411809788304996
"(2, 4, 6)",11.275187366622426
"(1, 8, 10)",11.137888621149722
"(6, 7, 9)",10.985040774439877
"(7, 10)",10.968234158950352
"(1, 2, 6)",10.93976117871274
"(0, 3, 4)",10.789312521254441
"(3, 8)",10.78406576944668
"(3, 5, 6)",10.566544761867666
"(3, 6, 9)",10.566544761867666
"(0, 6, 10)",10.56472926702773
"(0, 1, 3)",10.453886333344755
"(0, 5)",10.431404172772764
"(0, 9)",10.431404172772764
"(3, 10)",10.340490140092037
"(0, 2, 3)",10.272634517236337
"(4, 5, 6)",10.105077476803153
"(4, 6, 9)",10.105077476803153
"(4, 8)",10.09186484184991
"(0, 1, 4)",9.992419048280242
"(0, 2, 4)",9.811167232171824
"(5, 8, 10)",9.786526915222032
"(8, 9, 10)",9.786526915222032
"(1, 5, 6)",9.769651288893467
"(1, 6, 9)",9.769651288893467
"(3, 7, 8)",9.75612837110522
"(4, 10)",9.648289212495268
"(1, 8)",9.588725559985381
"(2, 5, 6)",9.58839947278505
"(2, 6, 9)",9.58839947278505
"(0, 1, 2)",9.475741044262138
"(3, 7, 10)",9.46041128486879
"(2, 8)",9.316847835822752
"(4, 7, 8)",9.294661086040705
"(1, 10)",9.145149930630739
"(0, 3, 5)",9.102524627417065
"(0, 3, 9)",9.102524627417065
"(4, 7, 10)",8.998943999804277
"(1, 7, 8)",8.959234898131019
"(3, 4, 8)",8.876165073468496
"(2, 7, 8)",8.777983082022601
"(5, 6, 7)",8.762439360677634
"(1, 7, 10)",8.663517811894593
"(0, 4, 5)",8.641057342352552
"(0, 4, 9)",8.641057342352552
"(3, 4, 10)",8.580447987232068
"(1, 3, 8)",8.54073888555881
"(0, 7, 8)",8.423312208466932
"(5, 6, 9)",8.418289582965777
"(2, 3, 8)",8.359487069450392
"(0, 1, 5)",8.305631154442866
"(0, 1, 9)",8.305631154442866
"(1, 3, 10)",8.245021799322382
"(0, 2, 5)",8.124379338334448
"(0, 2, 9)",8.124379338334448
"(1, 4, 8)",8.079271600494296
"(2, 4, 8)",7.898019784385878
"(1, 4, 10)",7.783554514257869
"(7,)",7.7002535744223
"(7, 8, 9)",7.607873192203329
"(1, 2, 8)",7.562593596476193
"(5, 8)",7.561683001093845
"(8, 9)",7.561683001093845
"(7, 9, 10)",7.312156105966902
"(3, 5, 8)",7.189377179631119
"(3, 8, 9)",7.189377179631119
"(0, 8, 10)",7.187561684791183
"(5, 10)",7.118107371739203
"(9, 10)",7.118107371739203
"(3, 7)",7.072509555563984
"(0, 5, 9)",6.954269448515175
"(3, 5, 10)",6.893660093394692
"(3, 9, 10)",6.893660093394692
"(4, 5, 8)",6.727909894566606
"(4, 8, 9)",6.727909894566606
"(3,)",6.444765536705669
"(4, 5, 10)",6.4321928083301785
"(4, 9, 10)",6.4321928083301785
"(0, 7, 10)",6.414508464508851
"(3, 4, 7)",6.401794264213365
"(1, 5, 8)",6.39248370665692
"(1, 8, 9)",6.39248370665692
"(4, 7)",6.380308627967214
"(2, 5, 8)",6.211231890548501
"(2, 8, 9)",6.211231890548501
"(1, 5, 10)",6.096766620420492
"(1, 9, 10)",6.096766620420492
"(1, 3, 7)",6.06636807630368
"(2, 3, 7)",5.885116260195261
"(1, 7)",5.877169346102686
"(3, 4)",5.752564609108898
"(2, 7)",5.605291621940058
"(1, 4, 7)",5.604900791239166
"(0, 3, 7)",5.530445386639592
"(2, 4, 7)",5.423648975130748
"(5, 7, 8)",5.385271778441085
"(0, 5, 7)",5.337169174738745
"(1, 3)",5.249425327244371
"(1, 3, 4)",5.186404778666956
"(5, 7, 10)",5.089554692204658
"(1, 2, 7)",5.088222787221062
"(0, 7)",5.070984396537289
"(0, 4, 7)",5.0689781015750786
"(4,)",5.060363681512128
"(5, 8, 9)",5.04112200072923
"(2, 3, 4)",5.005152962558537
"(2, 3)",4.977547603081742
"(5, 9, 10)",4.745404914492802
"(0, 1, 7)",4.7335519136653925
"(3, 7, 9)",4.715006370375989
"(1, 2, 3)",4.669726774648852
"(1, 4)",4.5572243996476
"(0, 2, 7)",4.552300097556974
"(0, 3, 10)",4.294694862963843
"(2, 4)",4.285346675484972
"(4, 7, 9)",4.253539085311475
"(1, 2, 4)",4.208259489584338
"(1,)",4.054085117783072
"(1, 7, 9)",3.91811289740179
"(7, 9)",3.85012678721115
"(3, 4, 5)",3.8350430727392655
"(3, 4, 9)",3.8350430727392655
"(0, 4, 10)",3.8332275778993297
"(0, 2, 10)",3.8265297213774634
"(1, 2)",3.782207393620444
"(2, 7, 9)",3.7368610812933714
"(2,)",3.510329669457816
"(1, 3, 5)",3.49961688482958
"(1, 3, 9)",3.49961688482958
"(0, 1, 10)",3.497801389989644
"(0, 7, 9)",3.382190207737702
"(2, 3, 5)",3.318365068721161
"(2, 3, 9)",3.318365068721161
"(3, 5)",3.2223827683528343
