Combi,k_eff
"(1, 7)",32.102974471731606
"(1, 7, 10)",31.845158390566418
"(10,)",31.461770988537726
"(1, 6, 7)",27.852675433065635
"(1, 3, 7)",27.080900973099574
"(0, 1, 7)",26.105673917073595
"(1, 7, 9)",25.08991753447144
"(3, 10)",24.315384862337453
"(7, 10)",23.843321454093328
"(1, 4, 7)",23.285476415343677
"(1, 7, 8)",22.88250009571804
"(0, 10)",22.852544278298488
"(1, 2, 7)",22.822504516420544
"(3, 7, 10)",21.61854721477461
"(1, 5, 7)",21.35790139438718
"(0, 3, 10)",20.95802909757805
"(0, 7, 10)",20.643320158748633
"(6,)",19.484322116035365
"(4, 10)",18.62224802570361
"(1, 10)",18.36393585328181
"(3, 6)",18.32666042608627
"(3, 4, 10)",18.137831595848134
"(8, 10)",18.017783546265154
"(1, 3, 10)",17.965623480900263
"(2, 10)",17.927790177318908
"(6, 7)",17.854597017842146
"(4, 7, 10)",17.823122657018715
"(3, 8, 10)",17.734855276222493
"(2, 3, 10)",17.674859696924997
"(3, 6, 7)",17.62606425727382
"(7, 8, 10)",17.420146337393078
"(2, 7, 10)",17.36015075809558
"(3,)",17.16899873613718
"(0, 4, 10)",17.162604539822155
"(0, 1, 10)",16.990396424874287
"(0, 3, 6)",16.965546140077265
"(0, 6)",16.863819842047306
"(0, 8, 10)",16.759628220196518
"(0, 2, 10)",16.69963264089902
"(3, 7)",16.69693532789305
"(0, 6, 7)",16.650837201247846
"(7,)",16.224871919648926
"(3, 5, 10)",16.210256574891634
"(5, 7, 10)",15.895547636062215
"(0, 3, 7)",15.879062741281786
"(5, 10)",15.730885494268863
"(0, 3)",15.706158152098215
"(0, 5, 10)",15.235029518865657
"(0, 7)",15.234094743854088
"(3, 7, 9)",14.863306358679628
"(0,)",14.24331756805925
"(0, 3, 9)",14.20278824148307
"(3, 9)",14.182523578194981
"(1, 4, 10)",14.170198923144369
"(3, 4, 6)",14.145348638347347
"(1, 3, 6)",13.97314052339948
"(4, 8, 10)",13.939430718466598
"(0, 7, 9)",13.888079302653653
"(2, 4, 10)",13.8794351391691
"(4, 6, 7)",13.830639699517928
"(1, 8, 10)",13.767222603518732
"(3, 6, 8)",13.742372318721706
"(7, 9)",13.710460169950855
"(1, 2, 10)",13.707227024221234
"(2, 3, 6)",13.68237673942421
"(2, 8, 10)",13.476458819543463
"(6, 7, 8)",13.427663379892289
"(2, 6, 7)",13.367667800594791
"(0, 4, 6)",13.170121582321368
"(3, 4, 7)",13.058865239551867
"(0, 1, 6)",12.9979134673735
"(0, 6, 8)",12.767145262695731
"(0, 9)",12.719682994156017
"(0, 2, 6)",12.707149683398235
"(3, 7, 8)",12.655888919926227
"(4, 6)",12.633523589452428
"(2, 3, 7)",12.59589334062873
"(4, 5, 10)",12.414832017135739
"(0, 3, 4)",12.398347122355307
"(1, 6)",12.375211417030629
"(1, 5, 10)",12.242623902187871
"(0, 1, 3)",12.22613900740744
"(3, 5, 6)",12.217773617390847
"(0, 4, 7)",12.083638183525888
"(6, 8)",12.029059110013971
"(5, 8, 10)",12.0118556975101
"(0, 3, 8)",11.995370802729669
"(2, 5, 10)",11.951860118212604
"(2, 6)",11.939065741067727
"(0, 2, 3)",11.935375223432173
"(5, 6, 7)",11.90306467856143
"(0, 7, 8)",11.680661863900252
"(0, 2, 7)",11.620666284602756
"(3, 4)",11.475861899503336
"(3, 4, 9)",11.382590739753152
"(0, 5, 6)",11.242546561364872
"(1, 3)",11.217549727081536
"(1, 3, 9)",11.210382624805284
"(9,)",11.196048420252783
"(3, 5, 7)",11.131290218595367
"(4, 7, 9)",11.067881800923733
"(4, 7)",11.003798491259209
