Combi,k_eff
"(0,)",17.823567914425688
"(0, 2)",17.64728412049051
"(2,)",17.471000326555338
"(0, 2, 9)",17.04187118940025
"(0, 9)",16.82730662082271
"(2, 9)",16.651022826887534
"(0, 2, 4)",15.934250381491346
"(9,)",15.831045327219732
"(0, 4, 9)",15.387598715046144
"(2, 4, 9)",15.270076185756027
"(0, 4)",15.165875408959351
"(2, 4)",14.989591615024176
"(0, 2, 3)",14.731954888820354
"(0, 4, 8)",14.43844143101374
"(2, 4, 8)",14.320918901723623
"(0, 3, 9)",14.18530322237515
"(4, 9)",14.169614115356374
"(0, 2, 6)",14.151735446467523
"(2, 3, 9)",14.067780693085034
"(4, 8, 9)",13.774267235278423
"(0, 2, 7)",13.615397913479704
"(0, 6, 9)",13.605083780022323
"(2, 6, 9)",13.487561250732206
"(0, 2, 5)",13.451748133869016
"(0, 3)",13.362432169952864
"(2, 3)",13.186148376017687
"(0, 3, 4)",13.077682414466246
"(0, 7, 9)",13.0687462470345
"(2, 3, 4)",12.960159885176129
"(2, 7, 9)",12.951223717744384
"(0, 5, 9)",12.905096467423814
"(0, 2, 10)",12.807597910759721
"(2, 5, 9)",12.787573938133697
"(4, 8)",12.765577622164958
"(4,)",12.508182903493015
"(0, 4, 6)",12.497462972113418
"(0, 6)",12.49210300642362
"(3, 4, 9)",12.413508218730929
"(2, 4, 6)",12.379940442823301
"(3, 9)",12.366170876349885
"(2, 6)",12.315819212488444
"(0, 4, 7)",11.961125439125595
"(0, 2, 8)",11.863910389611465
"(2, 4, 7)",11.843602909835479
"(4, 6, 9)",11.833288776378097
"(0, 7)",11.687596706941887
"(2, 7)",11.511312913006712
"(6, 9)",11.49584171282064
"(3, 4, 8)",11.464350934698524
"(0, 5)",11.442122037525857
"(0, 8, 9)",11.317258723166265
"(4, 7, 9)",11.296951243390279
"(0, 3, 6)",11.295167479442423
"(2, 5)",11.265838243590682
"(0, 1, 9)",11.218204413881805
"(2, 8, 9)",11.199736193876149
"(2, 3, 6)",11.177644950152306
"(0, 4, 10)",11.153325436405614
"(2, 4, 10)",11.035802907115498
"(4, 6, 8)",10.884131492345695
"(0, 3, 7)",10.758829946454604
"(3, 4)",10.704739664486528
"(7, 9)",10.69133541333891
"(2, 3, 7)",10.641307417164487
"(3, 6, 9)",10.630993283707106
"(0, 3, 5)",10.595180166843916
"(2, 3, 5)",10.477657637553799
"(0, 10)",10.475896702861913
"(5, 9)",10.445860743922879
"(4, 7, 8)",10.347793959357874
"(2, 10)",10.29961290892674
"(0, 6, 7)",10.178610504101776
