Combi,k_eff
"(6,)",24.63203877527433
"(5, 6)",21.987592990956355
"(6, 7)",21.795496987492236
"(4, 6, 7)",21.415325546866775
"(5, 6, 7)",20.97804706054095
"(4, 7)",19.837581656933406
"(4, 5, 7)",19.652361690654793
"(5,)",19.343147206638378
"(3, 5, 6)",19.27954721533574
"(3, 6)",19.24774721968442
"(3, 6, 7)",19.151483213026324
"(5, 7)",19.15105120317426
"(2, 5, 6)",18.989578267583518
"(7,)",18.95895519971014
"(2, 6, 7)",18.861514265274103
"(2, 6)",18.812793798056084
"(3, 4, 7)",17.82579784314017
"(2, 4, 7)",17.535828895387947
"(4, 7, 10)",17.52150219954653
"(3, 5, 7)",17.388519356814342
"(1, 6, 7)",17.363748711053383
"(2, 3, 6)",17.16301442006889
"(2, 5, 7)",17.09855040906212
"(5, 7, 10)",17.0842237132207
"(6, 7, 9)",16.63588604470233
"(3, 5)",16.603301435366443
"(1, 6)",16.56614546672501
"(5, 6, 8)",16.427373505306257
"(3, 7)",16.411205431902324
"(6, 7, 8)",16.29930950299684
"(2, 5)",16.168348013738107
"(5, 10)",16.146857969975983
"(1, 4, 7)",16.03806334116723
"(2, 7)",15.976252010273988
"(7, 10)",15.954761966511864
"(1, 3, 6)",15.665248865848174
"(0, 5, 6)",15.588992968384279
"(6, 9)",15.474351467198424
"(0, 6, 7)",15.460928966074865
"(2, 3, 5)",15.400050563856908
"(3, 5, 10)",15.385723868015491
"(1, 2, 6)",15.375279918095952
"(4, 7, 9)",15.310200674816173
"(2, 3, 7)",15.271986561547495
"(3, 7, 10)",15.257659865706078
"(2, 5, 10)",15.09575492026327
"(4, 7, 8)",14.973624133110686
"(4, 5, 6)",14.971870614593328
"(6, 8)",14.969486654640196
"(2, 7, 10)",14.967690917953854
"(3, 6, 9)",14.937386199497118
"(2, 6, 9)",14.647417251744894
"(3, 6, 8)",14.60080965779163
"(5, 7, 8)",14.536345646784858
"(2, 6, 8)",14.310840710039407
"(0, 4, 7)",14.135243596188708
"(3,)",13.863455664094507
"(1, 3, 7)",13.774221007326776
"(0, 3, 6)",13.762429120869655
"(1, 7)",13.729603678942915
"(0, 6)",13.71191584925723
"(0, 5, 7)",13.697965109862881
"(1, 2, 7)",13.484252059574555
"(0, 2, 6)",13.472460173117431
"(1, 7, 10)",13.469925363733138
"(2, 3)",13.428502242466173
"(3, 10)",13.407012198704049
"(2, 3, 10)",13.269191072748646
"(1, 6, 9)",13.149651697524178
"(3, 4, 6)",13.145306767078704
"(3, 7, 9)",13.04635834097572
"(2,)",12.99354882083784
"(2, 10)",12.972058777075715
"(10,)",12.95056873331359
"(2, 4, 6)",12.855337819326483
"(3, 5, 8)",12.837845801579647
"(1, 6, 8)",12.81307515581869
"(4, 6)",12.786232318570804
"(2, 7, 9)",12.756389393223497
"(7, 9, 10)",12.742062697382082
"(3, 7, 8)",12.709781799270234
"(7, 9)",12.637809679416328
"(2, 5, 8)",12.547876853827425
"(5, 8, 10)",12.533550157986008
"(2, 7, 8)",12.41981285151801
"(7, 8, 10)",12.405486155676595
"(5, 8)",12.32504087032222
"(7, 8)",12.1329448668581
"(6, 8, 9)",12.085212489467635
"(0, 3, 5)",11.999465264657669
"(0, 1, 6)",11.974694618896715
"(0, 3, 7)",11.871401262348257
"(1, 2, 3)",11.785752214369344
"(1, 3, 10)",11.771425518527927
"(0, 2, 5)",11.709496316905447
"(0, 5, 10)",11.695169621064032
"(0, 2, 7)",11.581432314596034
"(0, 7, 10)",11.567105618754617
"(1, 2, 10)",11.481456570775705
"(3, 4, 5)",11.38234291086672
"(1, 4, 6)",11.357572265105766
"(1, 7, 9)",11.25862383900278
"(0, 6, 9)",11.246831952545659
"(1, 3)",11.181853911135098
"(2, 4, 5)",11.092373963114497
"(4, 5, 10)",11.078047267273082
"(0, 5)",11.067470064939252
"(2, 3, 9)",11.057889548018288
"(3, 9, 10)",11.043562852176871
"(1, 7, 8)",10.922047297297294
"(0, 6, 8)",10.910255410840172
"(0, 7)",10.875374061475133
"(2, 9, 10)",10.75359390442465
"(1, 2)",10.746900489506764
"(1, 10)",10.72541044574464
"(2, 3, 8)",10.721313006312801
"(3, 8, 10)",10.706986310471384
"(4, 6, 9)",10.629709598754708
"(2, 8, 10)",10.417017362719163
"(4, 6, 8)",10.293133057049221
"(7, 8, 9)",10.194184630946237
"(4, 5)",10.141786534252827
"(3, 9)",10.090059911608513
"(1, 5, 6)",10.08547155372023
"(0, 1, 7)",10.083666760375317
"(0, 2, 3)",9.882932469390823
"(0, 3, 10)",9.868605773549408
"(2, 9)",9.655106489980179
"(9, 10)",9.633616446218054
"(3, 8)",9.585195099050283
"(0, 2, 10)",9.578636825797185
"(5, 6, 9)",9.568056648157258
"(1, 3, 9)",9.560123993797571
"(0, 4, 6)",9.454752520127245
"(0, 7, 9)",9.355804094024261
"(1, 2, 9)",9.270155046045348
"(2, 3, 4)",9.265810115599875
"(1, 9, 10)",9.255828350203933
"(3, 4, 10)",9.251483419758458
"(1, 3, 8)",9.223547452092085
"(2, 8)",9.150241677421949
"(0, 5, 8)",9.147291554628188
"(8, 10)",9.128751633659824
"(0, 7, 8)",9.019227552318775
"(2, 4, 10)",8.961514472006236
"(1, 2, 8)",8.933578504339861
"(1, 8, 10)",8.919251808498446
"(4, 5, 8)",8.530169200837237
"(1,)",8.50025215817569
"(3, 8, 9)",8.495684785741027
"(0, 1, 3)",8.385166915170107
"(0, 3)",8.327624293667316
"(2, 8, 9)",8.205715837988805
"(1, 5, 7)",8.194443695198833
"(8, 9, 10)",8.19138914214739
"(0, 1, 2)",8.095197967417885
"(0, 1, 10)",8.080871271576468
"(5, 6, 10)",7.898227666830463
"(0, 2)",7.892670872038983
"(0, 10)",7.8711808282768585
"(6, 7, 10)",7.77016366452105
"(1, 3, 4)",7.768044561379157
"(0, 4, 5)",7.69178866391526
"(5, 7, 9)",7.6770287896358615
"(0, 3, 9)",7.657304248819051
"(1, 2, 4)",7.478075613626935
"(1, 4, 10)",7.4637489177855185
"(1, 9)",7.408458158649104
"(3, 4)",7.401940762980892
"(0, 2, 9)",7.367335301066827
"(0, 9, 10)",7.353008605225412
"(0, 3, 8)",7.320727707113564
"(3, 4, 9)",7.0401818950281
"(0, 2, 8)",7.0307587593613405
"(0, 8, 10)",7.016432063519925
"(2, 4)",6.966987341352558
"(4, 10)",6.945497297590434
"(1, 8)",6.903593346090874
"(2, 4, 9)",6.7502129472758785
"(4, 9, 10)",6.7358862514344615
"(1, 8, 9)",6.707950283768088
"(3, 4, 8)",6.703605353322613
"(1, 3, 5)",6.495943849993623
"(2, 4, 8)",6.413636405570392
"(4, 8, 10)",6.399309709728975
"(9,)",6.316664159122519
"(1, 2, 5)",6.2059749022414
"(1, 5, 10)",6.191648206399984
"(3, 6, 10)",6.071663819315839
"(3, 5, 9)",5.978528944430651
"(0, 1, 9)",5.8695697468461105
