Combi,k_eff
"(3,)",40.31950823595935
"(3, 7)",33.59420457310618
"(2, 3, 5)",33.17347745997868
"(2, 5)",29.646211160946226
"(2, 5, 7)",28.68994168474324
"(3, 6)",28.245377776250695
"(2, 3)",28.137177686530734
"(3, 8)",27.873561877597147
"(3, 6, 7)",27.78655215425147
"(2, 3, 7)",27.714418761104827
"(3, 7, 8)",27.53867488848244
"(1, 3)",27.14678691830921
"(3, 5)",27.051614092301108
"(3, 5, 7)",26.99070969828508
"(7,)",26.868900910253025
"(2, 5, 6)",25.124057153506246
"(3, 4, 7)",24.969547996769293
"(2, 5, 8)",24.876179887737216
"(3, 7, 10)",24.70364155316237
"(1, 2, 5)",24.391663248211923
"(2, 3, 6)",24.148534229867835
"(3, 4)",24.01987154002743
"(3, 6, 8)",23.972790357245447
"(2, 3, 8)",23.900656964098804
"(0, 2, 5)",23.823608803921207
"(3, 10)",23.621011874617047
"(1, 3, 6)",23.488273717720155
"(3, 5, 6)",23.424825167048088
"(1, 2, 3)",23.41614032457351
"(1, 3, 8)",23.240396451951124
"(3, 5, 8)",23.176947901279057
"(1, 3, 5)",22.692431261753764
"(3, 7, 9)",22.39613638207079
"(2, 5, 10)",22.041146552417146
"(6, 7)",21.520074113397534
"(2, 7)",21.41187402367757
"(3, 4, 6)",21.4036634655323
"(3, 4, 8)",21.15578619976327
"(7, 8)",21.14825821474399
"(3, 6, 10)",21.137757021925378
"(2, 3, 10)",21.065623628778734
"(3, 8, 10)",20.889879756156347
"(1, 3, 4)",20.671269560237977
"(3, 4, 5)",20.60782100956591
"(1, 3, 10)",20.405363116631055
"(3, 5, 10)",20.341914565958987
"(5, 7)",20.326310429447947
"(3, 9)",20.159754117979674
"(2, 5, 9)",19.733641381325565
"(2, 6, 7)",19.664998454632393
"(0, 7)",19.569401589019975
"(6, 7, 8)",19.489254582010005
"(2, 7, 8)",19.417121188863362
"(5, 6, 7)",18.941289391812646
"(3, 6, 9)",18.830251850833797
"(2, 3, 9)",18.758118457687154
"(5, 7, 8)",18.693412126043615
"(0, 6, 7)",18.436683498193997
"(0, 2, 7)",18.364550105047353
"(3, 4, 10)",18.3207528644432
"(0, 7, 8)",18.188806232424966
"(1, 3, 9)",18.097857945539474
"(3, 5, 9)",18.034409394867406
"(0, 5, 7)",17.640841042227606
"(4, 7)",17.29456787717427
"(4, 6, 7)",16.92012769029686
"(7, 10)",16.895708211763885
"(4, 7, 8)",16.672250424527828
"(6, 7, 10)",16.654221246689936
"(2, 7, 10)",16.582087853543293
"(1, 3, 7)",16.50424891715392
"(7, 8, 10)",16.406343980920905
"(6,)",16.171247316542043
"(4, 5, 7)",16.12428523433047
"(2, 6)",16.06304722682208
"(3, 4, 9)",16.01324769335162
"(2,)",15.954847137102117
"(0, 3, 7)",15.92419774949571
"(5, 7, 10)",15.858378790723545
"(2, 6, 8)",15.85123665762637
"(6, 8)",15.799431417888497
"(2, 8)",15.691231328168534
"(2, 3, 4)",15.676362491359175
"(0, 4, 7)",15.61967934071182
"(8,)",15.427615519234951
"(1, 2, 6)",15.366720018101077
"(0, 7, 10)",15.353772897104896
"(1, 6, 8)",15.19097614547869
"(5, 6, 8)",15.127527594806622
"(1, 2, 8)",15.118842752332046
"(1, 6)",15.072656458600559
"(3, 8, 9)",15.061707705162759
"(5, 6)",14.977483632592456
"(1, 2)",14.964456368880596
"(0, 2, 6)",14.79866557381036
"(1, 8)",14.700840559947013
"(1, 5, 6)",14.64301095528133
"(0, 6, 8)",14.622921701187973
"(5, 8)",14.605667733938912
"(0, 2, 8)",14.55078830804133
"(1, 5, 8)",14.3951336895123
"(6, 7, 9)",14.346716075598355
"(2, 7, 9)",14.274582682451712
"(0, 6)",14.220574792164484
"(0, 1, 6)",14.13840506166268
"(0, 2)",14.112374702444521
"(0, 5, 6)",14.074956510990614
"(3, 9, 10)",14.069047870053527
"(0, 1, 2)",14.066271668516038
"(1,)",13.974065600659074
"(0, 1, 8)",13.89052779589365
"(1, 5)",13.878892774650971
"(0, 8)",13.848758893510938
"(4, 7, 10)",13.837217089207758
"(0, 5, 8)",13.827079245221583
"(5,)",13.78371994864287
"(5, 7, 9)",13.550873619631965
"(7, 9)",13.434450455126512
"(0, 1, 5)",13.34256260569629
"(0, 1)",13.121983934223
"(4, 6, 8)",13.106365893290835
"(0, 7, 9)",13.046267726013316
"(0, 5)",13.026811108214897
"(2, 6, 10)",13.0162033223063
"(6, 8, 10)",12.840459449683912
"(2, 8, 10)",12.76832605653727
"(1, 4, 6)",12.621849253765543
"(4, 5, 6)",12.558400703093476
"(1, 4, 8)",12.373971987996512
"(0, 3, 6)",12.358313218258717
"(1, 6, 10)",12.35594281015862
"(4, 5, 8)",12.310523437324445
"(5, 6, 10)",12.292494259486553
"(0, 2, 3)",12.286179825112074
"(1, 2, 10)",12.283809417011977
"(0,)",12.269902267786925
"(0, 3, 8)",12.110435952489686
"(1, 8, 10)",12.10806554438959
"(0, 4, 6)",12.053794809474827
"(5, 8, 10)",12.044616993717522
"(4, 6)",11.94574108031878
"(1, 4, 5)",11.826006797799153
"(0, 4, 8)",11.805917543705796
"(0, 6, 10)",11.787888365867904
"(0, 2, 10)",11.71575497272126
"(0, 1, 3)",11.625919312964392
"(4, 8)",11.573925181665231
"(0, 3, 5)",11.562470762292325
"(1, 5, 10)",11.56010035419223
"(6, 10)",11.546881414908395
"(0, 8, 10)",11.540011100098873
"(4, 7, 9)",11.529711918116178
"(2, 10)",11.438681325188432
"(0, 1, 4)",11.321400904180503
"(0, 4, 5)",11.257952353508436
"(2, 4, 7)",11.192826716123733
"(8, 10)",11.175065516254849
"(0, 1, 10)",11.05549446057358
"(0, 5, 10)",10.992045909901513
"(1, 4)",10.847150222377294
"(4, 5)",10.751977396369192
"(2, 6, 9)",10.708698151214719
"(7, 8, 9)",10.578171929927317
"(1, 10)",10.44829055696691
"(0, 3)",10.447887426638225
"(5, 10)",10.353117730958807
"(4, 6, 10)",10.271332557970766
"(1, 6, 9)",10.04843763906704
"(4, 8, 10)",10.023455292201735
"(0, 4)",9.99506855594122
"(5, 6, 9)",9.984989088394972
"(1, 2, 9)",9.976304245920396
"(0, 10)",9.596208890530836
"(7, 9, 10)",9.585512094818085
"(0, 3, 4)",9.54130906077654
"(1, 4, 10)",9.538938652676443
"(0, 6, 9)",9.480383194776323
"(4, 5, 10)",9.475490102004375
"(0, 2, 9)",9.40824980162968
"(0, 3, 10)",9.275402617169616
"(1, 5, 9)",9.252595183100649
"(0, 4, 10)",8.970884208385726
"(0, 1, 9)",8.747989289482
"(0, 5, 9)",8.684540738809932
"(1, 6, 7)",8.454828610681485
"(1, 2, 7)",8.382695217534843
