Combi,k_eff
"(5,)",23.2571439696425
"(0, 5)",21.016283448711672
"(0,)",18.775422927780845
"(0, 5, 8)",18.69026315353995
"(5, 8)",18.6476832664195
"(0, 5, 10)",18.395041623975775
"(0, 4, 5)",18.327473212025154
"(5, 10)",18.204850972073242
"(4, 5)",18.103498354147312
"(0, 1, 5)",17.44611960472473
"(0, 5, 6)",16.907620470141445
"(5, 8, 10)",16.815974835780995
"(1, 5)",16.781467943196674
"(5, 9)",16.764252281892578
"(4, 5, 8)",16.748406423830374
"(4, 5, 10)",16.453184894266204
"(0, 8)",16.406822745488675
"(5, 6)",15.97371924132175
"(0, 10)",15.963990451142415
"(1, 5, 8)",15.867052816529949
"(0, 4)",15.862637833216485
"(1, 5, 10)",15.571831286965779
"(5, 9, 10)",15.560354179429712
"(1, 4, 5)",15.504262875015158
"(4, 5, 9)",15.492785767479093
"(5, 6, 8)",15.328553681946666
"(0, 8, 10)",15.322067821827112
"(0, 4, 8)",15.254499409876491
"(5, 6, 10)",15.033332152382496
"(4, 5, 6)",14.965763740431875
"(0, 4, 10)",14.959277880312317
"(1, 5, 9)",14.611432160178667
"(2, 5, 9)",14.56815512558574
"(0, 1)",14.540607422265847
"(0, 1, 8)",14.373145802576065
"(1, 5, 6)",14.084410133131449
"(0, 1, 10)",14.077924273011892
"(5, 6, 9)",14.072933025595384
"(8,)",14.038222563196502
"(0, 2, 5)",14.010855632474447
"(0, 3, 5)",14.010855632474447
"(0, 1, 4)",14.010355861061273
"(0, 6, 8)",13.834646667992779
"(0, 6)",13.732858720390922
"(8, 10)",13.595390268850245
"(0, 6, 10)",13.539425138428609
"(4, 8)",13.494037650924316
"(0, 4, 6)",13.471856726477988
"(4, 8, 10)",13.380211092117538
"(10,)",13.152557974503987
"(4, 10)",13.051205356578057
"(4,)",12.949852738652128
"(0, 1, 6)",12.590503119177562
"(1, 8, 10)",12.498857484817112
"(2, 5, 8)",12.431788844279666
"(5, 7, 8)",12.431788844279666
"(1, 4, 8)",12.431289072866491
"(1, 8)",12.172007239973675
"(2, 5, 10)",12.136567314715496
"(3, 5, 10)",12.136567314715496
"(1, 4, 10)",12.136067543302321
